Metodo;Fold;ACC
VGG19_ReliefF_10_LinearSVM;1;0,7143
VGG19_ReliefF_10_MLP;1;0,7714
VGG19_ReliefF_10_Logistic;1;0,7429
VGG19_ReliefF_10_RandomForest;1;0,6857
VGG19_ReliefF_10_Adaboost;1;0,7429
VGG19_ReliefF_10_Gaussian;1;0,6
VGG19_ReliefF_10_J48;2;0,6286
VGG19_ReliefF_10_RBF;2;0,6286
VGG19_ReliefF_10_LinearSVM;2;0,6571
VGG19_ReliefF_10_MLP;2;0,7143
VGG19_ReliefF_10_Logistic;2;0,6857
VGG19_ReliefF_10_RandomForest;2;0,6571
VGG19_ReliefF_10_Adaboost;2;0,6857
VGG19_ReliefF_10_Gaussian;2;0,6571
VGG19_ReliefF_10_J48;3;0,6471
VGG19_ReliefF_10_RBF;3;0,6471
VGG19_ReliefF_10_LinearSVM;3;0,6176
VGG19_ReliefF_10_MLP;3;0,7353
VGG19_ReliefF_10_Logistic;3;0,6471
VGG19_ReliefF_10_RandomForest;3;0,7059
VGG19_ReliefF_10_Adaboost;3;0,7059
VGG19_ReliefF_10_Gaussian;3;0,7353
VGG19_ReliefF_10_J48;4;0,8235
VGG19_ReliefF_10_RBF;4;0,7059
VGG19_ReliefF_10_LinearSVM;4;0,6765
VGG19_ReliefF_10_MLP;4;0,7647
VGG19_ReliefF_10_Logistic;4;0,7059
VGG19_ReliefF_10_RandomForest;4;0,7941
VGG19_ReliefF_10_Adaboost;4;0,7353
VGG19_ReliefF_10_Gaussian;4;0,7353
VGG19_ReliefF_10_J48;5;0,7353
VGG19_ReliefF_10_RBF;5;0,6176
VGG19_ReliefF_10_LinearSVM;5;0,5882
VGG19_ReliefF_10_MLP;5;0,6765
VGG19_ReliefF_10_Logistic;5;0,5882
VGG19_ReliefF_10_RandomForest;5;0,5882
VGG19_ReliefF_10_Adaboost;5;0,6471
VGG19_ReliefF_10_Gaussian;5;0,6176
VGG19_ReliefF_10_J48;6;0,5588
VGG19_ReliefF_10_RBF;6;0,6765
VGG19_ReliefF_10_LinearSVM;6;0,6765
VGG19_ReliefF_10_MLP;6;0,6765
VGG19_ReliefF_10_Logistic;6;0,6765
VGG19_ReliefF_10_RandomForest;6;0,6176
VGG19_ReliefF_10_Adaboost;6;0,6176
VGG19_ReliefF_10_Gaussian;6;0,7059
VGG19_ReliefF_10_J48;7;0,7353
VGG19_ReliefF_10_RBF;7;0,7059
VGG19_ReliefF_10_LinearSVM;7;0,7353
VGG19_ReliefF_10_MLP;7;0,7353
VGG19_ReliefF_10_Logistic;7;0,7353
VGG19_ReliefF_10_RandomForest;7;0,7647
VGG19_ReliefF_10_Adaboost;7;0,6176
VGG19_ReliefF_10_Gaussian;7;0,6765
VGG19_ReliefF_10_J48;8;0,6471
VGG19_ReliefF_10_RBF;8;0,7059
VGG19_ReliefF_10_LinearSVM;8;0,7353
VGG19_ReliefF_10_MLP;8;0,6765
VGG19_ReliefF_10_Logistic;8;0,6765
VGG19_ReliefF_10_RandomForest;8;0,6471
VGG19_ReliefF_10_Adaboost;8;0,6765
VGG19_ReliefF_10_Gaussian;8;0,7353
VGG19_ReliefF_10_J48;9;0,6765
VGG19_ReliefF_10_RBF;9;0,8529
VGG19_ReliefF_10_LinearSVM;9;0,8529
VGG19_ReliefF_10_MLP;9;0,7647
VGG19_ReliefF_10_Logistic;9;0,8235
VGG19_ReliefF_10_RandomForest;9;0,7059
VGG19_ReliefF_10_Adaboost;9;0,7353
VGG19_ReliefF_10_Gaussian;9;0,7941
VGG19_ReliefF_10_J48;10;0,7059
VGG19_ReliefF_10_RBF;10;0,7059
VGG19_ReliefF_10_LinearSVM;10;0,6765
VGG19_ReliefF_10_MLP;10;0,7647
VGG19_ReliefF_10_Logistic;10;0,6765
VGG19_ReliefF_10_RandomForest;10;0,7353
VGG19_ReliefF_10_Adaboost;10;0,8529
VGG19_ReliefF_10_Gaussian;10;0,6176
ResNet50_ReliefF_10_J48;1;0,7143
ResNet50_ReliefF_10_RBF;1;0,8286
ResNet50_ReliefF_10_LinearSVM;1;0,7714
ResNet50_ReliefF_10_MLP;1;0,7714
ResNet50_ReliefF_10_Logistic;1;0,7714
ResNet50_ReliefF_10_RandomForest;1;0,7714
ResNet50_ReliefF_10_Adaboost;1;0,7429
ResNet50_ReliefF_10_Gaussian;1;0,8
ResNet50_ReliefF_10_J48;2;0,7429
ResNet50_ReliefF_10_RBF;2;0,8857
ResNet50_ReliefF_10_LinearSVM;2;0,8286
ResNet50_ReliefF_10_MLP;2;0,7714
ResNet50_ReliefF_10_Logistic;2;0,8286
ResNet50_ReliefF_10_RandomForest;2;0,8571
ResNet50_ReliefF_10_Adaboost;2;0,9143
ResNet50_ReliefF_10_Gaussian;2;0,8571
ResNet50_ReliefF_10_J48;3;0,7353
ResNet50_ReliefF_10_RBF;3;0,8235
ResNet50_ReliefF_10_LinearSVM;3;0,8235
ResNet50_ReliefF_10_MLP;3;0,8235
ResNet50_ReliefF_10_Logistic;3;0,7941
ResNet50_ReliefF_10_RandomForest;3;0,7941
ResNet50_ReliefF_10_Adaboost;3;0,8235
ResNet50_ReliefF_10_Gaussian;3;0,8235
ResNet50_ReliefF_10_J48;4;0,8235
ResNet50_ReliefF_10_RBF;4;0,8529
ResNet50_ReliefF_10_LinearSVM;4;0,7941
ResNet50_ReliefF_10_MLP;4;0,8235
ResNet50_ReliefF_10_Logistic;4;0,7941
ResNet50_ReliefF_10_RandomForest;4;0,8824
ResNet50_ReliefF_10_Adaboost;4;0,7941
ResNet50_ReliefF_10_Gaussian;4;0,8235
ResNet50_ReliefF_10_J48;5;0,8529
ResNet50_ReliefF_10_RBF;5;0,8235
ResNet50_ReliefF_10_LinearSVM;5;0,8235
ResNet50_ReliefF_10_MLP;5;0,8529
ResNet50_ReliefF_10_Logistic;5;0,8529
ResNet50_ReliefF_10_RandomForest;5;0,8529
ResNet50_ReliefF_10_Adaboost;5;0,9118
ResNet50_ReliefF_10_Gaussian;5;0,7941
ResNet50_ReliefF_10_J48;6;0,8529
ResNet50_ReliefF_10_RBF;6;0,9118
ResNet50_ReliefF_10_LinearSVM;6;0,9118
ResNet50_ReliefF_10_MLP;6;0,8235
ResNet50_ReliefF_10_Logistic;6;0,8824
ResNet50_ReliefF_10_RandomForest;6;0,8529
ResNet50_ReliefF_10_Adaboost;6;0,8529
ResNet50_ReliefF_10_Gaussian;6;0,8824
ResNet50_ReliefF_10_J48;7;0,7059
ResNet50_ReliefF_10_RBF;7;0,8529
ResNet50_ReliefF_10_LinearSVM;7;0,8824
ResNet50_ReliefF_10_MLP;7;0,8529
ResNet50_ReliefF_10_Logistic;7;0,8529
ResNet50_ReliefF_10_RandomForest;7;0,7647
ResNet50_ReliefF_10_Adaboost;7;0,8824
ResNet50_ReliefF_10_Gaussian;7;0,8824
ResNet50_ReliefF_10_J48;8;0,8824
ResNet50_ReliefF_10_RBF;8;0,8824
ResNet50_ReliefF_10_LinearSVM;8;0,9118
ResNet50_ReliefF_10_MLP;8;0,9118
ResNet50_ReliefF_10_Logistic;8;0,8824
ResNet50_ReliefF_10_RandomForest;8;0,8824
ResNet50_ReliefF_10_Adaboost;8;0,9118
ResNet50_ReliefF_10_Gaussian;8;0,9118
ResNet50_ReliefF_10_J48;9;0,8235
ResNet50_ReliefF_10_RBF;9;0,7647
ResNet50_ReliefF_10_LinearSVM;9;0,7941
ResNet50_ReliefF_10_MLP;9;0,9118
ResNet50_ReliefF_10_Logistic;9;0,7941
ResNet50_ReliefF_10_RandomForest;9;0,8824
ResNet50_ReliefF_10_Adaboost;9;0,8529
ResNet50_ReliefF_10_Gaussian;9;0,7647
ResNet50_ReliefF_10_J48;10;0,7353
ResNet50_ReliefF_10_RBF;10;0,8529
ResNet50_ReliefF_10_LinearSVM;10;0,8529
ResNet50_ReliefF_10_MLP;10;0,8235
ResNet50_ReliefF_10_Logistic;10;0,8529
ResNet50_ReliefF_10_RandomForest;10;0,8235
ResNet50_ReliefF_10_Adaboost;10;0,8235
ResNet50_ReliefF_10_Gaussian;10;0,8235
ResNet101_ReliefF_10_J48;1;0,6571
ResNet101_ReliefF_10_RBF;1;0,8286
ResNet101_ReliefF_10_LinearSVM;1;0,8
ResNet101_ReliefF_10_MLP;1;0,7714
ResNet101_ReliefF_10_Logistic;1;0,7714
ResNet101_ReliefF_10_RandomForest;1;0,8
ResNet101_ReliefF_10_Adaboost;1;0,6857
ResNet101_ReliefF_10_Gaussian;1;0,7143
ResNet101_ReliefF_10_J48;2;0,7143
ResNet101_ReliefF_10_RBF;2;0,7429
ResNet101_ReliefF_10_LinearSVM;2;0,6857
ResNet101_ReliefF_10_MLP;2;0,7714
ResNet101_ReliefF_10_Logistic;2;0,7143
ResNet101_ReliefF_10_RandomForest;2;0,7143
ResNet101_ReliefF_10_Adaboost;2;0,6571
ResNet101_ReliefF_10_Gaussian;2;0,6857
ResNet101_ReliefF_10_J48;3;0,6765
ResNet101_ReliefF_10_RBF;3;0,7353
ResNet101_ReliefF_10_LinearSVM;3;0,7647
ResNet101_ReliefF_10_MLP;3;0,7353
ResNet101_ReliefF_10_Logistic;3;0,7353
ResNet101_ReliefF_10_RandomForest;3;0,7647
ResNet101_ReliefF_10_Adaboost;3;0,7647
ResNet101_ReliefF_10_Gaussian;3;0,7647
ResNet101_ReliefF_10_J48;4;0,8824
ResNet101_ReliefF_10_RBF;4;0,8529
ResNet101_ReliefF_10_LinearSVM;4;0,8235
ResNet101_ReliefF_10_MLP;4;0,8235
ResNet101_ReliefF_10_Logistic;4;0,7647
ResNet101_ReliefF_10_RandomForest;4;0,7647
ResNet101_ReliefF_10_Adaboost;4;0,8529
ResNet101_ReliefF_10_Gaussian;4;0,7647
ResNet101_ReliefF_10_J48;5;0,7353
ResNet101_ReliefF_10_RBF;5;0,8235
ResNet101_ReliefF_10_LinearSVM;5;0,8824
ResNet101_ReliefF_10_MLP;5;0,8235
ResNet101_ReliefF_10_Logistic;5;0,8529
ResNet101_ReliefF_10_RandomForest;5;0,7941
ResNet101_ReliefF_10_Adaboost;5;0,7941
ResNet101_ReliefF_10_Gaussian;5;0,8529
ResNet101_ReliefF_10_J48;6;0,8824
ResNet101_ReliefF_10_RBF;6;0,8824
ResNet101_ReliefF_10_LinearSVM;6;0,8824
ResNet101_ReliefF_10_MLP;6;0,8235
ResNet101_ReliefF_10_Logistic;6;0,8824
ResNet101_ReliefF_10_RandomForest;6;0,9118
ResNet101_ReliefF_10_Adaboost;6;0,9118
ResNet101_ReliefF_10_Gaussian;6;0,8824
ResNet101_ReliefF_10_J48;7;0,7353
ResNet101_ReliefF_10_RBF;7;0,9118
ResNet101_ReliefF_10_LinearSVM;7;0,9118
ResNet101_ReliefF_10_MLP;7;0,8529
ResNet101_ReliefF_10_Logistic;7;0,9118
ResNet101_ReliefF_10_RandomForest;7;0,8824
ResNet101_ReliefF_10_Adaboost;7;0,7941
ResNet101_ReliefF_10_Gaussian;7;0,9118
ResNet101_ReliefF_10_J48;8;0,7941
ResNet101_ReliefF_10_RBF;8;0,8529
ResNet101_ReliefF_10_LinearSVM;8;0,8824
ResNet101_ReliefF_10_MLP;8;0,8235
ResNet101_ReliefF_10_Logistic;8;0,8824
ResNet101_ReliefF_10_RandomForest;8;0,8235
ResNet101_ReliefF_10_Adaboost;8;0,8235
ResNet101_ReliefF_10_Gaussian;8;0,8529
ResNet101_ReliefF_10_J48;9;0,7353
ResNet101_ReliefF_10_RBF;9;0,7941
ResNet101_ReliefF_10_LinearSVM;9;0,7647
ResNet101_ReliefF_10_MLP;9;0,8529
ResNet101_ReliefF_10_Logistic;9;0,7941
ResNet101_ReliefF_10_RandomForest;9;0,7941
ResNet101_ReliefF_10_Adaboost;9;0,8529
ResNet101_ReliefF_10_Gaussian;9;0,7941
ResNet101_ReliefF_10_J48;10;0,8824
ResNet101_ReliefF_10_RBF;10;0,7647
ResNet101_ReliefF_10_LinearSVM;10;0,7941
ResNet101_ReliefF_10_MLP;10;0,8824
ResNet101_ReliefF_10_Logistic;10;0,7647
ResNet101_ReliefF_10_RandomForest;10;0,8529
ResNet101_ReliefF_10_Adaboost;10;0,7647
ResNet101_ReliefF_10_Gaussian;10;0,7941
ResNet152_ReliefF_10_J48;1;0,8571
ResNet152_ReliefF_10_RBF;1;0,7714
ResNet152_ReliefF_10_LinearSVM;1;0,8
ResNet152_ReliefF_10_MLP;1;0,8286
ResNet152_ReliefF_10_Logistic;1;0,8286
ResNet152_ReliefF_10_RandomForest;1;0,7714
ResNet152_ReliefF_10_Adaboost;1;0,7429
ResNet152_ReliefF_10_Gaussian;1;0,8
ResNet152_ReliefF_10_J48;2;0,6857
ResNet152_ReliefF_10_RBF;2;0,7429
ResNet152_ReliefF_10_LinearSVM;2;0,7714
ResNet152_ReliefF_10_MLP;2;0,7429
ResNet152_ReliefF_10_Logistic;2;0,7429
ResNet152_ReliefF_10_RandomForest;2;0,8286
ResNet152_ReliefF_10_Adaboost;2;0,8
ResNet152_ReliefF_10_Gaussian;2;0,6857
ResNet152_ReliefF_10_J48;3;0,7941
ResNet152_ReliefF_10_RBF;3;0,8235
ResNet152_ReliefF_10_LinearSVM;3;0,7941
ResNet152_ReliefF_10_MLP;3;0,8235
ResNet152_ReliefF_10_Logistic;3;0,7941
ResNet152_ReliefF_10_RandomForest;3;0,8235
ResNet152_ReliefF_10_Adaboost;3;0,8529
ResNet152_ReliefF_10_Gaussian;3;0,7059
ResNet152_ReliefF_10_J48;4;0,6765
ResNet152_ReliefF_10_RBF;4;0,6765
ResNet152_ReliefF_10_LinearSVM;4;0,7647
ResNet152_ReliefF_10_MLP;4;0,6765
ResNet152_ReliefF_10_Logistic;4;0,6176
ResNet152_ReliefF_10_RandomForest;4;0,5588
ResNet152_ReliefF_10_Adaboost;4;0,6176
ResNet152_ReliefF_10_Gaussian;4;0,6471
ResNet152_ReliefF_10_J48;5;0,6176
ResNet152_ReliefF_10_RBF;5;0,6765
ResNet152_ReliefF_10_LinearSVM;5;0,6471
ResNet152_ReliefF_10_MLP;5;0,6765
ResNet152_ReliefF_10_Logistic;5;0,6176
ResNet152_ReliefF_10_RandomForest;5;0,7353
ResNet152_ReliefF_10_Adaboost;5;0,6765
ResNet152_ReliefF_10_Gaussian;5;0,6176
ResNet152_ReliefF_10_J48;6;0,7647
ResNet152_ReliefF_10_RBF;6;0,9118
ResNet152_ReliefF_10_LinearSVM;6;0,8235
ResNet152_ReliefF_10_MLP;6;0,7941
ResNet152_ReliefF_10_Logistic;6;0,8235
ResNet152_ReliefF_10_RandomForest;6;0,7941
ResNet152_ReliefF_10_Adaboost;6;0,7647
ResNet152_ReliefF_10_Gaussian;6;0,8235
ResNet152_ReliefF_10_J48;7;0,7941
ResNet152_ReliefF_10_RBF;7;0,9412
ResNet152_ReliefF_10_LinearSVM;7;0,9412
ResNet152_ReliefF_10_MLP;7;0,8529
ResNet152_ReliefF_10_Logistic;7;0,9412
ResNet152_ReliefF_10_RandomForest;7;0,8529
ResNet152_ReliefF_10_Adaboost;7;0,9118
ResNet152_ReliefF_10_Gaussian;7;0,9412
ResNet152_ReliefF_10_J48;8;0,7941
ResNet152_ReliefF_10_RBF;8;0,8824
ResNet152_ReliefF_10_LinearSVM;8;0,8824
ResNet152_ReliefF_10_MLP;8;0,9118
ResNet152_ReliefF_10_Logistic;8;0,8529
ResNet152_ReliefF_10_RandomForest;8;0,9118
ResNet152_ReliefF_10_Adaboost;8;0,8824
ResNet152_ReliefF_10_Gaussian;8;0,8529
ResNet152_ReliefF_10_J48;9;0,7647
ResNet152_ReliefF_10_RBF;9;0,8529
ResNet152_ReliefF_10_LinearSVM;9;0,8235
ResNet152_ReliefF_10_MLP;9;0,7353
ResNet152_ReliefF_10_Logistic;9;0,8235
ResNet152_ReliefF_10_RandomForest;9;0,7941
ResNet152_ReliefF_10_Adaboost;9;0,7647
ResNet152_ReliefF_10_Gaussian;9;0,9412
ResNet152_ReliefF_10_J48;10;0,8529
ResNet152_ReliefF_10_RBF;10;0,8824
ResNet152_ReliefF_10_LinearSVM;10;0,9118
ResNet152_ReliefF_10_MLP;10;0,8824
ResNet152_ReliefF_10_Logistic;10;0,9118
ResNet152_ReliefF_10_RandomForest;10;0,8235
ResNet152_ReliefF_10_Adaboost;10;0,7647
ResNet152_ReliefF_10_Gaussian;10;0,8824
ResNet50V2_ReliefF_10_J48;1;0,6571
ResNet50V2_ReliefF_10_RBF;1;0,8571
ResNet50V2_ReliefF_10_LinearSVM;1;0,8
ResNet50V2_ReliefF_10_MLP;1;0,8
ResNet50V2_ReliefF_10_Logistic;1;0,8286
ResNet50V2_ReliefF_10_RandomForest;1;0,7714
ResNet50V2_ReliefF_10_Adaboost;1;0,7429
ResNet50V2_ReliefF_10_Gaussian;1;0,8
ResNet50V2_ReliefF_10_J48;2;0,7429
ResNet50V2_ReliefF_10_RBF;2;0,7714
ResNet50V2_ReliefF_10_LinearSVM;2;0,7429
ResNet50V2_ReliefF_10_MLP;2;0,8
ResNet50V2_ReliefF_10_Logistic;2;0,7714
ResNet50V2_ReliefF_10_RandomForest;2;0,7429
ResNet50V2_ReliefF_10_Adaboost;2;0,6857
ResNet50V2_ReliefF_10_Gaussian;2;0,7143
ResNet50V2_ReliefF_10_J48;3;0,7941
ResNet50V2_ReliefF_10_RBF;3;0,7941
ResNet50V2_ReliefF_10_LinearSVM;3;0,7941
ResNet50V2_ReliefF_10_MLP;3;0,7353
ResNet50V2_ReliefF_10_Logistic;3;0,7941
ResNet50V2_ReliefF_10_RandomForest;3;0,7647
ResNet50V2_ReliefF_10_Adaboost;3;0,7059
ResNet50V2_ReliefF_10_Gaussian;3;0,7647
ResNet50V2_ReliefF_10_J48;4;0,7941
ResNet50V2_ReliefF_10_RBF;4;0,7941
ResNet50V2_ReliefF_10_LinearSVM;4;0,8529
ResNet50V2_ReliefF_10_MLP;4;0,7647
ResNet50V2_ReliefF_10_Logistic;4;0,7941
ResNet50V2_ReliefF_10_RandomForest;4;0,7353
ResNet50V2_ReliefF_10_Adaboost;4;0,6765
ResNet50V2_ReliefF_10_Gaussian;4;0,7353
ResNet50V2_ReliefF_10_J48;5;0,6765
ResNet50V2_ReliefF_10_RBF;5;0,8824
ResNet50V2_ReliefF_10_LinearSVM;5;0,8824
ResNet50V2_ReliefF_10_MLP;5;0,7059
ResNet50V2_ReliefF_10_Logistic;5;0,8824
ResNet50V2_ReliefF_10_RandomForest;5;0,7647
ResNet50V2_ReliefF_10_Adaboost;5;0,8529
ResNet50V2_ReliefF_10_Gaussian;5;0,8824
ResNet50V2_ReliefF_10_J48;6;0,7941
ResNet50V2_ReliefF_10_RBF;6;0,9118
ResNet50V2_ReliefF_10_LinearSVM;6;0,9118
ResNet50V2_ReliefF_10_MLP;6;0,7353
ResNet50V2_ReliefF_10_Logistic;6;0,9118
ResNet50V2_ReliefF_10_RandomForest;6;0,8529
ResNet50V2_ReliefF_10_Adaboost;6;0,7941
ResNet50V2_ReliefF_10_Gaussian;6;0,8824
ResNet50V2_ReliefF_10_J48;7;0,7059
ResNet50V2_ReliefF_10_RBF;7;0,8529
ResNet50V2_ReliefF_10_LinearSVM;7;0,8529
ResNet50V2_ReliefF_10_MLP;7;0,8235
ResNet50V2_ReliefF_10_Logistic;7;0,8529
ResNet50V2_ReliefF_10_RandomForest;7;0,8235
ResNet50V2_ReliefF_10_Adaboost;7;0,8235
ResNet50V2_ReliefF_10_Gaussian;7;0,7647
ResNet50V2_ReliefF_10_J48;8;0,8529
ResNet50V2_ReliefF_10_RBF;8;0,7941
ResNet50V2_ReliefF_10_LinearSVM;8;0,8235
ResNet50V2_ReliefF_10_MLP;8;0,8529
ResNet50V2_ReliefF_10_Logistic;8;0,8824
ResNet50V2_ReliefF_10_RandomForest;8;0,9118
ResNet50V2_ReliefF_10_Adaboost;8;0,8824
ResNet50V2_ReliefF_10_Gaussian;8;0,8529
ResNet50V2_ReliefF_10_J48;9;0,9118
ResNet50V2_ReliefF_10_RBF;9;0,7941
ResNet50V2_ReliefF_10_LinearSVM;9;0,8235
ResNet50V2_ReliefF_10_MLP;9;0,7647
ResNet50V2_ReliefF_10_Logistic;9;0,7941
ResNet50V2_ReliefF_10_RandomForest;9;0,8235
ResNet50V2_ReliefF_10_Adaboost;9;0,8235
ResNet50V2_ReliefF_10_Gaussian;9;0,7941
ResNet50V2_ReliefF_10_J48;10;0,6471
ResNet50V2_ReliefF_10_RBF;10;0,6765
ResNet50V2_ReliefF_10_LinearSVM;10;0,7059
ResNet50V2_ReliefF_10_MLP;10;0,7059
ResNet50V2_ReliefF_10_Logistic;10;0,7353
ResNet50V2_ReliefF_10_RandomForest;10;0,7059
ResNet50V2_ReliefF_10_Adaboost;10;0,7353
ResNet50V2_ReliefF_10_Gaussian;10;0,7059
ResNet101V2_ReliefF_10_J48;1;0,7143
ResNet101V2_ReliefF_10_RBF;1;0,6571
ResNet101V2_ReliefF_10_LinearSVM;1;0,7429
ResNet101V2_ReliefF_10_MLP;1;0,8
ResNet101V2_ReliefF_10_Logistic;1;0,7143
ResNet101V2_ReliefF_10_RandomForest;1;0,8
ResNet101V2_ReliefF_10_Adaboost;1;0,7714
ResNet101V2_ReliefF_10_Gaussian;1;0,6857
ResNet101V2_ReliefF_10_J48;2;0,7429
ResNet101V2_ReliefF_10_RBF;2;0,8
ResNet101V2_ReliefF_10_LinearSVM;2;0,8286
ResNet101V2_ReliefF_10_MLP;2;0,8
ResNet101V2_ReliefF_10_Logistic;2;0,8857
ResNet101V2_ReliefF_10_RandomForest;2;0,7714
ResNet101V2_ReliefF_10_Adaboost;2;0,8571
ResNet101V2_ReliefF_10_Gaussian;2;0,8
ResNet101V2_ReliefF_10_J48;3;0,7059
ResNet101V2_ReliefF_10_RBF;3;0,7941
ResNet101V2_ReliefF_10_LinearSVM;3;0,7941
ResNet101V2_ReliefF_10_MLP;3;0,7941
ResNet101V2_ReliefF_10_Logistic;3;0,8235
ResNet101V2_ReliefF_10_RandomForest;3;0,7059
ResNet101V2_ReliefF_10_Adaboost;3;0,7941
ResNet101V2_ReliefF_10_Gaussian;3;0,7647
ResNet101V2_ReliefF_10_J48;4;0,7059
ResNet101V2_ReliefF_10_RBF;4;0,7647
ResNet101V2_ReliefF_10_LinearSVM;4;0,7647
ResNet101V2_ReliefF_10_MLP;4;0,7353
ResNet101V2_ReliefF_10_Logistic;4;0,7647
ResNet101V2_ReliefF_10_RandomForest;4;0,7059
ResNet101V2_ReliefF_10_Adaboost;4;0,7059
ResNet101V2_ReliefF_10_Gaussian;4;0,7059
ResNet101V2_ReliefF_10_J48;5;0,6471
ResNet101V2_ReliefF_10_RBF;5;0,6471
ResNet101V2_ReliefF_10_LinearSVM;5;0,6471
ResNet101V2_ReliefF_10_MLP;5;0,7059
ResNet101V2_ReliefF_10_Logistic;5;0,7059
ResNet101V2_ReliefF_10_RandomForest;5;0,6765
ResNet101V2_ReliefF_10_Adaboost;5;0,6471
ResNet101V2_ReliefF_10_Gaussian;5;0,7059
ResNet101V2_ReliefF_10_J48;6;0,6765
ResNet101V2_ReliefF_10_RBF;6;0,7353
ResNet101V2_ReliefF_10_LinearSVM;6;0,7353
ResNet101V2_ReliefF_10_MLP;6;0,7353
ResNet101V2_ReliefF_10_Logistic;6;0,7353
ResNet101V2_ReliefF_10_RandomForest;6;0,7059
ResNet101V2_ReliefF_10_Adaboost;6;0,6176
ResNet101V2_ReliefF_10_Gaussian;6;0,7353
ResNet101V2_ReliefF_10_J48;7;0,8824
ResNet101V2_ReliefF_10_RBF;7;0,8824
ResNet101V2_ReliefF_10_LinearSVM;7;0,8529
ResNet101V2_ReliefF_10_MLP;7;0,8235
ResNet101V2_ReliefF_10_Logistic;7;0,8529
ResNet101V2_ReliefF_10_RandomForest;7;0,8235
ResNet101V2_ReliefF_10_Adaboost;7;0,8529
ResNet101V2_ReliefF_10_Gaussian;7;0,8529
ResNet101V2_ReliefF_10_J48;8;0,6176
ResNet101V2_ReliefF_10_RBF;8;0,7353
ResNet101V2_ReliefF_10_LinearSVM;8;0,7059
ResNet101V2_ReliefF_10_MLP;8;0,7353
ResNet101V2_ReliefF_10_Logistic;8;0,7353
ResNet101V2_ReliefF_10_RandomForest;8;0,6765
ResNet101V2_ReliefF_10_Adaboost;8;0,6176
ResNet101V2_ReliefF_10_Gaussian;8;0,6765
ResNet101V2_ReliefF_10_J48;9;0,6765
ResNet101V2_ReliefF_10_RBF;9;0,8235
ResNet101V2_ReliefF_10_LinearSVM;9;0,8235
ResNet101V2_ReliefF_10_MLP;9;0,7647
ResNet101V2_ReliefF_10_Logistic;9;0,7941
ResNet101V2_ReliefF_10_RandomForest;9;0,7353
ResNet101V2_ReliefF_10_Adaboost;9;0,7353
ResNet101V2_ReliefF_10_Gaussian;9;0,7941
ResNet101V2_ReliefF_10_J48;10;0,8824
ResNet101V2_ReliefF_10_RBF;10;0,8235
ResNet101V2_ReliefF_10_LinearSVM;10;0,8235
ResNet101V2_ReliefF_10_MLP;10;0,8824
ResNet101V2_ReliefF_10_Logistic;10;0,8235
ResNet101V2_ReliefF_10_RandomForest;10;0,8529
ResNet101V2_ReliefF_10_Adaboost;10;0,8529
ResNet101V2_ReliefF_10_Gaussian;10;0,8235
ResNet152V2_ReliefF_10_J48;1;0,6571
ResNet152V2_ReliefF_10_RBF;1;0,7714
ResNet152V2_ReliefF_10_LinearSVM;1;0,8
ResNet152V2_ReliefF_10_MLP;1;0,6857
ResNet152V2_ReliefF_10_Logistic;1;0,7714
ResNet152V2_ReliefF_10_RandomForest;1;0,7143
ResNet152V2_ReliefF_10_Adaboost;1;0,7143
ResNet152V2_ReliefF_10_Gaussian;1;0,7714
ResNet152V2_ReliefF_10_J48;2;0,7429
ResNet152V2_ReliefF_10_RBF;2;0,6857
ResNet152V2_ReliefF_10_LinearSVM;2;0,7143
ResNet152V2_ReliefF_10_MLP;2;0,6857
ResNet152V2_ReliefF_10_Logistic;2;0,6857
ResNet152V2_ReliefF_10_RandomForest;2;0,6857
ResNet152V2_ReliefF_10_Adaboost;2;0,6571
ResNet152V2_ReliefF_10_Gaussian;2;0,7714
ResNet152V2_ReliefF_10_J48;3;0,6765
ResNet152V2_ReliefF_10_RBF;3;0,7353
ResNet152V2_ReliefF_10_LinearSVM;3;0,7353
ResNet152V2_ReliefF_10_MLP;3;0,7353
ResNet152V2_ReliefF_10_Logistic;3;0,7059
ResNet152V2_ReliefF_10_RandomForest;3;0,7941
ResNet152V2_ReliefF_10_Adaboost;3;0,7647
ResNet152V2_ReliefF_10_Gaussian;3;0,7353
ResNet152V2_ReliefF_10_J48;4;0,6471
ResNet152V2_ReliefF_10_RBF;4;0,8235
ResNet152V2_ReliefF_10_LinearSVM;4;0,8235
ResNet152V2_ReliefF_10_MLP;4;0,8235
ResNet152V2_ReliefF_10_Logistic;4;0,7941
ResNet152V2_ReliefF_10_RandomForest;4;0,7353
ResNet152V2_ReliefF_10_Adaboost;4;0,7647
ResNet152V2_ReliefF_10_Gaussian;4;0,8529
ResNet152V2_ReliefF_10_J48;5;0,7353
ResNet152V2_ReliefF_10_RBF;5;0,7647
ResNet152V2_ReliefF_10_LinearSVM;5;0,7647
ResNet152V2_ReliefF_10_MLP;5;0,7353
ResNet152V2_ReliefF_10_Logistic;5;0,7941
ResNet152V2_ReliefF_10_RandomForest;5;0,7353
ResNet152V2_ReliefF_10_Adaboost;5;0,7647
ResNet152V2_ReliefF_10_Gaussian;5;0,8235
ResNet152V2_ReliefF_10_J48;6;0,7353
ResNet152V2_ReliefF_10_RBF;6;0,8235
ResNet152V2_ReliefF_10_LinearSVM;6;0,8235
ResNet152V2_ReliefF_10_MLP;6;0,7647
ResNet152V2_ReliefF_10_Logistic;6;0,8529
