Metodo;Fold;ACC
Xception_PCA_250_RandomForest;7;0,7647
Xception_PCA_250_RandomForest;8;0,8235
Xception_PCA_250_RandomForest;9;0,6176
Xception_PCA_250_RandomForest;10;0,7059
Xception_PCA_250_Adaboost;1;0,6286
Xception_PCA_250_Adaboost;2;0,8
Xception_PCA_250_Adaboost;3;0,7647
Xception_PCA_250_Adaboost;4;0,6765
Xception_PCA_250_Adaboost;5;0,8235
Xception_PCA_250_Adaboost;6;0,7941
Xception_PCA_250_Adaboost;7;0,8235
Xception_PCA_250_Adaboost;8;0,8824
Xception_PCA_250_Adaboost;9;0,7059
Xception_PCA_250_Adaboost;10;0,7647
Xception_PCA_250_Gaussian;1;0,6286
Xception_PCA_250_Gaussian;2;0,7429
Xception_PCA_250_Gaussian;3;0,7059
Xception_PCA_250_Gaussian;4;0,7059
Xception_PCA_250_Gaussian;5;0,7059
Xception_PCA_250_Gaussian;6;0,6471
Xception_PCA_250_Gaussian;7;0,7059
Xception_PCA_250_Gaussian;8;0,7059
Xception_PCA_250_Gaussian;9;0,7059
Xception_PCA_250_Gaussian;10;0,5882
VGG16_PCA_250_J48;1;0,6
VGG16_PCA_250_J48;2;0,7143
VGG16_PCA_250_J48;3;0,7647
VGG16_PCA_250_J48;4;0,7353
VGG16_PCA_250_J48;5;0,6176
VGG16_PCA_250_J48;6;0,7059
VGG16_PCA_250_J48;7;0,6176
VGG16_PCA_250_J48;8;0,7353
VGG16_PCA_250_J48;9;0,5
VGG16_PCA_250_J48;10;0,6471
VGG16_PCA_250_RBF;1;0,7714
VGG16_PCA_250_RBF;2;0,8286
VGG16_PCA_250_RBF;3;0,9118
VGG16_PCA_250_RBF;4;0,7941
VGG16_PCA_250_RBF;5;0,7353
VGG16_PCA_250_RBF;6;0,8529
VGG16_PCA_250_RBF;7;0,8824
VGG16_PCA_250_RBF;8;0,8529
VGG16_PCA_250_RBF;9;0,8824
VGG16_PCA_250_RBF;10;0,9118
VGG16_PCA_250_LinearSVM;1;0,8571
VGG16_PCA_250_LinearSVM;2;0,7714
VGG16_PCA_250_LinearSVM;3;0,8235
VGG16_PCA_250_LinearSVM;4;0,8235
VGG16_PCA_250_LinearSVM;5;0,8529
VGG16_PCA_250_LinearSVM;6;0,8235
VGG16_PCA_250_LinearSVM;7;0,7941
VGG16_PCA_250_LinearSVM;8;0,8824
VGG16_PCA_250_LinearSVM;9;0,8824
VGG16_PCA_250_LinearSVM;10;0,8824
VGG16_PCA_250_MLP;1;0,6286
VGG16_PCA_250_MLP;2;0,6286
VGG16_PCA_250_MLP;3;0,6765
VGG16_PCA_250_MLP;4;0,6765
VGG16_PCA_250_MLP;5;0,7647
VGG16_PCA_250_MLP;6;0,7059
VGG16_PCA_250_MLP;7;0,6765
VGG16_PCA_250_MLP;8;0,7059
VGG16_PCA_250_MLP;9;0,7059
VGG16_PCA_250_MLP;10;0,7059
VGG16_PCA_250_Logistic;1;0,8571
VGG16_PCA_250_Logistic;2;0,7714
VGG16_PCA_250_Logistic;3;0,8529
VGG16_PCA_250_Logistic;4;0,8235
VGG16_PCA_250_Logistic;5;0,8824
VGG16_PCA_250_Logistic;6;0,8235
VGG16_PCA_250_Logistic;7;0,8824
VGG16_PCA_250_Logistic;8;0,8824
VGG16_PCA_250_Logistic;9;0,9118
VGG16_PCA_250_Logistic;10;0,8824
VGG16_PCA_250_RandomForest;1;0,6
VGG16_PCA_250_RandomForest;2;0,7714
VGG16_PCA_250_RandomForest;3;0,9412
VGG16_PCA_250_RandomForest;4;0,7941
VGG16_PCA_250_RandomForest;5;0,6765
VGG16_PCA_250_RandomForest;6;0,7647
VGG16_PCA_250_RandomForest;7;0,6471
VGG16_PCA_250_RandomForest;8;0,8235
VGG16_PCA_250_RandomForest;9;0,7059
VGG16_PCA_250_RandomForest;10;0,7059
VGG16_PCA_250_Adaboost;1;0,6857
VGG16_PCA_250_Adaboost;2;0,7714
VGG16_PCA_250_Adaboost;3;0,7941
VGG16_PCA_250_Adaboost;4;0,7941
VGG16_PCA_250_Adaboost;5;0,7941
VGG16_PCA_250_Adaboost;6;0,7647
VGG16_PCA_250_Adaboost;7;0,9118
VGG16_PCA_250_Adaboost;8;0,8529
VGG16_PCA_250_Adaboost;9;0,8824
VGG16_PCA_250_Adaboost;10;0,6471
VGG16_PCA_250_Gaussian;1;0,5429
VGG16_PCA_250_Gaussian;2;0,6857
VGG16_PCA_250_Gaussian;3;0,7353
VGG16_PCA_250_Gaussian;4;0,6471
VGG16_PCA_250_Gaussian;5;0,5294
VGG16_PCA_250_Gaussian;6;0,7353
VGG16_PCA_250_Gaussian;7;0,6471
VGG16_PCA_250_Gaussian;8;0,7059
VGG16_PCA_250_Gaussian;9;0,7941
VGG16_PCA_250_Gaussian;10;0,5294
VGG19_PCA_250_J48;1;0,6286
VGG19_PCA_250_J48;2;0,8
VGG19_PCA_250_J48;3;0,7941
VGG19_PCA_250_J48;4;0,7353
VGG19_PCA_250_J48;5;0,5588
VGG19_PCA_250_J48;6;0,7059
VGG19_PCA_250_J48;7;0,6176
VGG19_PCA_250_J48;8;0,7353
VGG19_PCA_250_J48;9;0,6471
VGG19_PCA_250_J48;10;0,6176
VGG19_PCA_250_RBF;1;0,8
VGG19_PCA_250_RBF;2;0,8286
VGG19_PCA_250_RBF;3;0,9118
VGG19_PCA_250_RBF;4;0,7941
VGG19_PCA_250_RBF;5;0,7353
VGG19_PCA_250_RBF;6;0,8235
VGG19_PCA_250_RBF;7;0,8824
VGG19_PCA_250_RBF;8;0,8824
VGG19_PCA_250_RBF;9;0,9118
VGG19_PCA_250_RBF;10;0,8824
VGG19_PCA_250_LinearSVM;1;0,8
VGG19_PCA_250_LinearSVM;2;0,8
VGG19_PCA_250_LinearSVM;3;0,8235
VGG19_PCA_250_LinearSVM;4;0,7353
VGG19_PCA_250_LinearSVM;5;0,8529
VGG19_PCA_250_LinearSVM;6;0,7941
VGG19_PCA_250_LinearSVM;7;0,7059
VGG19_PCA_250_LinearSVM;8;0,9118
VGG19_PCA_250_LinearSVM;9;0,8529
VGG19_PCA_250_LinearSVM;10;0,8235
VGG19_PCA_250_MLP;1;0,5714
VGG19_PCA_250_MLP;2;0,6571
VGG19_PCA_250_MLP;3;0,5882
VGG19_PCA_250_MLP;4;0,6765
VGG19_PCA_250_MLP;5;0,6176
VGG19_PCA_250_MLP;6;0,5
VGG19_PCA_250_MLP;7;0,6176
VGG19_PCA_250_MLP;8;0,8235
VGG19_PCA_250_MLP;9;0,7647
VGG19_PCA_250_MLP;10;0,5294
VGG19_PCA_250_Logistic;1;0,7429
VGG19_PCA_250_Logistic;2;0,7714
VGG19_PCA_250_Logistic;3;0,9118
VGG19_PCA_250_Logistic;4;0,7647
VGG19_PCA_250_Logistic;5;0,8529
VGG19_PCA_250_Logistic;6;0,7941
VGG19_PCA_250_Logistic;7;0,7941
VGG19_PCA_250_Logistic;8;0,9118
VGG19_PCA_250_Logistic;9;0,8529
VGG19_PCA_250_Logistic;10;0,8235
VGG19_PCA_250_RandomForest;1;0,6
VGG19_PCA_250_RandomForest;2;0,8
VGG19_PCA_250_RandomForest;3;0,8235
VGG19_PCA_250_RandomForest;4;0,7353
VGG19_PCA_250_RandomForest;5;0,7353
VGG19_PCA_250_RandomForest;6;0,7647
VGG19_PCA_250_RandomForest;7;0,8235
VGG19_PCA_250_RandomForest;8;0,7941
VGG19_PCA_250_RandomForest;9;0,8529
VGG19_PCA_250_RandomForest;10;0,7353
VGG19_PCA_250_Adaboost;1;0,7429
VGG19_PCA_250_Adaboost;2;0,8
VGG19_PCA_250_Adaboost;3;0,7647
VGG19_PCA_250_Adaboost;4;0,8529
VGG19_PCA_250_Adaboost;5;0,7647
VGG19_PCA_250_Adaboost;6;0,8235
VGG19_PCA_250_Adaboost;7;0,8235
VGG19_PCA_250_Adaboost;8;0,6765
VGG19_PCA_250_Adaboost;9;0,7941
VGG19_PCA_250_Adaboost;10;0,7647
VGG19_PCA_250_Gaussian;1;0,5143
VGG19_PCA_250_Gaussian;2;0,6571
VGG19_PCA_250_Gaussian;3;0,7941
VGG19_PCA_250_Gaussian;4;0,5882
VGG19_PCA_250_Gaussian;5;0,5882
VGG19_PCA_250_Gaussian;6;0,7647
VGG19_PCA_250_Gaussian;7;0,6471
VGG19_PCA_250_Gaussian;8;0,7353
VGG19_PCA_250_Gaussian;9;0,7647
VGG19_PCA_250_Gaussian;10;0,5588
ResNet50_PCA_250_J48;1;0,6571
ResNet50_PCA_250_J48;2;0,7143
ResNet50_PCA_250_J48;3;0,6471
ResNet50_PCA_250_J48;4;0,7353
ResNet50_PCA_250_J48;5;0,7647
ResNet50_PCA_250_J48;6;0,7353
ResNet50_PCA_250_J48;7;0,6471
ResNet50_PCA_250_J48;8;0,8529
ResNet50_PCA_250_J48;9;0,6176
ResNet50_PCA_250_J48;10;0,8529
ResNet50_PCA_250_RBF;1;0,9143
ResNet50_PCA_250_RBF;2;0,9429
ResNet50_PCA_250_RBF;3;0,8529
ResNet50_PCA_250_RBF;4;0,8529
ResNet50_PCA_250_RBF;5;0,8824
ResNet50_PCA_250_RBF;6;0,9706
ResNet50_PCA_250_RBF;7;0,8824
ResNet50_PCA_250_RBF;8;0,8824
ResNet50_PCA_250_RBF;9;0,9118
ResNet50_PCA_250_RBF;10;0,8824
ResNet50_PCA_250_LinearSVM;1;0,9143
ResNet50_PCA_250_LinearSVM;2;0,8857
ResNet50_PCA_250_LinearSVM;3;0,9118
ResNet50_PCA_250_LinearSVM;4;0,9118
ResNet50_PCA_250_LinearSVM;5;0,9118
ResNet50_PCA_250_LinearSVM;6;0,8824
ResNet50_PCA_250_LinearSVM;7;0,8824
ResNet50_PCA_250_LinearSVM;8;0,9706
ResNet50_PCA_250_LinearSVM;9;0,9118
ResNet50_PCA_250_LinearSVM;10;0,9412
ResNet50_PCA_250_MLP;1;0,7714
ResNet50_PCA_250_MLP;2;0,8286
ResNet50_PCA_250_MLP;3;0,7353
ResNet50_PCA_250_MLP;4;0,6471
ResNet50_PCA_250_MLP;5;0,6765
ResNet50_PCA_250_MLP;6;0,6176
ResNet50_PCA_250_MLP;7;0,5882
ResNet50_PCA_250_MLP;8;0,6471
ResNet50_PCA_250_MLP;9;0,7647
ResNet50_PCA_250_MLP;10;0,7647
ResNet50_PCA_250_Logistic;1;0,9143
ResNet50_PCA_250_Logistic;2;0,8857
ResNet50_PCA_250_Logistic;3;0,9118
ResNet50_PCA_250_Logistic;4;0,9118
ResNet50_PCA_250_Logistic;5;0,9412
ResNet50_PCA_250_Logistic;6;0,8529
ResNet50_PCA_250_Logistic;7;0,8824
ResNet50_PCA_250_Logistic;8;0,9412
ResNet50_PCA_250_Logistic;9;0,9118
ResNet50_PCA_250_Logistic;10;0,9412
ResNet50_PCA_250_RandomForest;1;0,9143
ResNet50_PCA_250_RandomForest;2;0,8857
ResNet50_PCA_250_RandomForest;3;0,8529
ResNet50_PCA_250_RandomForest;4;0,7647
ResNet50_PCA_250_RandomForest;5;0,7353
ResNet50_PCA_250_RandomForest;6;0,8235
ResNet50_PCA_250_RandomForest;7;0,8235
ResNet50_PCA_250_RandomForest;8;0,7647
ResNet50_PCA_250_RandomForest;9;0,7941
ResNet50_PCA_250_RandomForest;10;0,7941
ResNet50_PCA_250_Adaboost;1;0,8571
ResNet50_PCA_250_Adaboost;2;0,9429
ResNet50_PCA_250_Adaboost;3;0,9118
ResNet50_PCA_250_Adaboost;4;0,8824
ResNet50_PCA_250_Adaboost;5;0,8529
ResNet50_PCA_250_Adaboost;6;0,8529
ResNet50_PCA_250_Adaboost;7;0,7647
ResNet50_PCA_250_Adaboost;8;0,9118
ResNet50_PCA_250_Adaboost;9;0,8824
ResNet50_PCA_250_Adaboost;10;0,8529
ResNet50_PCA_250_Gaussian;1;0,7714
ResNet50_PCA_250_Gaussian;2;0,7429
ResNet50_PCA_250_Gaussian;3;0,6765
ResNet50_PCA_250_Gaussian;4;0,6471
ResNet50_PCA_250_Gaussian;5;0,6471
ResNet50_PCA_250_Gaussian;6;0,7059
ResNet50_PCA_250_Gaussian;7;0,6765
ResNet50_PCA_250_Gaussian;8;0,7941
ResNet50_PCA_250_Gaussian;9;0,7647
ResNet50_PCA_250_Gaussian;10;0,6176
ResNet101_PCA_250_J48;1;0,8286
ResNet101_PCA_250_J48;2;0,7143
ResNet101_PCA_250_J48;3;0,8529
ResNet101_PCA_250_J48;4;0,7647
ResNet101_PCA_250_J48;5;0,7941
ResNet101_PCA_250_J48;6;0,7941
ResNet101_PCA_250_J48;7;0,7647
ResNet101_PCA_250_J48;8;0,7353
ResNet101_PCA_250_J48;9;0,7353
ResNet101_PCA_250_J48;10;0,7353
ResNet101_PCA_250_RBF;1;0,8286
ResNet101_PCA_250_RBF;2;0,9429
ResNet101_PCA_250_RBF;3;0,9412
ResNet101_PCA_250_RBF;4;0,7941
ResNet101_PCA_250_RBF;5;0,9118
ResNet101_PCA_250_RBF;6;0,8529
ResNet101_PCA_250_RBF;7;0,8529
ResNet101_PCA_250_RBF;8;0,8824
ResNet101_PCA_250_RBF;9;0,9412
ResNet101_PCA_250_RBF;10;0,8824
ResNet101_PCA_250_LinearSVM;1;0,8571
ResNet101_PCA_250_LinearSVM;2;0,8286
ResNet101_PCA_250_LinearSVM;3;0,8824
ResNet101_PCA_250_LinearSVM;4;0,8824
ResNet101_PCA_250_LinearSVM;5;0,7941
ResNet101_PCA_250_LinearSVM;6;0,9118
ResNet101_PCA_250_LinearSVM;7;0,9118
ResNet101_PCA_250_LinearSVM;8;0,9706
ResNet101_PCA_250_LinearSVM;9;0,8824
ResNet101_PCA_250_LinearSVM;10;0,8529
ResNet101_PCA_250_MLP;1;0,5714
ResNet101_PCA_250_MLP;2;0,6286
ResNet101_PCA_250_MLP;3;0,7353
ResNet101_PCA_250_MLP;4;0,7941
ResNet101_PCA_250_MLP;5;0,7647
ResNet101_PCA_250_MLP;6;0,6471
ResNet101_PCA_250_MLP;7;0,8235
ResNet101_PCA_250_MLP;8;0,5588
ResNet101_PCA_250_MLP;9;0,7059
ResNet101_PCA_250_MLP;10;0,6765
ResNet101_PCA_250_Logistic;1;0,8286
ResNet101_PCA_250_Logistic;2;0,8571
ResNet101_PCA_250_Logistic;3;0,9118
ResNet101_PCA_250_Logistic;4;0,8529
ResNet101_PCA_250_Logistic;5;0,8824
ResNet101_PCA_250_Logistic;6;0,9118
ResNet101_PCA_250_Logistic;7;0,9118
ResNet101_PCA_250_Logistic;8;0,9706
ResNet101_PCA_250_Logistic;9;0,9118
ResNet101_PCA_250_Logistic;10;0,8529
ResNet101_PCA_250_RandomForest;1;0,8286
ResNet101_PCA_250_RandomForest;2;0,9143
ResNet101_PCA_250_RandomForest;3;0,8235
ResNet101_PCA_250_RandomForest;4;0,7059
ResNet101_PCA_250_RandomForest;5;0,7941
ResNet101_PCA_250_RandomForest;6;0,8235
ResNet101_PCA_250_RandomForest;7;0,8235
ResNet101_PCA_250_RandomForest;8;0,7647
ResNet101_PCA_250_RandomForest;9;0,8529
ResNet101_PCA_250_RandomForest;10;0,7941
ResNet101_PCA_250_Adaboost;1;0,7714
ResNet101_PCA_250_Adaboost;2;0,8571
ResNet101_PCA_250_Adaboost;3;0,8824
ResNet101_PCA_250_Adaboost;4;0,8529
ResNet101_PCA_250_Adaboost;5;0,9412
ResNet101_PCA_250_Adaboost;6;0,8235
ResNet101_PCA_250_Adaboost;7;0,8235
ResNet101_PCA_250_Adaboost;8;0,9118
ResNet101_PCA_250_Adaboost;9;0,8824
ResNet101_PCA_250_Adaboost;10;0,9118
ResNet101_PCA_250_Gaussian;1;0,6571
ResNet101_PCA_250_Gaussian;2;0,7143
ResNet101_PCA_250_Gaussian;3;0,6765
ResNet101_PCA_250_Gaussian;4;0,6471
ResNet101_PCA_250_Gaussian;5;0,6176
ResNet101_PCA_250_Gaussian;6;0,7059
ResNet101_PCA_250_Gaussian;7;0,7647
ResNet101_PCA_250_Gaussian;8;0,7059
ResNet101_PCA_250_Gaussian;9;0,7353
ResNet101_PCA_250_Gaussian;10;0,5882
ResNet152_PCA_250_J48;1;0,8571
ResNet152_PCA_250_J48;2;0,7714
ResNet152_PCA_250_J48;3;0,7353
ResNet152_PCA_250_J48;4;0,8235
ResNet152_PCA_250_J48;5;0,6765
ResNet152_PCA_250_J48;6;0,8529
ResNet152_PCA_250_J48;7;0,8529
ResNet152_PCA_250_J48;8;0,7647
ResNet152_PCA_250_J48;9;0,6471
ResNet152_PCA_250_J48;10;0,7647
ResNet152_PCA_250_RBF;1;0,8571
ResNet152_PCA_250_RBF;2;0,9143
ResNet152_PCA_250_RBF;3;0,9118
ResNet152_PCA_250_RBF;4;0,7941
ResNet152_PCA_250_RBF;5;0,9118
ResNet152_PCA_250_RBF;6;0,8824
ResNet152_PCA_250_RBF;7;0,8824
ResNet152_PCA_250_RBF;8;0,8824
ResNet152_PCA_250_RBF;9;0,9412
ResNet152_PCA_250_RBF;10;0,8824
ResNet152_PCA_250_LinearSVM;1;0,8857
ResNet152_PCA_250_LinearSVM;2;0,7714
ResNet152_PCA_250_LinearSVM;3;0,9118
ResNet152_PCA_250_LinearSVM;4;0,8529
ResNet152_PCA_250_LinearSVM;5;0,8235
ResNet152_PCA_250_LinearSVM;6;0,8529
ResNet152_PCA_250_LinearSVM;7;0,8824
ResNet152_PCA_250_LinearSVM;8;0,8529
ResNet152_PCA_250_LinearSVM;9;0,8529
ResNet152_PCA_250_LinearSVM;10;0,7353
ResNet152_PCA_250_MLP;1;0,6286
ResNet152_PCA_250_MLP;2;0,7714
ResNet152_PCA_250_MLP;3;0,5882
ResNet152_PCA_250_MLP;4;0,7647
ResNet152_PCA_250_MLP;5;0,7353
ResNet152_PCA_250_MLP;6;0,7647
ResNet152_PCA_250_MLP;7;0,7353
ResNet152_PCA_250_MLP;8;0,6176
ResNet152_PCA_250_MLP;9;0,6765
ResNet152_PCA_250_MLP;10;0,5882
ResNet152_PCA_250_Logistic;1;0,8857
ResNet152_PCA_250_Logistic;2;0,7714
ResNet152_PCA_250_Logistic;3;0,9118
ResNet152_PCA_250_Logistic;4;0,8529
ResNet152_PCA_250_Logistic;5;0,8235
ResNet152_PCA_250_Logistic;6;0,8529
ResNet152_PCA_250_Logistic;7;0,8824
ResNet152_PCA_250_Logistic;8;0,8529
ResNet152_PCA_250_Logistic;9;0,8824
ResNet152_PCA_250_Logistic;10;0,8235
ResNet152_PCA_250_RandomForest;1;0,8286
ResNet152_PCA_250_RandomForest;2;0,8286
ResNet152_PCA_250_RandomForest;3;0,7647
ResNet152_PCA_250_RandomForest;4;0,7353
ResNet152_PCA_250_RandomForest;5;0,6765
ResNet152_PCA_250_RandomForest;6;0,8235
ResNet152_PCA_250_RandomForest;7;0,8235
ResNet152_PCA_250_RandomForest;8;0,7941
ResNet152_PCA_250_RandomForest;9;0,8824
ResNet152_PCA_250_RandomForest;10;0,7941
ResNet152_PCA_250_Adaboost;1;0,8
ResNet152_PCA_250_Adaboost;2;0,7714
ResNet152_PCA_250_Adaboost;3;0,8235
ResNet152_PCA_250_Adaboost;4;0,8824
ResNet152_PCA_250_Adaboost;5;0,7353
ResNet152_PCA_250_Adaboost;6;0,9706
ResNet152_PCA_250_Adaboost;7;0,8529
ResNet152_PCA_250_Adaboost;8;0,7647
ResNet152_PCA_250_Adaboost;9;0,8529
ResNet152_PCA_250_Adaboost;10;0,8824
ResNet152_PCA_250_Gaussian;1;0,7143
ResNet152_PCA_250_Gaussian;2;0,7429
ResNet152_PCA_250_Gaussian;3;0,6765
ResNet152_PCA_250_Gaussian;4;0,6471
ResNet152_PCA_250_Gaussian;5;0,6176
ResNet152_PCA_250_Gaussian;6;0,7353
ResNet152_PCA_250_Gaussian;7;0,7647
ResNet152_PCA_250_Gaussian;8;0,7059
ResNet152_PCA_250_Gaussian;9;0,7353
ResNet152_PCA_250_Gaussian;10;0,6176
ResNet50V2_PCA_250_J48;1;0,8
ResNet50V2_PCA_250_J48;2;0,7143
ResNet50V2_PCA_250_J48;3;0,7059
ResNet50V2_PCA_250_J48;4;0,6765
ResNet50V2_PCA_250_J48;5;0,7941
ResNet50V2_PCA_250_J48;6;0,7353
ResNet50V2_PCA_250_J48;7;0,7059
ResNet50V2_PCA_250_J48;8;0,7647
ResNet50V2_PCA_250_J48;9;0,7941
ResNet50V2_PCA_250_J48;10;0,7353
ResNet50V2_PCA_250_RBF;1;0,8571
ResNet50V2_PCA_250_RBF;2;0,8571
ResNet50V2_PCA_250_RBF;3;0,9412
ResNet50V2_PCA_250_RBF;4;0,8235
ResNet50V2_PCA_250_RBF;5;0,9118
ResNet50V2_PCA_250_RBF;6;0,9118
ResNet50V2_PCA_250_RBF;7;0,8529
ResNet50V2_PCA_250_RBF;8;0,8824
ResNet50V2_PCA_250_RBF;9;0,9412
ResNet50V2_PCA_250_RBF;10;0,8824
ResNet50V2_PCA_250_LinearSVM;1;0,7429
ResNet50V2_PCA_250_LinearSVM;2;0,7714
ResNet50V2_PCA_250_LinearSVM;3;0,8235
ResNet50V2_PCA_250_LinearSVM;4;0,7941
ResNet50V2_PCA_250_LinearSVM;5;0,7941
ResNet50V2_PCA_250_LinearSVM;6;0,8529
ResNet50V2_PCA_250_LinearSVM;7;0,8529
ResNet50V2_PCA_250_LinearSVM;8;0,8824
ResNet50V2_PCA_250_LinearSVM;9;0,9118
ResNet50V2_PCA_250_LinearSVM;10;0,8235
ResNet50V2_PCA_250_MLP;1;0,7143
ResNet50V2_PCA_250_MLP;2;0,7714
ResNet50V2_PCA_250_MLP;3;0,7059
ResNet50V2_PCA_250_MLP;4;0,7647
ResNet50V2_PCA_250_MLP;5;0,6765
ResNet50V2_PCA_250_MLP;6;0,7353
ResNet50V2_PCA_250_MLP;7;0,6471
ResNet50V2_PCA_250_MLP;8;0,5882
ResNet50V2_PCA_250_MLP;9;0,6765
ResNet50V2_PCA_250_MLP;10;0,6176
ResNet50V2_PCA_250_Logistic;1;0,7714
ResNet50V2_PCA_250_Logistic;2;0,8286
ResNet50V2_PCA_250_Logistic;3;0,8529
ResNet50V2_PCA_250_Logistic;4;0,8529
ResNet50V2_PCA_250_Logistic;5;0,8235
ResNet50V2_PCA_250_Logistic;6;0,8529
ResNet50V2_PCA_250_Logistic;7;0,8529
ResNet50V2_PCA_250_Logistic;8;0,8824
ResNet50V2_PCA_250_Logistic;9;0,9118
ResNet50V2_PCA_250_Logistic;10;0,8529
ResNet50V2_PCA_250_RandomForest;1;0,8571
ResNet50V2_PCA_250_RandomForest;2;0,8
ResNet50V2_PCA_250_RandomForest;3;0,8235
ResNet50V2_PCA_250_RandomForest;4;0,7353
ResNet50V2_PCA_250_RandomForest;5;0,7647
ResNet50V2_PCA_250_RandomForest;6;0,7647
ResNet50V2_PCA_250_RandomForest;7;0,7941
ResNet50V2_PCA_250_RandomForest;8;0,8824
ResNet50V2_PCA_250_RandomForest;9;0,7941
ResNet50V2_PCA_250_RandomForest;10;0,8235
ResNet50V2_PCA_250_Adaboost;1;0,8
ResNet50V2_PCA_250_Adaboost;2;0,8286
ResNet50V2_PCA_250_Adaboost;3;0,8824
ResNet50V2_PCA_250_Adaboost;4;0,8235
ResNet50V2_PCA_250_Adaboost;5;0,8235
ResNet50V2_PCA_250_Adaboost;6;0,9412
ResNet50V2_PCA_250_Adaboost;7;0,8235
ResNet50V2_PCA_250_Adaboost;8;0,8529
ResNet50V2_PCA_250_Adaboost;9;0,8824
ResNet50V2_PCA_250_Adaboost;10;0,8824
ResNet50V2_PCA_250_Gaussian;1;0,6857
ResNet50V2_PCA_250_Gaussian;2;0,6286
ResNet50V2_PCA_250_Gaussian;3;0,7353
ResNet50V2_PCA_250_Gaussian;4;0,5294
ResNet50V2_PCA_250_Gaussian;5;0,7353
ResNet50V2_PCA_250_Gaussian;6;0,7941
ResNet50V2_PCA_250_Gaussian;7;0,7059
ResNet50V2_PCA_250_Gaussian;8;0,7059
ResNet50V2_PCA_250_Gaussian;9;0,6765
ResNet50V2_PCA_250_Gaussian;10;0,6176
ResNet101V2_PCA_250_J48;1;0,8857
ResNet101V2_PCA_250_J48;2;0,7714
ResNet101V2_PCA_250_J48;3;0,7059
ResNet101V2_PCA_250_J48;4;0,7647
ResNet101V2_PCA_250_J48;5;0,6765
ResNet101V2_PCA_250_J48;6;0,8824
ResNet101V2_PCA_250_J48;7;0,8824
ResNet101V2_PCA_250_J48;8;0,8529
ResNet101V2_PCA_250_J48;9;0,8235
ResNet101V2_PCA_250_J48;10;0,7353
ResNet101V2_PCA_250_RBF;1;0,8857
ResNet101V2_PCA_250_RBF;2;0,9143
ResNet101V2_PCA_250_RBF;3;0,8529
ResNet101V2_PCA_250_RBF;4;0,8235
ResNet101V2_PCA_250_RBF;5;0,8529
ResNet101V2_PCA_250_RBF;6;0,9118
ResNet101V2_PCA_250_RBF;7;0,8529
ResNet101V2_PCA_250_RBF;8;0,8529
ResNet101V2_PCA_250_RBF;9;0,9412
ResNet101V2_PCA_250_RBF;10;0,9412
ResNet101V2_PCA_250_LinearSVM;1;0,8571
ResNet101V2_PCA_250_LinearSVM;2;0,8286
ResNet101V2_PCA_250_LinearSVM;3;0,9118
ResNet101V2_PCA_250_LinearSVM;4;0,8529
ResNet101V2_PCA_250_LinearSVM;5;0,8529
ResNet101V2_PCA_250_LinearSVM;6;0,8529
ResNet101V2_PCA_250_LinearSVM;7;0,9412
ResNet101V2_PCA_250_LinearSVM;8;0,8824
ResNet101V2_PCA_250_LinearSVM;9;0,9118
ResNet101V2_PCA_250_LinearSVM;10;0,8529
ResNet101V2_PCA_250_MLP;1;0,6571
ResNet101V2_PCA_250_MLP;2;0,6571
ResNet101V2_PCA_250_MLP;3;0,7941
ResNet101V2_PCA_250_MLP;4;0,6176
ResNet101V2_PCA_250_MLP;5;0,5588
ResNet101V2_PCA_250_MLP;6;0,5882
ResNet101V2_PCA_250_MLP;7;0,6765
ResNet101V2_PCA_250_MLP;8;0,7353
ResNet101V2_PCA_250_MLP;9;0,6765
ResNet101V2_PCA_250_MLP;10;0,7941
ResNet101V2_PCA_250_Logistic;1;0,8857
ResNet101V2_PCA_250_Logistic;2;0,8857
ResNet101V2_PCA_250_Logistic;3;0,9118
ResNet101V2_PCA_250_Logistic;4;0,8529
ResNet101V2_PCA_250_Logistic;5;0,8529
ResNet101V2_PCA_250_Logistic;6;0,8824
ResNet101V2_PCA_250_Logistic;7;0,9412
ResNet101V2_PCA_250_Logistic;8;0,8824
ResNet101V2_PCA_250_Logistic;9;0,9412
ResNet101V2_PCA_250_Logistic;10;0,9118
ResNet101V2_PCA_250_RandomForest;1;0,8
ResNet101V2_PCA_250_RandomForest;2;0,8857
ResNet101V2_PCA_250_RandomForest;3;0,8235
ResNet101V2_PCA_250_RandomForest;4;0,7059
ResNet101V2_PCA_250_RandomForest;5;0,9412
ResNet101V2_PCA_250_RandomForest;6;0,7647
ResNet101V2_PCA_250_RandomForest;7;0,8824
ResNet101V2_PCA_250_RandomForest;8;0,7941
ResNet101V2_PCA_250_RandomForest;9;0,8235
ResNet101V2_PCA_250_RandomForest;10;0,8824
ResNet101V2_PCA_250_Adaboost;1;0,9143
ResNet101V2_PCA_250_Adaboost;2;0,8286
ResNet101V2_PCA_250_Adaboost;3;0,9118
ResNet101V2_PCA_250_Adaboost;4;0,8529
ResNet101V2_PCA_250_Adaboost;5;0,8824
ResNet101V2_PCA_250_Adaboost;6;0,8529
ResNet101V2_PCA_250_Adaboost;7;0,8824
ResNet101V2_PCA_250_Adaboost;8;0,8235
ResNet101V2_PCA_250_Adaboost;9;0,8824
ResNet101V2_PCA_250_Adaboost;10;0,8529
ResNet101V2_PCA_250_Gaussian;1;0,7429
