FeatureExtraction;DimReduction;Normalization;NumberComponents;Classifier;KFold01_Accuracy;KFold02_Accuracy;KFold03_Accuracy;KFold04_Accuracy;KFold05_Accuracy;KFold06_Accuracy;KFold07_Accuracy;KFold08_Accuracy;KFold09_Accuracy;KFold10_Accuracy;Accuracy_Mean;Accuracy_SD
EfficientNetB3;PCA;No;200;Logistic;0,9143;0,9143;0,8824;0,9118;0,9118;0,9412;0,8824;0,9412;0,9706;0,8824;0,9152;0,0277
EfficientNetB3;PCA;No;200;RandomForest;0,7714;0,8286;0,8529;0,8235;0,7941;0,8529;0,7941;0,7059;0,8529;0,8235;0,81;0,0437
EfficientNetB3;PCA;No;200;Adaboost;0,7714;0,7714;0,8529;0,7353;0,8235;0,8529;0,7059;0,8529;0,8824;0,8235;0,8072;0,0552
EfficientNetB3;PCA;No;200;Gaussian;0,6571;0,6857;0,7647;0,6176;0,6765;0,7059;0,5882;0,6176;0,7353;0,6471;0,6696;0,0526
EfficientNetB3;UMAP;No;200;J48;0,8;0,8571;0,8529;0,7941;0,9118;0,8529;0,7647;0,8235;0,8529;0,8529;0,8363;0,0395
EfficientNetB3;UMAP;No;200;RBF;0,8;0,8;0,6765;0,7941;0,7647;0,7059;0,7353;0,7353;0,7353;0,7353;0,7482;0,0392
EfficientNetB3;UMAP;No;200;LinearSVM;0,8286;0,8;0,7059;0,7941;0,7941;0,7059;0,7353;0,7647;0,7647;0,7059;0,7599;0,0425
EfficientNetB3;UMAP;No;200;MLP;0,7429;0,7429;0,6765;0,7941;0,8235;0,7059;0,7059;0,7353;0,6765;0,7353;0,7339;0,0447
EfficientNetB3;UMAP;No;200;Logistic;0,8286;0,8286;0,7941;0,8529;0,8529;0,8529;0,7647;0,8824;0,8235;0,8235;0,8304;0,0316
EfficientNetB3;UMAP;No;200;RandomForest;0,8857;0,8286;0,7941;0,8529;0,9118;0,8824;0,8235;0,8824;0,9118;0,8529;0,8626;0,037
EfficientNetB3;UMAP;No;200;Adaboost;0,7714;0,8286;0,7941;0,7941;0,9118;0,8824;0,7647;0,8529;0,8235;0,9118;0,8335;0,0518
EfficientNetB3;UMAP;No;200;Gaussian;0,8;0,8;0,7059;0,8235;0,8235;0,7941;0,6765;0,7647;0,7059;0,7353;0,7629;0,0508
EfficientNetB4;PCA;No;200;J48;0,7143;0,6857;0,7353;0,7059;0,8235;0,8235;0,5882;0,7941;0,7353;0,7647;0,7371;0,0673
EfficientNetB4;PCA;No;200;RBF;0,7429;0,9429;0,9118;0,7647;0,9412;0,8824;0,7941;0,8824;0,8824;0,8529;0,8597;0,067
EfficientNetB4;PCA;No;200;LinearSVM;0,8;0,8286;0,8824;0,8824;0,8529;0,9118;0,9118;0,8529;0,8529;0,8529;0,8629;0,0333
EfficientNetB4;PCA;No;200;MLP;0,8286;0,7714;0,8235;0,5882;0,7647;0,7941;0,7941;0,6176;0,7941;0,7941;0,7571;0,0795
EfficientNetB4;PCA;No;200;Logistic;0,8;0,8857;0,9118;0,8529;0,9118;0,9412;0,8824;0,8824;0,8824;0,8824;0,8833;0,0358
EfficientNetB4;PCA;No;200;RandomForest;0,7429;0,8286;0,8824;0,7647;0,8235;0,8529;0,7353;0,8824;0,9118;0,7941;0,8218;0,0585
EfficientNetB4;PCA;No;200;Adaboost;0,8;0,7714;0,7941;0,7647;0,8235;0,8529;0,8235;0,8824;0,8824;0,8529;0,8248;0,0403
EfficientNetB4;PCA;No;200;Gaussian;0,7143;0,6857;0,7353;0,7353;0,7353;0,6471;0,6765;0,7059;0,6765;0,6765;0,6988;0,0294
EfficientNetB4;UMAP;No;200;J48;0,7714;0,7429;0,7647;0,8824;0,7941;0,7059;0,7941;0,8824;0,7647;0,7941;0,7897;0,0529
EfficientNetB4;UMAP;No;200;RBF;0,7143;0,6857;0,7353;0,8235;0,7059;0,7941;0,7647;0,8529;0,6471;0,7647;0,7488;0,0604
EfficientNetB4;UMAP;No;200;LinearSVM;0,7143;0,8;0,7353;0,8235;0,7353;0,7941;0,7941;0,8529;0,7059;0,7647;0,772;0,0463
EfficientNetB4;UMAP;No;200;MLP;0,5429;0,6857;0,7353;0,4118;0,6176;0,7353;0,7647;0,5294;0,6471;0,6765;0,6346;0,1054
EfficientNetB4;UMAP;No;200;Logistic;0,7143;0,8;0,7941;0,8235;0,7941;0,8235;0,8529;0,8824;0,7647;0,8235;0,8073;0,044
EfficientNetB4;UMAP;No;200;RandomForest;0,7714;0,8571;0,8235;0,8824;0,8824;0,8529;0,8824;0,9118;0,8235;0,7941;0,8482;0,042
EfficientNetB4;UMAP;No;200;Adaboost;0,8571;0,8;0,7941;0,7941;0,8235;0,7647;0,7647;0,8529;0,8529;0,8529;0,8157;0,0351
EfficientNetB4;UMAP;No;200;Gaussian;0,7714;0,7714;0,7059;0,8235;0,7059;0,8529;0,8235;0,8529;0,7353;0,7647;0,7808;0,0527
EfficientNetB5;PCA;No;200;J48;0,5429;0,6571;0,7059;0,7353;0,7059;0,7353;0,7647;0,6765;0,6176;0,6471;0,6788;0,0624
EfficientNetB5;PCA;No;200;RBF;0,8571;0,9714;0,8824;0,7647;0,9706;0,8529;0,8529;0,9118;0,9412;0,9118;0,8917;0,0602
EfficientNetB5;PCA;No;200;LinearSVM;0,8857;0,9429;0,9412;0,8235;0,9118;0,9118;0,9706;0,8529;0,9118;0,8824;0,9034;0,0417
EfficientNetB5;PCA;No;200;MLP;0,7143;0,8571;0,6471;0,7353;0,7941;0,7941;0,7353;0,5588;0,8529;0,7941;0,7483;0,0876
EfficientNetB5;PCA;No;200;Logistic;0,8857;0,9429;0,9412;0,8529;0,9118;0,9118;1;0,8529;0,9412;0,8529;0,9093;0,0463
EfficientNetB5;PCA;No;200;RandomForest;0,7429;0,8286;0,7941;0,7353;0,7647;0,7059;0,7647;0,7647;0,7941;0,7353;0,763;0,0338
EfficientNetB5;PCA;No;200;Adaboost;0,7714;0,8286;0,8235;0,6765;0,7941;0,9118;0,7941;0,7059;0,7941;0,7941;0,7894;0,0615
EfficientNetB5;PCA;No;200;Gaussian;0,6571;0,6571;0,7059;0,6176;0,6765;0,6176;0,6176;0,5882;0,7059;0,6176;0,6461;0,0386
EfficientNetB5;UMAP;No;200;J48;0,8;0,6286;0,7059;0,7647;0,8235;0,9118;0,7353;0,7059;0,7353;0,7353;0,7546;0,0731
EfficientNetB5;UMAP;No;200;RBF;0,7429;0,8857;0,7353;0,7647;0,7647;0,8824;0,7059;0,7647;0,7353;0,7647;0,7746;0,0576
EfficientNetB5;UMAP;No;200;LinearSVM;0,7714;0,8857;0,7059;0,7941;0,7941;0,9118;0,6765;0,7647;0,8235;0,7647;0,7892;0,0684
EfficientNetB5;UMAP;No;200;MLP;0,6857;0,3429;0,7941;0,5882;0,6471;0,8235;0,6176;0,6765;0,7059;0,5882;0,647;0,1261
EfficientNetB5;UMAP;No;200;Logistic;0,7714;0,8857;0,6765;0,7941;0,8824;0,9118;0,7647;0,9118;0,9118;0,8235;0,8334;0,0764
EfficientNetB5;UMAP;No;200;RandomForest;0,7143;0,8286;0,8529;0,7353;0,8235;0,9412;0,7941;0,9412;0,8824;0,7941;0,8308;0,0728
EfficientNetB5;UMAP;No;200;Adaboost;0,8;0,7714;0,8529;0,7941;0,7941;0,9412;0,7941;0,8235;0,7941;0,7941;0,816;0,0466
EfficientNetB5;UMAP;No;200;Gaussian;0,7429;0,7714;0,7353;0,7941;0,7941;0,8529;0,6765;0,7353;0,7353;0,7647;0,7603;0,045
EfficientNetB6;PCA;No;200;J48;0,7143;0,7714;0,7353;0,5882;0,6176;0,7941;0,7059;0,7941;0,6176;0,6765;0,7015;0,0713
EfficientNetB6;PCA;No;200;RBF;0,7714;0,8857;0,8824;0,7059;0,8824;0,8529;0,7059;0,9412;0,9412;0,8529;0,8422;0,0819
EfficientNetB6;PCA;No;200;LinearSVM;0,8;0,8286;0,9706;0,7647;0,8824;0,9118;0,8529;0,7647;0,8824;0,8529;0,8511;0,0616
EfficientNetB6;PCA;No;200;MLP;0,7143;0,7429;0,7647;0,7353;0,8235;0,8529;0,6471;0,7353;0,8529;0,6765;0,7545;0,0666
EfficientNetB6;PCA;No;200;Logistic;0,8;0,8571;0,9706;0,7647;0,9118;0,8824;0,8529;0,9118;0,8824;0,8529;0,8687;0,0553
EfficientNetB6;PCA;No;200;RandomForest;0,7714;0,6857;0,8529;0,7353;0,7353;0,8235;0,7059;0,9118;0,7647;0,8529;0,7839;0,0696
EfficientNetB6;PCA;No;200;Adaboost;0,8;0,8286;0,7941;0,6471;0,7647;0,9118;0,6765;0,7941;0,6176;0,8235;0,7658;0,0868
EfficientNetB6;PCA;No;200;Gaussian;0,7143;0,6857;0,7353;0,6471;0,6471;0,7353;0,5882;0,6765;0,7353;0,7059;0,6871;0,046
EfficientNetB6;UMAP;No;200;J48;0,7429;0,6857;0,8235;0,7647;0,7941;0,7941;0,7353;0,7647;0,7941;0,8235;0,7723;0,0407
EfficientNetB6;UMAP;No;200;RBF;0,8286;0,7429;0,7059;0,6176;0,7647;0,7059;0,7059;0,7647;0,7353;0,7647;0,7336;0,0527
EfficientNetB6;UMAP;No;200;LinearSVM;0,8286;0,7429;0,7059;0,5882;0,7647;0,7059;0,7059;0,7941;0,7353;0,7941;0,7366;0,0638
EfficientNetB6;UMAP;No;200;MLP;0,7429;0,5429;0,7059;0,6176;0,7647;0,7059;0,6765;0,7353;0,7647;0,7353;0,6992;0,0669
EfficientNetB6;UMAP;No;200;Logistic;0,8571;0,7143;0,6765;0,6471;0,8235;0,8529;0,7353;0,8824;0,8235;0,8529;0,7866;0,0807
EfficientNetB6;UMAP;No;200;RandomForest;0,8286;0,8;0,7353;0,7647;0,9412;0,9412;0,6765;0,8824;0,8529;0,8824;0,8305;0,0827
EfficientNetB6;UMAP;No;200;Adaboost;0,7143;0,7429;0,7941;0,7059;0,8235;0,8235;0,6765;0,7941;0,8529;0,8235;0,7751;0,0575
EfficientNetB6;UMAP;No;200;Gaussian;0,7143;0,7429;0,6765;0,6176;0,7941;0,7353;0,6765;0,7647;0,7059;0,7647;0,7192;0,0497
EfficientNetB7;PCA;No;200;J48;0,6286;0,7143;0,8529;0,6176;0,6176;0,7059;0,7353;0,7941;0,6471;0,7941;0,7108;0,0793
EfficientNetB7;PCA;No;200;RBF;0,8571;0,8857;0,9118;0,7941;0,8235;0,9706;0,8529;0,9412;0,9412;0,9118;0,889;0,0536
EfficientNetB7;PCA;No;200;LinearSVM;0,8571;0,8571;0,9118;0,7941;0,7647;0,8235;0,8529;0,7941;0,9412;0,8824;0,8479;0,0524
EfficientNetB7;PCA;No;200;MLP;0,7714;0,7714;0,7353;0,6471;0,7647;0,7353;0,6471;0,6471;0,5588;0,6765;0,6955;0,0675
EfficientNetB7;PCA;No;200;Logistic;0,8857;0,8857;0,9118;0,7941;0,7647;0,8235;0,8529;0,8235;0,9412;0,9412;0,8624;0,0577
EfficientNetB7;PCA;No;200;RandomForest;0,8;0,8286;0,8529;0,6765;0,7941;0,7647;0,7941;0,8529;0,7941;0,7647;0,7923;0,0487
EfficientNetB7;PCA;No;200;Adaboost;0,7143;0,8;0,7647;0,6765;0,7647;0,8235;0,8529;0,8529;0,7941;0,7941;0,7838;0,0536
EfficientNetB7;PCA;No;200;Gaussian;0,7143;0,6286;0,7647;0,6471;0,6471;0,7059;0,6471;0,5882;0,8235;0,6471;0,6813;0,0671
EfficientNetB7;UMAP;No;200;J48;0,7714;0,7429;0,7647;0,7647;0,7353;0,7647;0,7353;0,7941;0,6176;0,8529;0,7544;0,0561
EfficientNetB7;UMAP;No;200;RBF;0,8857;0,7714;0,7647;0,6765;0,7059;0,7941;0,8235;0,8529;0,7353;0,7647;0,7775;0,0611
EfficientNetB7;UMAP;No;200;LinearSVM;0,8286;0,8;0,8235;0,6471;0,7059;0,8529;0,7941;0,8529;0,7353;0,7647;0,7805;0,0639
EfficientNetB7;UMAP;No;200;MLP;0,8;0,5714;0,7353;0,5882;0,6765;0,8235;0,7647;0,8235;0,7353;0,8235;0,7342;0,0896
EfficientNetB7;UMAP;No;200;Logistic;0,8;0,7429;0,8529;0,6765;0,7353;0,8824;0,8235;0,8824;0,7353;0,7941;0,7925;0,0658
EfficientNetB7;UMAP;No;200;RandomForest;0,8286;0,8286;0,8529;0,7647;0,9118;0,8824;0,8235;0,9118;0,7941;0,8824;0,8481;0,0466
EfficientNetB7;UMAP;No;200;Adaboost;0,8;0,8;0,7941;0,7353;0,8529;0,8824;0,7059;0,9118;0,7647;0,8529;0,81;0,0618
EfficientNetB7;UMAP;No;200;Gaussian;0,8571;0,8;0,7353;0,6176;0,6765;0,8529;0,7647;0,8529;0,7059;0,7647;0,7628;0,0769
EfficientNetB0;PCA;No;150;J48;0,8286;0,6857;0,7353;0,7353;0,7941;0,8824;0,7059;0,7353;0,8824;0,7353;0,772;0,0673
EfficientNetB0;PCA;No;150;RBF;0,8286;0,8857;0,9118;0,9118;0,8824;0,9118;0,8529;0,9706;0,9118;0,8824;0,895;0,0366
EfficientNetB0;PCA;No;150;LinearSVM;0,7714;0,8;0,8529;0,9118;0,8235;0,8824;0,8824;0,8824;0,8529;0,7941;0,8454;0,0439
EfficientNetB0;PCA;No;150;MLP;0,6571;0,6857;0,8529;0,9706;0,7353;0,7647;0,7941;0,8529;0,8235;0,7647;0,7902;0,0863
EfficientNetB0;PCA;No;150;Logistic;0,8857;0,8;0,8529;0,9118;0,8824;0,8824;0,8824;0,8824;0,8529;0,8824;0,8715;0,0287
EfficientNetB0;PCA;No;150;RandomForest;0,7714;0,8286;0,8235;0,8235;0,8529;0,7647;0,7647;0,8529;0,8235;0,8235;0,8129;0,032
EfficientNetB0;PCA;No;150;Adaboost;0,8857;0,7714;0,9706;0,8824;0,8235;0,8824;0,7941;0,9118;0,8235;0,9118;0,8657;0,0581
EfficientNetB0;PCA;No;150;Gaussian;0,6571;0,7714;0,7353;0,7353;0,7647;0,7647;0,7059;0,7647;0,7059;0,7647;0,737;0,0355
EfficientNetB0;UMAP;No;150;J48;0,8;0,8571;0,8235;0,7941;0,7353;0,7941;0,7353;0,8529;0,7059;0,7941;0,7892;0,0477
EfficientNetB0;UMAP;No;150;RBF;0,4286;0,3429;0,4706;0,6471;0,5;0,5294;0,5294;0,5294;0,4118;0,5882;0,4977;0,0839
EfficientNetB0;UMAP;No;150;LinearSVM;0,5714;0,5714;0,7059;0,7941;0,7647;0,7059;0,6471;0,8529;0,5294;0,7353;0,6878;0,1006
EfficientNetB0;UMAP;No;150;MLP;0,4286;0,4;0,5;0,4706;0,5;0,5294;0,4118;0,5294;0,6176;0,6471;0,5034;0,078
EfficientNetB0;UMAP;No;150;Logistic;0,6286;0,6286;0,7059;0,8529;0,7941;0,7353;0,6176;0,7941;0,5882;0,6471;0,6992;0,0864
EfficientNetB0;UMAP;No;150;RandomForest;0,8571;0,8571;0,8529;0,7941;0,8529;0,8529;0,7941;0,8235;0,7647;0,8824;0,8332;0,0355
EfficientNetB0;UMAP;No;150;Adaboost;0,8286;0,6857;0,8529;0,7353;0,8824;0,8529;0,8235;0,8235;0,7941;0,8529;0,8132;0,0571
EfficientNetB0;UMAP;No;150;Gaussian;0,8286;0,7143;0,8824;0,6471;0,8824;0,8529;0,7941;0,7941;0,7647;0,7059;0,7866;0,075
EfficientNetB1;PCA;No;150;J48;0,8571;0,7143;0,7353;0,7059;0,7059;0,7941;0,7353;0,7941;0,7941;0,7353;0,7571;0,0476
EfficientNetB1;PCA;No;150;RBF;0,8;0,9429;0,8824;0,8235;0,9118;0,9118;0,8824;0,8529;0,9412;0,8824;0,8831;0,0447
EfficientNetB1;PCA;No;150;LinearSVM;0,8857;0,8286;0,8824;0,7941;0,9118;0,8824;0,8529;0,8529;0,9706;0,8235;0,8685;0,0475
EfficientNetB1;PCA;No;150;MLP;0,7429;0,7429;0,7941;0,7941;0,7941;0,7941;0,8529;0,7353;0,7647;0,6176;0,7633;0,0589
EfficientNetB1;PCA;No;150;Logistic;0,8857;0,8286;0,8824;0,8235;0,8824;0,8824;0,8824;0,8824;0,9706;0,8529;0,8773;0,0384
EfficientNetB1;PCA;No;150;RandomForest;0,8;0,8857;0,7647;0,7941;0,8235;0,8235;0,7647;0,7353;0,8529;0,8235;0,8068;0,0425
EfficientNetB1;PCA;No;150;Adaboost;0,7714;0,8857;0,9118;0,7353;0,8529;0,8824;0,8529;0,7059;0,9118;0,8529;0,8363;0,0694
EfficientNetB1;PCA;No;150;Gaussian;0,6571;0,7429;0,6176;0,7941;0,6765;0,7647;0,7059;0,7059;0,7059;0,6471;0,7018;0,0519
EfficientNetB1;UMAP;No;150;J48;0,8571;0,7714;0,8235;0,7059;0,7941;0,7647;0,7059;0,7353;0,6471;0,7353;0,754;0,0585
EfficientNetB1;UMAP;No;150;RBF;0,7429;0,8;0,6765;0,7059;0,8235;0,7941;0,7353;0,7647;0,7353;0,7059;0,7484;0,0445
EfficientNetB1;UMAP;No;150;LinearSVM;0,7143;0,8;0,6765;0,7059;0,7647;0,8235;0,7353;0,8529;0,7941;0,6765;0,7544;0,0589
EfficientNetB1;UMAP;No;150;MLP;0,7429;0,7714;0,5882;0,7353;0,7941;0,4412;0,7647;0,6176;0,7353;0,6471;0,6838;0,1044
EfficientNetB1;UMAP;No;150;Logistic;0,8;0,8286;0,8235;0,7353;0,7941;0,8824;0,7353;0,8235;0,7941;0,7647;0,7982;0,0428
EfficientNetB1;UMAP;No;150;RandomForest;0,8571;0,8571;0,9118;0,7647;0,9412;0,8824;0,7941;0,8529;0,7941;0,7941;0,845;0,0545
EfficientNetB1;UMAP;No;150;Adaboost;0,9143;0,9143;0,7941;0,7647;0,8529;0,8235;0,8824;0,7941;0,7647;0,8529;0,8358;0,0537
EfficientNetB1;UMAP;No;150;Gaussian;0,8286;0,8286;0,7353;0,6765;0,8529;0,8529;0,7059;0,7647;0,7647;0,7353;0,7745;0,0598
EfficientNetB2;PCA;No;150;J48;0,7143;0,7143;0,7353;0,7647;0,7941;0,7647;0,7059;0,7941;0,7647;0,5882;0,734;0,0573
EfficientNetB2;PCA;No;150;RBF;0,8571;0,9429;0,8824;0,7941;0,9118;0,8824;0,8529;0,8235;0,9118;0,9412;0,88;0,0464
EfficientNetB2;PCA;No;150;LinearSVM;0,8857;0,9143;0,9412;0,7941;0,8235;0,8235;0,9118;0,7941;0,8824;0,9118;0,8682;0,0517
EfficientNetB2;PCA;No;150;MLP;0,6857;0,8286;0,8235;0,8235;0,7941;0,8529;0,8529;0,7941;0,8529;0,7353;0,8044;0,0524
EfficientNetB2;PCA;No;150;Logistic;0,8857;0,9143;0,9412;0,8235;0,8235;0,8235;0,9118;0,8235;0,8824;0,9118;0,8741;0,044
EfficientNetB2;PCA;No;150;RandomForest;0,8571;0,7714;0,7941;0,7647;0,8235;0,8235;0,8529;0,7059;0,7647;0,7353;0,7893;0,0474
EfficientNetB2;PCA;No;150;Adaboost;0,8;0,8857;0,8235;0,7941;0,9118;0,8235;0,9412;0,7353;0,8529;0,8529;0,8421;0,0574
EfficientNetB2;PCA;No;150;Gaussian;0,6857;0,6857;0,6176;0,6765;0,7059;0,6471;0,7647;0,7059;0,7941;0,7647;0,7048;0,0526
EfficientNetB2;UMAP;No;150;J48;0,7714;0,7429;0,7941;0,7059;0,7059;0,9118;0,6471;0,7353;0,7941;0,7647;0,7573;0,0671
EfficientNetB2;UMAP;No;150;RBF;0,7429;0,7143;0,6765;0,7353;0,8235;0,7059;0,7059;0,7647;0,7059;0,7353;0,731;0,0388
EfficientNetB2;UMAP;No;150;LinearSVM;0,7429;0,7143;0,6471;0,7647;0,8235;0,7059;0,6765;0,7647;0,7353;0,7353;0,731;0,0468
EfficientNetB2;UMAP;No;150;MLP;0,6857;0,6286;0,6176;0,7059;0,7353;0,6176;0,6471;0,6765;0,6471;0,7647;0,6726;0,0479
EfficientNetB2;UMAP;No;150;Logistic;0,8;0,8286;0,7353;0,7941;0,7647;0,8529;0,7647;0,8824;0,8235;0,7353;0,7982;0,0467
EfficientNetB2;UMAP;No;150;RandomForest;0,9143;0,8;0,7647;0,7941;0,7941;0,8529;0,8235;0,8529;0,9118;0,8824;0,8391;0,0495
EfficientNetB2;UMAP;No;150;Adaboost;0,9143;0,7714;0,6765;0,8235;0,6765;0,7647;0,6765;0,7941;0,9412;0,7941;0,7833;0,0887
EfficientNetB2;UMAP;No;150;Gaussian;0,7429;0,7714;0,6471;0,7647;0,7059;0,8235;0,6765;0,6471;0,6176;0,7647;0,7161;0,064
EfficientNetB3;PCA;No;150;J48;0,5714;0,8571;0,7941;0,7353;0,7353;0,7941;0,7647;0,7059;0,7941;0,6765;0,7429;0,0753
EfficientNetB3;PCA;No;150;RBF;0,7714;0,9429;0,9118;0,8235;0,9706;0,9412;0,8235;0,9118;0,9412;0,8529;0,8891;0,063
EfficientNetB3;PCA;No;150;LinearSVM;0,8286;0,8286;0,8824;0,8529;0,8824;0,8824;0,7941;0,9118;0,9118;0,8235;0,8598;0,0381
EfficientNetB3;PCA;No;150;MLP;0,7429;0,8857;0,8529;0,7059;0,8235;0,7941;0,7941;0,7647;0,9118;0,7647;0,804;0,0614
EfficientNetB3;PCA;No;150;Logistic;0,8571;0,8286;0,8824;0,8529;0,9118;0,9118;0,8529;0,9118;0,9412;0,8235;0,8774;0,0381
EfficientNetB3;PCA;No;150;RandomForest;0,8286;0,9143;0,8529;0,7353;0,7647;0,8529;0,8235;0,8235;0,8529;0,8235;0,8272;0,0469
EfficientNetB3;PCA;No;150;Adaboost;0,8286;0,8571;0,8235;0,7647;0,8824;0,8824;0,7647;0,8529;0,8824;0,8824;0,8421;0,044
EfficientNetB3;PCA;No;150;Gaussian;0,6857;0,6857;0,7647;0,7059;0,7059;0,7353;0,6471;0,6471;0,7353;0,6765;0,6989;0,0365
EfficientNetB3;UMAP;No;150;J48;0,9429;0,8571;0,8824;0,7941;0,8235;0,8824;0,7941;0,8235;0,8235;0,7353;0,8359;0,055
EfficientNetB3;UMAP;No;150;RBF;0,8;0,7714;0,6765;0,7941;0,7647;0,7353;0,7647;0,7647;0,7059;0,7059;0,7483;0,0388
EfficientNetB3;UMAP;No;150;LinearSVM;0,8;0,7714;0,6765;0,7941;0,7941;0,7353;0,7647;0,7941;0,7059;0,7059;0,7542;0,0428
EfficientNetB3;UMAP;No;150;MLP;0,7429;0,7429;0,6471;0,7353;0,7059;0,7059;0,7647;0,7647;0,6765;0,7353;0,7221;0,0362
EfficientNetB3;UMAP;No;150;Logistic;0,7429;0,8;0,7647;0,8824;0,8235;0,7647;0,7353;0,7941;0,8235;0,7647;0,7896;0,0425
EfficientNetB3;UMAP;No;150;RandomForest;0,9429;0,8;0,8529;0,8529;0,9118;0,9118;0,8235;0,8824;0,8824;0,8529;0,8713;0,0413
EfficientNetB3;UMAP;No;150;Adaboost;0,8571;0,7714;0,8235;0,8824;0,8824;0,8824;0,7941;0,7941;0,8235;0,7941;0,8305;0,0404
EfficientNetB3;UMAP;No;150;Gaussian;0,8;0,7714;0,6765;0,7647;0,7353;0,7059;0,7059;0,7059;0,6765;0,7059;0,7248;0,0395
Xception;PCA;No;150;J48;0,7143;0,7143;0,8235;0,7059;0,7059;0,6471;0,7353;0,7353;0,6765;0,6176;0,7076;0,0527
Xception;PCA;No;150;RBF;0,7429;0,9429;0,8824;0,8529;0,9412;0,9118;0,9118;0,8824;0,9118;0,8824;0,8862;0,0547
Xception;PCA;No;150;LinearSVM;0,7714;0,7143;0,9118;0,8529;0,8235;0,8824;0,9412;0,8235;0,7647;0,8824;0,8368;0,0676
Xception;PCA;No;150;MLP;0,7429;0,7429;0,8824;0,8824;0,9118;0,7059;0,7941;0,7941;0,8529;0,7941;0,8103;0,0658
Xception;PCA;No;150;Logistic;0,8286;0,7429;0,9412;0,8529;0,8529;0,9118;0,9118;0,8529;0,7941;0,8824;0,8571;0,0562
Xception;PCA;No;150;RandomForest;0,6857;0,8857;0,8529;0,7941;0,9118;0,8824;0,7059;0,7941;0,7647;0,7059;0,7983;0,0784
Xception;PCA;No;150;Adaboost;0,6286;0,8286;0,7941;0,6765;0,8824;0,8824;0,8235;0,8529;0,7353;0,8529;0,7957;0,0832
Xception;PCA;No;150;Gaussian;0,6857;0,7429;0,7059;0,6176;0,7059;0,6471;0,7059;0,7059;0,7059;0,5588;0,6782;0,0519
Xception;UMAP;No;150;J48;0,7143;0,8;0,7941;0,8235;0,7353;0,8529;0,7647;0,7353;0,7941;0,8235;0,7838;0,0428
Xception;UMAP;No;150;RBF;0,6;0,4571;0,5588;0,6765;0,5882;0,6765;0,6765;0,7353;0,5;0,6471;0,6116;0,083
Xception;UMAP;No;150;LinearSVM;0,6571;0,7714;0,5882;0,7647;0,6471;0,7353;0,7353;0,7059;0,5294;0,7059;0,684;0,0745
Xception;UMAP;No;150;MLP;0,6571;0,4286;0,3824;0,5882;0,6176;0,6176;0,7353;0,5294;0,5294;0,5588;0,5645;0,0991
Xception;UMAP;No;150;Logistic;0,7143;0,8;0,6176;0,7647;0,7059;0,7353;0,7647;0,8529;0,6176;0,7059;0,7279;0,07
Xception;UMAP;No;150;RandomForest;0,8;0,8571;0,8235;0,7941;0,7941;0,7941;0,7647;0,7941;0,8824;0,8824;0,8187;0,0391
Xception;UMAP;No;150;Adaboost;0,8286;0,8286;0,7353;0,8235;0,8235;0,8529;0,7941;0,8824;0,8529;0,7059;0,8128;0,0516
Xception;UMAP;No;150;Gaussian;0,7429;0,8;0,6765;0,8235;0,6471;0,8235;0,7941;0,7941;0,7353;0,7941;0,7631;0,0581
VGG16;PCA;No;150;J48;0,7143;0,8286;0,7941;0,7941;0,7941;0,8235;0,6471;0,8235;0,6765;0,6471;0,7543;0,0711
VGG16;PCA;No;150;RBF;0,8;0,8286;0,9118;0,8235;0,7941;0,8824;0,9118;0,8235;0,8824;0,8529;0,8511;0,0415
VGG16;PCA;No;150;LinearSVM;0,7429;0,8;0,8529;0,7941;0,8235;0,8235;0,7941;0,8824;0,7647;0,8235;0,8102;0,0385
VGG16;PCA;No;150;MLP;0,7429;0,6857;0,8529;0,5882;0,6471;0,6471;0,7647;0,7059;0,7059;0,8824;0,7223;0,0872
VGG16;PCA;No;150;Logistic;0,7714;0,8286;0,8529;0,7941;0,7941;0,8235;0,7941;0,8824;0,8235;0,8529;0,8218;0,0324
VGG16;PCA;No;150;RandomForest;0,6857;0,8;0,9118;0,8235;0,6765;0,7647;0,7647;0,8235;0,7647;0,8235;0,7839;0,066
VGG16;PCA;No;150;Adaboost;0,7714;0,8;0,9412;0,8529;0,7647;0,9118;0,7647;0,8529;0,8529;0,8235;0,8336;0,0578
VGG16;PCA;No;150;Gaussian;0,5714;0,6857;0,7059;0,6471;0,5294;0,7059;0,6765;0,6765;0,7941;0,5588;0,6551;0,0765
VGG16;UMAP;No;150;J48;0,6571;0,6571;0,7059;0,5588;0,6471;0,5882;0,6176;0,5882;0,5588;0,6471;0,6226;0,0459
VGG16;UMAP;No;150;RBF;0,4286;0,3429;0,5;0,5882;0,5;0,5294;0,5;0,5294;0,3529;0,5588;0,483;0,0784
VGG16;UMAP;No;150;LinearSVM;0,6;0,4571;0,7059;0,7059;0,6471;0,7059;0,6471;0,6765;0,6176;0,6471;0,641;0,0707
VGG16;UMAP;No;150;MLP;0,4286;0,3429;0,4118;0,5;0,6176;0,5882;0,5294;0,5294;0,3529;0,4412;0,4742;0,0891
VGG16;UMAP;No;150;Logistic;0,7143;0,6571;0,7353;0,7353;0,6765;0,7353;0,5588;0,6471;0,7647;0,7059;0,693;0,0573
VGG16;UMAP;No;150;RandomForest;0,7143;0,7429;0,7941;0,7647;0,7059;0,6471;0,6176;0,6765;0,7941;0,7059;0,7163;0,0561
