FeatureExtraction;DimReduction;Normalization;NumberComponents;Classifier;KFold01_Accuracy;KFold02_Accuracy;KFold03_Accuracy;KFold04_Accuracy;KFold05_Accuracy;KFold06_Accuracy;KFold07_Accuracy;KFold08_Accuracy;KFold09_Accuracy;KFold10_Accuracy;Accuracy_Mean;Accuracy_SD
ResNet101+MobileNetV2_n_feat;PCA;No;50;LinearSVM;0,6286;0,8857;0,9706;0,7647;0,8824;0,9118;0,8529;0,8235;0,8824;0,8235;0,8426;0,0888
ResNet101+MobileNetV2_n_feat;PCA;No;50;MLP;0,8286;0,8857;0,7941;0,8235;0,9118;0,8824;0,7647;0,7941;0,8529;0,8824;0,842;0,0461
ResNet101+MobileNetV2_n_feat;PCA;No;50;Logistic;0,7143;0,8571;0,9706;0,7353;0,9118;0,9118;0,8529;0,7941;0,8824;0,8235;0,8454;0,0765
ResNet101+MobileNetV2_n_feat;PCA;No;50;RandomForest;0,9143;0,8571;0,8824;0,8235;0,9118;0,9706;0,8529;0,9412;0,9118;0,9412;0,9007;0,0437
ResNet101+MobileNetV2_n_feat;PCA;No;50;Adaboost;0,7714;0,8857;0,8529;0,8529;0,9118;0,8824;0,8824;0,9706;0,9118;0,9706;0,8892;0,0556
ResNet101+MobileNetV2_n_feat;PCA;No;50;Gaussian;0,8571;0,8571;0,8529;0,7941;0,8529;0,9118;0,8529;0,9412;0,9118;0,8824;0,8714;0,0396
ResNet101+MobileNetV2_n_feat;UMAP;No;50;J48;0,7429;0,7714;0,6765;0,8235;0,7647;0,7941;0,8824;0,8235;0,7941;0,7647;0,7838;0,0521
ResNet101+MobileNetV2_n_feat;UMAP;No;50;RBF;0,6286;0,6571;0,7353;0,7941;0,7353;0,7353;0,7941;0,7941;0,8235;0,7647;0,7462;0,0594
ResNet101+MobileNetV2_n_feat;UMAP;No;50;LinearSVM;0,7143;0,7429;0,7647;0,7941;0,7647;0,8235;0,7647;0,7941;0,8529;0,8824;0,7898;0,0485
ResNet101+MobileNetV2_n_feat;UMAP;No;50;MLP;0,7143;0,7714;0,7647;0,7353;0,8235;0,7941;0,7353;0,7647;0,7647;0,9118;0,778;0,0534
ResNet101+MobileNetV2_n_feat;UMAP;No;50;Logistic;0,7714;0,9143;0,8235;0,8529;0,7647;0,8235;0,7941;0,8235;0,8529;0,9118;0,8333;0,0488
ResNet101+MobileNetV2_n_feat;UMAP;No;50;RandomForest;0,8571;0,8857;0,8529;0,8235;0,8824;0,8529;0,8529;0,8529;0,9118;0,8824;0,8655;0,0236
ResNet101+MobileNetV2_n_feat;UMAP;No;50;Adaboost;0,7714;0,9143;0,7941;0,8529;0,8529;0,9118;0,9412;0,8529;0,8529;0,8235;0,8568;0,0508
ResNet101+MobileNetV2_n_feat;UMAP;No;50;Gaussian;0,8286;0,8286;0,7647;0,8529;0,7941;0,8235;0,7059;0,7353;0,7941;0,8824;0,801;0,0511
EfficientNetB0+MobileNet_n_feat;PCA;No;50;J48;0,7714;0,7429;0,9118;0,9118;0,8529;0,7647;0,7941;0,8529;0,8529;0,8529;0,8308;0,0566
EfficientNetB0+MobileNet_n_feat;PCA;No;50;RBF;0,8857;0,8857;0,9118;0,8824;0,8824;0,9706;0,8824;0,9412;0,9118;1;0,9154;0,0399
EfficientNetB0+MobileNet_n_feat;PCA;No;50;LinearSVM;0,7714;0,9429;0,9412;0,7941;0,9412;0,8235;0,8824;0,8529;0,8529;0,9706;0,8773;0,0659
EfficientNetB0+MobileNet_n_feat;PCA;No;50;MLP;0,7714;0,7714;0,9412;0,8235;0,8235;0,8824;0,9118;0,9706;0,8824;0,8529;0,8631;0,0639
EfficientNetB0+MobileNet_n_feat;PCA;No;50;Logistic;0,6857;0,8857;0,9412;0,7941;0,9412;0,8824;0,9118;0,8235;0,8529;0,9412;0,866;0,077
EfficientNetB0+MobileNet_n_feat;PCA;No;50;RandomForest;0,8571;0,8286;0,9118;0,8824;0,8824;0,9412;0,8235;0,9412;0,9118;0,8824;0,8862;0,0394
EfficientNetB0+MobileNet_n_feat;PCA;No;50;Adaboost;0,8286;0,8;0,9412;0,8824;0,9118;0,8824;0,8235;0,9118;0,9118;0,9412;0,8834;0,0476
EfficientNetB0+MobileNet_n_feat;PCA;No;50;Gaussian;0,6857;0,8571;0,6765;0,7647;0,7647;0,8235;0,7353;0,8529;0,9412;0,8235;0,7925;0,0785
EfficientNetB0+MobileNet_n_feat;UMAP;No;50;J48;0,8571;0,8;0,7647;0,7941;0,7941;0,7353;0,7647;0,8529;0,7647;0,7941;0,7922;0,0367
EfficientNetB0+MobileNet_n_feat;UMAP;No;50;RBF;0,6;0,5429;0,6765;0,7647;0,7647;0,6765;0,7059;0,8529;0,6176;0,7647;0,6966;0,0886
EfficientNetB0+MobileNet_n_feat;UMAP;No;50;LinearSVM;0,6286;0,7429;0,7941;0,7353;0,8235;0,7941;0,7059;0,9118;0,7059;0,8529;0,7695;0,0782
EfficientNetB0+MobileNet_n_feat;UMAP;No;50;MLP;0,8286;0,8857;0,8529;0,7647;0,6765;0,6765;0,7059;0,8529;0,7353;0,8529;0,7832;0,0765
EfficientNetB0+MobileNet_n_feat;UMAP;No;50;Logistic;0,8571;0,8857;0,8529;0,7647;0,8235;0,8235;0,7941;0,8824;0,7353;0,9118;0,8331;0,0532
EfficientNetB0+MobileNet_n_feat;UMAP;No;50;RandomForest;0,8857;0,9429;0,9118;0,8235;0,8824;0,8529;0,8529;0,9118;0,8235;0,9412;0,8829;0,0418
EfficientNetB0+MobileNet_n_feat;UMAP;No;50;Adaboost;0,9143;0,8286;0,8529;0,8529;0,8824;0,8824;0,7059;0,9118;0,7941;0,8824;0,8508;0,0595
EfficientNetB0+MobileNet_n_feat;UMAP;No;50;Gaussian;0,8857;0,8286;0,8529;0,7941;0,7647;0,8824;0,8824;0,7941;0,7941;0,8235;0,8303;0,0416
MobileNet+ResNet50_n_feat;PCA;No;50;J48;0,8286;0,8;0,7941;0,7941;0,7941;0,8824;0,8235;0,8529;0,7941;0,8529;0,8217;0,0303
MobileNet+ResNet50_n_feat;PCA;No;50;RBF;0,9429;0,9429;0,9118;0,8235;0,9118;0,9706;0,9412;0,9412;0,9118;0,9706;0,9268;0,0401
MobileNet+ResNet50_n_feat;PCA;No;50;LinearSVM;0,8857;0,9143;0,9706;0,8235;0,9706;0,8529;0,8529;0,9412;0,9118;0,8235;0,8947;0,053
MobileNet+ResNet50_n_feat;PCA;No;50;MLP;0,7714;0,9714;0,9118;0,8824;0,9118;0,8529;0,9118;0,9118;0,8824;0,9706;0,8978;0,0547
MobileNet+ResNet50_n_feat;PCA;No;50;Logistic;0,8;0,8857;0,9412;0,8529;0,9412;0,8235;0,7941;0,9412;0,9118;0,8529;0,8745;0,0551
MobileNet+ResNet50_n_feat;PCA;No;50;RandomForest;0,8286;0,9429;0,8824;0,8235;0,8824;0,9118;0,9118;0,9412;0,9118;0,9706;0,9007;0,0453
MobileNet+ResNet50_n_feat;PCA;No;50;Adaboost;0,7714;0,8571;0,8824;0,8824;0,8824;0,8235;0,9412;0,9412;0,9118;0,9706;0,8864;0,0564
MobileNet+ResNet50_n_feat;PCA;No;50;Gaussian;0,8571;0,8571;0,8529;0,7647;0,7941;0,9118;0,7941;0,9118;0,9118;0,8824;0,8538;0,051
MobileNet+ResNet50_n_feat;UMAP;No;50;J48;0,7143;0,8571;0,5882;0,7647;0,8529;0,7941;0,7059;0,7353;0,7353;0,8235;0,7571;0,0768
MobileNet+ResNet50_n_feat;UMAP;No;50;RBF;0,6286;0,6571;0,7353;0,7353;0,7647;0,7059;0,7353;0,7647;0,7647;0,7353;0,7227;0,044
MobileNet+ResNet50_n_feat;UMAP;No;50;LinearSVM;0,7143;0,7143;0,7647;0,8235;0,7941;0,8235;0,7059;0,7647;0,7941;0,8235;0,7723;0,0448
MobileNet+ResNet50_n_feat;UMAP;No;50;MLP;0,7143;0,7714;0,7647;0,7647;0,7647;0,8235;0,7059;0,8235;0,7647;0,8529;0,775;0,0444
MobileNet+ResNet50_n_feat;UMAP;No;50;Logistic;0,8286;0,8857;0,8235;0,7647;0,7941;0,8529;0,7353;0,8235;0,8235;0,8824;0,8214;0,045
MobileNet+ResNet50_n_feat;UMAP;No;50;RandomForest;0,8571;0,8571;0,8529;0,7941;0,8529;0,8529;0,8529;0,8529;0,7941;0,9118;0,8479;0,0319
MobileNet+ResNet50_n_feat;UMAP;No;50;Adaboost;0,8286;0,9429;0,8529;0,8529;0,7647;0,8235;0,7647;0,8824;0,7059;0,9118;0,833;0,0686
MobileNet+ResNet50_n_feat;UMAP;No;50;Gaussian;0,8;0,8286;0,7647;0,7941;0,7941;0,7941;0,7059;0,7647;0,7353;0,8529;0,7834;0,0406
Xception+ResNet50_n_feat;PCA;No;50;J48;0,7429;0,7429;0,8235;0,7353;0,7353;0,7941;0,8235;0,7353;0,8824;0,8529;0,7868;0,053
Xception+ResNet50_n_feat;PCA;No;50;RBF;0,8857;0,9429;0,8529;0,8235;0,9118;0,9412;0,9118;0,9412;0,9118;0,9118;0,9034;0,0373
Xception+ResNet50_n_feat;PCA;No;50;LinearSVM;0,7714;0,7714;0,9706;0,8529;0,8824;0,9118;0,7353;0,8529;0,9118;0,9118;0,8572;0,0721
Xception+ResNet50_n_feat;PCA;No;50;MLP;0,8;0,8571;0,7059;0,8824;0,9118;0,9706;0,8824;0,8824;0,8529;0,8824;0,8628;0,0665
Xception+ResNet50_n_feat;PCA;No;50;Logistic;0,8;0,8;0,9706;0,8529;0,9118;0,9118;0,7353;0,8824;0,9118;0,9118;0,8688;0,0674
Xception+ResNet50_n_feat;PCA;No;50;RandomForest;0,8571;0,8571;0,8529;0,7941;0,9118;0,9706;0,8235;0,9706;0,9412;0,9118;0,8891;0,058
Xception+ResNet50_n_feat;PCA;No;50;Adaboost;0,8286;0,8286;0,8529;0,9118;0,8529;0,9706;0,8529;0,9412;0,9118;0,9412;0,8892;0,0493
Xception+ResNet50_n_feat;PCA;No;50;Gaussian;0,7143;0,8;0,7059;0,7647;0,7941;0,8529;0,7941;0,8529;0,9118;0,8235;0,8014;0,0601
Xception+ResNet50_n_feat;UMAP;No;50;J48;0,8571;0,8286;0,7647;0,7059;0,8824;0,7353;0,7941;0,8824;0,7941;0,7941;0,8039;0,0565
Xception+ResNet50_n_feat;UMAP;No;50;RBF;0,6286;0,6571;0,7353;0,7941;0,7647;0,7647;0,7353;0,7353;0,7647;0,8235;0,7403;0,0558
Xception+ResNet50_n_feat;UMAP;No;50;LinearSVM;0,7143;0,8;0,7353;0,8235;0,8235;0,7941;0,7941;0,7353;0,7941;0,8235;0,7838;0,0385
Xception+ResNet50_n_feat;UMAP;No;50;MLP;0,7429;0,8;0,7647;0,7647;0,7941;0,8529;0,7941;0,8529;0,8235;0,8529;0,8043;0,0382
Xception+ResNet50_n_feat;UMAP;No;50;Logistic;0,7143;0,8286;0,7647;0,8529;0,7647;0,8235;0,7941;0,8529;0,8235;0,7941;0,8013;0,0417
Xception+ResNet50_n_feat;UMAP;No;50;RandomForest;0,7714;0,8857;0,8824;0,7941;0,8529;0,8824;0,9118;0,8529;0,8529;0,9412;0,8628;0,0482
Xception+ResNet50_n_feat;UMAP;No;50;Adaboost;0,7714;0,9429;0,8235;0,7941;0,8824;0,8235;0,9118;0,8529;0,8824;0,9706;0,8655;0,0611
Xception+ResNet50_n_feat;UMAP;No;50;Gaussian;0,7429;0,8286;0,7353;0,8529;0,7059;0,8235;0,7647;0,8235;0,7647;0,8529;0,7895;0,0502
VGG16+VGG19_n_feat;PCA;No;50;J48;0,6286;0,7429;0,8529;0,7353;0,7647;0,7647;0,6765;0,7353;0,8529;0,7353;0,7489;0,0652
VGG16+VGG19_n_feat;PCA;No;50;RBF;0,7429;0,8286;0,8824;0,7647;0,9118;0,9118;0,8529;0,8824;0,9118;0,9412;0,863;0,0628
VGG16+VGG19_n_feat;PCA;No;50;LinearSVM;0,7429;0,8571;0,9118;0,8529;0,8824;0,9118;0,8235;0,9118;0,8529;0,8529;0,86;0,0487
VGG16+VGG19_n_feat;PCA;No;50;MLP;0,6286;0,8571;0,8824;0,7647;0,8529;0,9118;0,8235;0,8824;0,8235;0,8824;0,8309;0,0782
VGG16+VGG19_n_feat;PCA;No;50;Logistic;0,7143;0,9143;0,8824;0,8529;0,8824;0,8529;0,7941;0,9118;0,8529;0,8529;0,8511;0,0562
VGG16+VGG19_n_feat;PCA;No;50;RandomForest;0,6286;0,8;0,8529;0,7941;0,8824;0,8529;0,8529;0,9412;0,9118;0,8529;0,837;0,0813
VGG16+VGG19_n_feat;PCA;No;50;Adaboost;0,7429;0,7429;0,9118;0,8529;0,8824;0,8529;0,8235;0,7647;0,9118;0,7941;0,828;0,0616
VGG16+VGG19_n_feat;PCA;No;50;Gaussian;0,6286;0,5714;0,6176;0,6471;0,6176;0,7647;0,7353;0,7353;0,8529;0,6176;0,6788;0,0839
VGG16+VGG19_n_feat;UMAP;No;50;J48;0,7429;0,6857;0,6176;0,7353;0,7059;0,5588;0,5882;0,7647;0,6471;0,5588;0,6605;0,0734
VGG16+VGG19_n_feat;UMAP;No;50;RBF;0,4286;0,3429;0,5;0,5882;0,5;0,5294;0,5;0,5294;0,3529;0,5588;0,483;0,0784
VGG16+VGG19_n_feat;UMAP;No;50;LinearSVM;0,6857;0,6286;0,7647;0,6765;0,7353;0,7647;0,5882;0,7353;0,6176;0,7059;0,6903;0,0592
VGG16+VGG19_n_feat;UMAP;No;50;MLP;0,7143;0,7429;0,7941;0,6765;0,7353;0,6765;0,6176;0,7647;0,6765;0,6471;0,7045;0,0523
VGG16+VGG19_n_feat;UMAP;No;50;Logistic;0,7429;0,7143;0,7647;0,7353;0,6471;0,7647;0,5588;0,7941;0,7647;0,6176;0,7104;0,0729
VGG16+VGG19_n_feat;UMAP;No;50;RandomForest;0,7714;0,8;0,8824;0,7941;0,7353;0,6471;0,6765;0,7353;0,7353;0,7647;0,7542;0,0625
VGG16+VGG19_n_feat;UMAP;No;50;Adaboost;0,6857;0,7714;0,7353;0,6765;0,7059;0,5294;0,6765;0,6765;0,6765;0,5882;0,6722;0,0653
VGG16+VGG19_n_feat;UMAP;No;50;Gaussian;0,7429;0,7714;0,7059;0,7647;0,7353;0,7353;0,6176;0,7059;0,7353;0,6765;0,7191;0,0432
MobileNet+ResNet101_n_feat;PCA;No;40;J48;0,6857;0,8571;0,8529;0,7941;0,8235;0,7353;0,8529;0,9118;0,8235;0,7941;0,8131;0,0617
MobileNet+ResNet101_n_feat;PCA;No;40;RBF;0,8;0,9429;0,9118;0,8235;0,9412;0,9412;0,9412;0,9118;0,9118;0,9706;0,9096;0,0522
MobileNet+ResNet101_n_feat;PCA;No;40;LinearSVM;0,8286;0,9143;0,8824;0,8529;0,9412;0,9118;0,9118;0,9412;0,8824;0,9412;0,9008;0,0367
MobileNet+ResNet101_n_feat;PCA;No;40;MLP;0,8;0,8571;0,8529;0,8529;0,9412;0,8529;0,8529;0,9412;0,6471;0,7941;0,8392;0,079
MobileNet+ResNet101_n_feat;PCA;No;40;Logistic;0,8;0,8857;0,8824;0,8824;0,9118;0,8529;0,9412;0,9412;0,8824;0,9412;0,8921;0,0424
MobileNet+ResNet101_n_feat;PCA;No;40;RandomForest;0,8571;0,9143;0,8824;0,8235;0,8824;0,9412;0,8824;0,9412;0,9118;1;0,9036;0,0471
MobileNet+ResNet101_n_feat;PCA;No;40;Adaboost;0,7429;0,8571;0,9412;0,8529;0,9412;0,7941;0,8235;0,9118;0,9412;0,9118;0,8718;0,0657
MobileNet+ResNet101_n_feat;PCA;No;40;Gaussian;0,8571;0,9143;0,8824;0,7647;0,8235;0,9118;0,7941;0,9118;0,9706;0,8824;0,8713;0,0592
MobileNet+ResNet101_n_feat;UMAP;No;40;J48;0,7429;0,7429;0,7941;0,7059;0,7647;0,6471;0,5882;0,7059;0,5588;0,8529;0,7103;0,0862
MobileNet+ResNet101_n_feat;UMAP;No;40;RBF;0,5143;0,4;0,6176;0,7647;0,7647;0,6176;0,7059;0,7353;0,7647;0,6765;0,6561;0,1154
MobileNet+ResNet101_n_feat;UMAP;No;40;LinearSVM;0,7143;0,7429;0,7647;0,7647;0,7647;0,7647;0,6765;0,8235;0,7941;0,8529;0,7663;0,0478
MobileNet+ResNet101_n_feat;UMAP;No;40;MLP;0,8;0,8286;0,7647;0,7941;0,7353;0,7647;0,7353;0,8235;0,7941;0,7647;0,7805;0,0312
MobileNet+ResNet101_n_feat;UMAP;No;40;Logistic;0,8286;0,8286;0,7941;0,7941;0,8235;0,8235;0,6765;0,8529;0,7647;0,8529;0,8039;0,0498
MobileNet+ResNet101_n_feat;UMAP;No;40;RandomForest;0,7714;0,9143;0,9118;0,8824;0,8529;0,7353;0,7353;0,8824;0,7941;0,8529;0,8333;0,0655
MobileNet+ResNet101_n_feat;UMAP;No;40;Adaboost;0,7714;0,8286;0,8235;0,7941;0,8529;0,7647;0,8235;0,8824;0,7059;0,8235;0,8071;0,0475
MobileNet+ResNet101_n_feat;UMAP;No;40;Gaussian;0,8;0,8857;0,7941;0,8235;0,7647;0,8235;0,6765;0,7941;0,7647;0,8235;0,795;0,0516
ResNet101+DenseNet169_n_feat;PCA;No;40;J48;0,8571;0,7714;0,6471;0,7059;0,7353;0,8824;0,7941;0,7941;0,7647;0,8235;0,7776;0,0664
ResNet101+DenseNet169_n_feat;PCA;No;40;RBF;0,8;0,9143;0,9118;0,8529;0,9412;0,9412;0,9412;0,9412;0,9412;0,8824;0,9067;0,0457
ResNet101+DenseNet169_n_feat;PCA;No;40;LinearSVM;0,7714;0,7714;0,8824;0,8824;0,8824;0,8824;0,8235;0,8824;0,9412;0,9118;0,8631;0,0536
ResNet101+DenseNet169_n_feat;PCA;No;40;MLP;0,7429;0,8286;0,7941;0,7353;0,9118;0,8235;0,8824;0,9412;0,8529;0,8529;0,8366;0,0635
ResNet101+DenseNet169_n_feat;PCA;No;40;Logistic;0,7429;0,7714;0,8824;0,8529;0,9412;0,9118;0,7941;0,8824;0,9412;0,9118;0,8632;0,0674
ResNet101+DenseNet169_n_feat;PCA;No;40;RandomForest;0,8857;0,8857;0,8824;0,8529;0,9412;0,9118;0,7941;0,9412;0,8529;0,9412;0,8889;0,0451
ResNet101+DenseNet169_n_feat;PCA;No;40;Adaboost;0,7429;0,8286;0,8824;0,8235;0,8235;0,9706;0,7647;0,8824;0,8824;0,8824;0,8483;0,0627
ResNet101+DenseNet169_n_feat;PCA;No;40;Gaussian;0,8571;0,8571;0,7941;0,7941;0,7647;0,9118;0,8235;0,8824;0,9118;0,8529;0,845;0,0477
ResNet101+DenseNet169_n_feat;UMAP;No;40;J48;0,8857;0,8;0,7647;0,8235;0,7941;0,7941;0,7353;0,7647;0,7353;0,7941;0,7892;0,0421
ResNet101+DenseNet169_n_feat;UMAP;No;40;RBF;0,7429;0,6;0,7353;0,7941;0,7059;0,8235;0,6765;0,7941;0,8529;0,7941;0,7519;0,0721
ResNet101+DenseNet169_n_feat;UMAP;No;40;LinearSVM;0,7714;0,7714;0,7941;0,8235;0,7647;0,7941;0,7941;0,8235;0,7941;0,8235;0,7955;0,0211
ResNet101+DenseNet169_n_feat;UMAP;No;40;MLP;0,8;0,8286;0,7941;0,8235;0,7941;0,8529;0,7941;0,8235;0,7941;0,8235;0,8129;0,0194
ResNet101+DenseNet169_n_feat;UMAP;No;40;Logistic;0,8286;0,8857;0,8235;0,8235;0,8235;0,8529;0,7647;0,8235;0,7647;0,8235;0,8214;0,0341
ResNet101+DenseNet169_n_feat;UMAP;No;40;RandomForest;0,8571;0,8286;0,8235;0,8529;0,8529;0,8824;0,7647;0,8824;0,8529;0,8529;0,845;0,0322
ResNet101+DenseNet169_n_feat;UMAP;No;40;Adaboost;0,8571;0,8857;0,8235;0,7941;0,8529;0,8235;0,7941;0,8235;0,7353;0,8235;0,8213;0,0392
ResNet101+DenseNet169_n_feat;UMAP;No;40;Gaussian;0,7714;0,8571;0,7941;0,8529;0,7059;0,8235;0,7059;0,7647;0,8235;0,8529;0,7952;0,0544
ResNet101+DenseNet121_n_feat;PCA;No;40;J48;0,8;0,8;0,7059;0,7353;0,7941;0,9118;0,7353;0,7647;0,9118;0,7059;0,7865;0,0711
ResNet101+DenseNet121_n_feat;PCA;No;40;RBF;0,7714;0,9143;0,9118;0,8529;0,9118;0,9412;0,9412;0,9118;0,9118;0,9412;0,9009;0,0496
ResNet101+DenseNet121_n_feat;PCA;No;40;LinearSVM;0,7429;0,8571;0,9412;0,8235;0,8529;0,8529;0,9118;0,8529;0,9118;0,8235;0,8571;0,0533
ResNet101+DenseNet121_n_feat;PCA;No;40;MLP;0,7429;0,8286;0,8529;0,8235;0,7941;0,8235;0,7941;0,8529;0,8529;0,8235;0,8189;0,0326
ResNet101+DenseNet121_n_feat;PCA;No;40;Logistic;0,8;0,8571;0,8529;0,8235;0,9118;0,9118;0,9118;0,8529;0,8824;0,8235;0,8628;0,0385
ResNet101+DenseNet121_n_feat;PCA;No;40;RandomForest;0,8571;0,9429;0,9118;0,8529;0,9118;0,9706;0,9412;0,8529;0,9118;0,9706;0,9124;0,0432
ResNet101+DenseNet121_n_feat;PCA;No;40;Adaboost;0,7714;0,9143;0,8529;0,8235;0,8529;0,8824;0,8529;0,9118;0,9118;0,8824;0,8656;0,0428
ResNet101+DenseNet121_n_feat;PCA;No;40;Gaussian;0,7429;0,8571;0,8235;0,7941;0,7941;0,8824;0,7647;0,8235;0,8529;0,8529;0,8188;0,0422
ResNet101+DenseNet121_n_feat;UMAP;No;40;J48;0,7143;0,7714;0,7941;0,8235;0,8824;0,7647;0,8235;0,7941;0,7941;0,8235;0,7986;0,0424
ResNet101+DenseNet121_n_feat;UMAP;No;40;RBF;0,7143;0,6857;0,6765;0,7353;0,7647;0,8235;0,6471;0,7941;0,7647;0,7941;0,74;0,0551
ResNet101+DenseNet121_n_feat;UMAP;No;40;LinearSVM;0,7143;0,8286;0,7941;0,7941;0,7941;0,8824;0,7353;0,8235;0,7647;0,8529;0,7984;0,0488
ResNet101+DenseNet121_n_feat;UMAP;No;40;MLP;0,7143;0,8857;0,7647;0,7941;0,8529;0,8529;0,7353;0,8235;0,7647;0,8529;0,8041;0,055
ResNet101+DenseNet121_n_feat;UMAP;No;40;Logistic;0,8;0,8286;0,8235;0,8529;0,8824;0,8824;0,7353;0,8235;0,7353;0,8235;0,8187;0,0487
ResNet101+DenseNet121_n_feat;UMAP;No;40;RandomForest;0,8;0,8;0,9118;0,8235;0,8529;0,9118;0,8235;0,8529;0,8235;0,9118;0,8512;0,0431
ResNet101+DenseNet121_n_feat;UMAP;No;40;Adaboost;0,7714;0,7714;0,8824;0,8824;0,7647;0,8529;0,8235;0,7941;0,8529;0,7941;0,819;0,0437
ResNet101+DenseNet121_n_feat;UMAP;No;40;Gaussian;0,7714;0,7714;0,7941;0,7941;0,8235;0,8529;0,6471;0,7941;0,7647;0,9118;0,7925;0,0645
ResNet101+MobileNetV2_n_feat;PCA;No;40;J48;0,7714;0,7429;0,8235;0,8235;0,8824;0,9118;0,7647;0,9706;0,8529;0,7353;0,8279;0,0735
ResNet101+MobileNetV2_n_feat;PCA;No;40;RBF;0,7714;0,9429;0,9118;0,8235;0,9412;0,9706;0,9412;0,9412;0,9706;0,9412;0,9155;0,0622
ResNet101+MobileNetV2_n_feat;PCA;No;40;LinearSVM;0,7714;0,8286;0,9412;0,7941;0,8824;0,9118;0,8529;0,9706;0,9706;0,8529;0,8776;0,0666
ResNet101+MobileNetV2_n_feat;PCA;No;40;MLP;0,8;0,8571;0,8824;0,7941;0,9706;0,7941;0,8235;0,8824;0,8529;0,9118;0,8569;0,0543
ResNet101+MobileNetV2_n_feat;PCA;No;40;Logistic;0,7429;0,8;0,9412;0,7353;0,8529;0,9118;0,8235;0,9412;0,9412;0,8824;0,8572;0,0756
ResNet101+MobileNetV2_n_feat;PCA;No;40;RandomForest;0,8571;0,8571;0,9118;0,8235;0,8824;0,9118;0,9118;0,9412;0,9118;0,9412;0,895;0,0368
ResNet101+MobileNetV2_n_feat;PCA;No;40;Adaboost;0,8286;0,8857;0,8529;0,9118;0,9412;0,9412;0,8824;1;0,9412;0,9118;0,9097;0,0472
ResNet101+MobileNetV2_n_feat;PCA;No;40;Gaussian;0,8857;0,8571;0,8529;0,8235;0,8824;0,9118;0,8529;0,9118;0,8824;0,9118;0,8772;0,0286
ResNet101+MobileNetV2_n_feat;UMAP;No;40;J48;0,7714;0,6857;0,7941;0,8529;0,7647;0,8529;0,8529;0,8529;0,7647;0,7353;0,7928;0,0559
ResNet101+MobileNetV2_n_feat;UMAP;No;40;RBF;0,6;0,6;0,7059;0,8235;0,7647;0,7059;0,7647;0,7941;0,8235;0,7647;0,7347;0,0774
ResNet101+MobileNetV2_n_feat;UMAP;No;40;LinearSVM;0,7143;0,7714;0,7941;0,7941;0,7647;0,8529;0,7353;0,7941;0,8529;0,8824;0,7956;0,0509
ResNet101+MobileNetV2_n_feat;UMAP;No;40;MLP;0,8;0,7714;0,7647;0,7941;0,7647;0,7353;0,8235;0,7941;0,7353;0,8529;0,7836;0,0352
ResNet101+MobileNetV2_n_feat;UMAP;No;40;Logistic;0,7429;0,8;0,8529;0,8529;0,7941;0,8235;0,7353;0,8824;0,8529;0,8529;0,819;0,0474
ResNet101+MobileNetV2_n_feat;UMAP;No;40;RandomForest;0,8286;0,8;0,7647;0,8235;0,8824;0,9118;0,8235;0,8529;0,8529;0,9118;0,8452;0,0448
ResNet101+MobileNetV2_n_feat;UMAP;No;40;Adaboost;0,8;0,7429;0,7941;0,8235;0,9412;0,9412;0,8235;0,8529;0,8529;0,8824;0,8455;0,06
ResNet101+MobileNetV2_n_feat;UMAP;No;40;Gaussian;0,8;0,8571;0,7647;0,8529;0,7647;0,7941;0,7059;0,7647;0,8824;0,8824;0,8069;0,0564
EfficientNetB0+MobileNet_n_feat;PCA;No;40;J48;0,7714;0,7143;0,8824;0,8529;0,8529;0,8824;0,8235;0,8235;0,8529;0,8529;0,8309;0,0495
EfficientNetB0+MobileNet_n_feat;PCA;No;40;RBF;0,8857;0,9429;0,9118;0,8824;0,9412;1;0,8529;0,9412;0,8824;1;0,924;0,0476
EfficientNetB0+MobileNet_n_feat;PCA;No;40;LinearSVM;0,8;0,9143;0,9118;0,8824;0,9706;0,9118;0,8529;0,9412;0,8529;0,9706;0,9008;0,0518
EfficientNetB0+MobileNet_n_feat;PCA;No;40;MLP;0,8857;0,8286;0,9412;0,8529;0,8824;0,9118;0,7941;0,9118;0,9118;0,9412;0,8861;0,0457
EfficientNetB0+MobileNet_n_feat;PCA;No;40;Logistic;0,7143;0,8571;0,9412;0,8824;0,9706;0,9118;0,8529;0,8529;0,8824;0,9706;0,8836;0,0711
EfficientNetB0+MobileNet_n_feat;PCA;No;40;RandomForest;0,8571;0,8571;0,9118;0,8824;0,8824;0,9118;0,8529;0,9412;0,9118;0,8824;0,8891;0,0278
EfficientNetB0+MobileNet_n_feat;PCA;No;40;Adaboost;0,8;0,8571;0,9118;0,8235;0,9118;0,8235;0,7941;0,9412;0,9118;0,8529;0,8628;0,0502
EfficientNetB0+MobileNet_n_feat;PCA;No;40;Gaussian;0,7143;0,8286;0,7353;0,7647;0,7059;0,8529;0,7353;0,8529;0,9706;0,8235;0,7984;0,0787
EfficientNetB0+MobileNet_n_feat;UMAP;No;40;J48;0,8286;0,8286;0,8235;0,7059;0,7647;0,7647;0,7059;0,8824;0,7059;0,7941;0,7804;0,0585
EfficientNetB0+MobileNet_n_feat;UMAP;No;40;RBF;0,6857;0,6286;0,7059;0,7353;0,7941;0,7059;0,7059;0,9118;0,6471;0,7353;0,7255;0,0761
