ExtractionMethod;Reduction;Classification;Fold;Features;Normalization;Components;PCC;ACC;F1;ROC;ExtractionTime;ReductionTime;ClassfTrainning;ClassfPredict
MobileNetV2;Full;RandomForest;1;62720;No;62720;0;88,5714;86,6667;88,3333;13,6171;0;0,7612;0,0096
MobileNetV2;Full;RandomForest;2;62720;No;62720;0;82,8571;76,9231;82,971;13,6171;0;0,7066;0,0082
MobileNetV2;Full;RandomForest;3;62720;No;62720;0;91,1765;91,4286;91,1765;13,6171;0;0,6725;0,0082
MobileNetV2;Full;RandomForest;4;62720;No;62720;0;73,5294;76,9231;73,2143;13,6171;0;0,654;0,0083
MobileNetV2;Full;RandomForest;5;62720;No;62720;0;91,1765;90,3226;91,1765;13,6171;0;0,668;0,0084
MobileNetV2;Full;RandomForest;6;62720;No;62720;0;88,2353;88,2353;88,5417;13,6171;0;0,6651;0,0081
MobileNetV2;Full;RandomForest;7;62720;No;62720;0;88,2353;88,8889;88,2353;13,6171;0;0,6616;0,0083
MobileNetV2;Full;RandomForest;8;62720;No;62720;0;97,0588;97,1429;97,2222;13,6171;0;0,6708;0,0083
MobileNetV2;Full;RandomForest;9;62720;No;62720;0;91,1765;92,6829;93,1818;13,6171;0;0,6618;0,0082
MobileNetV2;Full;RandomForest;10;62720;No;62720;0;85,2941;84,8485;86,8421;13,6171;0;0,6567;0,0082
MobileNetV2;Full;Adaboost;1;62720;No;62720;0;85,7143;81,4815;84,1667;13,6171;0;17,9724;0,0638
MobileNetV2;Full;Adaboost;2;62720;No;62720;0;85,7143;82,7586;89,1304;13,6171;0;17,9089;0,0557
MobileNetV2;Full;Adaboost;3;62720;No;62720;0;97,0588;96,9697;97,0588;13,6171;0;18,0875;0,0586
MobileNetV2;Full;Adaboost;4;62720;No;62720;0;91,1765;92,6829;90,3571;13,6171;0;17,9244;0,0532
MobileNetV2;Full;Adaboost;5;62720;No;62720;0;91,1765;90,9091;91,1765;13,6171;0;17,9239;0,0588
MobileNetV2;Full;Adaboost;6;62720;No;62720;0;91,1765;90,9091;91,6667;13,6171;0;18,0609;0,0548
MobileNetV2;Full;Adaboost;7;62720;No;62720;0;85,2941;83,871;85,2941;13,6171;0;17,9843;0,0587
MobileNetV2;Full;Adaboost;8;62720;No;62720;0;94,1176;94,4444;94,0972;13,6171;0;17,9137;0,0536
MobileNetV2;Full;Adaboost;9;62720;No;62720;0;91,1765;93,0233;91,2879;13,6171;0;18,0988;0,0582
MobileNetV2;Full;Adaboost;10;62720;No;62720;0;82,3529;84,2105;82,1053;13,6171;0;17,9038;0,0535
MobileNetV2;Full;Gaussian;1;62720;No;62720;0;71,4286;64,2857;70;13,6171;0;0,0726;0,0142
MobileNetV2;Full;Gaussian;2;62720;No;62720;0;68,5714;52,1739;64,1304;13,6171;0;0,0771;0,0136
MobileNetV2;Full;Gaussian;3;62720;No;62720;0;76,4706;76,4706;76,4706;13,6171;0;0,0752;0,0144
MobileNetV2;Full;Gaussian;4;62720;No;62720;0;58,8235;61,1111;59,6429;13,6171;0;0,0754;0,0141
MobileNetV2;Full;Gaussian;5;62720;No;62720;0;76,4706;71,4286;76,4706;13,6171;0;0,0735;0,0135
MobileNetV2;Full;Gaussian;6;62720;No;62720;0;73,5294;72,7273;73,9583;13,6171;0;0,0777;0,0142
MobileNetV2;Full;Gaussian;7;62720;No;62720;0;58,8235;56,25;58,8235;13,6171;0;0,0759;0,0133
MobileNetV2;Full;Gaussian;8;62720;No;62720;0;91,1765;91,4286;91,3194;13,6171;0;0,0772;0,0139
MobileNetV2;Full;Gaussian;9;62720;No;62720;0;52,9412;55,5556;56,0606;13,6171;0;0,0756;0,0139
MobileNetV2;Full;Gaussian;10;62720;No;62720;0;70,5882;70,5882;71,5789;13,6171;0;0,0738;0,0137
EfficientNetB0;Full;PCC;1;62720;No;62720;24;60;58,8235;60,8333;23,0358;0;0;7,849
EfficientNetB0;Full;PCC;2;62720;No;62720;24;65,7143;62,5;69,9275;23,0358;0;0;6,4849
EfficientNetB0;Full;PCC;3;62720;No;62720;24;79,4118;81,0811;79,4118;23,0358;0;0;7,3549
EfficientNetB0;Full;PCC;4;62720;No;62720;24;73,5294;79,0698;71,0714;23,0358;0;0;7,5964
EfficientNetB0;Full;PCC;5;62720;No;62720;24;73,5294;76,9231;73,5294;23,0358;0;0;6,9937
EfficientNetB0;Full;PCC;6;62720;No;62720;24;79,4118;80;79,5139;23,0358;0;0;6,5097
EfficientNetB0;Full;PCC;7;62720;No;62720;24;79,4118;81,0811;79,4118;23,0358;0;0;7,9436
EfficientNetB0;Full;PCC;8;62720;No;62720;24;76,4706;77,7778;76,3889;23,0358;0;0;6,5653
EfficientNetB0;Full;PCC;9;62720;No;62720;24;70,5882;77,2727;67,803;23,0358;0;0;7,2905
EfficientNetB0;Full;PCC;10;62720;No;62720;24;70,5882;75;69,4737;23,0358;0;0;8,6268
EfficientNetB0;Full;J48;1;62720;No;62720;0;74,2857;72,7273;75;23,0358;0;6,0496;0,0014
EfficientNetB0;Full;J48;2;62720;No;62720;0;65,7143;62,5;69,9275;23,0358;0;5,914;0,0014
EfficientNetB0;Full;J48;3;62720;No;62720;0;76,4706;75;76,4706;23,0358;0;5,874;0,0013
EfficientNetB0;Full;J48;4;62720;No;62720;0;61,7647;64,8649;62,1429;23,0358;0;5,2107;0,0013
EfficientNetB0;Full;J48;5;62720;No;62720;0;67,6471;73,1707;67,6471;23,0358;0;5,8411;0,0013
EfficientNetB0;Full;J48;6;62720;No;62720;0;55,8824;57,1429;55,9028;23,0358;0;6,0794;0,0013
EfficientNetB0;Full;J48;7;62720;No;62720;0;82,3529;81,25;82,3529;23,0358;0;5,8656;0,0014
EfficientNetB0;Full;J48;8;62720;No;62720;0;76,4706;80;75,6944;23,0358;0;5,8477;0,0013
EfficientNetB0;Full;J48;9;62720;No;62720;0;82,3529;86,3636;80,6818;23,0358;0;5,7232;0,0013
EfficientNetB0;Full;J48;10;62720;No;62720;0;88,2353;88,2353;89,4737;23,0358;0;5,7527;0,0013
EfficientNetB0;Full;RBF;1;62720;No;62720;0;80;75,8621;79,1667;23,0358;0;1,4871;0,5079
EfficientNetB0;Full;RBF;2;62720;No;62720;0;91,4286;88;91,4855;23,0358;0;1,4877;0,6589
EfficientNetB0;Full;RBF;3;62720;No;62720;0;85,2941;84,8485;85,2941;23,0358;0;1,501;0,5302
EfficientNetB0;Full;RBF;4;62720;No;62720;0;88,2353;90;87,8571;23,0358;0;1,5606;0,5072
EfficientNetB0;Full;RBF;5;62720;No;62720;0;85,2941;84,8485;85,2941;23,0358;0;1,5053;0,4991
EfficientNetB0;Full;RBF;6;62720;No;62720;0;88,2353;88,2353;88,5417;23,0358;0;1,4923;0,5208
EfficientNetB0;Full;RBF;7;62720;No;62720;0;85,2941;83,871;85,2941;23,0358;0;1,5159;0,5053
EfficientNetB0;Full;RBF;8;62720;No;62720;0;91,1765;91,4286;91,3194;23,0358;0;1,5116;0,5357
EfficientNetB0;Full;RBF;9;62720;No;62720;0;94,1176;95,2381;95,4545;23,0358;0;1,4951;0,5339
EfficientNetB0;Full;RBF;10;62720;No;62720;0;91,1765;92,3077;90,7018;23,0358;0;1,5106;0,5115
EfficientNetB0;Full;LinearSVM;1;62720;No;62720;0;91,4286;90,3226;91,6667;23,0358;0;1,426;0,1203
EfficientNetB0;Full;LinearSVM;2;62720;No;62720;0;85,7143;82,7586;89,1304;23,0358;0;1,463;0,1153
EfficientNetB0;Full;LinearSVM;3;62720;No;62720;0;91,1765;91,4286;91,1765;23,0358;0;1,3982;0,1061
EfficientNetB0;Full;LinearSVM;4;62720;No;62720;0;91,1765;93,0233;89,2857;23,0358;0;1,3869;0,107
EfficientNetB0;Full;LinearSVM;5;62720;No;62720;0;91,1765;91,4286;91,1765;23,0358;0;1,409;0,1052
EfficientNetB0;Full;LinearSVM;6;62720;No;62720;0;94,1176;94,4444;94,0972;23,0358;0;1,384;0,1059
EfficientNetB0;Full;LinearSVM;7;62720;No;62720;0;91,1765;90,9091;91,1765;23,0358;0;1,3823;0,1047
EfficientNetB0;Full;LinearSVM;8;62720;No;62720;0;97,0588;97,2973;96,875;23,0358;0;1,3966;0,1069
EfficientNetB0;Full;LinearSVM;9;62720;No;62720;0;94,1176;95,2381;95,4545;23,0358;0;1,4137;0,1093
EfficientNetB0;Full;LinearSVM;10;62720;No;62720;0;94,1176;94,7368;94,0351;23,0358;0;1,3974;0,1044
EfficientNetB0;Full;MLP;1;62720;No;62720;0;85,7143;81,4815;84,1667;23,0358;0;7,3555;0,0035
EfficientNetB0;Full;MLP;2;62720;No;62720;0;91,4286;88;91,4855;23,0358;0;5,6402;0,0056
EfficientNetB0;Full;MLP;3;62720;No;62720;0;94,1176;93,75;94,1176;23,0358;0;8,0338;0,0041
EfficientNetB0;Full;MLP;4;62720;No;62720;0;85,2941;87,8049;84,2857;23,0358;0;6,1317;0,0033
EfficientNetB0;Full;MLP;5;62720;No;62720;0;94,1176;94,1176;94,1176;23,0358;0;7,0728;0,004
EfficientNetB0;Full;MLP;6;62720;No;62720;0;85,2941;84,8485;85,7639;23,0358;0;6,7028;0,0037
EfficientNetB0;Full;MLP;7;62720;No;62720;0;85,2941;84,8485;85,2941;23,0358;0;5,7307;0,0033
EfficientNetB0;Full;MLP;8;62720;No;62720;0;97,0588;97,1429;97,2222;23,0358;0;7,9709;0,0042
EfficientNetB0;Full;MLP;9;62720;No;62720;0;91,1765;92,6829;93,1818;23,0358;0;6,5592;0,0034
EfficientNetB0;Full;MLP;10;62720;No;62720;0;91,1765;91,8919;91,4035;23,0358;0;6,804;0,0036
EfficientNetB0;Full;Logistic;1;62720;No;62720;0;88,5714;87,5;89,1667;23,0358;0;1,4356;0,004
EfficientNetB0;Full;Logistic;2;62720;No;62720;0;85,7143;82,7586;89,1304;23,0358;0;1,3632;0,004
EfficientNetB0;Full;Logistic;3;62720;No;62720;0;91,1765;91,4286;91,1765;23,0358;0;1,6562;0,0046
EfficientNetB0;Full;Logistic;4;62720;No;62720;0;91,1765;93,0233;89,2857;23,0358;0;0,6533;0,0044
EfficientNetB0;Full;Logistic;5;62720;No;62720;0;91,1765;91,4286;91,1765;23,0358;0;0,7648;0,0042
EfficientNetB0;Full;Logistic;6;62720;No;62720;0;94,1176;94,4444;94,0972;23,0358;0;1,4664;0,0037
EfficientNetB0;Full;Logistic;7;62720;No;62720;0;91,1765;90,9091;91,1765;23,0358;0;1,3429;0,0037
EfficientNetB0;Full;Logistic;8;62720;No;62720;0;97,0588;97,2973;96,875;23,0358;0;1,4062;0,0039
EfficientNetB0;Full;Logistic;9;62720;No;62720;0;94,1176;95,2381;95,4545;23,0358;0;1,5143;0,0039
EfficientNetB0;Full;Logistic;10;62720;No;62720;0;91,1765;92,3077;90,7018;23,0358;0;0,72;0,0048
EfficientNetB0;Full;RandomForest;1;62720;No;62720;0;88,5714;86,6667;88,3333;23,0358;0;1,7137;0,0084
EfficientNetB0;Full;RandomForest;2;62720;No;62720;0;88,5714;84,6154;89,3116;23,0358;0;1,6684;0,0085
EfficientNetB0;Full;RandomForest;3;62720;No;62720;0;85,2941;84,8485;85,2941;23,0358;0;1,6435;0,0084
EfficientNetB0;Full;RandomForest;4;62720;No;62720;0;88,2353;90;87,8571;23,0358;0;1,7368;0,0083
EfficientNetB0;Full;RandomForest;5;62720;No;62720;0;91,1765;91,4286;91,1765;23,0358;0;1,67;0,0084
EfficientNetB0;Full;RandomForest;6;62720;No;62720;0;91,1765;91,4286;91,3194;23,0358;0;1,6438;0,0083
EfficientNetB0;Full;RandomForest;7;62720;No;62720;0;88,2353;87,5;88,2353;23,0358;0;1,6484;0,0082
EfficientNetB0;Full;RandomForest;8;62720;No;62720;0;91,1765;91,4286;91,3194;23,0358;0;1,674;0,0083
EfficientNetB0;Full;RandomForest;9;62720;No;62720;0;91,1765;93,0233;91,2879;23,0358;0;1,637;0,0082
EfficientNetB0;Full;RandomForest;10;62720;No;62720;0;91,1765;92,3077;90,7018;23,0358;0;1,6513;0,0083
EfficientNetB0;Full;Adaboost;1;62720;No;62720;0;88,5714;87,5;89,1667;23,0358;0;63,9068;0,062
EfficientNetB0;Full;Adaboost;2;62720;No;62720;0;74,2857;68,9655;76,4493;23,0358;0;64,115;0,0577
EfficientNetB0;Full;Adaboost;3;62720;No;62720;0;82,3529;81,25;82,3529;23,0358;0;65,7585;0,0661
EfficientNetB0;Full;Adaboost;4;62720;No;62720;0;88,2353;90,4762;86,7857;23,0358;0;65,9239;0,0557
EfficientNetB0;Full;Adaboost;5;62720;No;62720;0;97,0588;97,1429;97,0588;23,0358;0;64,2908;0,0603
EfficientNetB0;Full;Adaboost;6;62720;No;62720;0;88,2353;88,8889;88,1944;23,0358;0;64,2898;0,0562
EfficientNetB0;Full;Adaboost;7;62720;No;62720;0;94,1176;94,4444;94,1176;23,0358;0;64,175;0,0604
EfficientNetB0;Full;Adaboost;8;62720;No;62720;0;82,3529;84,2105;81,9444;23,0358;0;62,2068;0,053
EfficientNetB0;Full;Adaboost;9;62720;No;62720;0;88,2353;90,4762;89,0152;23,0358;0;67,4424;0,066
EfficientNetB0;Full;Adaboost;10;62720;No;62720;0;79,4118;81,0811;79,4737;23,0358;0;63,5052;0,0542
EfficientNetB0;Full;Gaussian;1;62720;No;62720;0;82,8571;78,5714;81,6667;23,0358;0;0,0738;0,0148
EfficientNetB0;Full;Gaussian;2;62720;No;62720;0;85,7143;80;85,1449;23,0358;0;0,0754;0,0147
EfficientNetB0;Full;Gaussian;3;62720;No;62720;0;82,3529;82,3529;82,3529;23,0358;0;0,078;0,0147
EfficientNetB0;Full;Gaussian;4;62720;No;62720;0;73,5294;76,9231;73,2143;23,0358;0;0,0723;0,0141
EfficientNetB0;Full;Gaussian;5;62720;No;62720;0;70,5882;66,6667;70,5882;23,0358;0;0,0763;0,0139
EfficientNetB0;Full;Gaussian;6;62720;No;62720;0;82,3529;81,25;82,9861;23,0358;0;0,0753;0,0138
EfficientNetB0;Full;Gaussian;7;62720;No;62720;0;70,5882;66,6667;70,5882;23,0358;0;0,0746;0,0152
EfficientNetB0;Full;Gaussian;8;62720;No;62720;0;82,3529;83,3333;82,2917;23,0358;0;0,0746;0,015
EfficientNetB0;Full;Gaussian;9;62720;No;62720;0;91,1765;92,6829;93,1818;23,0358;0;0,0726;0,0141
EfficientNetB0;Full;Gaussian;10;62720;No;62720;0;79,4118;81,0811;79,4737;23,0358;0;0,0751;0,0144
EfficientNetB1;Full;PCC;1;81920;No;81920;24;80;75,8621;79,1667;34,1946;0;0;9,1725
EfficientNetB1;Full;PCC;2;81920;No;81920;24;85,7143;81,4815;87,1377;34,1946;0;0;6,9417
EfficientNetB1;Full;PCC;3;81920;No;81920;24;85,2941;85,7143;85,2941;34,1946;0;0;7,7587
EfficientNetB1;Full;PCC;4;81920;No;81920;24;79,4118;82,9268;78,2143;34,1946;0;0;8,5478
EfficientNetB1;Full;PCC;5;81920;No;81920;24;82,3529;81,25;82,3529;34,1946;0;0;7,5301
EfficientNetB1;Full;PCC;6;81920;No;81920;24;91,1765;91,4286;91,3194;34,1946;0;0;7,8532
EfficientNetB1;Full;PCC;7;81920;No;81920;24;82,3529;82,3529;82,3529;34,1946;0;0;9,1972
EfficientNetB1;Full;PCC;8;81920;No;81920;24;91,1765;91,8919;90,9722;34,1946;0;0;8,5436
EfficientNetB1;Full;PCC;9;81920;No;81920;24;88,2353;90,4762;89,0152;34,1946;0;0;7,3143
EfficientNetB1;Full;PCC;10;81920;No;81920;24;76,4706;76,4706;77,5439;34,1946;0;0;8,5593
EfficientNetB1;Full;J48;1;81920;No;81920;0;80;75,8621;79,1667;34,1946;0;8,5872;0,0018
EfficientNetB1;Full;J48;2;81920;No;81920;0;80;75,8621;82,7899;34,1946;0;7,1325;0,0017
EfficientNetB1;Full;J48;3;81920;No;81920;0;73,5294;75,6757;73,5294;34,1946;0;7,8966;0,0017
EfficientNetB1;Full;J48;4;81920;No;81920;0;85,2941;87,1795;85,3571;34,1946;0;6,5575;0,0017
EfficientNetB1;Full;J48;5;81920;No;81920;0;73,5294;75,6757;73,5294;34,1946;0;6,2865;0,0016
EfficientNetB1;Full;J48;6;81920;No;81920;0;64,7059;66,6667;64,5833;34,1946;0;8,6157;0,0017
EfficientNetB1;Full;J48;7;81920;No;81920;0;67,6471;70,2703;67,6471;34,1946;0;6,5615;0,0017
EfficientNetB1;Full;J48;8;81920;No;81920;0;79,4118;80;79,5139;34,1946;0;6,4963;0,0017
EfficientNetB1;Full;J48;9;81920;No;81920;0;70,5882;75;71,5909;34,1946;0;7,3911;0,002
EfficientNetB1;Full;J48;10;81920;No;81920;0;82,3529;84,2105;82,1053;34,1946;0;7,3059;0,0017
EfficientNetB1;Full;RBF;1;81920;No;81920;0;85,7143;83,871;85,8333;34,1946;0;2,0291;0,721
EfficientNetB1;Full;RBF;2;81920;No;81920;0;94,2857;92,3077;95,6522;34,1946;0;2,0637;0,6897
EfficientNetB1;Full;RBF;3;81920;No;81920;0;91,1765;90,9091;91,1765;34,1946;0;2,0063;0,6707
EfficientNetB1;Full;RBF;4;81920;No;81920;0;79,4118;82,9268;78,2143;34,1946;0;1,981;0,691
EfficientNetB1;Full;RBF;5;81920;No;81920;0;94,1176;94,1176;94,1176;34,1946;0;2,0374;0,6725
EfficientNetB1;Full;RBF;6;81920;No;81920;0;94,1176;94,4444;94,0972;34,1946;0;2,0364;0,6779
EfficientNetB1;Full;RBF;7;81920;No;81920;0;88,2353;88,2353;88,2353;34,1946;0;1,9686;0,6839
EfficientNetB1;Full;RBF;8;81920;No;81920;0;91,1765;91,4286;91,3194;34,1946;0;2,0181;0,6822
EfficientNetB1;Full;RBF;9;81920;No;81920;0;94,1176;95,2381;95,4545;34,1946;0;1,9992;0,6825
EfficientNetB1;Full;RBF;10;81920;No;81920;0;88,2353;90;87,3684;34,1946;0;2,1892;0,6974
EfficientNetB1;Full;LinearSVM;1;81920;No;81920;0;91,4286;90,3226;91,6667;34,1946;0;1,8378;0,1361
EfficientNetB1;Full;LinearSVM;2;81920;No;81920;0;91,4286;88,8889;93,4783;34,1946;0;1,8292;0,1429
EfficientNetB1;Full;LinearSVM;3;81920;No;81920;0;94,1176;94,1176;94,1176;34,1946;0;1,8531;0,1367
EfficientNetB1;Full;LinearSVM;4;81920;No;81920;0;85,2941;88,3721;83,2143;34,1946;0;1,82;0,1347
EfficientNetB1;Full;LinearSVM;5;81920;No;81920;0;94,1176;94,4444;94,1176;34,1946;0;2,0357;0,1668
EfficientNetB1;Full;LinearSVM;6;81920;No;81920;0;97,0588;97,1429;97,2222;34,1946;0;1,8748;0,1457
EfficientNetB1;Full;LinearSVM;7;81920;No;81920;0;94,1176;94,1176;94,1176;34,1946;0;1,8481;0,1396
EfficientNetB1;Full;LinearSVM;8;81920;No;81920;0;91,1765;91,8919;90,9722;34,1946;0;1,9496;0,1407
EfficientNetB1;Full;LinearSVM;9;81920;No;81920;0;97,0588;97,6744;97,7273;34,1946;0;1,8893;0,1408
EfficientNetB1;Full;LinearSVM;10;81920;No;81920;0;91,1765;92,3077;90,7018;34,1946;0;1,8346;0,1388
EfficientNetB1;Full;MLP;1;81920;No;81920;0;88,5714;85,7143;87,5;34,1946;0;8,3083;0,0065
EfficientNetB1;Full;MLP;2;81920;No;81920;0;91,4286;88;91,4855;34,1946;0;7,1112;0,0066
EfficientNetB1;Full;MLP;3;81920;No;81920;0;88,2353;88,2353;88,2353;34,1946;0;6,9567;0,0056
EfficientNetB1;Full;MLP;4;81920;No;81920;0;76,4706;81,8182;73,5714;34,1946;0;12,5288;0,0058
EfficientNetB1;Full;MLP;5;81920;No;81920;0;97,0588;97,1429;97,0588;34,1946;0;9,1206;0,0071
EfficientNetB1;Full;MLP;6;81920;No;81920;0;94,1176;94,4444;94,0972;34,1946;0;9,2335;0,0054
EfficientNetB1;Full;MLP;7;81920;No;81920;0;88,2353;87,5;88,2353;34,1946;0;7,9933;0,0067
EfficientNetB1;Full;MLP;8;81920;No;81920;0;94,1176;94,1176;94,4444;34,1946;0;8,4001;0,0065
EfficientNetB1;Full;MLP;9;81920;No;81920;0;94,1176;95,2381;95,4545;34,1946;0;7,773;0,0063
EfficientNetB1;Full;MLP;10;81920;No;81920;0;88,2353;89,4737;88,0702;34,1946;0;6,0568;0,0053
EfficientNetB1;Full;Logistic;1;81920;No;81920;0;91,4286;90,3226;91,6667;34,1946;0;1,0664;0,0052
EfficientNetB1;Full;Logistic;2;81920;No;81920;0;91,4286;88,8889;93,4783;34,1946;0;1,458;0,0054
EfficientNetB1;Full;Logistic;3;81920;No;81920;0;91,1765;90,9091;91,1765;34,1946;0;1,1692;0,0058
EfficientNetB1;Full;Logistic;4;81920;No;81920;0;82,3529;86,3636;79,6429;34,1946;0;2,0255;0,0055
EfficientNetB1;Full;Logistic;5;81920;No;81920;0;94,1176;94,4444;94,1176;34,1946;0;2,0514;0,0048
EfficientNetB1;Full;Logistic;6;81920;No;81920;0;97,0588;97,1429;97,2222;34,1946;0;1,2101;0,0053
EfficientNetB1;Full;Logistic;7;81920;No;81920;0;94,1176;94,1176;94,1176;34,1946;0;1,1551;0,005
EfficientNetB1;Full;Logistic;8;81920;No;81920;0;91,1765;91,8919;90,9722;34,1946;0;1,1837;0,0056
EfficientNetB1;Full;Logistic;9;81920;No;81920;0;94,1176;95,2381;95,4545;34,1946;0;1,3158;0,0048
EfficientNetB1;Full;Logistic;10;81920;No;81920;0;91,1765;92,3077;90,7018;34,1946;0;2,3861;0,0048
EfficientNetB1;Full;RandomForest;1;81920;No;81920;0;91,4286;90,3226;91,6667;34,1946;0;1,9856;0,0094
EfficientNetB1;Full;RandomForest;2;81920;No;81920;0;91,4286;88;91,4855;34,1946;0;1,9516;0,0088
EfficientNetB1;Full;RandomForest;3;81920;No;81920;0;88,2353;88,2353;88,2353;34,1946;0;1,9214;0,0094
EfficientNetB1;Full;RandomForest;4;81920;No;81920;0;82,3529;85,7143;80,7143;34,1946;0;1,9702;0,009
EfficientNetB1;Full;RandomForest;5;81920;No;81920;0;85,2941;85,7143;85,2941;34,1946;0;1,9857;0,009
EfficientNetB1;Full;RandomForest;6;81920;No;81920;0;88,2353;88,2353;88,5417;34,1946;0;1,9935;0,009
EfficientNetB1;Full;RandomForest;7;81920;No;81920;0;94,1176;93,75;94,1176;34,1946;0;1,9707;0,0101
EfficientNetB1;Full;RandomForest;8;81920;No;81920;0;91,1765;90,9091;91,6667;34,1946;0;2,0653;0,0093
EfficientNetB1;Full;RandomForest;9;81920;No;81920;0;94,1176;95,2381;95,4545;34,1946;0;1,9601;0,0094
EfficientNetB1;Full;RandomForest;10;81920;No;81920;0;88,2353;89,4737;88,0702;34,1946;0;2,0112;0,0092
EfficientNetB1;Full;Adaboost;1;81920;No;81920;0;80;75,8621;79,1667;34,1946;0;86,4868;0,0818
EfficientNetB1;Full;Adaboost;2;81920;No;81920;0;94,2857;92,3077;95,6522;34,1946;0;86,6027;0,0805
EfficientNetB1;Full;Adaboost;3;81920;No;81920;0;82,3529;83,3333;82,3529;34,1946;0;86,8614;0,0781
EfficientNetB1;Full;Adaboost;4;81920;No;81920;0;88,2353;90,9091;85,7143;34,1946;0;86,795;0,0782
EfficientNetB1;Full;Adaboost;5;81920;No;81920;0;97,0588;97,1429;97,0588;34,1946;0;85,9834;0,0752
EfficientNetB1;Full;Adaboost;6;81920;No;81920;0;94,1176;94,1176;94,4444;34,1946;0;84,74;0,0774
EfficientNetB1;Full;Adaboost;7;81920;No;81920;0;88,2353;88,2353;88,2353;34,1946;0;86,2162;0,1188
EfficientNetB1;Full;Adaboost;8;81920;No;81920;0;100;100;100;34,1946;0;86,5877;0,0809
EfficientNetB1;Full;Adaboost;9;81920;No;81920;0;97,0588;97,6744;97,7273;34,1946;0;87,4842;0,0773
EfficientNetB1;Full;Adaboost;10;81920;No;81920;0;85,2941;86,4865;85,4386;34,1946;0;86,5565;0,0764
EfficientNetB1;Full;Gaussian;1;81920;No;81920;0;80;75,8621;79,1667;34,1946;0;0,0992;0,0183
EfficientNetB1;Full;Gaussian;2;81920;No;81920;0;85,7143;82,7586;89,1304;34,1946;0;0,1051;0,0186
EfficientNetB1;Full;Gaussian;3;81920;No;81920;0;79,4118;81,0811;79,4118;34,1946;0;0,1048;0,0192
EfficientNetB1;Full;Gaussian;4;81920;No;81920;0;73,5294;78,0488;72,1429;34,1946;0;0,1019;0,0178
EfficientNetB1;Full;Gaussian;5;81920;No;81920;0;76,4706;75;76,4706;34,1946;0;0,1096;0,02
EfficientNetB1;Full;Gaussian;6;81920;No;81920;0;88,2353;88,2353;88,5417;34,1946;0;0,1102;0,0184
EfficientNetB1;Full;Gaussian;7;81920;No;81920;0;76,4706;75;76,4706;34,1946;0;0,1106;0,0216
EfficientNetB1;Full;Gaussian;8;81920;No;81920;0;91,1765;90,9091;91,6667;34,1946;0;0,1015;0,0184
EfficientNetB1;Full;Gaussian;9;81920;No;81920;0;88,2353;90,4762;89,0152;34,1946;0;0,1018;0,0182
EfficientNetB1;Full;Gaussian;10;81920;No;81920;0;82,3529;85;81,4035;34,1946;0;0,104;0,0175
EfficientNetB2;Full;PCC;1;114048;No;114048;24;77,1429;73,3333;76,6667;41,1688;0;0;8,1548
EfficientNetB2;Full;PCC;2;114048;No;114048;24;82,8571;78,5714;84,9638;41,1688;0;0;9,0393
EfficientNetB2;Full;PCC;3;114048;No;114048;24;67,6471;70,2703;67,6471;41,1688;0;0;8,5461
EfficientNetB2;Full;PCC;4;114048;No;114048;24;70,5882;73,6842;70,7143;41,1688;0;0;9,8248
EfficientNetB2;Full;PCC;5;114048;No;114048;24;79,4118;81,0811;79,4118;41,1688;0;0;9,8101
EfficientNetB2;Full;PCC;6;114048;No;114048;24;76,4706;76,4706;76,7361;41,1688;0;0;7,9335
EfficientNetB2;Full;PCC;7;114048;No;114048;24;76,4706;77,7778;76,4706;41,1688;0;0;8,5128
EfficientNetB2;Full;PCC;8;114048;No;114048;24;88,2353;89,4737;87,8472;41,1688;0;0;8,6773
EfficientNetB2;Full;PCC;9;114048;No;114048;24;73,5294;78,0488;73,8636;41,1688;0;0;8,0023
EfficientNetB2;Full;PCC;10;114048;No;114048;24;79,4118;82,0513;78,7719;41,1688;0;0;9,7649
EfficientNetB2;Full;J48;1;114048;No;114048;0;68,5714;64,5161;68,3333;41,1688;0;9,8296;0,0024
EfficientNetB2;Full;J48;2;114048;No;114048;0;65,7143;57,1429;65,942;41,1688;0;9,4006;0,0023
EfficientNetB2;Full;J48;3;114048;No;114048;0;64,7059;64,7059;64,7059;41,1688;0;9,7712;0,0022
EfficientNetB2;Full;J48;4;114048;No;114048;0;76,4706;78,9474;76,7857;41,1688;0;8,9531;0,0023
EfficientNetB2;Full;J48;5;114048;No;114048;0;79,4118;77,4194;79,4118;41,1688;0;9,6118;0,0022
EfficientNetB2;Full;J48;6;114048;No;114048;0;85,2941;85,7143;85,4167;41,1688;0;9,5447;0,0023
EfficientNetB2;Full;J48;7;114048;No;114048;0;67,6471;64,5161;67,6471;41,1688;0;12,602;0,0023
EfficientNetB2;Full;J48;8;114048;No;114048;0;79,4118;81,0811;79,1667;41,1688;0;10,0363;0,0024
EfficientNetB2;Full;J48;9;114048;No;114048;0;76,4706;81,8182;74,2424;41,1688;0;10,7701;0,0024
EfficientNetB2;Full;J48;10;114048;No;114048;0;79,4118;81,0811;79,4737;41,1688;0;11,2365;0,0023
EfficientNetB2;Full;RBF;1;114048;No;114048;0;88,5714;85,7143;87,5;41,1688;0;3,939;1,0279
EfficientNetB2;Full;RBF;2;114048;No;114048;0;88,5714;85,7143;91,3043;41,1688;0;3,9376;0,955
