FeatureExtraction;DimReduction;Normalization;NumberComponents;Classifier;KFold01_Accuracy;KFold02_Accuracy;KFold03_Accuracy;KFold04_Accuracy;KFold05_Accuracy;KFold06_Accuracy;KFold07_Accuracy;KFold08_Accuracy;KFold09_Accuracy;KFold10_Accuracy;Accuracy_Mean;Accuracy_SD
VGG16+VGG19;ReliefF;No;30;MLP;0,8;0,8286;0,6765;0,7353;0,7647;0,8824;0,8824;0,7941;0,8529;0,7941;0,8011;0,0616
DenseNet201;ReliefF;No;10;Adaboost;0,8286;0,8;0,8824;0,7647;0,8235;0,8235;0,7647;0,7941;0,8824;0,6471;0,8011;0,0643
ResNet101+DenseNet169;UMAP;No;250;RandomForest;0,7714;0,8571;0,7941;0,8235;0,7941;0,8235;0,7647;0,7647;0,7647;0,8529;0,8011;0,0343
ResNet101+DenseNet121;ReliefF;No;40;J48;0,8;0,8286;0,7941;0,8824;0,7941;0,8235;0,7353;0,8529;0,7647;0,7353;0,8011;0,0454
MobileNet+ResNet101_n_feat;ReliefF;No;50;J48;0,7429;0,8857;0,8235;0,7647;0,8235;0,8235;0,7941;0,7941;0,7941;0,7647;0,8011;0,0385
ResNet101+MobileNetV2_n_feat;ReliefF;No;10;Gaussian;0,8;0,8286;0,8529;0,7647;0,7941;0,7647;0,7941;0,8235;0,7941;0,7941;0,8011;0,0261
ResNet101+MobileNetV2_n_feat;UMAP;No;250;Gaussian;0,8286;0,8;0,7647;0,8529;0,7941;0,8235;0,7059;0,7647;0,7941;0,8824;0,8011;0,0473
MobileNet+ResNet101_n_feat;UMAP;No;150;Adaboost;0,8571;0,7714;0,7353;0,7941;0,7647;0,9118;0,8235;0,8529;0,7059;0,7941;0,8011;0,0585
ResNet101+MobileNetV2_n_feat;UMAP;No;30;Gaussian;0,8;0,8286;0,7941;0,8235;0,7353;0,8235;0,7059;0,7647;0,8529;0,8824;0,8011;0,0508
EfficientNetB0+MobileNet_n_feat;UMAP;No;20;Gaussian;0,8286;0,8;0,8235;0,7353;0,7647;0,8529;0,7647;0,7941;0,7941;0,8529;0,8011;0,037
EfficientNetB0+MobileNet_n_feat;UMAP;No;75;Logistic;0,8;0,8286;0,7941;0,7059;0,8235;0,8529;0,7647;0,8529;0,7353;0,8529;0,8011;0,0491
EfficientNetB1;UMAP;No;200;Logistic;0,7714;0,8857;0,8235;0,7353;0,8235;0,8529;0,7353;0,8235;0,7941;0,7647;0,801;0,0472
MobileNetV2;UMAP;No;75;Gaussian;0,7714;0,8857;0,7647;0,8529;0,7647;0,7647;0,7353;0,8529;0,8235;0,7941;0,801;0,0472
DenseNet201;UMAP;No;50;Logistic;0,7429;0,9143;0,7353;0,8235;0,7059;0,7941;0,7941;0,8529;0,7941;0,8529;0,801;0,0597
EfficientNetB5;UMAP;No;50;RBF;0,7714;0,8857;0,7353;0,7941;0,7941;0,9412;0,7353;0,7647;0,8235;0,7647;0,801;0,0629
ResNet50;UMAP;No;30;RandomForest;0,8286;0,8286;0,8235;0,7353;0,8235;0,8529;0,7941;0,7647;0,7059;0,8529;0,801;0,0476
EfficientNetB5;UMAP;No;30;LinearSVM;0,7714;0,8857;0,7059;0,7647;0,7941;0,9118;0,7353;0,7941;0,8529;0,7941;0,801;0,0615
ResNet101+DenseNet169;ReliefF;No;300;J48;0,8571;0,8;0,7647;0,7353;0,7647;0,8235;0,8235;0,7647;0,8529;0,8235;0,801;0,0396
ResNet101+DenseNet169_n_feat;PCA;No;150;J48;0,8571;0,8;0,8235;0,7647;0,8529;0,8824;0,7647;0,7647;0,8235;0,6765;0,801;0,0574
ResNet101+MobileNetV2_n_feat;UMAP;No;50;Gaussian;0,8286;0,8286;0,7647;0,8529;0,7941;0,8235;0,7059;0,7353;0,7941;0,8824;0,801;0,0511
MobileNet+ResNet50_n_feat;UMAP;No;20;Logistic;0,8286;0,8286;0,8235;0,7647;0,7647;0,7941;0,7059;0,8235;0,7941;0,8824;0,801;0,0457
EfficientNetB4;UMAP;No;2;RandomForest;0,8857;0,7714;0,7353;0,8235;0,7059;0,7941;0,8235;0,8529;0,8235;0,7941;0,801;0,0507
EfficientNetB5;UMAP;No;2;RandomForest;0,8286;0,8286;0,8235;0,7647;0,7647;0,7647;0,7353;0,8235;0,8529;0,8235;0,801;0,0374
EfficientNetB1+EfficientNetB5_n_feat;PCA;No;40;Gaussian;0,8286;0,8286;0,7353;0,6765;0,7353;0,8529;0,7647;0,8824;0,8529;0,8529;0,801;0,0646
EfficientNetB0;Full;No;62720;Gaussian;0,8286;0,8571;0,8235;0,7353;0,7059;0,8235;0,7059;0,8235;0,9118;0,7941;0,8009;0,0634
EfficientNetB5;UMAP;No;100;J48;0,8;0,8857;0,8235;0,7059;0,6471;0,8824;0,7353;0,8529;0,8235;0,8529;0,8009;0,0757
ResNet101V2;UMAP;No;20;Gaussian;0,7714;0,9143;0,7941;0,7647;0,7647;0,7941;0,7647;0,7941;0,8235;0,8235;0,8009;0,0434
EfficientNetB0;UMAP;No;10;Adaboost;0,8286;0,8571;0,8824;0,7647;0,9118;0,7647;0,7353;0,8529;0,5882;0,8235;0,8009;0,0884
MobileNet+ResNet101;UMAP;No;75;RandomForest;0,8286;0,8571;0,7353;0,8235;0,8235;0,8824;0,7059;0,7353;0,7353;0,8824;0,8009;0,0634
ResNet101+DenseNet169_n_feat;UMAP;No;75;Gaussian;0,8286;0,8571;0,7647;0,8529;0,7353;0,8235;0,7059;0,7647;0,8235;0,8529;0,8009;0,0513
EfficientNetB1+EfficientNetB5;UMAP;No;50;Adaboost;0,8286;0,8571;0,8235;0,6765;0,8235;0,8824;0,8235;0,7941;0,7647;0,7353;0,8009;0,0577
ResNet101V2;UMAP;No;100;Adaboost;0,8571;0,8571;0,8529;0,7647;0,8529;0,7941;0,7353;0,7353;0,7941;0,7647;0,8008;0,048
EfficientNetB6;ReliefF;No;300;Logistic;0,8286;0,8857;0,7941;0,7353;0,8529;0,6765;0,7941;0,7941;0,7353;0,9118;0,8008;0,0687
Xception;ReliefF;No;20;RandomForest;0,8286;0,8857;0,8529;0,7941;0,6765;0,8824;0,7941;0,8529;0,6471;0,7941;0,8008;0,077
MobileNet+ResNet101_n_feat;UMAP;No;200;Gaussian;0,8;0,9143;0,7647;0,7941;0,7353;0,8235;0,6765;0,8529;0,7647;0,8824;0,8008;0,0672
EfficientNetB6;PCA;No;50;Adaboost;0,8857;0,8857;0,7353;0,7059;0,7941;0,8529;0,7059;0,9118;0,7353;0,7941;0,8007;0,0749
InceptionV3;ReliefF;No;30;Gaussian;0,6571;0,6571;0,8824;0,8824;0,8235;0,8235;0,8235;0,8235;0,8235;0,7941;0,7991;0,0756
MobileNetV2;ReliefF;No;300;J48;0,5429;0,8;0,9118;0,8235;0,7647;0,8824;0,8235;0,8529;0,8529;0,7353;0,799;0,0988
ResNet152V2;ReliefF;No;30;Adaboost;0,6857;0,6571;0,7941;0,7941;0,7353;0,8529;0,8824;0,8529;0,9412;0,7941;0,799;0,0837
EfficientNetB4;PCA;No;100;LinearSVM;0,6857;0,7143;0,9118;0,6176;0,9118;0,7647;0,8824;0,8235;0,8529;0,8235;0,7988;0,0952
EfficientNetB0;PCA;No;10;Gaussian;0,6857;0,7143;0,7941;0,7647;0,8235;0,8824;0,7353;0,8529;0,8824;0,8529;0,7988;0,0675
EfficientNetB2;ReliefF;No;150;MLP;0,6571;0,7429;0,8529;0,6471;0,7647;0,8824;0,8824;0,8824;0,8824;0,7941;0,7988;0,0885
ResNet152V2;ReliefF;No;30;Logistic;0,6857;0,7143;0,8235;0,7353;0,7059;0,7941;0,8824;0,9118;0,9118;0,8235;0,7988;0,0815
VGG16+VGG19;ReliefF;No;20;Gaussian;0,6571;0,7429;0,7647;0,8235;0,8235;0,9118;0,7941;0,8529;0,8235;0,7941;0,7988;0,0648
ResNet101+DenseNet169;ReliefF;No;10;Gaussian;0,7143;0,6857;0,7647;0,7647;0,8529;0,8529;0,8824;0,8529;0,7941;0,8235;0,7988;0,0622
EfficientNetB7;PCA;No;75;MLP;0,6857;0,7714;0,8235;0,7353;0,6765;0,8824;0,8824;0,8529;0,9118;0,7647;0,7987;0,08
InceptionV3;PCA;No;20;Adaboost;0,7143;0,7429;0,7941;0,7647;0,8529;0,8235;0,7647;0,9412;0,8529;0,7353;0,7987;0,0659
MobileNetV2;UMAP;No;10;RBF;0,7143;0,7429;0,7353;0,8824;0,8235;0,7353;0,7941;0,8529;0,8529;0,8529;0,7987;0,0589
ResNet152V2;ReliefF;No;300;MLP;0,6857;0,7429;0,7353;0,7647;0,8824;0,8235;0,8529;0,8529;0,8529;0,7941;0,7987;0,0613
EfficientNetB3;ReliefF;No;300;Gaussian;0,7429;0,6857;0,8529;0,7353;0,7941;0,8529;0,7353;0,8529;0,8529;0,8824;0,7987;0,0654
EfficientNetB4;ReliefF;No;250;LinearSVM;0,6571;0,7714;0,7941;0,8529;0,7941;0,8824;0,7941;0,8235;0,7941;0,8235;0,7987;0,0566
ResNet152V2;ReliefF;No;20;RandomForest;0,7143;0,7143;0,7941;0,7647;0,7647;0,8235;0,8824;0,8824;0,8824;0,7647;0,7987;0,0627
DenseNet201;ReliefF;No;20;Gaussian;0,7143;0,7429;0,7941;0,8235;0,7647;0,7647;0,8824;0,8235;0,8235;0,8529;0,7987;0,0494
EfficientNetB0;ReliefF;No;250;Adaboost;0,6857;0,7429;0,8529;0,7647;0,7941;0,8529;0,7941;0,8824;0,8235;0,7941;0,7987;0,0553
ResNet101+DenseNet121_n_feat;ReliefF;No;20;Adaboost;0,7429;0,7143;0,6765;0,7941;0,7647;0,9412;0,9118;0,7941;0,8824;0,7647;0,7987;0,0822
VGG16+VGG19_n_feat;PCA;No;250;RandomForest;0,6857;0,7714;0,8824;0,7647;0,7647;0,8529;0,7647;0,8529;0,8529;0,7941;0,7987;0,0573
Xception+ResNet50_n_feat;PCA;No;75;Gaussian;0,7143;0,7429;0,7647;0,7647;0,8529;0,8529;0,8235;0,8529;0,8529;0,7647;0,7987;0,0511
DenseNet121;PCA;No;2;LinearSVM;0,7429;0,6857;0,8235;0,7941;0,7353;0,8824;0,7941;0,8235;0,8235;0,8824;0,7987;0,0598
EfficientNetB2;UMAP;No;30;Adaboost;0,7143;0,7714;0,7353;0,7647;0,8529;0,7941;0,7647;0,8529;0,9118;0,8235;0,7986;0,0579
VGG19;PCA;No;10;Adaboost;0,6571;0,8286;0,9412;0,7059;0,7941;0,7941;0,8235;0,7941;0,8529;0,7941;0,7986;0,0731
EfficientNetB5;PCA;No;10;Adaboost;0,6857;0,8;0,8529;0,7059;0,7941;0,8529;0,8235;0,7647;0,8824;0,8235;0,7986;0,0606
ResNet152;ReliefF;No;250;J48;0,8;0,6857;0,7941;0,8529;0,7647;0,8529;0,8529;0,9118;0,6765;0,7941;0,7986;0,0711
ResNet152V2;ReliefF;No;50;LinearSVM;0,6857;0,8;0,8235;0,7353;0,7059;0,7647;0,8529;0,8235;0,9118;0,8824;0,7986;0,0711
VGG16;ReliefF;No;40;LinearSVM;0,7143;0,7714;0,8235;0,7647;0,8235;0,7941;0,7059;0,8824;0,8529;0,8529;0,7986;0,0564
InceptionV3;ReliefF;No;40;MLP;0,7429;0,7429;0,8529;0,8529;0,7647;0,7941;0,8824;0,8235;0,7647;0,7647;0,7986;0,0482
ResNet101+MobileNetV2;ReliefF;No;100;J48;0,7143;0,7714;0,7941;0,8235;0,7941;0,8824;0,7353;0,8529;0,8529;0,7647;0,7986;0,0516
MobileNet+ResNet101_n_feat;ReliefF;No;150;J48;0,6571;0,8286;0,8824;0,8529;0,7353;0,7647;0,6765;0,8235;0,8235;0,9412;0,7986;0,0852
ResNet101+DenseNet169_n_feat;ReliefF;No;10;J48;0,7143;0,7714;0,7353;0,7647;0,8235;0,8235;0,9118;0,7647;0,8824;0,7941;0,7986;0,0594
ResNet101+DenseNet121_n_feat;UMAP;No;40;J48;0,7143;0,7714;0,7941;0,8235;0,8824;0,7647;0,8235;0,7941;0,7941;0,8235;0,7986;0,0424
ResNet101;UMAP;No;250;Logistic;0,7429;0,7714;0,8235;0,7941;0,7941;0,8824;0,7647;0,7941;0,8235;0,7941;0,7985;0,0365
EfficientNetB1;UMAP;No;100;J48;0,7429;0,7714;0,8529;0,7059;0,8235;0,8529;0,8529;0,8235;0,7941;0,7647;0,7985;0,0487
Xception+ResNet50;UMAP;No;50;MLP;0,6857;0,8286;0,7647;0,7941;0,7941;0,8529;0,7353;0,8529;0,8235;0,8529;0,7985;0,0532
Xception;UMAP;No;40;RandomForest;0,7143;0,8;0,7941;0,7647;0,7647;0,8529;0,8529;0,8235;0,7941;0,8235;0,7985;0,0407
InceptionResNetV2;UMAP;No;20;J48;0,8;0,7143;0,6765;0,7647;0,8235;0,8824;0,7941;0,8529;0,7647;0,9118;0,7985;0,0691
DenseNet201;UMAP;No;20;Adaboost;0,7143;0,8;0,7647;0,8235;0,7941;0,8529;0,7647;0,8235;0,8529;0,7941;0,7985;0,0407
ResNet152;UMAP;No;10;Logistic;0,7429;0,7714;0,7941;0,7941;0,7941;0,8529;0,7941;0,7941;0,8235;0,8235;0,7985;0,0285
EfficientNetB4;UMAP;No;10;MLP;0,7143;0,8;0,7647;0,8235;0,7353;0,8529;0,8235;0,8529;0,7941;0,8235;0,7985;0,0448
ResNet152V2;ReliefF;No;300;Gaussian;0,7714;0,7429;0,7059;0,7353;0,7647;0,7647;0,8529;0,8529;0,8529;0,9412;0,7985;0,0692
EfficientNetB5;ReliefF;No;150;Logistic;0,7714;0,7429;0,8529;0,7941;0,7647;0,8824;0,7941;0,7647;0,8235;0,7941;0,7985;0,041
ResNet152V2;ReliefF;No;100;Logistic;0,7429;0,7714;0,8529;0,8235;0,7941;0,7647;0,7647;0,8235;0,7941;0,8529;0,7985;0,0365
DenseNet169;UMAP;No;10;Adaboost;0,7714;0,7429;0,7941;0,7941;0,8235;0,9118;0,7647;0,8529;0,6471;0,8824;0,7985;0,0717
MobileNet+ResNet101;ReliefF;No;150;J48;0,7714;0,7429;0,8529;0,7353;0,8529;0,7059;0,8235;0,8824;0,7941;0,8235;0,7985;0,0553
VGG16+VGG19_n_feat;ReliefF;No;75;LinearSVM;0,7143;0,8;0,7059;0,8235;0,8235;0,8824;0,7647;0,8235;0,8824;0,7647;0,7985;0,0582
ResNet101+DenseNet121_n_feat;UMAP;No;200;Adaboost;0,7429;0,7714;0,7941;0,7353;0,8235;0,8824;0,8235;0,8235;0,7353;0,8529;0,7985;0,0487
Xception+ResNet50_n_feat;UMAP;No;40;Logistic;0,7143;0,8;0,7647;0,7941;0,7647;0,7941;0,8529;0,8529;0,8529;0,7941;0,7985;0,0428
EfficientNetB1+EfficientNetB5_n_feat;ReliefF;No;250;Adaboost;0,7714;0,7429;0,9118;0,7353;0,7647;0,7647;0,8824;0,7941;0,8235;0,7941;0,7985;0,0553
ResNet152V2;PCA;No;300;RandomForest;0,8;0,7429;0,8235;0,7647;0,7059;0,7059;0,7647;0,9118;0,8529;0,9118;0,7984;0,072
InceptionResNetV2;UMAP;No;300;Gaussian;0,7429;0,8;0,7941;0,7941;0,7647;0,8529;0,7353;0,7647;0,8824;0,8529;0,7984;0,0473
Xception+ResNet50;UMAP;No;100;Logistic;0,7143;0,8286;0,7647;0,7941;0,7941;0,8824;0,7647;0,7941;0,7647;0,8824;0,7984;0,0505
EfficientNetB7;UMAP;No;100;Logistic;0,8286;0,7143;0,8529;0,7353;0,7059;0,8824;0,8235;0,8824;0,7353;0,8235;0,7984;0,0655
DenseNet169;UMAP;No;75;LinearSVM;0,7429;0,8;0,7941;0,8235;0,7353;0,7941;0,7941;0,8529;0,8529;0,7941;0,7984;0,037
DenseNet201;UMAP;No;75;Adaboost;0,7429;0,8;0,7353;0,8235;0,7647;0,8235;0,8529;0,9412;0,7059;0,7941;0,7984;0,0643
MobileNetV2;UMAP;No;50;Adaboost;0,7143;0,8286;0,7941;0,8529;0,7941;0,8529;0,7941;0,7647;0,7059;0,8824;0,7984;0,0554
ResNet101;UMAP;No;40;RandomForest;0,7143;0,8286;0,8529;0,8235;0,7941;0,8529;0,7941;0,7941;0,7353;0,7941;0,7984;0,0432
ResNet152V2;PCA;No;40;J48;0,7714;0,7714;0,8235;0,7353;0,8529;0,7941;0,7059;0,7941;0,8235;0,9118;0,7984;0,0558
InceptionResNetV2;UMAP;No;30;Adaboost;0,8286;0,7143;0,8235;0,7647;0,7647;0,7941;0,7647;0,8235;0,8529;0,8529;0,7984;0,0432
EfficientNetB2;PCA;No;30;Adaboost;0,7714;0,7714;0,7647;0,7941;0,8235;0,8235;0,8235;0,7941;0,7941;0,8235;0,7984;0,0227
EfficientNetB2;ReliefF;No;300;LinearSVM;0,7714;0,7714;0,7941;0,7059;0,8824;0,8529;0,7647;0,8529;0,9118;0,6765;0,7984;0,072
EfficientNetB4;ReliefF;No;250;RBF;0,6857;0,8571;0,7941;0,7647;0,7353;0,8824;0,7353;0,8235;0,8235;0,8824;0,7984;0,0637
DenseNet201;ReliefF;No;75;MLP;0,7143;0,8286;0,8529;0,7353;0,8824;0,8235;0,7941;0,7353;0,8235;0,7941;0,7984;0,0522
ResNet101V2;ReliefF;No;50;Adaboost;0,7429;0,8;0,7353;0,7647;0,7353;0,7941;0,9118;0,7647;0,8529;0,8824;0,7984;0,0602
VGG16+VGG19;ReliefF;No;40;LinearSVM;0,6857;0,8571;0,7059;0,8235;0,8235;0,8824;0,7647;0,8824;0,7059;0,8529;0,7984;0,0726
Xception;ReliefF;No;30;LinearSVM;0,7714;0,7714;0,8529;0,7647;0,7647;0,8824;0,8824;0,8529;0,6765;0,7647;0,7984;0,0631
DenseNet169;ReliefF;No;30;Adaboost;0,7714;0,7714;0,7941;0,7647;0,7941;0,8235;0,8824;0,7941;0,7941;0,7941;0,7984;0,0322
DenseNet201;ReliefF;No;10;J48;0,7143;0,8286;0,8235;0,7647;0,8529;0,7353;0,8529;0,8235;0,8235;0,7647;0,7984;0,047
ResNet101+MobileNetV2;UMAP;No;200;RandomForest;0,7143;0,8286;0,7647;0,7353;0,7941;0,8824;0,8235;0,7647;0,8235;0,8529;0,7984;0,0505
ResNet101+DenseNet121;UMAP;No;30;Logistic;0,7714;0,7714;0,7941;0,7941;0,8529;0,9118;0,7647;0,7941;0,7353;0,7941;0,7984;0,0474
EfficientNetB0+MobileNet;PCA;No;20;J48;0,7714;0,7714;0,8235;0,8824;0,8235;0,8235;0,6765;0,8235;0,8529;0,7353;0,7984;0,0573
MobileNet+ResNet50;PCA;No;20;J48;0,7714;0,7714;0,7941;0,7353;0,8529;0,7353;0,7941;0,9118;0,7647;0,8529;0,7984;0,0542
ResNet101+MobileNetV2;ReliefF;No;10;RandomForest;0,8;0,7429;0,7941;0,8235;0,7941;0,7647;0,8824;0,7941;0,7353;0,8529;0,7984;0,0435
EfficientNetB0+MobileNet;ReliefF;No;10;Gaussian;0,7429;0,8;0,7941;0,7353;0,8529;0,7941;0,8235;0,7647;0,8529;0,8235;0,7984;0,0393
ResNet101+DenseNet169_n_feat;ReliefF;No;20;J48;0,8286;0,7143;0,7941;0,7059;0,8235;0,8529;0,8235;0,8824;0,8235;0,7353;0,7984;0,057
Xception+ResNet50_n_feat;UMAP;No;200;J48;0,7714;0,7714;0,8529;0,6176;0,8529;0,7353;0,9706;0,8235;0,7353;0,8529;0,7984;0,0902
Xception+ResNet50_n_feat;UMAP;No;150;LinearSVM;0,7143;0,8286;0,7647;0,8235;0,8235;0,8529;0,7647;0,7647;0,8235;0,8235;0,7984;0,0411
ResNet101+DenseNet121_n_feat;UMAP;No;40;LinearSVM;0,7143;0,8286;0,7941;0,7941;0,7941;0,8824;0,7353;0,8235;0,7647;0,8529;0,7984;0,0488
EfficientNetB0+MobileNet_n_feat;PCA;No;40;Gaussian;0,7143;0,8286;0,7353;0,7647;0,7059;0,8529;0,7353;0,8529;0,9706;0,8235;0,7984;0,0787
MobileNet+ResNet101_n_feat;PCA;No;75;Gaussian;0,7714;0,7714;0,8235;0,6765;0,7353;0,8824;0,7647;0,8824;0,8824;0,7941;0,7984;0,0658
ResNet101+DenseNet169;PCA;No;2;MLP;0,7429;0,8;0,7647;0,7941;0,7647;0,8529;0,7647;0,7941;0,7647;0,9412;0,7984;0,0557
EfficientNetB1+EfficientNetB5_n_feat;PCA;No;2;MLP;0,8;0,7429;0,8235;0,7059;0,7647;0,8529;0,7353;0,9118;0,8529;0,7941;0,7984;0,0602
InceptionV3;UMAP;No;300;Adaboost;0,7714;0,8;0,7647;0,8529;0,7353;0,8529;0,8235;0,8529;0,7059;0,8235;0,7983;0,0496
MobileNetV2;UMAP;No;300;Logistic;0,7429;0,8286;0,7647;0,7647;0,7941;0,7647;0,7059;0,8824;0,8529;0,8824;0,7983;0,0575
Xception;PCA;No;150;RandomForest;0,6857;0,8857;0,8529;0,7941;0,9118;0,8824;0,7059;0,7941;0,7647;0,7059;0,7983;0,0784
DenseNet121;UMAP;No;150;Logistic;0,7714;0,8;0,7647;0,7941;0,7941;0,8529;0,7059;0,9412;0,7647;0,7941;0,7983;0,0591
VGG16+VGG19;PCA;No;100;MLP;0,8;0,7714;0,9118;0,7941;0,8235;0,7059;0,7941;0,7941;0,7647;0,8235;0,7983;0,0496
MobileNet;UMAP;No;100;Logistic;0,8;0,7714;0,7941;0,7353;0,8235;0,7353;0,7647;0,8235;0,8235;0,9118;0,7983;0,0496
NASNetMobile;PCA;No;100;MLP;0,8286;0,7429;0,7941;0,8235;0,7941;0,7647;0,7647;0,8824;0,8235;0,7647;0,7983;0,0397
Xception+ResNet50;UMAP;No;75;Logistic;0,8;0,7714;0,7647;0,7941;0,7647;0,8824;0,7353;0,8235;0,7647;0,8824;0,7983;0,0478
Xception;PCA;No;75;Adaboost;0,8;0,7714;0,7059;0,8235;0,8235;0,8529;0,7941;0,8824;0,7353;0,7941;0,7983;0,0496
DenseNet121;UMAP;No;50;J48;0,7714;0,8;0,7941;0,7941;0,8235;0,7941;0,8235;0,7059;0,7647;0,9118;0,7983;0,0496
VGG16+VGG19;PCA;No;40;Adaboost;0,7429;0,8286;0,7647;0,8529;0,7647;0,8235;0,7059;0,8235;0,8235;0,8529;0,7983;0,0476
MobileNetV2;PCA;No;40;Gaussian;0,8;0,7714;0,8235;0,7059;0,6765;0,8529;0,7647;0,7941;0,9412;0,8529;0,7983;0,0723
EfficientNetB7;PCA;No;40;Adaboost;0,7429;0,8286;0,8824;0,6471;0,6471;0,8824;0,8529;0,8824;0,7941;0,8235;0,7983;0,0864
EfficientNetB7;UMAP;No;40;Logistic;0,8286;0,7429;0,8529;0,7059;0,7353;0,8824;0,8529;0,8529;0,7353;0,7941;0,7983;0,0604
ResNet101V2;PCA;No;30;J48;0,6857;0,8857;0,7941;0,7647;0,8529;0,7647;0,8235;0,8824;0,8235;0,7059;0,7983;0,0652
ResNet50;UMAP;No;20;Adaboost;0,7714;0,8;0,9118;0,7353;0,8824;0,9118;0,8235;0,6765;0,6471;0,8235;0,7983;0,0875
ResNet101;PCA;No;20;Gaussian;0,7714;0,8;0,7647;0,7647;0,7941;0,8824;0,7941;0,8235;0,7647;0,8235;0,7983;0,0353
EfficientNetB6;UMAP;No;20;Logistic;0,8286;0,7429;0,7647;0,6176;0,8529;0,9118;0,7353;0,9412;0,7647;0,8235;0,7983;0,0893
EfficientNetB7;UMAP;No;20;Logistic;0,8;0,7714;0,8529;0,7059;0,7059;0,8824;0,8529;0,8824;0,7353;0,7941;0,7983;0,0647
EfficientNetB3;ReliefF;No;250;Adaboost;0,7714;0,8;0,8824;0,7647;0,7353;0,8235;0,8529;0,8529;0,7941;0,7059;0,7983;0,053
DenseNet121;ReliefF;No;200;Logistic;0,8286;0,7429;0,8824;0,7647;0,7647;0,9118;0,7941;0,7647;0,7941;0,7353;0,7983;0,056
VGG16;ReliefF;No;150;LinearSVM;0,7714;0,8;0,8235;0,8235;0,7647;0,7353;0,8235;0,8235;0,8529;0,7647;0,7983;0,0353
