metodo;ExtractionMethod;Reduction;Classification;Fold;Features;Normalization;Components;ACC
MobileNet+ResNet50_n_feat_ReliefF_2_LinearSVM;MobileNet+ResNet50_n_feat;ReliefF;LinearSVM;2;150528;No;2;0,657143
MobileNet+ResNet50_n_feat_ReliefF_2_MLP;MobileNet+ResNet50_n_feat;ReliefF;MLP;2;150528;No;2;0,857143
MobileNet+ResNet50_n_feat_ReliefF_2_Logistic;MobileNet+ResNet50_n_feat;ReliefF;Logistic;2;150528;No;2;0,657143
MobileNet+ResNet50_n_feat_ReliefF_2_RandomForest;MobileNet+ResNet50_n_feat;ReliefF;RandomForest;2;150528;No;2;0,828571
MobileNet+ResNet50_n_feat_ReliefF_2_Adaboost;MobileNet+ResNet50_n_feat;ReliefF;Adaboost;2;150528;No;2;0,8
MobileNet+ResNet50_n_feat_ReliefF_2_Gaussian;MobileNet+ResNet50_n_feat;ReliefF;Gaussian;2;150528;No;2;0,685714
MobileNet+ResNet50_n_feat_ReliefF_2_J48;MobileNet+ResNet50_n_feat;ReliefF;J48;3;150528;No;2;0,735294
MobileNet+ResNet50_n_feat_ReliefF_2_RBF;MobileNet+ResNet50_n_feat;ReliefF;RBF;3;150528;No;2;0,735294
MobileNet+ResNet50_n_feat_ReliefF_2_LinearSVM;MobileNet+ResNet50_n_feat;ReliefF;LinearSVM;3;150528;No;2;0,764706
MobileNet+ResNet50_n_feat_ReliefF_2_MLP;MobileNet+ResNet50_n_feat;ReliefF;MLP;3;150528;No;2;0,735294
MobileNet+ResNet50_n_feat_ReliefF_2_Logistic;MobileNet+ResNet50_n_feat;ReliefF;Logistic;3;150528;No;2;0,735294
MobileNet+ResNet50_n_feat_ReliefF_2_RandomForest;MobileNet+ResNet50_n_feat;ReliefF;RandomForest;3;150528;No;2;0,735294
MobileNet+ResNet50_n_feat_ReliefF_2_Adaboost;MobileNet+ResNet50_n_feat;ReliefF;Adaboost;3;150528;No;2;0,735294
MobileNet+ResNet50_n_feat_ReliefF_2_Gaussian;MobileNet+ResNet50_n_feat;ReliefF;Gaussian;3;150528;No;2;0,735294
MobileNet+ResNet50_n_feat_ReliefF_2_J48;MobileNet+ResNet50_n_feat;ReliefF;J48;4;150528;No;2;0,794118
MobileNet+ResNet50_n_feat_ReliefF_2_RBF;MobileNet+ResNet50_n_feat;ReliefF;RBF;4;150528;No;2;0,794118
MobileNet+ResNet50_n_feat_ReliefF_2_LinearSVM;MobileNet+ResNet50_n_feat;ReliefF;LinearSVM;4;150528;No;2;0,764706
MobileNet+ResNet50_n_feat_ReliefF_2_MLP;MobileNet+ResNet50_n_feat;ReliefF;MLP;4;150528;No;2;0,764706
MobileNet+ResNet50_n_feat_ReliefF_2_Logistic;MobileNet+ResNet50_n_feat;ReliefF;Logistic;4;150528;No;2;0,764706
MobileNet+ResNet50_n_feat_ReliefF_2_RandomForest;MobileNet+ResNet50_n_feat;ReliefF;RandomForest;4;150528;No;2;0,794118
MobileNet+ResNet50_n_feat_ReliefF_2_Adaboost;MobileNet+ResNet50_n_feat;ReliefF;Adaboost;4;150528;No;2;0,764706
MobileNet+ResNet50_n_feat_ReliefF_2_Gaussian;MobileNet+ResNet50_n_feat;ReliefF;Gaussian;4;150528;No;2;0,764706
MobileNet+ResNet50_n_feat_ReliefF_2_J48;MobileNet+ResNet50_n_feat;ReliefF;J48;5;150528;No;2;0,882353
MobileNet+ResNet50_n_feat_ReliefF_2_RBF;MobileNet+ResNet50_n_feat;ReliefF;RBF;5;150528;No;2;0,852941
MobileNet+ResNet50_n_feat_ReliefF_2_LinearSVM;MobileNet+ResNet50_n_feat;ReliefF;LinearSVM;5;150528;No;2;0,764706
MobileNet+ResNet50_n_feat_ReliefF_2_MLP;MobileNet+ResNet50_n_feat;ReliefF;MLP;5;150528;No;2;0,882353
MobileNet+ResNet50_n_feat_ReliefF_2_Logistic;MobileNet+ResNet50_n_feat;ReliefF;Logistic;5;150528;No;2;0,794118
MobileNet+ResNet50_n_feat_ReliefF_2_RandomForest;MobileNet+ResNet50_n_feat;ReliefF;RandomForest;5;150528;No;2;0,882353
MobileNet+ResNet50_n_feat_ReliefF_2_Adaboost;MobileNet+ResNet50_n_feat;ReliefF;Adaboost;5;150528;No;2;0,882353
MobileNet+ResNet50_n_feat_ReliefF_2_Gaussian;MobileNet+ResNet50_n_feat;ReliefF;Gaussian;5;150528;No;2;0,735294
MobileNet+ResNet50_n_feat_ReliefF_2_J48;MobileNet+ResNet50_n_feat;ReliefF;J48;6;150528;No;2;0,764706
MobileNet+ResNet50_n_feat_ReliefF_2_RBF;MobileNet+ResNet50_n_feat;ReliefF;RBF;6;150528;No;2;0,735294
MobileNet+ResNet50_n_feat_ReliefF_2_LinearSVM;MobileNet+ResNet50_n_feat;ReliefF;LinearSVM;6;150528;No;2;0,735294
MobileNet+ResNet50_n_feat_ReliefF_2_MLP;MobileNet+ResNet50_n_feat;ReliefF;MLP;6;150528;No;2;0,794118
MobileNet+ResNet50_n_feat_ReliefF_2_Logistic;MobileNet+ResNet50_n_feat;ReliefF;Logistic;6;150528;No;2;0,735294
MobileNet+ResNet50_n_feat_ReliefF_2_RandomForest;MobileNet+ResNet50_n_feat;ReliefF;RandomForest;6;150528;No;2;0,764706
MobileNet+ResNet50_n_feat_ReliefF_2_Adaboost;MobileNet+ResNet50_n_feat;ReliefF;Adaboost;6;150528;No;2;0,794118
MobileNet+ResNet50_n_feat_ReliefF_2_Gaussian;MobileNet+ResNet50_n_feat;ReliefF;Gaussian;6;150528;No;2;0,735294
MobileNet+ResNet50_n_feat_ReliefF_2_J48;MobileNet+ResNet50_n_feat;ReliefF;J48;7;150528;No;2;0,764706
MobileNet+ResNet50_n_feat_ReliefF_2_RBF;MobileNet+ResNet50_n_feat;ReliefF;RBF;7;150528;No;2;0,676471
MobileNet+ResNet50_n_feat_ReliefF_2_LinearSVM;MobileNet+ResNet50_n_feat;ReliefF;LinearSVM;7;150528;No;2;0,705882
MobileNet+ResNet50_n_feat_ReliefF_2_MLP;MobileNet+ResNet50_n_feat;ReliefF;MLP;7;150528;No;2;0,764706
MobileNet+ResNet50_n_feat_ReliefF_2_Logistic;MobileNet+ResNet50_n_feat;ReliefF;Logistic;7;150528;No;2;0,705882
MobileNet+ResNet50_n_feat_ReliefF_2_RandomForest;MobileNet+ResNet50_n_feat;ReliefF;RandomForest;7;150528;No;2;0,764706
MobileNet+ResNet50_n_feat_ReliefF_2_Adaboost;MobileNet+ResNet50_n_feat;ReliefF;Adaboost;7;150528;No;2;0,764706
MobileNet+ResNet50_n_feat_ReliefF_2_Gaussian;MobileNet+ResNet50_n_feat;ReliefF;Gaussian;7;150528;No;2;0,647059
MobileNet+ResNet50_n_feat_ReliefF_2_J48;MobileNet+ResNet50_n_feat;ReliefF;J48;8;150528;No;2;0,705882
MobileNet+ResNet50_n_feat_ReliefF_2_RBF;MobileNet+ResNet50_n_feat;ReliefF;RBF;8;150528;No;2;0,676471
MobileNet+ResNet50_n_feat_ReliefF_2_LinearSVM;MobileNet+ResNet50_n_feat;ReliefF;LinearSVM;8;150528;No;2;0,676471
MobileNet+ResNet50_n_feat_ReliefF_2_MLP;MobileNet+ResNet50_n_feat;ReliefF;MLP;8;150528;No;2;0,705882
MobileNet+ResNet50_n_feat_ReliefF_2_Logistic;MobileNet+ResNet50_n_feat;ReliefF;Logistic;8;150528;No;2;0,676471
MobileNet+ResNet50_n_feat_ReliefF_2_RandomForest;MobileNet+ResNet50_n_feat;ReliefF;RandomForest;8;150528;No;2;0,705882
MobileNet+ResNet50_n_feat_ReliefF_2_Adaboost;MobileNet+ResNet50_n_feat;ReliefF;Adaboost;8;150528;No;2;0,705882
MobileNet+ResNet50_n_feat_ReliefF_2_Gaussian;MobileNet+ResNet50_n_feat;ReliefF;Gaussian;8;150528;No;2;0,676471
MobileNet+ResNet50_n_feat_ReliefF_2_J48;MobileNet+ResNet50_n_feat;ReliefF;J48;9;150528;No;2;0,764706
MobileNet+ResNet50_n_feat_ReliefF_2_RBF;MobileNet+ResNet50_n_feat;ReliefF;RBF;9;150528;No;2;0,823529
MobileNet+ResNet50_n_feat_ReliefF_2_LinearSVM;MobileNet+ResNet50_n_feat;ReliefF;LinearSVM;9;150528;No;2;0,764706
MobileNet+ResNet50_n_feat_ReliefF_2_MLP;MobileNet+ResNet50_n_feat;ReliefF;MLP;9;150528;No;2;0,823529
MobileNet+ResNet50_n_feat_ReliefF_2_Logistic;MobileNet+ResNet50_n_feat;ReliefF;Logistic;9;150528;No;2;0,823529
MobileNet+ResNet50_n_feat_ReliefF_2_RandomForest;MobileNet+ResNet50_n_feat;ReliefF;RandomForest;9;150528;No;2;0,764706
MobileNet+ResNet50_n_feat_ReliefF_2_Adaboost;MobileNet+ResNet50_n_feat;ReliefF;Adaboost;9;150528;No;2;0,794118
MobileNet+ResNet50_n_feat_ReliefF_2_Gaussian;MobileNet+ResNet50_n_feat;ReliefF;Gaussian;9;150528;No;2;0,794118
MobileNet+ResNet50_n_feat_ReliefF_2_J48;MobileNet+ResNet50_n_feat;ReliefF;J48;10;150528;No;2;0,823529
MobileNet+ResNet50_n_feat_ReliefF_2_RBF;MobileNet+ResNet50_n_feat;ReliefF;RBF;10;150528;No;2;0,823529
MobileNet+ResNet50_n_feat_ReliefF_2_LinearSVM;MobileNet+ResNet50_n_feat;ReliefF;LinearSVM;10;150528;No;2;0,764706
MobileNet+ResNet50_n_feat_ReliefF_2_MLP;MobileNet+ResNet50_n_feat;ReliefF;MLP;10;150528;No;2;0,852941
MobileNet+ResNet50_n_feat_ReliefF_2_Logistic;MobileNet+ResNet50_n_feat;ReliefF;Logistic;10;150528;No;2;0,794118
MobileNet+ResNet50_n_feat_ReliefF_2_RandomForest;MobileNet+ResNet50_n_feat;ReliefF;RandomForest;10;150528;No;2;0,882353
MobileNet+ResNet50_n_feat_ReliefF_2_Adaboost;MobileNet+ResNet50_n_feat;ReliefF;Adaboost;10;150528;No;2;0,823529
MobileNet+ResNet50_n_feat_ReliefF_2_Gaussian;MobileNet+ResNet50_n_feat;ReliefF;Gaussian;10;150528;No;2;0,764706
Xception+ResNet50_n_feat_ReliefF_2_J48;Xception+ResNet50_n_feat;ReliefF;J48;1;305152;No;2;0,685714
Xception+ResNet50_n_feat_ReliefF_2_RBF;Xception+ResNet50_n_feat;ReliefF;RBF;1;305152;No;2;0,771429
Xception+ResNet50_n_feat_ReliefF_2_LinearSVM;Xception+ResNet50_n_feat;ReliefF;LinearSVM;1;305152;No;2;0,685714
Xception+ResNet50_n_feat_ReliefF_2_MLP;Xception+ResNet50_n_feat;ReliefF;MLP;1;305152;No;2;0,8
Xception+ResNet50_n_feat_ReliefF_2_Logistic;Xception+ResNet50_n_feat;ReliefF;Logistic;1;305152;No;2;0,771429
Xception+ResNet50_n_feat_ReliefF_2_RandomForest;Xception+ResNet50_n_feat;ReliefF;RandomForest;1;305152;No;2;0,714286
Xception+ResNet50_n_feat_ReliefF_2_Adaboost;Xception+ResNet50_n_feat;ReliefF;Adaboost;1;305152;No;2;0,657143
Xception+ResNet50_n_feat_ReliefF_2_Gaussian;Xception+ResNet50_n_feat;ReliefF;Gaussian;1;305152;No;2;0,685714
Xception+ResNet50_n_feat_ReliefF_2_J48;Xception+ResNet50_n_feat;ReliefF;J48;2;305152;No;2;0,714286
Xception+ResNet50_n_feat_ReliefF_2_RBF;Xception+ResNet50_n_feat;ReliefF;RBF;2;305152;No;2;0,771429
Xception+ResNet50_n_feat_ReliefF_2_LinearSVM;Xception+ResNet50_n_feat;ReliefF;LinearSVM;2;305152;No;2;0,714286
Xception+ResNet50_n_feat_ReliefF_2_MLP;Xception+ResNet50_n_feat;ReliefF;MLP;2;305152;No;2;0,771429
Xception+ResNet50_n_feat_ReliefF_2_Logistic;Xception+ResNet50_n_feat;ReliefF;Logistic;2;305152;No;2;0,742857
Xception+ResNet50_n_feat_ReliefF_2_RandomForest;Xception+ResNet50_n_feat;ReliefF;RandomForest;2;305152;No;2;0,771429
Xception+ResNet50_n_feat_ReliefF_2_Adaboost;Xception+ResNet50_n_feat;ReliefF;Adaboost;2;305152;No;2;0,714286
Xception+ResNet50_n_feat_ReliefF_2_Gaussian;Xception+ResNet50_n_feat;ReliefF;Gaussian;2;305152;No;2;0,685714
Xception+ResNet50_n_feat_ReliefF_2_J48;Xception+ResNet50_n_feat;ReliefF;J48;3;305152;No;2;0,705882
Xception+ResNet50_n_feat_ReliefF_2_RBF;Xception+ResNet50_n_feat;ReliefF;RBF;3;305152;No;2;0,705882
Xception+ResNet50_n_feat_ReliefF_2_LinearSVM;Xception+ResNet50_n_feat;ReliefF;LinearSVM;3;305152;No;2;0,647059
Xception+ResNet50_n_feat_ReliefF_2_MLP;Xception+ResNet50_n_feat;ReliefF;MLP;3;305152;No;2;0,735294
Xception+ResNet50_n_feat_ReliefF_2_Logistic;Xception+ResNet50_n_feat;ReliefF;Logistic;3;305152;No;2;0,735294
Xception+ResNet50_n_feat_ReliefF_2_RandomForest;Xception+ResNet50_n_feat;ReliefF;RandomForest;3;305152;No;2;0,705882
Xception+ResNet50_n_feat_ReliefF_2_Adaboost;Xception+ResNet50_n_feat;ReliefF;Adaboost;3;305152;No;2;0,735294
Xception+ResNet50_n_feat_ReliefF_2_Gaussian;Xception+ResNet50_n_feat;ReliefF;Gaussian;3;305152;No;2;0,735294
Xception+ResNet50_n_feat_ReliefF_2_J48;Xception+ResNet50_n_feat;ReliefF;J48;4;305152;No;2;0,764706
Xception+ResNet50_n_feat_ReliefF_2_RBF;Xception+ResNet50_n_feat;ReliefF;RBF;4;305152;No;2;0,764706
Xception+ResNet50_n_feat_ReliefF_2_LinearSVM;Xception+ResNet50_n_feat;ReliefF;LinearSVM;4;305152;No;2;0,705882
Xception+ResNet50_n_feat_ReliefF_2_MLP;Xception+ResNet50_n_feat;ReliefF;MLP;4;305152;No;2;0,705882
Xception+ResNet50_n_feat_ReliefF_2_Logistic;Xception+ResNet50_n_feat;ReliefF;Logistic;4;305152;No;2;0,735294
Xception+ResNet50_n_feat_ReliefF_2_RandomForest;Xception+ResNet50_n_feat;ReliefF;RandomForest;4;305152;No;2;0,764706
Xception+ResNet50_n_feat_ReliefF_2_Adaboost;Xception+ResNet50_n_feat;ReliefF;Adaboost;4;305152;No;2;0,705882
Xception+ResNet50_n_feat_ReliefF_2_Gaussian;Xception+ResNet50_n_feat;ReliefF;Gaussian;4;305152;No;2;0,735294
Xception+ResNet50_n_feat_ReliefF_2_J48;Xception+ResNet50_n_feat;ReliefF;J48;5;305152;No;2;0,705882
Xception+ResNet50_n_feat_ReliefF_2_RBF;Xception+ResNet50_n_feat;ReliefF;RBF;5;305152;No;2;0,764706
Xception+ResNet50_n_feat_ReliefF_2_LinearSVM;Xception+ResNet50_n_feat;ReliefF;LinearSVM;5;305152;No;2;0,676471
Xception+ResNet50_n_feat_ReliefF_2_MLP;Xception+ResNet50_n_feat;ReliefF;MLP;5;305152;No;2;0,794118
Xception+ResNet50_n_feat_ReliefF_2_Logistic;Xception+ResNet50_n_feat;ReliefF;Logistic;5;305152;No;2;0,764706
Xception+ResNet50_n_feat_ReliefF_2_RandomForest;Xception+ResNet50_n_feat;ReliefF;RandomForest;5;305152;No;2;0,705882
Xception+ResNet50_n_feat_ReliefF_2_Adaboost;Xception+ResNet50_n_feat;ReliefF;Adaboost;5;305152;No;2;0,705882
Xception+ResNet50_n_feat_ReliefF_2_Gaussian;Xception+ResNet50_n_feat;ReliefF;Gaussian;5;305152;No;2;0,735294
Xception+ResNet50_n_feat_ReliefF_2_J48;Xception+ResNet50_n_feat;ReliefF;J48;6;305152;No;2;0,882353
Xception+ResNet50_n_feat_ReliefF_2_RBF;Xception+ResNet50_n_feat;ReliefF;RBF;6;305152;No;2;0,764706
Xception+ResNet50_n_feat_ReliefF_2_LinearSVM;Xception+ResNet50_n_feat;ReliefF;LinearSVM;6;305152;No;2;0,676471
Xception+ResNet50_n_feat_ReliefF_2_MLP;Xception+ResNet50_n_feat;ReliefF;MLP;6;305152;No;2;0,794118
Xception+ResNet50_n_feat_ReliefF_2_Logistic;Xception+ResNet50_n_feat;ReliefF;Logistic;6;305152;No;2;0,735294
Xception+ResNet50_n_feat_ReliefF_2_RandomForest;Xception+ResNet50_n_feat;ReliefF;RandomForest;6;305152;No;2;0,882353
Xception+ResNet50_n_feat_ReliefF_2_Adaboost;Xception+ResNet50_n_feat;ReliefF;Adaboost;6;305152;No;2;0,852941
Xception+ResNet50_n_feat_ReliefF_2_Gaussian;Xception+ResNet50_n_feat;ReliefF;Gaussian;6;305152;No;2;0,705882
Xception+ResNet50_n_feat_ReliefF_2_J48;Xception+ResNet50_n_feat;ReliefF;J48;7;305152;No;2;0,588235
Xception+ResNet50_n_feat_ReliefF_2_RBF;Xception+ResNet50_n_feat;ReliefF;RBF;7;305152;No;2;0,705882
Xception+ResNet50_n_feat_ReliefF_2_LinearSVM;Xception+ResNet50_n_feat;ReliefF;LinearSVM;7;305152;No;2;0,617647
Xception+ResNet50_n_feat_ReliefF_2_MLP;Xception+ResNet50_n_feat;ReliefF;MLP;7;305152;No;2;0,764706
Xception+ResNet50_n_feat_ReliefF_2_Logistic;Xception+ResNet50_n_feat;ReliefF;Logistic;7;305152;No;2;0,735294
Xception+ResNet50_n_feat_ReliefF_2_RandomForest;Xception+ResNet50_n_feat;ReliefF;RandomForest;7;305152;No;2;0,647059
Xception+ResNet50_n_feat_ReliefF_2_Adaboost;Xception+ResNet50_n_feat;ReliefF;Adaboost;7;305152;No;2;0,676471
Xception+ResNet50_n_feat_ReliefF_2_Gaussian;Xception+ResNet50_n_feat;ReliefF;Gaussian;7;305152;No;2;0,735294
Xception+ResNet50_n_feat_ReliefF_2_J48;Xception+ResNet50_n_feat;ReliefF;J48;8;305152;No;2;0,764706
Xception+ResNet50_n_feat_ReliefF_2_RBF;Xception+ResNet50_n_feat;ReliefF;RBF;8;305152;No;2;0,705882
Xception+ResNet50_n_feat_ReliefF_2_LinearSVM;Xception+ResNet50_n_feat;ReliefF;LinearSVM;8;305152;No;2;0,705882
Xception+ResNet50_n_feat_ReliefF_2_MLP;Xception+ResNet50_n_feat;ReliefF;MLP;8;305152;No;2;0,676471
Xception+ResNet50_n_feat_ReliefF_2_Logistic;Xception+ResNet50_n_feat;ReliefF;Logistic;8;305152;No;2;0,735294
Xception+ResNet50_n_feat_ReliefF_2_RandomForest;Xception+ResNet50_n_feat;ReliefF;RandomForest;8;305152;No;2;0,764706
Xception+ResNet50_n_feat_ReliefF_2_Adaboost;Xception+ResNet50_n_feat;ReliefF;Adaboost;8;305152;No;2;0,735294
Xception+ResNet50_n_feat_ReliefF_2_Gaussian;Xception+ResNet50_n_feat;ReliefF;Gaussian;8;305152;No;2;0,705882
Xception+ResNet50_n_feat_ReliefF_2_J48;Xception+ResNet50_n_feat;ReliefF;J48;9;305152;No;2;0,764706
Xception+ResNet50_n_feat_ReliefF_2_RBF;Xception+ResNet50_n_feat;ReliefF;RBF;9;305152;No;2;0,705882
Xception+ResNet50_n_feat_ReliefF_2_LinearSVM;Xception+ResNet50_n_feat;ReliefF;LinearSVM;9;305152;No;2;0,735294
Xception+ResNet50_n_feat_ReliefF_2_MLP;Xception+ResNet50_n_feat;ReliefF;MLP;9;305152;No;2;0,735294
Xception+ResNet50_n_feat_ReliefF_2_Logistic;Xception+ResNet50_n_feat;ReliefF;Logistic;9;305152;No;2;0,705882
Xception+ResNet50_n_feat_ReliefF_2_RandomForest;Xception+ResNet50_n_feat;ReliefF;RandomForest;9;305152;No;2;0,794118
Xception+ResNet50_n_feat_ReliefF_2_Adaboost;Xception+ResNet50_n_feat;ReliefF;Adaboost;9;305152;No;2;0,764706
Xception+ResNet50_n_feat_ReliefF_2_Gaussian;Xception+ResNet50_n_feat;ReliefF;Gaussian;9;305152;No;2;0,705882
Xception+ResNet50_n_feat_ReliefF_2_J48;Xception+ResNet50_n_feat;ReliefF;J48;10;305152;No;2;0,764706
Xception+ResNet50_n_feat_ReliefF_2_RBF;Xception+ResNet50_n_feat;ReliefF;RBF;10;305152;No;2;0,794118
Xception+ResNet50_n_feat_ReliefF_2_LinearSVM;Xception+ResNet50_n_feat;ReliefF;LinearSVM;10;305152;No;2;0,735294
Xception+ResNet50_n_feat_ReliefF_2_MLP;Xception+ResNet50_n_feat;ReliefF;MLP;10;305152;No;2;0,764706
Xception+ResNet50_n_feat_ReliefF_2_Logistic;Xception+ResNet50_n_feat;ReliefF;Logistic;10;305152;No;2;0,794118
Xception+ResNet50_n_feat_ReliefF_2_RandomForest;Xception+ResNet50_n_feat;ReliefF;RandomForest;10;305152;No;2;0,764706
Xception+ResNet50_n_feat_ReliefF_2_Adaboost;Xception+ResNet50_n_feat;ReliefF;Adaboost;10;305152;No;2;0,764706
Xception+ResNet50_n_feat_ReliefF_2_Gaussian;Xception+ResNet50_n_feat;ReliefF;Gaussian;10;305152;No;2;0,794118
VGG16+VGG19_n_feat_ReliefF_2_J48;VGG16+VGG19_n_feat;ReliefF;J48;1;50176;No;2;0,542857
VGG16+VGG19_n_feat_ReliefF_2_RBF;VGG16+VGG19_n_feat;ReliefF;RBF;1;50176;No;2;0,6
VGG16+VGG19_n_feat_ReliefF_2_LinearSVM;VGG16+VGG19_n_feat;ReliefF;LinearSVM;1;50176;No;2;0,571429
VGG16+VGG19_n_feat_ReliefF_2_MLP;VGG16+VGG19_n_feat;ReliefF;MLP;1;50176;No;2;0,571429
VGG16+VGG19_n_feat_ReliefF_2_Logistic;VGG16+VGG19_n_feat;ReliefF;Logistic;1;50176;No;2;0,6
VGG16+VGG19_n_feat_ReliefF_2_RandomForest;VGG16+VGG19_n_feat;ReliefF;RandomForest;1;50176;No;2;0,542857
VGG16+VGG19_n_feat_ReliefF_2_Adaboost;VGG16+VGG19_n_feat;ReliefF;Adaboost;1;50176;No;2;0,542857
VGG16+VGG19_n_feat_ReliefF_2_Gaussian;VGG16+VGG19_n_feat;ReliefF;Gaussian;1;50176;No;2;0,571429
VGG16+VGG19_n_feat_ReliefF_2_J48;VGG16+VGG19_n_feat;ReliefF;J48;2;50176;No;2;0,514286
VGG16+VGG19_n_feat_ReliefF_2_RBF;VGG16+VGG19_n_feat;ReliefF;RBF;2;50176;No;2;0,514286
VGG16+VGG19_n_feat_ReliefF_2_LinearSVM;VGG16+VGG19_n_feat;ReliefF;LinearSVM;2;50176;No;2;0,514286
VGG16+VGG19_n_feat_ReliefF_2_MLP;VGG16+VGG19_n_feat;ReliefF;MLP;2;50176;No;2;0,542857
VGG16+VGG19_n_feat_ReliefF_2_Logistic;VGG16+VGG19_n_feat;ReliefF;Logistic;2;50176;No;2;0,514286
VGG16+VGG19_n_feat_ReliefF_2_RandomForest;VGG16+VGG19_n_feat;ReliefF;RandomForest;2;50176;No;2;0,514286
VGG16+VGG19_n_feat_ReliefF_2_Adaboost;VGG16+VGG19_n_feat;ReliefF;Adaboost;2;50176;No;2;0,514286
VGG16+VGG19_n_feat_ReliefF_2_Gaussian;VGG16+VGG19_n_feat;ReliefF;Gaussian;2;50176;No;2;0,514286
VGG16+VGG19_n_feat_ReliefF_2_J48;VGG16+VGG19_n_feat;ReliefF;J48;3;50176;No;2;0,617647
VGG16+VGG19_n_feat_ReliefF_2_RBF;VGG16+VGG19_n_feat;ReliefF;RBF;3;50176;No;2;0,705882
VGG16+VGG19_n_feat_ReliefF_2_LinearSVM;VGG16+VGG19_n_feat;ReliefF;LinearSVM;3;50176;No;2;0,676471
VGG16+VGG19_n_feat_ReliefF_2_MLP;VGG16+VGG19_n_feat;ReliefF;MLP;3;50176;No;2;0,735294
VGG16+VGG19_n_feat_ReliefF_2_Logistic;VGG16+VGG19_n_feat;ReliefF;Logistic;3;50176;No;2;0,735294
VGG16+VGG19_n_feat_ReliefF_2_RandomForest;VGG16+VGG19_n_feat;ReliefF;RandomForest;3;50176;No;2;0,647059
VGG16+VGG19_n_feat_ReliefF_2_Adaboost;VGG16+VGG19_n_feat;ReliefF;Adaboost;3;50176;No;2;0,676471
VGG16+VGG19_n_feat_ReliefF_2_Gaussian;VGG16+VGG19_n_feat;ReliefF;Gaussian;3;50176;No;2;0,676471
VGG16+VGG19_n_feat_ReliefF_2_J48;VGG16+VGG19_n_feat;ReliefF;J48;4;50176;No;2;0,705882
VGG16+VGG19_n_feat_ReliefF_2_RBF;VGG16+VGG19_n_feat;ReliefF;RBF;4;50176;No;2;0,676471
VGG16+VGG19_n_feat_ReliefF_2_LinearSVM;VGG16+VGG19_n_feat;ReliefF;LinearSVM;4;50176;No;2;0,676471
VGG16+VGG19_n_feat_ReliefF_2_MLP;VGG16+VGG19_n_feat;ReliefF;MLP;4;50176;No;2;0,676471
VGG16+VGG19_n_feat_ReliefF_2_Logistic;VGG16+VGG19_n_feat;ReliefF;Logistic;4;50176;No;2;0,676471
VGG16+VGG19_n_feat_ReliefF_2_RandomForest;VGG16+VGG19_n_feat;ReliefF;RandomForest;4;50176;No;2;0,705882
VGG16+VGG19_n_feat_ReliefF_2_Adaboost;VGG16+VGG19_n_feat;ReliefF;Adaboost;4;50176;No;2;0,676471
VGG16+VGG19_n_feat_ReliefF_2_Gaussian;VGG16+VGG19_n_feat;ReliefF;Gaussian;4;50176;No;2;0,647059
VGG16+VGG19_n_feat_ReliefF_2_J48;VGG16+VGG19_n_feat;ReliefF;J48;5;50176;No;2;0,676471
VGG16+VGG19_n_feat_ReliefF_2_RBF;VGG16+VGG19_n_feat;ReliefF;RBF;5;50176;No;2;0,647059
VGG16+VGG19_n_feat_ReliefF_2_LinearSVM;VGG16+VGG19_n_feat;ReliefF;LinearSVM;5;50176;No;2;0,647059
VGG16+VGG19_n_feat_ReliefF_2_MLP;VGG16+VGG19_n_feat;ReliefF;MLP;5;50176;No;2;0,676471
VGG16+VGG19_n_feat_ReliefF_2_Logistic;VGG16+VGG19_n_feat;ReliefF;Logistic;5;50176;No;2;0,617647
VGG16+VGG19_n_feat_ReliefF_2_RandomForest;VGG16+VGG19_n_feat;ReliefF;RandomForest;5;50176;No;2;0,676471
VGG16+VGG19_n_feat_ReliefF_2_Adaboost;VGG16+VGG19_n_feat;ReliefF;Adaboost;5;50176;No;2;0,676471
VGG16+VGG19_n_feat_ReliefF_2_Gaussian;VGG16+VGG19_n_feat;ReliefF;Gaussian;5;50176;No;2;0,617647
VGG16+VGG19_n_feat_ReliefF_2_J48;VGG16+VGG19_n_feat;ReliefF;J48;6;50176;No;2;0,558824
VGG16+VGG19_n_feat_ReliefF_2_RBF;VGG16+VGG19_n_feat;ReliefF;RBF;6;50176;No;2;0,558824
VGG16+VGG19_n_feat_ReliefF_2_LinearSVM;VGG16+VGG19_n_feat;ReliefF;LinearSVM;6;50176;No;2;0,588235
VGG16+VGG19_n_feat_ReliefF_2_MLP;VGG16+VGG19_n_feat;ReliefF;MLP;6;50176;No;2;0,588235
VGG16+VGG19_n_feat_ReliefF_2_Logistic;VGG16+VGG19_n_feat;ReliefF;Logistic;6;50176;No;2;0,558824
VGG16+VGG19_n_feat_ReliefF_2_RandomForest;VGG16+VGG19_n_feat;ReliefF;RandomForest;6;50176;No;2;0,558824
VGG16+VGG19_n_feat_ReliefF_2_Adaboost;VGG16+VGG19_n_feat;ReliefF;Adaboost;6;50176;No;2;0,558824
VGG16+VGG19_n_feat_ReliefF_2_Gaussian;VGG16+VGG19_n_feat;ReliefF;Gaussian;6;50176;No;2;0,588235
VGG16+VGG19_n_feat_ReliefF_2_J48;VGG16+VGG19_n_feat;ReliefF;J48;7;50176;No;2;0,588235
VGG16+VGG19_n_feat_ReliefF_2_RBF;VGG16+VGG19_n_feat;ReliefF;RBF;7;50176;No;2;0,558824
