FeatureExtraction,DimReduction,Normalization,NumberComponents,Classifier,KFold01_F1Score,KFold02_F1Score,KFold03_F1Score,KFold04_F1Score,KFold05_F1Score,KFold06_F1Score,KFold07_F1Score,KFold08_F1Score,KFold09_F1Score,KFold10_F1Score,F1Score_Mean,F1Score_SD
MobileNet+ResNet50_n_feat,PCA,No,20,PCC,0.8235,0.8276,0.8205,0.8571,0.8889,0.9474,0.8421,0.8718,0.9302,0.9268,0.8736,0.0452
MobileNet+ResNet50_n_feat,PCA,No,20,J48,0.6667,0.7500,0.8333,0.8205,0.8750,0.8750,0.8485,0.8824,0.8780,0.9143,0.8344,0.0704
MobileNet+ResNet50_n_feat,PCA,No,20,RBF,0.8966,0.8889,0.8889,0.9048,0.9143,0.9474,0.8889,0.9189,0.9302,1.0000,0.9179,0.0331
MobileNet+ResNet50_n_feat,PCA,No,20,LinearSVM,0.8667,0.9167,0.9412,0.8571,0.9143,0.8889,0.9189,0.9189,0.9545,0.9444,0.9122,0.0307
MobileNet+ResNet50_n_feat,PCA,No,20,MLP,0.7742,0.8571,0.8571,0.8571,0.7879,0.9091,0.9412,0.8889,0.8636,0.9143,0.8651,0.0501
MobileNet+ResNet50_n_feat,PCA,No,20,Logistic,0.8667,0.9167,0.9412,0.8571,0.8824,0.8824,0.9189,0.9143,0.9302,0.9444,0.9054,0.0295
MobileNet+ResNet50_n_feat,PCA,No,20,RandomForest,0.7742,0.9231,0.8649,0.8571,0.8571,0.9444,0.8889,0.9474,0.9302,1.0000,0.8987,0.0604
MobileNet+ResNet50_n_feat,PCA,No,20,Adaboost,0.8000,0.8571,0.8235,0.8571,0.8000,0.8485,0.9143,0.9730,0.8837,0.9730,0.8730,0.0600
MobileNet+ResNet50_n_feat,PCA,No,20,Gaussian,0.8387,0.8276,0.8205,0.8636,0.8485,0.9189,0.8108,0.9444,0.9524,1.0000,0.8825,0.0627
MobileNet+ResNet50_n_feat,UMAP,No,20,PCC,0.7879,0.7333,0.8421,0.8837,0.7097,0.7895,0.7222,0.8000,0.8293,0.8649,0.7963,0.0571
MobileNet+ResNet50_n_feat,UMAP,No,20,J48,0.7097,0.7333,0.8000,0.7727,0.7500,0.7222,0.5882,0.7568,0.8095,0.7059,0.7348,0.0592
MobileNet+ResNet50_n_feat,UMAP,No,20,RBF,0.7027,0.6667,0.7805,0.8636,0.8000,0.7805,0.7179,0.8205,0.8261,0.8095,0.7768,0.0588
MobileNet+ResNet50_n_feat,UMAP,No,20,LinearSVM,0.7429,0.7273,0.7805,0.8372,0.7778,0.8293,0.7805,0.8205,0.8261,0.8571,0.7979,0.0405
MobileNet+ResNet50_n_feat,UMAP,No,20,MLP,0.7879,0.7586,0.7568,0.8636,0.7778,0.7568,0.6250,0.8571,0.8000,0.8571,0.7841,0.0669
MobileNet+ResNet50_n_feat,UMAP,No,20,Logistic,0.8000,0.8000,0.8333,0.8182,0.7500,0.8108,0.7222,0.8333,0.8293,0.9000,0.8097,0.0460
MobileNet+ResNet50_n_feat,UMAP,No,20,RandomForest,0.7742,0.8889,0.8649,0.9048,0.8485,0.8649,0.8571,0.8333,0.9000,0.8235,0.8560,0.0372
MobileNet+ResNet50_n_feat,UMAP,No,20,Adaboost,0.8485,0.9231,0.8889,0.8780,0.8000,0.8485,0.7568,0.7778,0.8293,0.8108,0.8362,0.0491
MobileNet+ResNet50_n_feat,UMAP,No,20,Gaussian,0.7500,0.7586,0.7895,0.8571,0.7333,0.8108,0.7059,0.8333,0.8000,0.8333,0.7872,0.0465
Xception+ResNet50_n_feat,PCA,No,20,PCC,0.7879,0.8276,0.8421,0.8372,0.8649,0.9474,0.8421,0.8947,0.8696,0.8571,0.8571,0.0404
Xception+ResNet50_n_feat,PCA,No,20,J48,0.7879,0.7333,0.7895,0.8095,0.8485,0.7273,0.8387,0.8649,0.7368,0.8649,0.8001,0.0513
Xception+ResNet50_n_feat,PCA,No,20,RBF,0.8667,0.9231,0.8649,0.8636,0.9412,0.9730,0.8889,0.9189,0.9302,0.9500,0.9120,0.0370
Xception+ResNet50_n_feat,PCA,No,20,LinearSVM,0.7857,0.8276,0.8824,0.8182,0.8235,0.8824,0.8750,0.8889,0.9091,0.9000,0.8593,0.0396
Xception+ResNet50_n_feat,PCA,No,20,MLP,0.7857,0.8000,0.8889,0.8293,0.8235,0.9444,0.9143,0.8571,0.9000,0.9231,0.8666,0.0524
Xception+ResNet50_n_feat,PCA,No,20,Logistic,0.8276,0.8276,0.9091,0.8372,0.9143,0.8824,0.8750,0.8889,0.9091,0.8718,0.8743,0.0317
Xception+ResNet50_n_feat,PCA,No,20,RandomForest,0.8387,0.8276,0.8421,0.8372,0.9444,0.9714,0.8750,0.9444,0.9302,0.9048,0.8916,0.0512
Xception+ResNet50_n_feat,PCA,No,20,Adaboost,0.8125,0.7742,0.8333,0.8571,0.8485,0.9143,0.8000,0.8485,0.9048,0.9143,0.8507,0.0461
Xception+ResNet50_n_feat,PCA,No,20,Gaussian,0.7879,0.8276,0.7368,0.8372,0.8235,0.8333,0.8571,0.9231,0.8889,0.8780,0.8394,0.0499
Xception+ResNet50_n_feat,UMAP,No,20,PCC,0.7647,0.6923,0.7568,0.8571,0.8649,0.8718,0.7895,0.8500,0.8837,0.9231,0.8254,0.0676
Xception+ResNet50_n_feat,UMAP,No,20,J48,0.6000,0.6429,0.7879,0.7619,0.7647,0.7500,0.7097,0.8235,0.8571,0.8824,0.7580,0.0844
Xception+ResNet50_n_feat,UMAP,No,20,RBF,0.6667,0.6857,0.7805,0.8636,0.7222,0.8000,0.7368,0.7805,0.8372,0.8571,0.7730,0.0656
Xception+ResNet50_n_feat,UMAP,No,20,LinearSVM,0.7222,0.8000,0.8000,0.8636,0.7879,0.8500,0.8205,0.8095,0.8444,0.8780,0.8176,0.0427
Xception+ResNet50_n_feat,UMAP,No,20,MLP,0.7222,0.8000,0.7895,0.8444,0.7500,0.8421,0.8485,0.8333,0.8372,0.8205,0.8088,0.0411
Xception+ResNet50_n_feat,UMAP,No,20,Logistic,0.7222,0.8276,0.8000,0.9048,0.7879,0.8718,0.8485,0.8947,0.8571,0.8500,0.8365,0.0518
Xception+ResNet50_n_feat,UMAP,No,20,RandomForest,0.8125,0.8462,0.8571,0.8837,0.9189,0.8718,0.9091,0.8649,0.9091,0.9500,0.8823,0.0382
Xception+ResNet50_n_feat,UMAP,No,20,Adaboost,0.7742,0.8148,0.8824,0.8293,0.8333,0.8718,0.8485,0.8108,0.8095,0.9474,0.8422,0.0461
Xception+ResNet50_n_feat,UMAP,No,20,Gaussian,0.7429,0.8276,0.8000,0.8636,0.7500,0.8947,0.6857,0.8718,0.8095,0.8780,0.8124,0.0651
VGG16+VGG19_n_feat,PCA,No,20,PCC,0.7500,0.8276,0.8500,0.8372,0.8649,0.8947,0.7179,0.9474,0.9091,0.8889,0.8488,0.0669
VGG16+VGG19_n_feat,PCA,No,20,J48,0.7586,0.7333,0.8333,0.7907,0.7097,0.8333,0.6452,0.7568,0.7895,0.7500,0.7600,0.0540
VGG16+VGG19_n_feat,PCA,No,20,RBF,0.7500,0.8276,0.8889,0.8636,0.9189,0.9189,0.8205,0.9189,0.9302,0.9500,0.8788,0.0596
VGG16+VGG19_n_feat,PCA,No,20,LinearSVM,0.6897,0.8148,0.8000,0.8000,0.8571,0.9444,0.8485,0.9189,0.9524,0.8824,0.8508,0.0756
VGG16+VGG19_n_feat,PCA,No,20,MLP,0.5000,0.8148,0.7647,0.8000,0.7778,0.8571,0.8108,0.8571,0.9302,0.9189,0.8032,0.1138
VGG16+VGG19_n_feat,PCA,No,20,Logistic,0.6429,0.8462,0.8421,0.8372,0.8235,0.9444,0.8000,0.9474,0.9524,0.9143,0.8550,0.0889
VGG16+VGG19_n_feat,PCA,No,20,RandomForest,0.6429,0.8571,0.9444,0.8837,0.8485,0.8571,0.8649,0.8718,0.9091,0.9189,0.8598,0.0781
VGG16+VGG19_n_feat,PCA,No,20,Adaboost,0.8667,0.7692,0.9143,0.8095,0.7333,0.8485,0.7879,0.8421,0.9524,0.9231,0.8447,0.0676
VGG16+VGG19_n_feat,PCA,No,20,Gaussian,0.6667,0.5294,0.7391,0.7500,0.7000,0.8780,0.7805,0.7805,0.8889,0.7826,0.7496,0.0984
VGG16+VGG19_n_feat,UMAP,No,20,PCC,0.7097,0.7857,0.7368,0.7907,0.6667,0.7429,0.6471,0.7222,0.8511,0.7179,0.7371,0.0572
VGG16+VGG19_n_feat,UMAP,No,20,J48,0.6875,0.5000,0.7895,0.7273,0.6207,0.6875,0.5455,0.5405,0.7000,0.5000,0.6298,0.0977
VGG16+VGG19_n_feat,UMAP,No,20,RBF,0.6000,0.5106,0.6667,0.7407,0.6667,0.6923,0.6667,0.7059,0.4667,0.7170,0.6433,0.0858
VGG16+VGG19_n_feat,UMAP,No,20,LinearSVM,0.6875,0.6667,0.7692,0.8182,0.7500,0.7027,0.6471,0.7500,0.7391,0.7179,0.7248,0.0485
VGG16+VGG19_n_feat,UMAP,No,20,MLP,0.6875,0.6667,0.8108,0.7907,0.7647,0.6471,0.5882,0.7805,0.8000,0.7368,0.7273,0.0719
VGG16+VGG19_n_feat,UMAP,No,20,Logistic,0.7097,0.7742,0.8108,0.7727,0.6667,0.6471,0.6471,0.7500,0.8000,0.7027,0.7281,0.0587
VGG16+VGG19_n_feat,UMAP,No,20,RandomForest,0.7097,0.6667,0.8333,0.8182,0.8000,0.7273,0.6111,0.6286,0.7805,0.7778,0.7353,0.0753
VGG16+VGG19_n_feat,UMAP,No,20,Adaboost,0.7500,0.4286,0.7222,0.7826,0.6452,0.7273,0.5714,0.6842,0.8095,0.6667,0.6788,0.1061
VGG16+VGG19_n_feat,UMAP,No,20,Gaussian,0.7333,0.6923,0.7568,0.8095,0.6429,0.7059,0.6061,0.7222,0.7317,0.6842,0.7085,0.0544
MobileNet+ResNet101_n_feat,PCA,No,10,PCC,0.8485,0.8571,0.9143,0.8636,0.8889,0.9189,0.8889,0.9474,0.9268,0.9268,0.8981,0.0320
MobileNet+ResNet101_n_feat,PCA,No,10,J48,0.7143,0.8000,0.8108,0.8372,0.9091,0.7879,0.8824,0.9730,0.8571,0.9000,0.8472,0.0697
MobileNet+ResNet101_n_feat,PCA,No,10,RBF,0.8125,0.8148,0.9412,0.8837,0.8889,0.9444,0.9412,0.9189,0.9048,0.9744,0.9025,0.0515
MobileNet+ResNet101_n_feat,PCA,No,10,LinearSVM,0.8387,0.8148,0.8571,0.8571,0.8125,0.8235,0.8571,0.8947,0.9302,0.9143,0.8600,0.0390
MobileNet+ResNet101_n_feat,PCA,No,10,MLP,0.8667,0.8571,0.8485,0.8837,0.8235,0.9091,0.8889,0.8000,0.8500,0.8421,0.8570,0.0304
MobileNet+ResNet101_n_feat,PCA,No,10,Logistic,0.8387,0.8462,0.8824,0.8571,0.8485,0.8235,0.9189,0.8947,0.9302,0.9143,0.8755,0.0358
MobileNet+ResNet101_n_feat,PCA,No,10,RandomForest,0.8485,0.8889,0.9412,0.8636,0.9412,0.9189,0.8824,0.9474,0.9048,0.9744,0.9111,0.0384
MobileNet+ResNet101_n_feat,PCA,No,10,Adaboost,0.8387,0.8148,0.9143,0.8182,0.8824,0.6875,0.9412,0.8947,0.9268,0.9231,0.8642,0.0732
MobileNet+ResNet101_n_feat,PCA,No,10,Gaussian,0.8125,0.8889,0.8649,0.8837,0.8485,0.8889,0.8333,0.8889,0.9048,0.9744,0.8789,0.0421
MobileNet+ResNet101_n_feat,UMAP,No,10,PCC,0.8750,0.8276,0.8205,0.8095,0.7500,0.8108,0.7568,0.8108,0.7805,0.9000,0.8141,0.0446
MobileNet+ResNet101_n_feat,UMAP,No,10,J48,0.7879,0.8148,0.7647,0.8000,0.9091,0.7222,0.8571,0.8947,0.7317,0.7059,0.7988,0.0673
MobileNet+ResNet101_n_feat,UMAP,No,10,RBF,0.7429,0.6667,0.7805,0.7727,0.7647,0.8000,0.7692,0.8000,0.8372,0.7907,0.7725,0.0427
MobileNet+ResNet101_n_feat,UMAP,No,10,LinearSVM,0.7647,0.7273,0.7805,0.8444,0.8333,0.8095,0.8000,0.8205,0.8261,0.8293,0.8036,0.0345
MobileNet+ResNet101_n_feat,UMAP,No,10,MLP,0.7647,0.8148,0.7805,0.7442,0.7879,0.8421,0.7692,0.7429,0.8095,0.8500,0.7906,0.0358
MobileNet+ResNet101_n_feat,UMAP,No,10,Logistic,0.8125,0.7407,0.8000,0.8000,0.7273,0.8571,0.8421,0.7568,0.7727,0.8500,0.7959,0.0435
MobileNet+ResNet101_n_feat,UMAP,No,10,RandomForest,0.8387,0.9231,0.8889,0.7692,0.8125,0.8000,0.8333,0.8421,0.8095,0.8649,0.8382,0.0427
MobileNet+ResNet101_n_feat,UMAP,No,10,Adaboost,0.8387,0.7692,0.7059,0.7692,0.8387,0.7879,0.7879,0.8108,0.8000,0.7778,0.7886,0.0365
MobileNet+ResNet101_n_feat,UMAP,No,10,Gaussian,0.8125,0.8462,0.8421,0.8108,0.6897,0.8333,0.7222,0.7879,0.8500,0.8718,0.8066,0.0556
ResNet101+DenseNet169_n_feat,PCA,No,10,PCC,0.8485,0.8148,0.8649,0.8636,0.8947,0.9189,0.8824,0.9474,0.9048,0.9500,0.8890,0.0409
ResNet101+DenseNet169_n_feat,PCA,No,10,J48,0.8125,0.8333,0.5789,0.8293,0.8235,0.8571,0.7222,0.8205,0.8718,0.7222,0.7871,0.0842
ResNet101+DenseNet169_n_feat,PCA,No,10,RBF,0.8125,0.8800,0.9143,0.8372,0.8649,0.9189,0.9412,0.8889,0.9048,0.9500,0.8913,0.0417
ResNet101+DenseNet169_n_feat,PCA,No,10,LinearSVM,0.8125,0.7857,0.8889,0.7500,0.8571,0.9189,0.8571,0.9189,0.9048,0.9000,0.8594,0.0559
ResNet101+DenseNet169_n_feat,PCA,No,10,MLP,0.8000,0.7742,0.8000,0.8000,0.8571,0.8235,0.8125,0.8421,0.8095,0.8947,0.8214,0.0330
ResNet101+DenseNet169_n_feat,PCA,No,10,Logistic,0.7742,0.7857,0.8571,0.7805,0.8571,0.8889,0.9143,0.8421,0.9048,0.8718,0.8477,0.0489
ResNet101+DenseNet169_n_feat,PCA,No,10,RandomForest,0.8125,0.8800,0.8824,0.8636,0.8571,0.9231,0.8571,0.9474,0.9302,0.9500,0.8903,0.0432
ResNet101+DenseNet169_n_feat,PCA,No,10,Adaboost,0.8000,0.8000,0.8571,0.8095,0.9143,0.8824,0.7647,0.8235,0.8000,0.8947,0.8346,0.0469
ResNet101+DenseNet169_n_feat,PCA,No,10,Gaussian,0.8125,0.8148,0.8205,0.8636,0.9143,0.9189,0.8649,0.8947,0.8636,0.9000,0.8668,0.0383
ResNet101+DenseNet169_n_feat,UMAP,No,10,PCC,0.7647,0.8000,0.8000,0.8636,0.8108,0.8500,0.7429,0.8205,0.8889,0.8500,0.8191,0.0428
ResNet101+DenseNet169_n_feat,UMAP,No,10,J48,0.7097,0.8148,0.7027,0.8205,0.7059,0.8235,0.7568,0.7647,0.7500,0.7778,0.7626,0.0445
ResNet101+DenseNet169_n_feat,UMAP,No,10,RBF,0.7222,0.7059,0.7805,0.8837,0.7429,0.8421,0.7027,0.7895,0.8293,0.8372,0.7836,0.0604
ResNet101+DenseNet169_n_feat,UMAP,No,10,LinearSVM,0.7879,0.8571,0.8500,0.8837,0.8108,0.8421,0.8421,0.8718,0.8636,0.8293,0.8438,0.0272
ResNet101+DenseNet169_n_feat,UMAP,No,10,MLP,0.7879,0.8462,0.8205,0.9048,0.7778,0.8889,0.8108,0.8649,0.8372,0.8718,0.8411,0.0401
ResNet101+DenseNet169_n_feat,UMAP,No,10,Logistic,0.7647,0.7857,0.8718,0.8636,0.7568,0.8889,0.7895,0.8947,0.8780,0.8205,0.8314,0.0511
ResNet101+DenseNet169_n_feat,UMAP,No,10,RandomForest,0.7647,0.8462,0.7429,0.8571,0.8485,0.8571,0.8485,0.8889,0.8000,0.8500,0.8304,0.0436
ResNet101+DenseNet169_n_feat,UMAP,No,10,Adaboost,0.7742,0.7200,0.8000,0.8293,0.8571,0.8889,0.8333,0.8000,0.7826,0.8000,0.8085,0.0445
ResNet101+DenseNet169_n_feat,UMAP,No,10,Gaussian,0.7500,0.7857,0.8000,0.8571,0.8000,0.8649,0.7429,0.7895,0.8293,0.8718,0.8091,0.0433
ResNet101+DenseNet121_n_feat,PCA,No,10,PCC,0.8485,0.8571,0.8889,0.8837,0.9189,0.9474,0.8889,0.8947,0.9048,0.9268,0.8960,0.0287
ResNet101+DenseNet121_n_feat,PCA,No,10,J48,0.8125,0.8276,0.8649,0.8000,0.7273,0.9474,0.8387,0.7568,0.8421,0.7222,0.8139,0.0643
ResNet101+DenseNet121_n_feat,PCA,No,10,RBF,0.7742,0.8462,0.9143,0.8837,0.8947,0.9189,0.9412,0.9189,0.9302,0.9500,0.8972,0.0500
ResNet101+DenseNet121_n_feat,PCA,No,10,LinearSVM,0.7742,0.8000,0.8889,0.8095,0.8889,0.9189,0.9143,0.8421,0.9091,0.9000,0.8646,0.0507
ResNet101+DenseNet121_n_feat,PCA,No,10,MLP,0.7500,0.8571,0.8824,0.7805,0.8333,0.7879,0.9091,0.7647,0.8889,0.9000,0.8354,0.0572
ResNet101+DenseNet121_n_feat,PCA,No,10,Logistic,0.7742,0.7826,0.9143,0.7805,0.8333,0.9189,0.9143,0.8718,0.9091,0.8780,0.8577,0.0571
ResNet101+DenseNet121_n_feat,PCA,No,10,RandomForest,0.7586,0.8800,0.9412,0.8837,0.8889,0.9231,0.9412,0.8947,0.9302,0.9231,0.8965,0.0510
ResNet101+DenseNet121_n_feat,PCA,No,10,Adaboost,0.7586,0.8000,0.8571,0.8500,0.8235,0.8750,0.8235,0.8649,0.9048,0.8947,0.8452,0.0423
ResNet101+DenseNet121_n_feat,PCA,No,10,Gaussian,0.7742,0.8276,0.8421,0.8636,0.8649,0.9189,0.8571,0.8947,0.8889,0.9000,0.8632,0.0397
ResNet101+DenseNet121_n_feat,UMAP,No,10,PCC,0.7222,0.7857,0.8205,0.8095,0.8333,0.8108,0.7568,0.8500,0.7907,0.9000,0.8080,0.0467
ResNet101+DenseNet121_n_feat,UMAP,No,10,J48,0.7059,0.6154,0.8205,0.7500,0.7879,0.8333,0.7778,0.7647,0.7500,0.7692,0.7575,0.0585
ResNet101+DenseNet121_n_feat,UMAP,No,10,RBF,0.6857,0.7059,0.7500,0.7619,0.8235,0.8333,0.7027,0.8293,0.7805,0.8571,0.7730,0.0585
ResNet101+DenseNet121_n_feat,UMAP,No,10,LinearSVM,0.7222,0.8000,0.8000,0.8696,0.8571,0.8947,0.8000,0.8500,0.8182,0.8718,0.8284,0.0480
ResNet101+DenseNet121_n_feat,UMAP,No,10,MLP,0.7879,0.8276,0.8205,0.8571,0.8485,0.9189,0.7778,0.8947,0.8293,0.8421,0.8404,0.0410
ResNet101+DenseNet121_n_feat,UMAP,No,10,Logistic,0.7647,0.8276,0.7778,0.8571,0.8485,0.8947,0.8108,0.8718,0.8372,0.8108,0.8301,0.0385
ResNet101+DenseNet121_n_feat,UMAP,No,10,RandomForest,0.7647,0.8148,0.8889,0.8636,0.8571,0.8333,0.8235,0.8421,0.7907,0.8780,0.8357,0.0368
ResNet101+DenseNet121_n_feat,UMAP,No,10,Adaboost,0.7059,0.6429,0.7273,0.7805,0.8000,0.8235,0.7778,0.7568,0.7179,0.7568,0.7489,0.0497
ResNet101+DenseNet121_n_feat,UMAP,No,10,Gaussian,0.7097,0.7143,0.7805,0.8780,0.7273,0.8571,0.6471,0.7692,0.7692,0.9231,0.7776,0.0812
ResNet101+MobileNetV2_n_feat,PCA,No,10,PCC,0.8485,0.8889,0.8421,0.8636,0.8718,0.9189,0.8649,0.9000,0.9048,0.9268,0.8830,0.0278
ResNet101+MobileNetV2_n_feat,PCA,No,10,J48,0.7500,0.7407,0.8000,0.8780,0.8571,0.8485,0.6207,0.8235,0.8837,0.8947,0.8097,0.0809
ResNet101+MobileNetV2_n_feat,PCA,No,10,RBF,0.8125,0.8148,0.9143,0.8636,0.9189,0.9189,0.9412,0.9189,0.8837,0.9500,0.8937,0.0464
ResNet101+MobileNetV2_n_feat,PCA,No,10,LinearSVM,0.8000,0.8800,0.8824,0.8372,0.9143,0.9189,0.7879,0.9143,0.9302,0.9474,0.8813,0.0526
ResNet101+MobileNetV2_n_feat,PCA,No,10,MLP,0.8485,0.9231,0.8485,0.8571,0.8947,0.8947,0.7742,0.8421,0.9524,0.9231,0.8758,0.0493
ResNet101+MobileNetV2_n_feat,PCA,No,10,Logistic,0.8000,0.8800,0.8824,0.8372,0.9143,0.9189,0.7879,0.8889,0.9302,0.9189,0.8759,0.0483
ResNet101+MobileNetV2_n_feat,PCA,No,10,RandomForest,0.8125,0.8462,0.8571,0.8636,0.9143,0.9444,0.8824,0.8649,0.9091,0.9500,0.8844,0.0420
ResNet101+MobileNetV2_n_feat,PCA,No,10,Adaboost,0.8667,0.8571,0.8889,0.8095,0.9091,0.8750,0.8000,0.8649,0.8372,0.9231,0.8631,0.0375
ResNet101+MobileNetV2_n_feat,PCA,No,10,Gaussian,0.7742,0.8000,0.9143,0.8636,0.8824,0.9189,0.8571,0.8947,0.9333,0.9500,0.8789,0.0539
ResNet101+MobileNetV2_n_feat,UMAP,No,10,PCC,0.7879,0.8000,0.8205,0.8000,0.8571,0.8780,0.7692,0.8205,0.8837,0.9231,0.8340,0.0468
ResNet101+MobileNetV2_n_feat,UMAP,No,10,J48,0.6875,0.8889,0.8108,0.8421,0.7500,0.6667,0.8108,0.7097,0.7568,0.7429,0.7666,0.0671
ResNet101+MobileNetV2_n_feat,UMAP,No,10,RBF,0.6667,0.6667,0.7907,0.8444,0.7778,0.8293,0.8095,0.8000,0.8636,0.8571,0.7906,0.0674
ResNet101+MobileNetV2_n_feat,UMAP,No,10,LinearSVM,0.7222,0.7273,0.8000,0.8444,0.7568,0.8205,0.8095,0.8095,0.8889,0.9000,0.8079,0.0575
ResNet101+MobileNetV2_n_feat,UMAP,No,10,MLP,0.7500,0.8148,0.8205,0.8837,0.7500,0.8947,0.7805,0.8718,0.8636,0.8649,0.8295,0.0517
ResNet101+MobileNetV2_n_feat,UMAP,No,10,Logistic,0.7879,0.8148,0.8421,0.8837,0.7222,0.8649,0.7500,0.8947,0.8372,0.8649,0.8262,0.0544
ResNet101+MobileNetV2_n_feat,UMAP,No,10,RandomForest,0.7879,0.7857,0.8718,0.8636,0.7879,0.8889,0.8571,0.8421,0.9048,0.8649,0.8455,0.0414
ResNet101+MobileNetV2_n_feat,UMAP,No,10,Adaboost,0.7586,0.7407,0.8421,0.8293,0.9091,0.8235,0.8108,0.8108,0.8205,0.8000,0.8145,0.0434
ResNet101+MobileNetV2_n_feat,UMAP,No,10,Gaussian,0.8125,0.8571,0.8095,0.8837,0.7879,0.8889,0.7222,0.7895,0.8837,0.8947,0.8330,0.0546
EfficientNetB0+MobileNet_n_feat,PCA,No,10,PCC,0.8387,0.8462,0.7895,0.8780,0.8824,0.8889,0.7647,0.8947,0.9545,0.9500,0.8688,0.0582
EfficientNetB0+MobileNet_n_feat,PCA,No,10,J48,0.8125,0.7143,0.8000,0.8571,0.9091,0.7879,0.7273,0.8947,0.8095,0.8108,0.8123,0.0598
EfficientNetB0+MobileNet_n_feat,PCA,No,10,RBF,0.8571,0.8889,0.9412,0.9048,0.8824,0.8485,0.7879,0.9189,0.9048,0.9744,0.8909,0.0493
EfficientNetB0+MobileNet_n_feat,PCA,No,10,LinearSVM,0.7333,0.7692,0.8485,0.8571,0.8485,0.8485,0.7273,0.8947,0.9268,0.9474,0.8401,0.0719
EfficientNetB0+MobileNet_n_feat,PCA,No,10,MLP,0.8889,0.7857,0.9091,0.8837,0.8824,0.8750,0.8649,0.8108,0.8837,0.8889,0.8673,0.0365
EfficientNetB0+MobileNet_n_feat,PCA,No,10,Logistic,0.7742,0.7692,0.8750,0.8571,0.8485,0.8824,0.8000,0.8571,0.9268,0.9231,0.8513,0.0527
EfficientNetB0+MobileNet_n_feat,PCA,No,10,RandomForest,0.7586,0.8276,0.9412,0.8780,0.8824,0.8571,0.7647,0.8485,0.9048,0.9000,0.8563,0.0561
EfficientNetB0+MobileNet_n_feat,PCA,No,10,Adaboost,0.7097,0.8571,0.7879,0.7692,0.8824,0.8485,0.7647,0.8000,0.9268,0.8649,0.8211,0.0622
EfficientNetB0+MobileNet_n_feat,PCA,No,10,Gaussian,0.8000,0.7857,0.8333,0.9048,0.8824,0.8824,0.7429,0.9444,0.9302,0.9474,0.8653,0.0678
EfficientNetB0+MobileNet_n_feat,UMAP,No,10,PCC,0.8667,0.8889,0.8649,0.8182,0.7879,0.8649,0.7805,0.8889,0.8444,0.8780,0.8483,0.0377
EfficientNetB0+MobileNet_n_feat,UMAP,No,10,J48,0.6875,0.7333,0.8000,0.8372,0.8235,0.7568,0.8000,0.7097,0.8000,0.7222,0.7670,0.0492
EfficientNetB0+MobileNet_n_feat,UMAP,No,10,RBF,0.7222,0.6875,0.7778,0.7907,0.8333,0.7778,0.7027,0.9412,0.8095,0.8421,0.7885,0.0713
EfficientNetB0+MobileNet_n_feat,UMAP,No,10,LinearSVM,0.6667,0.6452,0.7273,0.8095,0.8333,0.7273,0.7222,0.9412,0.7805,0.8421,0.7695,0.0851
EfficientNetB0+MobileNet_n_feat,UMAP,No,10,MLP,0.7500,0.8333,0.8108,0.7500,0.8649,0.8333,0.6857,0.8824,0.7429,0.8421,0.7995,0.0604
EfficientNetB0+MobileNet_n_feat,UMAP,No,10,Logistic,0.6667,0.6667,0.7273,0.7500,0.7879,0.8000,0.7222,0.9412,0.7179,0.8947,0.7675,0.0864
EfficientNetB0+MobileNet_n_feat,UMAP,No,10,RandomForest,0.8387,0.8889,0.8889,0.8636,0.8649,0.8889,0.8889,0.8824,0.8500,0.8889,0.8744,0.0179
EfficientNetB0+MobileNet_n_feat,UMAP,No,10,Adaboost,0.8276,0.7857,0.7778,0.8636,0.8333,0.8824,0.7895,0.8889,0.7692,0.8718,0.8290,0.0437
EfficientNetB0+MobileNet_n_feat,UMAP,No,10,Gaussian,0.8125,0.8000,0.8649,0.8636,0.8235,0.8000,0.7895,0.8333,0.8500,0.8889,0.8326,0.0315
MobileNet+ResNet50_n_feat,PCA,No,10,PCC,0.8000,0.8000,0.8649,0.8636,0.9143,0.9474,0.8205,0.8947,0.9302,0.8837,0.8719,0.0497
MobileNet+ResNet50_n_feat,PCA,No,10,J48,0.7097,0.7857,0.7568,0.7500,0.8235,0.8000,0.8235,0.9231,0.9048,0.8571,0.8134,0.0644
MobileNet+ResNet50_n_feat,PCA,No,10,RBF,0.9032,0.8889,0.8889,0.8571,0.9143,0.9444,0.8649,0.9189,0.9302,0.9744,0.9085,0.0340
MobileNet+ResNet50_n_feat,PCA,No,10,LinearSVM,0.8667,0.8462,0.8485,0.8095,0.8485,0.8235,0.8571,0.9444,0.9302,0.9730,0.8748,0.0520
MobileNet+ResNet50_n_feat,PCA,No,10,MLP,0.8667,0.8000,0.9091,0.8571,0.9143,0.8750,0.8947,0.8947,0.9048,0.9189,0.8835,0.0340
MobileNet+ResNet50_n_feat,PCA,No,10,Logistic,0.8667,0.8148,0.8485,0.8095,0.8824,0.8235,0.8333,0.9444,0.9302,0.9730,0.8726,0.0553
MobileNet+ResNet50_n_feat,PCA,No,10,RandomForest,0.8387,0.8889,0.8889,0.8571,0.7742,0.8824,0.8571,0.9474,0.9048,1.0000,0.8839,0.0579
MobileNet+ResNet50_n_feat,PCA,No,10,Adaboost,0.7143,0.8571,0.9091,0.8571,0.8125,0.8000,0.7647,0.8718,0.9302,0.9730,0.8490,0.0743
