FeatureExtraction,DimReduction,Normalization,NumberComponents,Classifier,KFold01_ROCScore,KFold02_ROCScore,KFold03_ROCScore,KFold04_ROCScore,KFold05_ROCScore,KFold06_ROCScore,KFold07_ROCScore,KFold08_ROCScore,KFold09_ROCScore,KFold10_ROCScore,ROCScore_Mean,ROCScore_SD
Xception_275f+ResNet50_275f,ReliefF,No,550,MLP,0.8417,0.8478,0.9118,0.7357,0.7941,0.8542,0.7353,0.9410,0.8939,0.8737,0.8429,0.0660
Xception_275f+ResNet50_275f,ReliefF,No,550,Logistic,0.9250,0.9348,0.9412,0.7250,0.8529,0.8576,0.8529,0.9722,0.8902,0.8544,0.8806,0.0663
Xception_275f+ResNet50_275f,ReliefF,No,550,RandomForest,0.8833,0.8714,0.8529,0.8571,0.9118,0.9410,0.8529,0.9097,0.9356,0.9333,0.8949,0.0338
Xception_275f+ResNet50_275f,ReliefF,No,550,Adaboost,0.8833,0.8696,0.8824,0.8321,0.9118,0.9132,0.8529,0.9410,0.8674,0.9667,0.8920,0.0390
Xception_275f+ResNet50_275f,ReliefF,No,550,Gaussian,0.7750,0.8080,0.9118,0.7929,0.7941,0.8021,0.7353,0.8333,0.8636,0.8018,0.8118,0.0461
VGG16_275f+VGG19_275f,ReliefF,No,550,PCC,0.6250,0.5109,0.5294,0.5571,0.6176,0.7118,0.6176,0.6771,0.5833,0.6754,0.6105,0.0627
VGG16_275f+VGG19_275f,ReliefF,No,550,J48,0.7750,0.7228,0.6765,0.8536,0.7647,0.7674,0.7647,0.8229,0.8636,0.7018,0.7713,0.0585
VGG16_275f+VGG19_275f,ReliefF,No,550,RBF,0.7750,0.9348,0.8529,0.7821,0.8235,0.9132,0.9412,0.9410,0.9545,0.9070,0.8825,0.0650
VGG16_275f+VGG19_275f,ReliefF,No,550,LinearSVM,0.7500,0.7880,0.8529,0.8071,0.7647,0.8542,0.9118,0.9410,0.9545,0.9070,0.8531,0.0701
VGG16_275f+VGG19_275f,ReliefF,No,550,MLP,0.7583,0.8043,0.8235,0.7571,0.7941,0.8819,0.8235,0.7604,0.9545,0.8667,0.8225,0.0603
VGG16_275f+VGG19_275f,ReliefF,No,550,Logistic,0.8333,0.8098,0.8824,0.8571,0.7941,0.9132,0.8824,0.9410,0.9545,0.8807,0.8748,0.0501
VGG16_275f+VGG19_275f,ReliefF,No,550,RandomForest,0.8333,0.9348,0.8529,0.7714,0.8235,0.9132,0.9118,0.9410,0.9545,0.9070,0.8844,0.0573
VGG16_275f+VGG19_275f,ReliefF,No,550,Adaboost,0.7583,0.7446,0.8824,0.7929,0.6765,0.8576,0.7353,0.8785,0.9545,0.8807,0.8161,0.0827
VGG16_275f+VGG19_275f,ReliefF,No,550,Gaussian,0.6833,0.7699,0.8235,0.6143,0.7059,0.8299,0.7353,0.8056,0.9091,0.8614,0.7738,0.0851
EfficientNetB1_300f+EfficientNetB5_300f,ReliefF,No,600,PCC,0.6833,0.7446,0.7353,0.7571,0.7059,0.6736,0.8235,0.7014,0.7235,0.8211,0.7369,0.0493
EfficientNetB1_300f+EfficientNetB5_300f,ReliefF,No,600,J48,0.6500,0.7446,0.7647,0.7786,0.7647,0.7118,0.6471,0.6736,0.7386,0.6754,0.7149,0.0475
EfficientNetB1_300f+EfficientNetB5_300f,ReliefF,No,600,RBF,0.7917,0.8714,0.8824,0.7821,0.8824,0.8229,0.7941,0.8264,0.7008,0.8474,0.8201,0.0532
EfficientNetB1_300f+EfficientNetB5_300f,ReliefF,No,600,LinearSVM,0.8333,0.8714,0.8529,0.7464,0.9118,0.7326,0.8824,0.7917,0.7614,0.9070,0.8291,0.0634
EfficientNetB1_300f+EfficientNetB5_300f,ReliefF,No,600,MLP,0.9083,0.8714,0.8824,0.8071,0.9706,0.8229,0.8824,0.8854,0.7424,0.9404,0.8713,0.0629
EfficientNetB1_300f+EfficientNetB5_300f,ReliefF,No,600,Logistic,0.8583,0.8714,0.9118,0.7464,0.8824,0.7917,0.8824,0.7917,0.7424,0.8544,0.8333,0.0572
EfficientNetB1_300f+EfficientNetB5_300f,ReliefF,No,600,RandomForest,0.8833,0.8931,0.8529,0.7929,0.7941,0.8576,0.8824,0.8854,0.8068,0.8807,0.8529,0.0380
EfficientNetB1_300f+EfficientNetB5_300f,ReliefF,No,600,Adaboost,0.7417,0.8714,0.7059,0.7929,0.8235,0.8542,0.7941,0.8194,0.8485,0.7877,0.8039,0.0486
EfficientNetB1_300f+EfficientNetB5_300f,ReliefF,No,600,Gaussian,0.7000,0.7826,0.8529,0.7821,0.7647,0.7639,0.7941,0.8542,0.7879,0.8018,0.7884,0.0421
MobileNet_300f+ResNet101_300f,ReliefF,No,600,PCC,0.7417,0.6993,0.6765,0.7679,0.8529,0.7917,0.7647,0.7292,0.7008,0.7684,0.7493,0.0491
MobileNet_300f+ResNet101_300f,ReliefF,No,600,J48,0.7667,0.6993,0.7353,0.8321,0.7647,0.6736,0.7647,0.7083,0.8295,0.8544,0.7629,0.0578
MobileNet_300f+ResNet101_300f,ReliefF,No,600,RBF,0.8833,0.9348,0.8824,0.8071,0.8529,0.9167,0.9706,0.9688,0.9356,0.9737,0.9126,0.0527
MobileNet_300f+ResNet101_300f,ReliefF,No,600,LinearSVM,0.9250,0.8913,0.9118,0.8321,0.9118,0.9132,0.9706,0.9132,0.9545,0.9140,0.9138,0.0349
MobileNet_300f+ResNet101_300f,ReliefF,No,600,MLP,0.7750,0.8913,0.8529,0.7821,0.8235,0.8576,0.8235,0.7917,0.8902,0.8737,0.8362,0.0413
MobileNet_300f+ResNet101_300f,ReliefF,No,600,Logistic,0.9250,0.8913,0.9118,0.8571,0.9118,0.9132,0.9706,0.9688,0.9545,0.9140,0.9218,0.0333
MobileNet_300f+ResNet101_300f,ReliefF,No,600,RandomForest,0.8250,0.8714,0.9412,0.9286,0.8529,0.9132,0.9118,1.0000,0.9356,0.9140,0.9094,0.0470
MobileNet_300f+ResNet101_300f,ReliefF,No,600,Adaboost,0.9167,0.8714,0.8824,0.7714,0.8529,0.8889,0.9412,0.9410,0.8939,0.8807,0.8840,0.0464
MobileNet_300f+ResNet101_300f,ReliefF,No,600,Gaussian,0.7083,0.8514,0.9118,0.8036,0.7941,0.7743,0.8824,0.7222,0.7273,0.8614,0.8037,0.0678
ResNet101_300f+DenseNet169_300f,ReliefF,No,600,PCC,0.7333,0.7844,0.7059,0.8429,0.8529,0.8854,0.7941,0.8750,0.7235,0.8474,0.8045,0.0625
ResNet101_300f+DenseNet169_300f,ReliefF,No,600,J48,0.7750,0.8080,0.7647,0.7821,0.8824,0.7431,0.7941,0.7917,0.7424,0.6947,0.7778,0.0468
ResNet101_300f+DenseNet169_300f,ReliefF,No,600,RBF,0.8583,0.8279,0.8824,0.8179,0.8824,0.9132,0.9412,0.9444,0.9356,0.9140,0.8917,0.0435
ResNet101_300f+DenseNet169_300f,ReliefF,No,600,LinearSVM,0.8083,0.8062,0.9118,0.7464,0.9118,0.8819,0.9706,0.9132,0.9356,0.9140,0.8800,0.0663
ResNet101_300f+DenseNet169_300f,ReliefF,No,600,MLP,0.7583,0.7609,0.8529,0.8179,0.8824,0.8542,0.9118,0.8160,0.9356,0.8737,0.8464,0.0558
ResNet101_300f+DenseNet169_300f,ReliefF,No,600,Logistic,0.8333,0.8062,0.9412,0.8321,0.9118,0.8819,0.9706,0.9132,0.9545,0.8544,0.8899,0.0540
ResNet101_300f+DenseNet169_300f,ReliefF,No,600,RandomForest,0.8583,0.8279,0.9118,0.8679,0.8529,0.8819,0.9412,0.9722,0.9773,0.8474,0.8939,0.0509
ResNet101_300f+DenseNet169_300f,ReliefF,No,600,Adaboost,0.9333,0.8931,0.9118,0.7357,0.8529,0.8854,0.8824,0.9132,0.9129,0.8211,0.8742,0.0556
ResNet101_300f+DenseNet169_300f,ReliefF,No,600,Gaussian,0.6583,0.7880,0.8529,0.7179,0.7647,0.8854,0.9118,0.7500,0.7273,0.7351,0.7791,0.0765
ResNet101_300f+DenseNet121_300f,ReliefF,No,600,PCC,0.7417,0.6993,0.7941,0.8036,0.8235,0.7986,0.8529,0.7917,0.7008,0.8807,0.7887,0.0567
ResNet101_300f+DenseNet121_300f,ReliefF,No,600,J48,0.6917,0.8496,0.7941,0.7464,0.7941,0.7951,0.8529,0.7882,0.8712,0.7614,0.7945,0.0513
ResNet101_300f+DenseNet121_300f,ReliefF,No,600,RBF,0.8083,0.8279,0.8529,0.8679,0.8529,0.9132,0.9412,0.9132,0.8939,0.8807,0.8752,0.0392
ResNet101_300f+DenseNet121_300f,ReliefF,No,600,LinearSVM,0.8417,0.8062,0.8529,0.7821,0.9412,0.8542,0.9412,0.8819,0.9129,0.7877,0.8602,0.0557
ResNet101_300f+DenseNet121_300f,ReliefF,No,600,MLP,0.7333,0.7826,0.8529,0.7000,0.9412,0.8854,0.8529,0.8507,0.8712,0.8070,0.8277,0.0690
ResNet101_300f+DenseNet121_300f,ReliefF,No,600,Logistic,0.8083,0.8062,0.8824,0.7464,0.9706,0.9132,0.9412,0.9132,0.9356,0.7877,0.8705,0.0730
ResNet101_300f+DenseNet121_300f,ReliefF,No,600,RandomForest,0.8250,0.8297,0.8235,0.8679,0.8529,0.9132,0.9412,0.9444,0.9129,0.8211,0.8732,0.0477
ResNet101_300f+DenseNet121_300f,ReliefF,No,600,Adaboost,0.8833,0.7663,0.8824,0.8786,0.8824,0.8299,0.8529,0.8264,0.8712,0.7877,0.8461,0.0402
ResNet101_300f+DenseNet121_300f,ReliefF,No,600,Gaussian,0.6583,0.7464,0.7941,0.7929,0.7647,0.8576,0.9118,0.7500,0.7273,0.7614,0.7764,0.0662
ResNet101_300f+MobileNetV2_300f,ReliefF,No,600,PCC,0.7000,0.6993,0.6765,0.7929,0.8824,0.7951,0.8235,0.7569,0.7045,0.8018,0.7633,0.0635
ResNet101_300f+MobileNetV2_300f,ReliefF,No,600,J48,0.7167,0.7446,0.7941,0.8429,0.7353,0.6493,0.8529,0.7986,0.9129,0.7614,0.7809,0.0722
ResNet101_300f+MobileNetV2_300f,ReliefF,No,600,RBF,0.8333,0.8496,0.9118,0.8679,0.9412,0.9132,0.9118,0.9444,0.9545,0.8807,0.9008,0.0393
ResNet101_300f+MobileNetV2_300f,ReliefF,No,600,LinearSVM,0.8917,0.8478,0.8824,0.7714,0.8824,0.9132,0.9412,0.9444,0.9773,0.8544,0.8906,0.0556
ResNet101_300f+MobileNetV2_300f,ReliefF,No,600,MLP,0.7833,0.9130,0.8824,0.7250,0.9118,0.8542,0.8235,0.7917,0.9129,0.8737,0.8471,0.0612
ResNet101_300f+MobileNetV2_300f,ReliefF,No,600,Logistic,0.9167,0.8062,0.9118,0.8321,0.9118,0.9132,0.9412,0.9132,0.9773,0.8544,0.8978,0.0490
ResNet101_300f+MobileNetV2_300f,ReliefF,No,600,RandomForest,0.8000,0.8496,0.9118,0.8929,0.8824,0.8854,0.9118,0.9410,0.9773,0.9140,0.8966,0.0460
ResNet101_300f+MobileNetV2_300f,ReliefF,No,600,Adaboost,0.8917,0.7862,0.9118,0.7464,0.7941,0.8194,0.8529,0.8229,0.8902,0.9474,0.8463,0.0601
ResNet101_300f+MobileNetV2_300f,ReliefF,No,600,Gaussian,0.6500,0.8931,0.9412,0.8286,0.7941,0.8021,0.8235,0.7500,0.7273,0.7754,0.7985,0.0780
EfficientNetB0_300f+MobileNet_300f,ReliefF,No,600,PCC,0.4917,0.4674,0.5294,0.5000,0.5294,0.5000,0.5882,0.5556,0.5227,0.5368,0.5221,0.0327
EfficientNetB0_300f+MobileNet_300f,ReliefF,No,600,J48,0.6750,0.6793,0.7059,0.8429,0.7353,0.6806,0.7647,0.6701,0.8902,0.8544,0.7498,0.0796
EfficientNetB0_300f+MobileNet_300f,ReliefF,No,600,RBF,0.8583,0.9565,0.9118,0.8679,0.8824,0.8854,0.8529,0.9688,0.9129,0.9474,0.9044,0.0397
EfficientNetB0_300f+MobileNet_300f,ReliefF,No,600,LinearSVM,0.8583,0.9565,0.9118,0.8571,0.8529,0.9688,0.8824,1.0000,0.9356,0.9140,0.9137,0.0487
EfficientNetB0_300f+MobileNet_300f,ReliefF,No,600,MLP,0.8583,0.9348,0.9412,0.8321,0.8529,0.9444,0.9118,0.9722,0.9356,0.9474,0.9131,0.0454
EfficientNetB0_300f+MobileNet_300f,ReliefF,No,600,Logistic,0.8583,0.9565,0.9118,0.8929,0.8529,0.9688,0.8824,1.0000,0.9129,0.9474,0.9184,0.0463
EfficientNetB0_300f+MobileNet_300f,ReliefF,No,600,RandomForest,0.8250,0.9348,0.9118,0.8429,0.8824,0.8611,0.8824,0.9410,0.9129,0.9474,0.8941,0.0401
EfficientNetB0_300f+MobileNet_300f,ReliefF,No,600,Adaboost,0.8583,0.8931,0.8824,0.8071,0.9118,0.8611,0.8529,0.9722,0.8939,0.8807,0.8814,0.0409
EfficientNetB0_300f+MobileNet_300f,ReliefF,No,600,Gaussian,0.8083,0.7880,0.9412,0.8036,0.7353,0.7778,0.8235,0.9167,0.8864,0.9474,0.8428,0.0706
MobileNet_300f+ResNet50_300f,ReliefF,No,600,PCC,0.6917,0.6993,0.5294,0.7571,0.7059,0.7153,0.8529,0.7604,0.7235,0.6632,0.7099,0.0779
MobileNet_300f+ResNet50_300f,ReliefF,No,600,J48,0.8000,0.8696,0.7647,0.8321,0.6765,0.8264,0.7059,0.7917,0.8447,0.7947,0.7906,0.0576
MobileNet_300f+ResNet50_300f,ReliefF,No,600,RBF,0.8583,0.9348,0.8529,0.8321,0.8824,0.9167,0.8824,1.0000,0.9773,0.9667,0.9104,0.0548
MobileNet_300f+ResNet50_300f,ReliefF,No,600,LinearSVM,0.9250,0.9348,0.9412,0.8571,0.8235,0.9688,0.9118,1.0000,0.9545,0.9140,0.9231,0.0489
MobileNet_300f+ResNet50_300f,ReliefF,No,600,MLP,0.8750,0.9565,0.8529,0.8429,0.7941,0.8507,0.7353,0.9410,0.8295,0.8807,0.8559,0.0613
MobileNet_300f+ResNet50_300f,ReliefF,No,600,Logistic,0.9250,0.9348,0.9412,0.8929,0.8824,1.0000,0.9118,1.0000,0.9318,0.9737,0.9393,0.0387
MobileNet_300f+ResNet50_300f,ReliefF,No,600,RandomForest,0.8833,0.9348,0.9118,0.8679,0.8824,0.9132,0.8824,0.9722,0.9318,0.9667,0.9146,0.0346
MobileNet_300f+ResNet50_300f,ReliefF,No,600,Adaboost,0.9333,0.9565,0.8824,0.8214,0.9118,0.9722,0.9706,0.9688,0.9318,0.9667,0.9315,0.0462
MobileNet_300f+ResNet50_300f,ReliefF,No,600,Gaussian,0.8083,0.8098,0.9118,0.8536,0.7647,0.7465,0.8235,0.8611,0.9091,0.8877,0.8376,0.0542
Xception_300f+ResNet50_300f,ReliefF,No,600,PCC,0.8000,0.8931,0.6765,0.6964,0.7353,0.7465,0.9118,0.8507,0.8030,0.7684,0.7882,0.0751
Xception_300f+ResNet50_300f,ReliefF,No,600,J48,0.7750,0.8062,0.7353,0.8429,0.7647,0.8576,0.8529,0.9097,0.7424,0.7825,0.8069,0.0541
Xception_300f+ResNet50_300f,ReliefF,No,600,RBF,0.8917,0.8913,0.8529,0.8321,0.9118,0.8854,0.8235,1.0000,0.9129,0.8737,0.8875,0.0474
Xception_300f+ResNet50_300f,ReliefF,No,600,LinearSVM,0.8667,0.9348,0.9118,0.7607,0.9118,0.8854,0.8824,0.9722,0.8485,0.9070,0.8881,0.0539
Xception_300f+ResNet50_300f,ReliefF,No,600,MLP,0.8667,0.8696,0.7941,0.7607,0.7941,0.8819,0.7941,0.9688,0.8712,0.8807,0.8482,0.0587
Xception_300f+ResNet50_300f,ReliefF,No,600,Logistic,0.9250,0.9130,0.9118,0.7607,0.9118,0.8854,0.8529,0.9722,0.8485,0.9404,0.8922,0.0564
Xception_300f+ResNet50_300f,ReliefF,No,600,RandomForest,0.8583,0.8913,0.8824,0.8679,0.9412,0.9132,0.8235,0.9410,0.9129,0.9070,0.8939,0.0352
Xception_300f+ResNet50_300f,ReliefF,No,600,Adaboost,0.8167,0.9130,0.8529,0.8679,0.8824,0.9132,0.8529,0.9410,0.8674,0.9333,0.8841,0.0379
Xception_300f+ResNet50_300f,ReliefF,No,600,Gaussian,0.7417,0.8080,0.8529,0.7929,0.7647,0.8021,0.7353,0.8333,0.8636,0.8018,0.7996,0.0411
VGG16_300f+VGG19_300f,ReliefF,No,600,PCC,0.6250,0.5326,0.4706,0.5714,0.6765,0.7361,0.6176,0.6424,0.6932,0.7421,0.6308,0.0828
VGG16_300f+VGG19_300f,ReliefF,No,600,J48,0.8000,0.7228,0.7353,0.7821,0.7353,0.7118,0.7647,0.8229,0.8864,0.6947,0.7656,0.0556
VGG16_300f+VGG19_300f,ReliefF,No,600,RBF,0.7750,0.9348,0.8235,0.7821,0.8529,0.9132,0.9412,0.9410,0.9545,0.9070,0.8825,0.0650
VGG16_300f+VGG19_300f,ReliefF,No,600,LinearSVM,0.8083,0.8514,0.8824,0.8071,0.7941,0.8507,0.8824,0.9722,0.9545,0.9333,0.8737,0.0600
VGG16_300f+VGG19_300f,ReliefF,No,600,MLP,0.7583,0.7446,0.8235,0.7107,0.7941,0.8819,0.8529,0.7847,0.9356,0.8404,0.8127,0.0644
VGG16_300f+VGG19_300f,ReliefF,No,600,Logistic,0.8583,0.8514,0.9118,0.8321,0.7941,0.8507,0.8824,0.9410,0.9545,0.9140,0.8790,0.0482
VGG16_300f+VGG19_300f,ReliefF,No,600,RandomForest,0.8333,0.9348,0.8235,0.8179,0.7647,0.8819,0.9412,0.9097,0.9773,0.9070,0.8791,0.0635
VGG16_300f+VGG19_300f,ReliefF,No,600,Adaboost,0.7583,0.7862,0.7941,0.7929,0.7647,0.8854,0.7353,0.7882,0.8258,0.7877,0.7919,0.0388
VGG16_300f+VGG19_300f,ReliefF,No,600,Gaussian,0.6500,0.7699,0.8235,0.6143,0.6765,0.8021,0.7059,0.7778,0.9091,0.8614,0.7590,0.0905
EfficientNetB1_350f+EfficientNetB5_350f,ReliefF,No,700,PCC,0.6417,0.7446,0.6471,0.7357,0.7059,0.7014,0.8529,0.7604,0.6818,0.7614,0.7233,0.0593
EfficientNetB1_350f+EfficientNetB5_350f,ReliefF,No,700,J48,0.6250,0.7862,0.7353,0.8036,0.6765,0.7708,0.7353,0.6736,0.7652,0.8614,0.7433,0.0664
EfficientNetB1_350f+EfficientNetB5_350f,ReliefF,No,700,RBF,0.7667,0.8714,0.8824,0.8071,0.8824,0.8819,0.7941,0.8264,0.8068,0.8211,0.8340,0.0402
EfficientNetB1_350f+EfficientNetB5_350f,ReliefF,No,700,LinearSVM,0.8083,0.8913,0.7941,0.7571,0.9118,0.7639,0.8529,0.8507,0.8258,0.9404,0.8396,0.0584
EfficientNetB1_350f+EfficientNetB5_350f,ReliefF,No,700,MLP,0.8333,0.9130,0.8235,0.7821,0.9118,0.8542,0.8529,0.8819,0.8068,0.8807,0.8540,0.0413
EfficientNetB1_350f+EfficientNetB5_350f,ReliefF,No,700,Logistic,0.8333,0.9130,0.8529,0.7571,0.9118,0.7917,0.8529,0.8507,0.8258,0.9140,0.8503,0.0498
EfficientNetB1_350f+EfficientNetB5_350f,ReliefF,No,700,RandomForest,0.8583,0.9149,0.8235,0.8071,0.7647,0.8854,0.8824,0.9444,0.9318,0.8474,0.8660,0.0543
EfficientNetB1_350f+EfficientNetB5_350f,ReliefF,No,700,Adaboost,0.8583,0.8714,0.7647,0.8179,0.8529,0.8576,0.7941,0.8819,0.8712,0.8807,0.8451,0.0377
EfficientNetB1_350f+EfficientNetB5_350f,ReliefF,No,700,Gaussian,0.6750,0.8261,0.8529,0.7571,0.7647,0.7639,0.7941,0.8507,0.7462,0.8018,0.7833,0.0512
MobileNet_350f+ResNet101_350f,ReliefF,No,700,PCC,0.7667,0.7192,0.6471,0.8036,0.8529,0.7639,0.7941,0.7326,0.6364,0.7158,0.7432,0.0643
MobileNet_350f+ResNet101_350f,ReliefF,No,700,J48,0.7750,0.6793,0.7941,0.8321,0.7941,0.6424,0.7941,0.7917,0.8068,0.8807,0.7790,0.0659
MobileNet_350f+ResNet101_350f,ReliefF,No,700,RBF,0.8833,0.9348,0.8824,0.8679,0.8529,0.9167,0.9706,0.9688,0.9356,0.9140,0.9127,0.0386
MobileNet_350f+ResNet101_350f,ReliefF,No,700,LinearSVM,0.9250,0.8696,0.8824,0.8571,0.9118,0.8854,0.9706,0.9410,0.9545,0.9404,0.9138,0.0366
MobileNet_350f+ResNet101_350f,ReliefF,No,700,MLP,0.8667,0.9130,0.7647,0.8429,0.7941,0.8264,0.8235,0.8194,0.9129,0.9000,0.8464,0.0482
MobileNet_350f+ResNet101_350f,ReliefF,No,700,Logistic,0.9250,0.8913,0.8824,0.8571,0.9118,0.8854,0.9706,0.9410,0.9545,0.9404,0.9159,0.0345
MobileNet_350f+ResNet101_350f,ReliefF,No,700,RandomForest,0.8583,0.9130,0.8824,0.8929,0.8529,0.9132,0.9412,0.9722,0.9356,0.9140,0.9076,0.0353
MobileNet_350f+ResNet101_350f,ReliefF,No,700,Adaboost,0.8083,0.8696,0.9118,0.8179,0.8235,0.9097,0.8824,0.9410,0.9356,0.8404,0.8740,0.0471
MobileNet_350f+ResNet101_350f,ReliefF,No,700,Gaussian,0.7167,0.7681,0.8824,0.8036,0.7941,0.7743,0.8529,0.7222,0.7273,0.8351,0.7877,0.0541
ResNet101_350f+DenseNet169_350f,ReliefF,No,700,PCC,0.7333,0.6993,0.7353,0.7429,0.8824,0.8299,0.8235,0.8160,0.7462,0.8281,0.7837,0.0562
ResNet101_350f+DenseNet169_350f,ReliefF,No,700,J48,0.7500,0.8080,0.7941,0.8321,0.8235,0.7396,0.8235,0.8264,0.7652,0.8211,0.7983,0.0327
ResNet101_350f+DenseNet169_350f,ReliefF,No,700,RBF,0.8333,0.8279,0.8529,0.8429,0.8529,0.9132,0.9706,0.9444,0.9356,0.9140,0.8888,0.0497
ResNet101_350f+DenseNet169_350f,ReliefF,No,700,LinearSVM,0.8333,0.8279,0.9412,0.8321,0.8824,0.8819,0.9412,0.9132,0.9773,0.8614,0.8892,0.0497
ResNet101_350f+DenseNet169_350f,ReliefF,No,700,MLP,0.7833,0.8043,0.8824,0.8679,0.9118,0.8542,0.9118,0.8785,0.8902,0.8404,0.8625,0.0406
ResNet101_350f+DenseNet169_350f,ReliefF,No,700,Logistic,0.8333,0.8279,0.9412,0.8321,0.9118,0.8819,0.9412,0.9132,0.9773,0.8281,0.8888,0.0531
ResNet101_350f+DenseNet169_350f,ReliefF,No,700,RandomForest,0.8583,0.8931,0.9118,0.8321,0.8235,0.8819,0.9118,0.9722,0.9773,0.8807,0.8943,0.0491
ResNet101_350f+DenseNet169_350f,ReliefF,No,700,Adaboost,0.8667,0.8297,0.9118,0.8071,0.8824,0.8854,0.8529,0.9132,0.8902,0.8211,0.8660,0.0354
ResNet101_350f+DenseNet169_350f,ReliefF,No,700,Gaussian,0.6333,0.8098,0.7647,0.7179,0.8235,0.8854,0.9118,0.7500,0.7273,0.7088,0.7732,0.0807
ResNet101_350f+DenseNet121_350f,ReliefF,No,700,PCC,0.7000,0.7627,0.7647,0.7679,0.8529,0.7951,0.7941,0.7361,0.7235,0.7947,0.7692,0.0412
ResNet101_350f+DenseNet121_350f,ReliefF,No,700,J48,0.7833,0.8062,0.7353,0.7714,0.8235,0.7326,0.7647,0.7917,0.8485,0.6351,0.7692,0.0564
ResNet101_350f+DenseNet121_350f,ReliefF,No,700,RBF,0.8083,0.8279,0.8529,0.8679,0.8529,0.9132,0.9706,0.9132,0.8939,0.8807,0.8782,0.0448
ResNet101_350f+DenseNet121_350f,ReliefF,No,700,LinearSVM,0.8417,0.7844,0.8824,0.7964,0.9706,0.8542,0.9706,0.8819,0.9356,0.7877,0.8705,0.0674
ResNet101_350f+DenseNet121_350f,ReliefF,No,700,MLP,0.8250,0.7409,0.8529,0.7357,0.9706,0.8854,0.8824,0.8819,0.8674,0.8404,0.8483,0.0662
ResNet101_350f+DenseNet121_350f,ReliefF,No,700,Logistic,0.8667,0.7627,0.9118,0.7964,0.9706,0.8854,0.9706,0.9132,0.9773,0.8211,0.8876,0.0720
ResNet101_350f+DenseNet121_350f,ReliefF,No,700,RandomForest,0.8250,0.8279,0.8529,0.9286,0.8824,0.9097,0.9118,0.9132,0.9356,0.8211,0.8808,0.0429
ResNet101_350f+DenseNet121_350f,ReliefF,No,700,Adaboost,0.8333,0.8514,0.8529,0.8679,0.8235,0.8854,0.9118,0.8854,0.9356,0.8211,0.8668,0.0360
ResNet101_350f+DenseNet121_350f,ReliefF,No,700,Gaussian,0.6583,0.7464,0.7353,0.7321,0.8235,0.8576,0.9118,0.7500,0.7273,0.7351,0.7677,0.0705
ResNet101_350f+MobileNetV2_350f,ReliefF,No,700,PCC,0.7333,0.7210,0.6765,0.7786,0.8235,0.8229,0.7941,0.7292,0.7045,0.8018,0.7585,0.0495
ResNet101_350f+MobileNetV2_350f,ReliefF,No,700,J48,0.6917,0.7880,0.7353,0.8679,0.7941,0.7674,0.8529,0.8819,0.9545,0.7614,0.8095,0.0747
ResNet101_350f+MobileNetV2_350f,ReliefF,No,700,RBF,0.8333,0.8279,0.9118,0.8679,0.9118,0.9132,0.9412,0.9444,0.9545,0.8807,0.8987,0.0426
ResNet101_350f+MobileNetV2_350f,ReliefF,No,700,LinearSVM,0.8917,0.7844,0.9118,0.7714,0.9118,0.9132,0.9412,0.9410,0.9129,0.8544,0.8834,0.0577
ResNet101_350f+MobileNetV2_350f,ReliefF,No,700,MLP,0.8083,0.8696,0.9118,0.7964,0.9118,0.8264,0.8235,0.7917,0.9129,0.8737,0.8526,0.0466
ResNet101_350f+MobileNetV2_350f,ReliefF,No,700,Logistic,0.8917,0.7844,0.9118,0.8321,0.9412,0.9132,0.9412,0.9410,0.9356,0.8544,0.8947,0.0515
ResNet101_350f+MobileNetV2_350f,ReliefF,No,700,RandomForest,0.8250,0.8279,0.9118,0.8929,0.8529,0.8819,0.9118,1.0000,0.9545,0.9140,0.8973,0.0518
ResNet101_350f+MobileNetV2_350f,ReliefF,No,700,Adaboost,0.8917,0.8080,0.8824,0.9036,0.8529,0.8507,0.9412,0.8854,0.9356,0.9070,0.8858,0.0384
ResNet101_350f+MobileNetV2_350f,ReliefF,No,700,Gaussian,0.6500,0.8732,0.8824,0.8036,0.7941,0.8299,0.8235,0.7500,0.7273,0.7228,0.7857,0.0692
EfficientNetB0_350f+MobileNet_350f,ReliefF,No,700,PCC,0.5667,0.3822,0.5294,0.5964,0.5294,0.5625,0.6176,0.4896,0.4583,0.5702,0.5302,0.0669
EfficientNetB0_350f+MobileNet_350f,ReliefF,No,700,J48,0.5917,0.7029,0.8529,0.7321,0.7647,0.8299,0.7059,0.6146,0.9129,0.8281,0.7536,0.0988
EfficientNetB0_350f+MobileNet_350f,ReliefF,No,700,RBF,0.8583,0.9565,0.9118,0.8679,0.8529,0.9444,0.8235,0.9444,0.9129,0.9474,0.9020,0.0453
EfficientNetB0_350f+MobileNet_350f,ReliefF,No,700,LinearSVM,0.8917,0.9565,0.9118,0.8571,0.8529,0.9688,0.8824,0.9410,0.9356,0.9474,0.9145,0.0395
EfficientNetB0_350f+MobileNet_350f,ReliefF,No,700,MLP,0.8250,0.9565,0.9412,0.8571,0.8529,0.9444,0.8824,0.9444,0.9356,0.9140,0.9054,0.0447
EfficientNetB0_350f+MobileNet_350f,ReliefF,No,700,Logistic,0.8917,0.9565,0.9118,0.8929,0.8529,0.9688,0.9118,1.0000,0.9356,0.9474,0.9269,0.0410
EfficientNetB0_350f+MobileNet_350f,ReliefF,No,700,RandomForest,0.8500,0.9348,0.9118,0.8071,0.8824,0.8611,0.9118,0.9444,0.9545,0.9474,0.9005,0.0465
