FeatureExtraction,DimReduction,Normalization,NumberComponents,Classifier,KFold01_Accuracy,KFold02_Accuracy,KFold03_Accuracy,KFold04_Accuracy,KFold05_Accuracy,KFold06_Accuracy,KFold07_Accuracy,KFold08_Accuracy,KFold09_Accuracy,KFold10_Accuracy,Accuracy_Mean,Accuracy_SD
EfficientNetB3,ReliefF,No,75,MLP,0.5429,0.7714,0.8529,0.7059,0.7941,0.7647,0.7647,0.8235,0.7353,0.8824,0.7638,0.0892
EfficientNetB3,ReliefF,No,75,Logistic,0.6,0.6571,0.7647,0.7353,0.6765,0.7059,0.7353,0.8235,0.8235,0.9118,0.7434,0.087
EfficientNetB3,ReliefF,No,75,RandomForest,0.6571,0.7714,0.7647,0.7647,0.7647,0.8824,0.7353,0.9118,0.7941,0.7647,0.7811,0.0679
EfficientNetB3,ReliefF,No,75,Adaboost,0.5429,0.7429,0.8529,0.7353,0.7647,0.8235,0.7353,0.7941,0.8529,0.8235,0.7668,0.0865
EfficientNetB3,ReliefF,No,75,Gaussian,0.6,0.6857,0.7353,0.6176,0.7647,0.8529,0.7059,0.7941,0.8235,0.8824,0.7462,0.0905
EfficientNetB4,ReliefF,No,75,PCC,0.6857,0.7429,0.5882,0.6471,0.5588,0.7059,0.7647,0.7647,0.6765,0.8235,0.6958,0.0783
EfficientNetB4,ReliefF,No,75,J48,0.5143,0.8,0.5294,0.7059,0.7647,0.8529,0.6765,0.5294,0.5882,0.7941,0.6755,0.1209
EfficientNetB4,ReliefF,No,75,RBF,0.5714,0.8,0.7353,0.6765,0.6765,0.7647,0.7941,0.7353,0.6765,0.7647,0.7195,0.0664
EfficientNetB4,ReliefF,No,75,LinearSVM,0.7143,0.7143,0.7353,0.6765,0.6471,0.7941,0.7941,0.7059,0.7941,0.7647,0.734,0.0492
EfficientNetB4,ReliefF,No,75,MLP,0.8286,0.7714,0.8235,0.6471,0.6765,0.7059,0.7941,0.7353,0.6471,0.7647,0.7394,0.0647
EfficientNetB4,ReliefF,No,75,Logistic,0.6857,0.7714,0.7353,0.7059,0.6471,0.7647,0.8529,0.7941,0.7353,0.7941,0.7487,0.0568
EfficientNetB4,ReliefF,No,75,RandomForest,0.7714,0.8571,0.7059,0.7647,0.7941,0.7353,0.8235,0.7941,0.7941,0.8824,0.7923,0.0502
EfficientNetB4,ReliefF,No,75,Adaboost,0.7429,0.9143,0.7647,0.7059,0.7353,0.6765,0.7941,0.8235,0.7353,0.8235,0.7716,0.0657
EfficientNetB4,ReliefF,No,75,Gaussian,0.6,0.7714,0.6471,0.6471,0.7059,0.7059,0.8235,0.6765,0.6765,0.7647,0.7018,0.0643
EfficientNetB5,ReliefF,No,75,PCC,0.7143,0.6286,0.6765,0.5588,0.6765,0.6471,0.7941,0.6471,0.5882,0.7059,0.6637,0.0634
EfficientNetB5,ReliefF,No,75,J48,0.5143,0.7143,0.6176,0.6765,0.6765,0.7059,0.6765,0.5882,0.7353,0.7059,0.6611,0.0647
EfficientNetB5,ReliefF,No,75,RBF,0.6286,0.7143,0.7059,0.6765,0.8235,0.7353,0.7941,0.7059,0.7353,0.7059,0.7225,0.0524
EfficientNetB5,ReliefF,No,75,LinearSVM,0.6571,0.6,0.6765,0.5588,0.7353,0.7647,0.8235,0.7647,0.7059,0.7647,0.7051,0.0782
EfficientNetB5,ReliefF,No,75,MLP,0.7429,0.6857,0.7647,0.6765,0.7647,0.8235,0.8529,0.7353,0.6471,0.6176,0.7311,0.0713
EfficientNetB5,ReliefF,No,75,Logistic,0.8,0.6286,0.7059,0.6471,0.7353,0.7941,0.8235,0.8235,0.7353,0.7647,0.7458,0.0656
EfficientNetB5,ReliefF,No,75,RandomForest,0.8857,0.6571,0.8529,0.7353,0.7353,0.8235,0.8529,0.8235,0.7647,0.8235,0.7955,0.0667
EfficientNetB5,ReliefF,No,75,Adaboost,0.7429,0.8,0.7353,0.6765,0.7647,0.7353,0.7647,0.7353,0.6176,0.7353,0.7308,0.048
EfficientNetB5,ReliefF,No,75,Gaussian,0.7429,0.5714,0.7647,0.6765,0.6471,0.7941,0.7353,0.7941,0.7941,0.7353,0.7255,0.0696
EfficientNetB6,ReliefF,No,75,PCC,0.8286,0.6571,0.6176,0.6471,0.7059,0.7647,0.5882,0.6765,0.5,0.7941,0.678,0.0945
EfficientNetB6,ReliefF,No,75,J48,0.6,0.6857,0.5882,0.6176,0.4706,0.7353,0.6471,0.6765,0.6471,0.7647,0.6433,0.0784
EfficientNetB6,ReliefF,No,75,RBF,0.6857,0.6286,0.7059,0.7647,0.7353,0.8824,0.7059,0.6471,0.6471,0.9118,0.7314,0.092
EfficientNetB6,ReliefF,No,75,LinearSVM,0.6,0.7143,0.5294,0.7059,0.7941,0.7647,0.6471,0.6765,0.6471,0.8529,0.6932,0.0903
EfficientNetB6,ReliefF,No,75,MLP,0.7143,0.7143,0.7647,0.7059,0.7941,0.8824,0.7059,0.6765,0.7059,0.8235,0.7487,0.0623
EfficientNetB6,ReliefF,No,75,Logistic,0.6571,0.7429,0.5882,0.7059,0.7941,0.8529,0.8235,0.6765,0.7353,0.8824,0.7459,0.0882
EfficientNetB6,ReliefF,No,75,RandomForest,0.8,0.8,0.7059,0.7353,0.7647,0.8235,0.7059,0.7059,0.8529,0.9118,0.7806,0.0664
EfficientNetB6,ReliefF,No,75,Adaboost,0.7714,0.7429,0.6471,0.6471,0.5,0.7941,0.7059,0.6765,0.6471,0.8824,0.7014,0.099
EfficientNetB6,ReliefF,No,75,Gaussian,0.6286,0.6857,0.6471,0.6471,0.6765,0.7353,0.7059,0.5882,0.8235,0.8824,0.702,0.0859
EfficientNetB7,ReliefF,No,75,PCC,0.5429,0.7714,0.7353,0.7059,0.5882,0.7353,0.7647,0.5882,0.5588,0.7647,0.6755,0.0892
EfficientNetB7,ReliefF,No,75,J48,0.5429,0.6571,0.7353,0.5588,0.7353,0.7647,0.5588,0.7059,0.6176,0.6471,0.6524,0.0775
EfficientNetB7,ReliefF,No,75,RBF,0.6571,0.7143,0.7647,0.7647,0.6765,0.7941,0.8235,0.7353,0.7353,0.7647,0.743,0.0482
EfficientNetB7,ReliefF,No,75,LinearSVM,0.6,0.5714,0.6765,0.7353,0.6765,0.7353,0.7353,0.7059,0.7059,0.8235,0.6966,0.0683
EfficientNetB7,ReliefF,No,75,MLP,0.5714,0.7429,0.7647,0.7941,0.7647,0.7353,0.7647,0.7941,0.7647,0.7059,0.7403,0.0616
EfficientNetB7,ReliefF,No,75,Logistic,0.6571,0.8,0.7647,0.7647,0.7353,0.6765,0.7647,0.8824,0.7353,0.7059,0.7487,0.0609
EfficientNetB7,ReliefF,No,75,RandomForest,0.6571,0.8286,0.8235,0.7059,0.8235,0.8529,0.7941,0.7941,0.6471,0.7647,0.7692,0.0701
EfficientNetB7,ReliefF,No,75,Adaboost,0.6571,0.8286,0.7059,0.7353,0.6765,0.6765,0.7353,0.7059,0.5294,0.7941,0.7045,0.0773
EfficientNetB7,ReliefF,No,75,Gaussian,0.6857,0.7143,0.8235,0.7353,0.5588,0.5882,0.8235,0.7059,0.7059,0.7059,0.7047,0.0803
Xception+ResNet50,ReliefF,No,50,PCC,0.7429,0.8286,0.7941,0.8529,0.7941,0.8235,0.8824,0.9706,0.8824,0.8235,0.8395,0.0593
Xception+ResNet50,ReliefF,No,50,J48,0.7429,0.8,0.7059,0.8529,0.8235,0.7941,0.7941,0.8824,0.8235,0.8235,0.8043,0.0482
Xception+ResNet50,ReliefF,No,50,RBF,0.8286,0.8857,0.9118,0.7941,0.7941,0.9118,0.8529,1,0.8529,0.9118,0.8744,0.06
Xception+ResNet50,ReliefF,No,50,LinearSVM,0.8,0.8571,0.8824,0.9118,0.8235,0.8529,0.8235,0.9412,0.8529,0.9412,0.8687,0.0469
Xception+ResNet50,ReliefF,No,50,MLP,0.8286,0.8286,0.8824,0.7941,0.8529,0.8529,0.8529,0.9118,0.8824,0.9118,0.8598,0.0358
Xception+ResNet50,ReliefF,No,50,Logistic,0.8,0.8286,0.8824,0.8824,0.9412,0.8235,0.8235,0.9706,0.8529,0.9412,0.8746,0.0562
Xception+ResNet50,ReliefF,No,50,RandomForest,0.8286,0.9143,0.8824,0.8529,0.8235,0.8824,0.8529,0.9412,0.9118,0.8824,0.8772,0.0363
Xception+ResNet50,ReliefF,No,50,Adaboost,0.8286,0.8571,0.8235,0.8529,0.8824,0.8529,0.8824,0.9118,0.8824,0.9118,0.8686,0.0292
Xception+ResNet50,ReliefF,No,50,Gaussian,0.7714,0.8571,0.9118,0.8529,0.8235,0.8529,0.8529,0.9118,0.8235,0.8235,0.8482,0.0399
VGG16+VGG19,ReliefF,No,50,PCC,0.6571,0.8,0.6471,0.6471,0.7647,0.7941,0.6765,0.8235,0.8235,0.8529,0.7487,0.0783
VGG16+VGG19,ReliefF,No,50,J48,0.7429,0.6857,0.5882,0.6765,0.6176,0.7353,0.7353,0.8529,0.7353,0.7353,0.7105,0.0701
VGG16+VGG19,ReliefF,No,50,RBF,0.6857,0.8286,0.7353,0.7353,0.8235,0.8824,0.8235,0.9118,0.8529,0.8529,0.8132,0.0682
VGG16+VGG19,ReliefF,No,50,LinearSVM,0.6857,0.8571,0.6471,0.7059,0.7647,0.8529,0.7353,0.9118,0.7647,0.8529,0.7778,0.0827
VGG16+VGG19,ReliefF,No,50,MLP,0.7143,0.7714,0.7647,0.6765,0.8529,0.8529,0.7941,0.7647,0.8235,0.7647,0.778,0.0534
VGG16+VGG19,ReliefF,No,50,Logistic,0.6857,0.8,0.6471,0.7353,0.7941,0.8824,0.7059,0.8824,0.7353,0.7647,0.7633,0.0742
VGG16+VGG19,ReliefF,No,50,RandomForest,0.8,0.8857,0.7353,0.7941,0.8529,0.8235,0.8824,0.8824,0.8529,0.8235,0.8333,0.0456
VGG16+VGG19,ReliefF,No,50,Adaboost,0.7714,0.8571,0.7353,0.7647,0.7941,0.8529,0.8529,0.9412,0.7647,0.7647,0.8099,0.0605
VGG16+VGG19,ReliefF,No,50,Gaussian,0.6857,0.7714,0.7059,0.6471,0.7647,0.9412,0.7647,0.8824,0.8235,0.7941,0.7781,0.0843
Xception,ReliefF,No,50,PCC,0.8286,0.8,0.7941,0.7941,0.8235,0.8529,0.7941,0.8529,0.5882,0.8235,0.7952,0.0723
Xception,ReliefF,No,50,J48,0.7429,0.7429,0.7353,0.7353,0.7353,0.7941,0.6765,0.6471,0.7647,0.7941,0.7368,0.0437
Xception,ReliefF,No,50,RBF,0.8,0.8,0.8529,0.8529,0.8824,0.9412,0.7941,0.8824,0.7353,0.7647,0.8306,0.0593
Xception,ReliefF,No,50,LinearSVM,0.7714,0.7714,0.8235,0.7941,0.7941,0.9118,0.8235,0.8824,0.7647,0.7647,0.8102,0.0485
Xception,ReliefF,No,50,MLP,0.7429,0.8286,0.8824,0.7941,0.7647,0.9118,0.8824,0.8529,0.7059,0.7059,0.8071,0.0717
Xception,ReliefF,No,50,Logistic,0.7714,0.8,0.8824,0.8235,0.8529,0.9412,0.8529,0.8824,0.7059,0.7647,0.8277,0.0655
Xception,ReliefF,No,50,RandomForest,0.7714,0.8571,0.8529,0.8529,0.8529,0.8529,0.7647,0.8529,0.7353,0.8824,0.8276,0.0477
Xception,ReliefF,No,50,Adaboost,0.7714,0.8286,0.7647,0.7941,0.7941,0.7941,0.8824,0.7941,0.7353,0.8824,0.8041,0.0454
Xception,ReliefF,No,50,Gaussian,0.8286,0.8,0.8529,0.7941,0.8235,0.8824,0.7353,0.8824,0.7059,0.8235,0.8129,0.0545
VGG16,ReliefF,No,50,PCC,0.7143,0.8286,0.7059,0.7059,0.7941,0.7353,0.7059,0.8529,0.7647,0.8824,0.769,0.0634
VGG16,ReliefF,No,50,J48,0.7143,0.7429,0.6765,0.6471,0.7647,0.8235,0.6765,0.8235,0.7353,0.6765,0.7281,0.0588
VGG16,ReliefF,No,50,RBF,0.7143,0.8,0.7353,0.7353,0.8235,0.7941,0.8235,0.9706,0.8235,0.8529,0.8073,0.0698
VGG16,ReliefF,No,50,LinearSVM,0.6857,0.8,0.7647,0.7353,0.7941,0.6765,0.7647,0.9412,0.7941,0.8235,0.778,0.0712
VGG16,ReliefF,No,50,MLP,0.7429,0.8571,0.7353,0.7647,0.7941,0.6765,0.7647,0.7941,0.7941,0.7647,0.7688,0.0448
VGG16,ReliefF,No,50,Logistic,0.6,0.7714,0.7941,0.7647,0.7647,0.7059,0.7647,0.8824,0.7941,0.8235,0.7666,0.0704
VGG16,ReliefF,No,50,RandomForest,0.8,0.8857,0.7647,0.7941,0.8529,0.7941,0.8824,0.8824,0.7941,0.8824,0.8333,0.0456
VGG16,ReliefF,No,50,Adaboost,0.6857,0.8571,0.7647,0.7647,0.7941,0.7059,0.8235,0.8529,0.7941,0.7941,0.7837,0.0534
VGG16,ReliefF,No,50,Gaussian,0.7714,0.6857,0.7059,0.7353,0.7647,0.8235,0.7941,0.8824,0.8529,0.7941,0.781,0.059
VGG19,ReliefF,No,50,PCC,0.8,0.8286,0.7353,0.7647,0.6471,0.7941,0.7353,0.7647,0.8529,0.8824,0.7805,0.0639
VGG19,ReliefF,No,50,J48,0.7143,0.6286,0.7059,0.6765,0.7941,0.8529,0.7059,0.6176,0.5882,0.7647,0.7049,0.0784
VGG19,ReliefF,No,50,RBF,0.7714,0.8,0.8824,0.8235,0.7353,0.8235,0.8235,0.8529,0.9706,0.8529,0.8336,0.0607
VGG19,ReliefF,No,50,LinearSVM,0.7714,0.8,0.7353,0.8235,0.7353,0.8235,0.7647,0.8235,0.7941,0.7941,0.7866,0.0322
VGG19,ReliefF,No,50,MLP,0.8,0.7429,0.6471,0.7941,0.7647,0.8529,0.7941,0.8235,0.7941,0.7353,0.7749,0.0541
VGG19,ReliefF,No,50,Logistic,0.8,0.7429,0.6765,0.7941,0.7059,0.8235,0.7647,0.8235,0.7941,0.8235,0.7749,0.049
VGG19,ReliefF,No,50,RandomForest,0.8571,0.8,0.8235,0.7647,0.7353,0.8235,0.8529,0.8235,0.8235,0.8235,0.8128,0.0355
VGG19,ReliefF,No,50,Adaboost,0.8,0.7714,0.7059,0.7647,0.6765,0.8235,0.7647,0.8235,0.8235,0.8529,0.7807,0.0531
VGG19,ReliefF,No,50,Gaussian,0.7714,0.8286,0.7353,0.7353,0.7647,0.8529,0.7941,0.8529,0.8235,0.7941,0.7953,0.0415
ResNet50,ReliefF,No,50,PCC,0.7714,0.8857,0.7941,0.7647,0.7059,0.8235,0.8235,0.9412,0.8235,0.8235,0.8157,0.0616
ResNet50,ReliefF,No,50,J48,0.6571,0.6857,0.7353,0.7647,0.8824,0.8529,0.7941,0.7647,0.8824,0.7941,0.7813,0.0729
ResNet50,ReliefF,No,50,RBF,0.8286,0.8571,0.8824,0.7941,0.8529,0.8824,0.8824,0.9706,0.8529,0.9118,0.8715,0.0453
ResNet50,ReliefF,No,50,LinearSVM,0.8571,0.8,0.8824,0.9118,0.8824,0.8529,0.8529,1,0.8529,0.9118,0.8804,0.0505
ResNet50,ReliefF,No,50,MLP,0.8286,0.8286,0.8529,0.8235,0.9118,0.7941,0.7941,0.9412,0.9412,0.9412,0.8657,0.0584
ResNet50,ReliefF,No,50,Logistic,0.8286,0.8,0.8529,0.8824,0.8824,0.8529,0.8235,1,0.8824,0.8824,0.8687,0.0518
ResNet50,ReliefF,No,50,RandomForest,0.8571,0.8571,0.9118,0.8529,0.9118,0.8824,0.8824,0.9412,0.9118,0.9118,0.892,0.0285
ResNet50,ReliefF,No,50,Adaboost,0.8,0.8286,0.8235,0.8529,0.8824,0.8235,0.8235,0.9118,0.8824,0.8529,0.8482,0.0331
ResNet50,ReliefF,No,50,Gaussian,0.8286,0.8571,0.8824,0.8529,0.7941,0.8529,0.8529,0.9706,0.8824,0.8235,0.8597,0.0448
ResNet101,ReliefF,No,50,PCC,0.7429,0.8,0.8235,0.8529,0.9118,0.8824,0.8529,0.8235,0.8824,0.8235,0.8396,0.0457
ResNet101,ReliefF,No,50,J48,0.8857,0.8857,0.8235,0.8529,0.8235,0.7353,0.6471,0.8235,0.8529,0.7941,0.8124,0.0693
ResNet101,ReliefF,No,50,RBF,0.7714,0.8286,0.8529,0.8824,0.8824,0.9118,0.9118,0.9118,0.8529,0.8824,0.8688,0.0421
ResNet101,ReliefF,No,50,LinearSVM,0.8571,0.8286,0.8824,0.7941,0.8824,0.8824,0.8824,0.9706,0.9118,0.9118,0.8803,0.0456
ResNet101,ReliefF,No,50,MLP,0.8571,0.7714,0.9118,0.8824,0.8529,0.9118,0.8529,0.8235,0.9412,0.8529,0.8658,0.0463
ResNet101,ReliefF,No,50,Logistic,0.7429,0.7714,0.8529,0.8824,0.8235,0.8824,0.7941,0.9706,0.9412,0.8824,0.8544,0.0688
ResNet101,ReliefF,No,50,RandomForest,0.8,0.8286,0.8824,0.9118,0.9118,0.8824,0.8824,0.9118,0.8824,0.8824,0.8776,0.0347
ResNet101,ReliefF,No,50,Adaboost,0.7714,0.7714,0.8824,0.8235,0.7941,0.8824,0.8235,0.9118,0.8529,0.8824,0.8396,0.0477
ResNet101,ReliefF,No,50,Gaussian,0.8857,0.8571,0.8824,0.8529,0.9118,0.8235,0.8824,0.9412,0.9118,0.8529,0.8802,0.0331
ResNet152,ReliefF,No,50,PCC,0.7429,0.8286,0.7647,0.7647,0.6471,0.8235,0.9118,0.7941,0.8824,0.9118,0.8071,0.0786
ResNet152,ReliefF,No,50,J48,0.8571,0.7714,0.8529,0.9118,0.6765,0.7941,0.7353,0.8235,0.6765,0.8235,0.7923,0.0739
ResNet152,ReliefF,No,50,RBF,0.8286,0.8,0.7647,0.8824,0.7941,0.8824,0.9412,0.9118,0.9412,0.9412,0.8687,0.0638
ResNet152,ReliefF,No,50,LinearSVM,0.8857,0.8286,0.8824,0.8824,0.7941,0.8529,0.9118,0.9412,0.8824,0.9412,0.8803,0.0439
ResNet152,ReliefF,No,50,MLP,0.8571,0.8,0.8529,0.8529,0.7941,0.8824,0.8235,0.9412,0.8529,0.8529,0.851,0.0397
ResNet152,ReliefF,No,50,Logistic,0.8286,0.8286,0.8529,0.7941,0.7353,0.7941,0.8529,0.9412,0.8824,0.9118,0.8422,0.0574
ResNet152,ReliefF,No,50,RandomForest,0.8,0.8,0.8529,0.8529,0.7059,0.9118,0.9118,0.8824,0.9412,0.9118,0.8571,0.0679
ResNet152,ReliefF,No,50,Adaboost,0.8571,0.8,0.8824,0.7647,0.7059,0.8235,0.8529,0.9118,0.8824,0.8529,0.8334,0.0587
ResNet152,ReliefF,No,50,Gaussian,0.8571,0.8857,0.8235,0.7941,0.7353,0.8235,0.9118,0.8824,0.9412,0.8824,0.8537,0.0575
ResNet50V2,ReliefF,No,50,PCC,0.8286,0.8857,0.8529,0.7647,0.7941,0.7941,0.8235,0.8235,0.8529,0.8529,0.8273,0.034
ResNet50V2,ReliefF,No,50,J48,0.8571,0.7714,0.7941,0.7941,0.7353,0.7941,0.7353,0.7941,0.7059,0.7941,0.7776,0.0406
ResNet50V2,ReliefF,No,50,RBF,0.8857,0.8286,0.7941,0.8235,0.9118,0.9118,0.8529,0.9412,0.8235,0.7941,0.8567,0.0499
ResNet50V2,ReliefF,No,50,LinearSVM,0.8857,0.8,0.8235,0.7647,0.8824,0.9118,0.8824,0.8235,0.8235,0.7647,0.8362,0.0494
ResNet50V2,ReliefF,No,50,MLP,0.8857,0.8286,0.8529,0.7941,0.8529,0.9118,0.8235,0.8824,0.8235,0.7353,0.8391,0.0481
ResNet50V2,ReliefF,No,50,Logistic,0.8571,0.8571,0.8235,0.7647,0.9118,0.8824,0.7941,0.8529,0.8235,0.8824,0.845,0.0419
ResNet50V2,ReliefF,No,50,RandomForest,0.8286,0.8286,0.7647,0.7647,0.8529,0.8824,0.9118,0.9412,0.8529,0.7941,0.8422,0.0558
ResNet50V2,ReliefF,No,50,Adaboost,0.8286,0.8286,0.7647,0.7941,0.9118,0.8824,0.7941,0.7941,0.8529,0.7353,0.8187,0.0508
ResNet50V2,ReliefF,No,50,Gaussian,0.8571,0.8286,0.9118,0.7647,0.8529,0.8824,0.8529,0.9412,0.7647,0.8235,0.848,0.0538
ResNet101V2,ReliefF,No,50,PCC,0.7714,0.8857,0.7647,0.6471,0.7059,0.7941,0.8235,0.7941,0.7941,0.7941,0.7775,0.0611
ResNet101V2,ReliefF,No,50,J48,0.5429,0.7143,0.6765,0.7059,0.5588,0.6471,0.8235,0.7647,0.7647,0.7353,0.6934,0.0852
ResNet101V2,ReliefF,No,50,RBF,0.7714,0.8857,0.8235,0.8235,0.7941,0.8529,0.9118,0.7941,0.8529,0.8235,0.8334,0.0411
ResNet101V2,ReliefF,No,50,LinearSVM,0.7429,0.8286,0.7941,0.7353,0.8529,0.8529,0.8529,0.7941,0.7941,0.8529,0.8101,0.0431
ResNet101V2,ReliefF,No,50,MLP,0.7714,0.7714,0.7647,0.7647,0.7941,0.8235,0.8235,0.7941,0.7941,0.7647,0.7866,0.0219
ResNet101V2,ReliefF,No,50,Logistic,0.8571,0.8857,0.7941,0.7647,0.7941,0.8529,0.8529,0.7353,0.7647,0.7941,0.8096,0.047
ResNet101V2,ReliefF,No,50,RandomForest,0.7714,0.8,0.8529,0.7647,0.7941,0.9118,0.9118,0.8235,0.8235,0.8529,0.8307,0.0494
ResNet101V2,ReliefF,No,50,Adaboost,0.7429,0.8,0.7353,0.7647,0.7353,0.7941,0.9118,0.7647,0.8529,0.8824,0.7984,0.0602
ResNet101V2,ReliefF,No,50,Gaussian,0.9429,0.9143,0.7353,0.7647,0.7353,0.8235,0.8824,0.7647,0.7353,0.8235,0.8122,0.0741
ResNet152V2,ReliefF,No,50,PCC,0.7429,0.7714,0.8824,0.7941,0.7353,0.7059,0.8824,0.7941,0.9118,0.8529,0.8073,0.0675
ResNet152V2,ReliefF,No,50,J48,0.7143,0.7714,0.7647,0.7353,0.6471,0.6765,0.7647,0.7353,0.8824,0.6765,0.7368,0.0631
ResNet152V2,ReliefF,No,50,RBF,0.7429,0.8,0.8529,0.8529,0.7647,0.7941,0.9118,0.8529,0.8824,0.8824,0.8337,0.0526
ResNet152V2,ReliefF,No,50,LinearSVM,0.6857,0.8,0.8235,0.7353,0.7059,0.7647,0.8529,0.8235,0.9118,0.8824,0.7986,0.0711
ResNet152V2,ReliefF,No,50,MLP,0.7429,0.7143,0.8529,0.7941,0.7647,0.8235,0.7941,0.8235,0.9118,0.8529,0.8075,0.0553
ResNet152V2,ReliefF,No,50,Logistic,0.7429,0.7429,0.8529,0.7647,0.7353,0.7647,0.8824,0.8529,0.9118,0.8529,0.8103,0.0631
ResNet152V2,ReliefF,No,50,RandomForest,0.7143,0.8,0.7941,0.8529,0.7941,0.8529,0.9118,0.8529,0.9118,0.8824,0.8367,0.0584
ResNet152V2,ReliefF,No,50,Adaboost,0.7714,0.6857,0.8235,0.8529,0.7647,0.8529,0.8824,0.8529,0.8824,0.7941,0.8163,0.0592
ResNet152V2,ReliefF,No,50,Gaussian,0.8,0.7714,0.8235,0.7647,0.7353,0.7647,0.9118,0.9118,0.8824,0.8529,0.8218,0.0615
InceptionV3,ReliefF,No,50,PCC,0.7429,0.8571,0.7941,0.7059,0.6765,0.7353,0.7941,0.6765,0.7059,0.7353,0.7424,0.0548
InceptionV3,ReliefF,No,50,J48,0.8,0.7429,0.7647,0.6471,0.6765,0.7353,0.7059,0.7647,0.7647,0.6765,0.7278,0.0467
InceptionV3,ReliefF,No,50,RBF,0.7429,0.8,0.8529,0.8824,0.8529,0.8824,0.9412,0.7941,0.8235,0.8529,0.8425,0.0526
InceptionV3,ReliefF,No,50,LinearSVM,0.7429,0.8,0.8529,0.8529,0.8529,0.8824,0.9412,0.7941,0.8824,0.7647,0.8366,0.0575
InceptionV3,ReliefF,No,50,MLP,0.7429,0.7714,0.7647,0.8529,0.7941,0.8235,0.8824,0.8529,0.7353,0.7941,0.8014,0.0474
InceptionV3,ReliefF,No,50,Logistic,0.7714,0.7429,0.8235,0.9118,0.8529,0.8824,0.8235,0.8235,0.8529,0.7941,0.8279,0.0478
InceptionV3,ReliefF,No,50,RandomForest,0.7714,0.8,0.7941,0.8235,0.7941,0.7941,0.8824,0.8529,0.7647,0.8235,0.8101,0.0344
InceptionV3,ReliefF,No,50,Adaboost,0.8,0.8,0.7647,0.8824,0.7353,0.7941,0.8824,0.8824,0.8824,0.7941,0.8218,0.0528
InceptionV3,ReliefF,No,50,Gaussian,0.7429,0.7714,0.8235,0.9118,0.7941,0.8235,0.8529,0.7941,0.8529,0.8824,0.825,0.0489
InceptionResNetV2,ReliefF,No,50,PCC,0.6857,0.7429,0.7353,0.7941,0.5882,0.8235,0.7353,0.7941,0.5882,0.7941,0.7282,0.0796
InceptionResNetV2,ReliefF,No,50,J48,0.5429,0.7143,0.7353,0.6471,0.5294,0.6765,0.6471,0.6471,0.6471,0.7647,0.6551,0.0715
InceptionResNetV2,ReliefF,No,50,RBF,0.7143,0.7143,0.7353,0.7647,0.5882,0.7941,0.7941,0.8235,0.5882,0.8235,0.734,0.0821
InceptionResNetV2,ReliefF,No,50,LinearSVM,0.6857,0.7429,0.7353,0.6471,0.7059,0.7647,0.8824,0.7941,0.7353,0.8235,0.7517,0.065
InceptionResNetV2,ReliefF,No,50,MLP,0.6857,0.8,0.6765,0.6471,0.6471,0.6765,0.7059,0.7059,0.5882,0.7353,0.6868,0.0538
InceptionResNetV2,ReliefF,No,50,Logistic,0.7429,0.7714,0.7059,0.7353,0.6765,0.7941,0.8529,0.8235,0.6176,0.7941,0.7514,0.0674
InceptionResNetV2,ReliefF,No,50,RandomForest,0.6286,0.7714,0.7059,0.6765,0.5882,0.7941,0.8235,0.7941,0.7059,0.7941,0.7282,0.0756
InceptionResNetV2,ReliefF,No,50,Adaboost,0.5143,0.7429,0.7647,0.6176,0.6176,0.7059,0.7059,0.8824,0.7059,0.7353,0.6992,0.0942
InceptionResNetV2,ReliefF,No,50,Gaussian,0.5143,0.6571,0.5882,0.6176,0.6176,0.5588,0.7647,0.7353,0.7647,0.7353,0.6554,0.0856
MobileNet,ReliefF,No,50,PCC,0.7143,0.9143,0.8529,0.7353,0.7647,0.7941,0.8824,0.7647,0.7941,0.8529,0.807,0.0625
MobileNet,ReliefF,No,50,J48,0.6571,0.7714,0.8529,0.7941,0.7059,0.7059,0.7941,0.7941,0.8529,0.7941,0.7723,0.0608
MobileNet,ReliefF,No,50,RBF,0.8286,0.8857,0.9118,0.8235,0.8529,0.8235,0.8824,0.8824,0.9412,0.9118,0.8744,0.039
MobileNet,ReliefF,No,50,LinearSVM,0.8,0.8286,0.9118,0.8824,0.8235,0.8824,0.8529,0.8824,0.9118,0.9118,0.8687,0.0384
MobileNet,ReliefF,No,50,MLP,0.7429,0.8286,0.9118,0.8529,0.8235,0.8824,0.8824,0.9118,0.9118,0.8235,0.8571,0.0514
MobileNet,ReliefF,No,50,Logistic,0.8,0.8286,0.9118,0.8529,0.8235,0.9118,0.8235,0.8529,0.8824,0.9118,0.8599,0.0399
MobileNet,ReliefF,No,50,RandomForest,0.8,0.8571,0.8824,0.8824,0.8529,0.7647,0.8824,0.8824,0.9412,0.8824,0.8628,0.0466
MobileNet,ReliefF,No,50,Adaboost,0.8286,0.9429,0.8529,0.8529,0.7647,0.8529,0.8824,0.8529,0.8235,0.8235,0.8477,0.0433
MobileNet,ReliefF,No,50,Gaussian,0.8,0.9143,0.9118,0.8529,0.8235,0.7941,0.8529,0.9118,0.9118,0.9118,0.8685,0.0472
DenseNet121,ReliefF,No,50,PCC,0.7714,0.7143,0.7647,0.7059,0.6471,0.7353,0.7647,0.8235,0.7059,0.7059,0.7339,0.0465
