FeatureExtraction,DimReduction,Normalization,NumberComponents,Classifier,KFold01_ROCScore,KFold02_ROCScore,KFold03_ROCScore,KFold04_ROCScore,KFold05_ROCScore,KFold06_ROCScore,KFold07_ROCScore,KFold08_ROCScore,KFold09_ROCScore,KFold10_ROCScore,ROCScore_Mean,ROCScore_SD
ResNet50,UMAP,No,20,Gaussian,0.6917,0.7862,0.7353,0.7107,0.7941,0.7569,0.7353,0.7569,0.7386,0.8544,0.756,0.044
ResNet101,PCA,No,20,PCC,0.8333,0.7862,0.7941,0.7714,0.9118,0.9375,0.7647,0.875,0.8068,0.8737,0.8355,0.0577
ResNet101,PCA,No,20,J48,0.8917,0.8297,0.8235,0.7464,0.7941,0.8507,0.7059,0.8507,0.7614,0.8544,0.8108,0.0548
ResNet101,PCA,No,20,RBF,0.775,0.9565,0.9118,0.7964,0.9118,0.941,0.9706,0.9097,0.8902,0.8737,0.8937,0.0608
ResNet101,PCA,No,20,LinearSVM,0.6667,0.8496,0.9118,0.7964,0.9412,0.9132,0.8824,0.9132,0.9129,0.914,0.8701,0.0785
ResNet101,PCA,No,20,MLP,0.7917,0.808,0.7941,0.675,0.9118,0.8542,0.8824,0.7951,0.8902,0.7684,0.8171,0.0665
ResNet101,PCA,No,20,Logistic,0.6417,0.8496,0.9118,0.7964,0.9412,0.941,0.9706,0.8854,0.9129,0.8211,0.8672,0.0918
ResNet101,PCA,No,20,RandomForest,0.8333,0.8496,0.8529,0.7964,0.8529,0.9062,0.8824,0.8819,0.8712,0.9333,0.866,0.0364
ResNet101,PCA,No,20,Adaboost,0.6917,0.8931,0.7941,0.8679,0.9412,0.941,0.9706,0.941,0.8485,0.8544,0.8743,0.0799
ResNet101,PCA,No,20,Gaussian,0.7833,0.8279,0.7647,0.7464,0.7941,0.8819,0.7941,0.8194,0.7235,0.814,0.795,0.0426
ResNet101,UMAP,No,20,PCC,0.7583,0.8043,0.7059,0.8321,0.6765,0.7882,0.7647,0.7292,0.7841,0.7807,0.7624,0.0445
ResNet101,UMAP,No,20,J48,0.75,0.8297,0.8529,0.625,0.8824,0.7708,0.7353,0.7049,0.8258,0.7421,0.7719,0.0733
ResNet101,UMAP,No,20,RBF,0.6333,0.587,0.6765,0.7607,0.7353,0.7569,0.7353,0.7257,0.7614,0.7404,0.7112,0.0566
ResNet101,UMAP,No,20,LinearSVM,0.7333,0.7826,0.7353,0.7607,0.7647,0.7882,0.7353,0.7257,0.7841,0.7737,0.7584,0.0228
ResNet101,UMAP,No,20,MLP,0.7583,0.7826,0.7941,0.7607,0.8235,0.8194,0.7353,0.7917,0.7803,0.7544,0.78,0.027
ResNet101,UMAP,No,20,Logistic,0.7583,0.8279,0.7647,0.7964,0.7941,0.8576,0.7941,0.7917,0.803,0.7544,0.7942,0.03
ResNet101,UMAP,No,20,RandomForest,0.75,0.8696,0.7353,0.7714,0.7647,0.8576,0.8235,0.8472,0.7614,0.7421,0.7923,0.0489
ResNet101,UMAP,No,20,Adaboost,0.725,0.7645,0.7059,0.6964,0.7941,0.8229,0.8235,0.7604,0.7348,0.6228,0.745,0.0588
ResNet101,UMAP,No,20,Gaussian,0.75,0.8279,0.7353,0.7821,0.7059,0.8194,0.6765,0.7014,0.7803,0.7947,0.7574,0.0492
ResNet152,PCA,No,20,PCC,0.8417,0.8478,0.8529,0.7357,0.8529,0.9375,0.7647,0.8785,0.8068,0.8404,0.8359,0.0537
ResNet152,PCA,No,20,J48,0.6917,0.7862,0.7353,0.6714,0.7941,0.8819,0.8235,0.7951,0.7614,0.7947,0.7735,0.0587
ResNet152,PCA,No,20,RBF,0.8667,0.8931,0.7941,0.7357,0.9412,0.9097,0.9118,0.9062,0.9129,0.914,0.8785,0.0609
ResNet152,PCA,No,20,LinearSVM,0.7667,0.8913,0.8824,0.7464,0.8529,0.8819,0.8824,0.9097,0.9129,0.8351,0.8562,0.0546
ResNet152,PCA,No,20,MLP,0.7333,0.9149,0.7353,0.7464,0.8529,0.9097,0.8529,0.8229,0.8864,0.7754,0.823,0.0675
ResNet152,PCA,No,20,Logistic,0.8,0.8496,0.8529,0.7357,0.9118,0.9097,0.8824,0.941,0.9545,0.8947,0.8732,0.0631
ResNet152,PCA,No,20,RandomForest,0.9167,0.808,0.8529,0.7464,0.8824,0.9688,0.9118,0.8819,0.8712,0.8807,0.8721,0.0578
ResNet152,PCA,No,20,Adaboost,0.8917,0.8297,0.7941,0.7464,0.7941,0.9132,0.9118,0.8229,0.9318,0.8281,0.8464,0.0589
ResNet152,PCA,No,20,Gaussian,0.7833,0.8478,0.7647,0.6964,0.7941,0.7917,0.8824,0.8194,0.8106,0.7018,0.7892,0.0551
ResNet152,UMAP,No,20,PCC,0.7833,0.808,0.8235,0.725,0.7647,0.7569,0.7059,0.7604,0.697,0.814,0.7639,0.0422
ResNet152,UMAP,No,20,J48,0.7417,0.6159,0.8235,0.7357,0.7059,0.6493,0.7647,0.7708,0.6932,0.6895,0.719,0.058
ResNet152,UMAP,No,20,RBF,0.5583,0.5,0.6176,0.7,0.7059,0.5382,0.6471,0.6285,0.7083,0.614,0.6218,0.0688
ResNet152,UMAP,No,20,LinearSVM,0.65,0.6558,0.6471,0.7714,0.7059,0.7604,0.6471,0.7014,0.8258,0.7474,0.7112,0.0597
ResNet152,UMAP,No,20,MLP,0.7083,0.7844,0.8235,0.7964,0.5,0.7951,0.7647,0.7882,0.8258,0.814,0.7601,0.0925
ResNet152,UMAP,No,20,Logistic,0.7583,0.8478,0.8235,0.7964,0.8235,0.8854,0.7941,0.7639,0.8485,0.814,0.8156,0.0373
ResNet152,UMAP,No,20,RandomForest,0.775,0.8062,0.8824,0.7107,0.8235,0.7674,0.7941,0.7986,0.7235,0.8211,0.7902,0.0473
ResNet152,UMAP,No,20,Adaboost,0.7083,0.8297,0.8529,0.7607,0.7941,0.7396,0.6765,0.6875,0.7386,0.7018,0.749,0.0571
ResNet152,UMAP,No,20,Gaussian,0.775,0.808,0.7647,0.7071,0.6765,0.7951,0.7059,0.6771,0.8447,0.7947,0.7549,0.0561
ResNet50V2,PCA,No,20,PCC,0.8667,0.9348,0.8824,0.8321,0.8235,0.8785,0.8235,0.9062,0.8258,0.907,0.8681,0.0385
ResNet50V2,PCA,No,20,J48,0.7333,0.8496,0.8235,0.8071,0.7647,0.9132,0.7647,0.8819,0.822,0.7947,0.8155,0.0526
ResNet50V2,PCA,No,20,RBF,0.8333,0.9348,0.8824,0.8071,0.9118,0.941,0.9118,0.9097,0.8712,0.907,0.891,0.0409
ResNet50V2,PCA,No,20,LinearSVM,0.8167,0.8714,0.9118,0.8321,0.8824,0.8854,0.8235,0.9062,0.8902,0.8807,0.87,0.0323
ResNet50V2,PCA,No,20,MLP,0.775,0.808,0.8824,0.7607,0.8235,0.9132,0.9118,0.941,0.8447,0.8807,0.8541,0.0583
ResNet50V2,PCA,No,20,Logistic,0.8833,0.8714,0.9118,0.8321,0.8824,0.8576,0.8824,0.9062,0.8674,0.8807,0.8775,0.0216
ResNet50V2,PCA,No,20,RandomForest,0.8417,0.8514,0.8824,0.7821,0.8529,0.8854,0.9118,0.8819,0.8902,0.8737,0.8654,0.0341
ResNet50V2,PCA,No,20,Adaboost,0.9083,0.8714,0.8529,0.8429,0.8529,0.8299,0.9118,0.9132,0.8485,0.8737,0.8705,0.0291
ResNet50V2,PCA,No,20,Gaussian,0.7917,0.7192,0.7059,0.6643,0.7941,0.8785,0.8235,0.7222,0.7462,0.7737,0.7619,0.0598
ResNet50V2,UMAP,No,20,PCC,0.7583,0.8261,0.7941,0.7464,0.6765,0.7674,0.7353,0.7014,0.7614,0.8667,0.7634,0.053
ResNet50V2,UMAP,No,20,J48,0.7583,0.808,0.7941,0.8536,0.7353,0.7396,0.7647,0.6736,0.803,0.8281,0.7758,0.0497
ResNet50V2,UMAP,No,20,RBF,0.525,0.5,0.5294,0.6179,0.6176,0.5972,0.5588,0.625,0.5492,0.6333,0.5754,0.046
ResNet50V2,UMAP,No,20,LinearSVM,0.7167,0.7409,0.6471,0.7714,0.7059,0.7049,0.6765,0.7569,0.6705,0.7281,0.7119,0.0374
ResNet50V2,UMAP,No,20,MLP,0.8,0.7844,0.7353,0.7714,0.7647,0.7014,0.6471,0.8438,0.7386,0.7684,0.7555,0.0515
ResNet50V2,UMAP,No,20,Logistic,0.8333,0.8496,0.7353,0.7714,0.7647,0.6771,0.6765,0.8785,0.7614,0.8211,0.7769,0.0655
ResNet50V2,UMAP,No,20,RandomForest,0.8583,0.9348,0.8529,0.8071,0.7941,0.7083,0.7647,0.8472,0.7614,0.8807,0.821,0.0632
ResNet50V2,UMAP,No,20,Adaboost,0.775,0.8913,0.7647,0.8429,0.7647,0.7639,0.7353,0.8229,0.7614,0.6895,0.7812,0.0543
ResNet50V2,UMAP,No,20,Gaussian,0.8333,0.7246,0.6765,0.8179,0.7059,0.6493,0.6765,0.6806,0.7121,0.7684,0.7245,0.0593
ResNet101V2,PCA,No,20,PCC,0.8667,0.9149,0.8235,0.8321,0.8824,0.8819,0.8824,0.9375,0.9129,0.9,0.8834,0.034
ResNet101V2,PCA,No,20,J48,0.7083,0.8297,0.6765,0.6964,0.8235,0.8576,0.7941,0.7951,0.8258,0.7754,0.7783,0.0598
ResNet101V2,PCA,No,20,RBF,0.825,0.9149,0.8824,0.8071,0.8529,0.9167,0.8529,0.9097,0.9129,0.9667,0.8841,0.0465
ResNet101V2,PCA,No,20,LinearSVM,0.7667,0.8714,0.8235,0.8071,0.8824,0.9132,0.8529,0.9688,0.8712,0.9404,0.8698,0.0581
ResNet101V2,PCA,No,20,MLP,0.8,0.808,0.8529,0.6857,0.8529,0.9167,0.8824,0.9097,0.8258,0.8474,0.8381,0.0629
ResNet101V2,PCA,No,20,Logistic,0.7667,0.8496,0.8235,0.7714,0.9118,0.9132,0.8529,0.9688,0.8712,0.9333,0.8662,0.0636
ResNet101V2,PCA,No,20,RandomForest,0.7917,0.9149,0.8235,0.7464,0.8824,0.8299,0.8529,0.9097,0.9129,0.8737,0.8538,0.0533
ResNet101V2,PCA,No,20,Adaboost,0.85,0.8931,0.8824,0.7714,0.8529,0.8576,0.8235,0.8819,0.8068,0.907,0.8527,0.0399
ResNet101V2,PCA,No,20,Gaussian,0.7917,0.8043,0.7059,0.6643,0.7353,0.7292,0.7941,0.7292,0.7462,0.8333,0.7533,0.0488
ResNet101V2,UMAP,No,20,PCC,0.775,0.913,0.7353,0.7964,0.7647,0.7917,0.7941,0.8507,0.8295,0.7474,0.7998,0.0502
ResNet101V2,UMAP,No,20,J48,0.8083,0.6359,0.7059,0.7714,0.7059,0.6736,0.7647,0.7361,0.803,0.7421,0.7347,0.0525
ResNet101V2,UMAP,No,20,RBF,0.6833,0.6087,0.7353,0.725,0.7647,0.6944,0.7647,0.7847,0.803,0.707,0.7271,0.0542
ResNet101V2,UMAP,No,20,LinearSVM,0.7417,0.8696,0.7647,0.7964,0.7941,0.7882,0.8235,0.8194,0.8712,0.807,0.8076,0.0389
ResNet101V2,UMAP,No,20,MLP,0.8,0.8913,0.7941,0.8321,0.7059,0.7882,0.7941,0.8472,0.8447,0.7544,0.8052,0.0495
ResNet101V2,UMAP,No,20,Logistic,0.8,0.9348,0.7941,0.8321,0.7941,0.7604,0.8529,0.8507,0.8712,0.7807,0.8271,0.0493
ResNet101V2,UMAP,No,20,RandomForest,0.8583,0.8714,0.7941,0.7964,0.7647,0.7361,0.8824,0.8229,0.7841,0.814,0.8124,0.0448
ResNet101V2,UMAP,No,20,Adaboost,0.925,0.8279,0.8235,0.8071,0.7941,0.7674,0.7941,0.7396,0.8068,0.7877,0.8073,0.0463
ResNet101V2,UMAP,No,20,Gaussian,0.7667,0.9149,0.7941,0.7464,0.7647,0.7951,0.7647,0.7917,0.8258,0.807,0.7971,0.0452
ResNet152V2,PCA,No,20,PCC,0.8083,0.7862,0.7353,0.7214,0.7941,0.8819,0.7941,0.8472,0.8485,0.907,0.8124,0.0565
ResNet152V2,PCA,No,20,J48,0.7583,0.8315,0.7059,0.7464,0.8529,0.7708,0.6765,0.7396,0.8447,0.9404,0.7867,0.0755
ResNet152V2,PCA,No,20,RBF,0.825,0.8297,0.8824,0.7714,0.7941,0.941,0.8529,0.9375,0.9129,0.9333,0.868,0.0591
ResNet152V2,PCA,No,20,LinearSVM,0.7917,0.808,0.8529,0.8321,0.9412,0.8542,0.9118,0.9097,0.8902,0.9333,0.8725,0.0497
ResNet152V2,PCA,No,20,MLP,0.7917,0.8297,0.8824,0.7214,0.8235,0.8576,0.8529,0.7604,0.9129,0.914,0.8347,0.0599
ResNet152V2,PCA,No,20,Logistic,0.7917,0.808,0.8529,0.8071,0.9412,0.8542,0.8824,0.9097,0.8902,0.9,0.8637,0.0471
ResNet152V2,PCA,No,20,RandomForest,0.7583,0.8533,0.7941,0.7821,0.8529,0.8021,0.8529,0.8819,0.8902,0.9404,0.8408,0.0533
ResNet152V2,PCA,No,20,Adaboost,0.85,0.8098,0.7941,0.7821,0.8529,0.7708,0.8824,0.8507,0.7803,0.8737,0.8247,0.0396
ResNet152V2,PCA,No,20,Gaussian,0.6833,0.6975,0.6176,0.6286,0.6765,0.7257,0.7059,0.6944,0.7462,0.7333,0.6909,0.0398
ResNet152V2,UMAP,No,20,PCC,0.7583,0.7663,0.7059,0.6857,0.8235,0.7014,0.7059,0.7569,0.6098,0.8667,0.738,0.0693
ResNet152V2,UMAP,No,20,J48,0.825,0.7228,0.6176,0.7071,0.7059,0.8194,0.7353,0.7361,0.6288,0.7544,0.7253,0.0644
ResNet152V2,UMAP,No,20,RBF,0.6917,0.6957,0.5588,0.6357,0.7647,0.6944,0.7353,0.7569,0.7159,0.7737,0.7023,0.062
ResNet152V2,UMAP,No,20,LinearSVM,0.7333,0.8261,0.5882,0.6857,0.7941,0.6944,0.7059,0.7257,0.6364,0.8,0.719,0.0705
ResNet152V2,UMAP,No,20,MLP,0.7833,0.5,0.6471,0.6607,0.6765,0.7882,0.7059,0.6771,0.7197,0.8404,0.6999,0.0896
ResNet152V2,UMAP,No,20,Logistic,0.7917,0.7246,0.6471,0.7464,0.7647,0.7882,0.7353,0.7049,0.7424,0.8404,0.7486,0.0501
ResNet152V2,UMAP,No,20,RandomForest,0.8417,0.8098,0.7353,0.6714,0.8235,0.8472,0.7353,0.7604,0.7614,0.8404,0.7826,0.0558
ResNet152V2,UMAP,No,20,Adaboost,0.8083,0.7029,0.7059,0.6857,0.6765,0.7882,0.7059,0.7292,0.6288,0.8807,0.7312,0.0701
ResNet152V2,UMAP,No,20,Gaussian,0.7833,0.7264,0.7059,0.7179,0.7647,0.7639,0.6176,0.5625,0.7121,0.7684,0.7123,0.0673
InceptionV3,PCA,No,20,PCC,0.7667,0.8297,0.6765,0.7964,0.8235,0.8819,0.7647,0.8472,0.8864,0.907,0.818,0.0661
InceptionV3,PCA,No,20,J48,0.7083,0.4909,0.5882,0.7357,0.7059,0.6806,0.6471,0.8229,0.7614,0.6877,0.6829,0.0877
InceptionV3,PCA,No,20,RBF,0.8,0.8514,0.8529,0.7607,0.8824,0.8819,0.8529,0.941,0.9545,0.9333,0.8711,0.0585
InceptionV3,PCA,No,20,LinearSVM,0.8,0.8297,0.8529,0.7964,0.9118,0.8542,0.7941,0.9688,0.9318,0.8737,0.8613,0.0573
InceptionV3,PCA,No,20,MLP,0.7667,0.8315,0.8235,0.7964,0.9118,0.8264,0.7353,0.8472,0.9091,0.8211,0.8269,0.0523
InceptionV3,PCA,No,20,Logistic,0.775,0.8297,0.8529,0.7964,0.9412,0.8854,0.7941,0.9688,0.9318,0.8211,0.8596,0.065
InceptionV3,PCA,No,20,RandomForest,0.8,0.8297,0.8235,0.7357,0.9118,0.8542,0.8529,0.9097,0.9129,0.907,0.8537,0.0558
InceptionV3,PCA,No,20,Adaboost,0.725,0.7446,0.7941,0.7464,0.8529,0.8264,0.7647,0.9444,0.8864,0.7211,0.8006,0.0713
InceptionV3,PCA,No,20,Gaussian,0.775,0.8297,0.7647,0.7107,0.8235,0.9132,0.6765,0.9097,0.9545,0.8404,0.8198,0.0854
InceptionV3,UMAP,No,20,PCC,0.7333,0.7446,0.7059,0.7,0.6765,0.7917,0.7647,0.7917,0.803,0.7281,0.7439,0.041
InceptionV3,UMAP,No,20,J48,0.7333,0.7862,0.7647,0.7964,0.7353,0.7882,0.7647,0.7951,0.7803,0.8351,0.7779,0.0287
InceptionV3,UMAP,No,20,RBF,0.7083,0.7228,0.7059,0.7214,0.6471,0.7743,0.7353,0.7951,0.7576,0.7351,0.7303,0.0388
InceptionV3,UMAP,No,20,LinearSVM,0.7083,0.7246,0.7059,0.7464,0.6471,0.8021,0.7353,0.7049,0.6705,0.7351,0.718,0.0403
InceptionV3,UMAP,No,20,MLP,0.7417,0.7899,0.7059,0.7714,0.6765,0.8229,0.7353,0.7014,0.7197,0.7684,0.7433,0.0426
InceptionV3,UMAP,No,20,Logistic,0.7417,0.7862,0.7059,0.7607,0.6176,0.8021,0.7647,0.7326,0.7159,0.7614,0.7389,0.0492
InceptionV3,UMAP,No,20,RandomForest,0.7917,0.8514,0.8824,0.8679,0.7059,0.8819,0.8529,0.7639,0.8068,0.8544,0.8259,0.0548
InceptionV3,UMAP,No,20,Adaboost,0.7833,0.8696,0.7647,0.6964,0.6471,0.6736,0.7647,0.8264,0.7386,0.7614,0.7526,0.0642
InceptionV3,UMAP,No,20,Gaussian,0.7917,0.8714,0.6765,0.7821,0.7353,0.7951,0.7647,0.7951,0.803,0.7684,0.7783,0.0475
InceptionResNetV2,PCA,No,20,PCC,0.8083,0.913,0.7647,0.7357,0.7647,0.9097,0.6765,0.941,0.8485,0.9,0.8262,0.0849
InceptionResNetV2,PCA,No,20,J48,0.725,0.8297,0.6765,0.8071,0.7059,0.7674,0.6176,0.7674,0.803,0.6825,0.7382,0.0646
InceptionResNetV2,PCA,No,20,RBF,0.8083,0.9783,0.8529,0.8214,0.9118,0.9688,0.7941,0.9097,0.9129,0.8474,0.8806,0.0618
InceptionResNetV2,PCA,No,20,LinearSVM,0.75,0.9348,0.7941,0.8071,0.8824,0.9688,0.7647,0.9062,0.9129,0.8737,0.8595,0.0717
InceptionResNetV2,PCA,No,20,MLP,0.8667,0.8297,0.7647,0.7714,0.8824,0.941,0.8235,0.8507,0.8674,0.9211,0.8519,0.0543
InceptionResNetV2,PCA,No,20,Logistic,0.7833,0.9565,0.7941,0.8071,0.9118,0.9375,0.7647,0.9062,0.9129,0.8737,0.8648,0.0671
InceptionResNetV2,PCA,No,20,RandomForest,0.7833,0.9348,0.8235,0.8321,0.8529,0.8194,0.7941,0.9062,0.8902,0.8807,0.8517,0.0473
InceptionResNetV2,PCA,No,20,Adaboost,0.8333,0.8315,0.7647,0.7964,0.8235,0.7951,0.7353,0.9132,0.8712,0.8404,0.8205,0.0484
InceptionResNetV2,PCA,No,20,Gaussian,0.7583,0.8062,0.7647,0.7607,0.8529,0.8819,0.7941,0.8507,0.8295,0.814,0.8113,0.0406
InceptionResNetV2,UMAP,No,20,PCC,0.7417,0.8279,0.7941,0.8071,0.7353,0.9688,0.7353,0.8507,0.9129,0.8474,0.8221,0.0733
InceptionResNetV2,UMAP,No,20,J48,0.7917,0.7029,0.6765,0.7464,0.8235,0.8854,0.7941,0.8542,0.7614,0.907,0.7943,0.0715
InceptionResNetV2,UMAP,No,20,RBF,0.7417,0.8696,0.7647,0.7714,0.6765,0.8542,0.7353,0.7639,0.9129,0.8807,0.7971,0.0729
InceptionResNetV2,UMAP,No,20,LinearSVM,0.7417,0.8913,0.7059,0.7714,0.7353,0.8576,0.7059,0.7951,0.8258,0.9333,0.7963,0.0749
InceptionResNetV2,UMAP,No,20,MLP,0.7417,0.8913,0.7059,0.7714,0.7059,0.8889,0.7059,0.8264,0.8258,0.9,0.7963,0.0763
InceptionResNetV2,UMAP,No,20,Logistic,0.8,0.8279,0.7059,0.7714,0.7353,0.8889,0.7059,0.7951,0.8258,0.8474,0.7904,0.0578
InceptionResNetV2,UMAP,No,20,RandomForest,0.7417,0.8496,0.8529,0.7607,0.8235,0.9688,0.8235,0.9097,0.9129,0.8737,0.8517,0.0658
InceptionResNetV2,UMAP,No,20,Adaboost,0.7917,0.8714,0.7941,0.7571,0.7941,0.8229,0.7353,0.7604,0.8485,0.8807,0.8056,0.0468
InceptionResNetV2,UMAP,No,20,Gaussian,0.7917,0.808,0.8529,0.7714,0.7059,0.8542,0.7353,0.7951,0.8712,0.8807,0.8066,0.0556
MobileNet,PCA,No,20,PCC,0.8667,0.9348,0.8824,0.8429,0.8529,0.8819,0.8529,0.8785,0.9129,1,0.8906,0.0452
MobileNet,PCA,No,20,J48,0.8083,0.7409,0.8235,0.7571,0.8824,0.7639,0.7353,0.8194,0.8674,0.914,0.8112,0.0591
MobileNet,PCA,No,20,RBF,0.8833,0.9565,0.9412,0.8071,0.9412,0.941,0.9118,0.9097,0.9356,0.9667,0.9194,0.044
MobileNet,PCA,No,20,LinearSVM,0.825,0.9565,0.9706,0.8429,0.9706,0.8854,0.9118,0.9062,0.9129,0.9737,0.9156,0.0506
MobileNet,PCA,No,20,MLP,0.8083,0.913,0.9118,0.8071,0.9706,0.8889,0.9118,0.941,0.8295,0.8737,0.8856,0.0528
MobileNet,PCA,No,20,Logistic,0.7917,0.9565,0.9412,0.8429,0.9706,0.8854,0.8824,0.9062,0.9129,0.9737,0.9063,0.0553
MobileNet,PCA,No,20,RandomForest,0.8083,0.9348,0.9118,0.8321,0.8235,0.9132,0.8529,0.941,0.8902,0.9474,0.8855,0.0495
MobileNet,PCA,No,20,Adaboost,0.775,0.9348,0.9118,0.7464,0.8529,0.8299,0.8529,0.941,0.8902,0.9737,0.8709,0.0697
MobileNet,PCA,No,20,Gaussian,0.8083,0.913,0.8235,0.7929,0.7647,0.8819,0.7941,0.9097,0.9545,0.9404,0.8583,0.0656
MobileNet,UMAP,No,20,PCC,0.8667,0.8297,0.8529,0.7929,0.7647,0.6701,0.7647,0.7951,0.7879,0.7684,0.7893,0.0525
MobileNet,UMAP,No,20,J48,0.7917,0.6196,0.7647,0.7571,0.5588,0.6701,0.7059,0.8229,0.7159,0.8088,0.7216,0.0811
MobileNet,UMAP,No,20,RBF,0.6833,0.6957,0.7059,0.7107,0.7647,0.5347,0.7059,0.8125,0.7235,0.7404,0.7077,0.068
MobileNet,UMAP,No,20,LinearSVM,0.7167,0.7174,0.7059,0.7357,0.7941,0.5347,0.7353,0.8125,0.7462,0.807,0.7306,0.075
MobileNet,UMAP,No,20,MLP,0.7583,0.8496,0.8235,0.7821,0.8235,0.7604,0.7941,0.7951,0.7197,0.7947,0.7901,0.0357
MobileNet,UMAP,No,20,Logistic,0.8083,0.8062,0.7941,0.7714,0.7941,0.7569,0.8235,0.7917,0.7197,0.814,0.788,0.0295
MobileNet,UMAP,No,20,RandomForest,0.8917,0.8514,0.8824,0.8071,0.7647,0.6701,0.8235,0.8229,0.8674,0.8018,0.8183,0.0619
MobileNet,UMAP,No,20,Adaboost,0.8,0.7029,0.7941,0.8429,0.7647,0.8542,0.7059,0.8264,0.7841,0.7684,0.7844,0.0488
MobileNet,UMAP,No,20,Gaussian,0.825,0.7681,0.8235,0.7214,0.7647,0.8229,0.7941,0.8264,0.803,0.7947,0.7944,0.0325
DenseNet121,PCA,No,20,PCC,0.8833,0.808,0.8235,0.7714,0.9118,0.9062,0.8529,0.875,0.7879,0.8737,0.8494,0.0467
DenseNet121,PCA,No,20,J48,0.7583,0.788,0.7647,0.7071,0.7059,0.8264,0.6765,0.6424,0.8258,0.7228,0.7418,0.0584
DenseNet121,PCA,No,20,RBF,0.85,0.8714,0.9118,0.7964,0.8529,0.9722,0.9412,0.8472,0.9129,0.9404,0.8896,0.0518
DenseNet121,PCA,No,20,LinearSVM,0.7833,0.8279,0.8529,0.7714,0.8824,0.9132,0.8824,0.8785,0.8939,0.9404,0.8626,0.0515
DenseNet121,PCA,No,20,MLP,0.8833,0.7699,0.8529,0.7964,0.8824,0.9132,0.7941,0.8507,0.8106,0.907,0.8461,0.0482
DenseNet121,PCA,No,20,Logistic,0.7583,0.8496,0.8235,0.7964,0.8824,0.9097,0.8529,0.8472,0.8902,0.8807,0.8491,0.0438
DenseNet121,PCA,No,20,RandomForest,0.8167,0.8297,0.8824,0.7964,0.7941,0.941,0.8824,0.8472,0.8712,0.9404,0.8601,0.0505
DenseNet121,PCA,No,20,Adaboost,0.7833,0.8478,0.7647,0.8179,0.7353,0.9062,0.8235,0.9097,0.8258,0.8807,0.8295,0.0554
DenseNet121,PCA,No,20,Gaussian,0.7,0.8279,0.7941,0.6857,0.7647,0.8507,0.7353,0.7292,0.8485,0.7877,0.7724,0.0564
DenseNet121,UMAP,No,20,PCC,0.725,0.7645,0.7647,0.7714,0.7353,0.8229,0.7059,0.816,0.7841,0.807,0.7697,0.0373
DenseNet121,UMAP,No,20,J48,0.6917,0.683,0.6765,0.675,0.7941,0.7396,0.8235,0.7882,0.6591,0.8281,0.7359,0.0634
DenseNet121,UMAP,No,20,RBF,0.675,0.7228,0.7353,0.7929,0.7353,0.7674,0.6765,0.7951,0.697,0.7877,0.7385,0.0439
DenseNet121,UMAP,No,20,LinearSVM,0.6833,0.7645,0.7353,0.7929,0.7647,0.8299,0.6765,0.7951,0.6742,0.8404,0.7557,0.0586
DenseNet121,UMAP,No,20,MLP,0.675,0.7428,0.7059,0.7571,0.8824,0.8785,0.6176,0.7986,0.6023,0.7877,0.7448,0.092
DenseNet121,UMAP,No,20,Logistic,0.65,0.8062,0.7647,0.7821,0.8529,0.8576,0.7353,0.8507,0.7197,0.8211,0.784,0.0643
DenseNet121,UMAP,No,20,RandomForest,0.75,0.8062,0.8529,0.7714,0.8529,0.8264,0.8235,0.8194,0.678,0.914,0.8095,0.0613
DenseNet121,UMAP,No,20,Adaboost,0.6917,0.8478,0.7059,0.8179,0.7941,0.7639,0.7941,0.7049,0.6553,0.8211,0.7597,0.0622
DenseNet121,UMAP,No,20,Gaussian,0.7167,0.8062,0.7353,0.8179,0.7941,0.7951,0.7059,0.7326,0.7159,0.7877,0.7607,0.0409
DenseNet169,PCA,No,20,PCC,0.8333,0.8062,0.7941,0.7107,0.9118,0.8785,0.8235,0.9097,0.8295,0.8737,0.8371,0.0574
DenseNet169,PCA,No,20,J48,0.85,0.6848,0.7353,0.6964,0.7941,0.8507,0.7059,0.7951,0.697,0.7088,0.7518,0.0616
DenseNet169,PCA,No,20,RBF,0.9417,0.8714,0.8529,0.8071,0.9412,0.8785,0.7941,0.9375,0.9129,0.907,0.8844,0.051
DenseNet169,PCA,No,20,LinearSVM,0.875,0.7446,0.8529,0.7357,0.9118,0.8507,0.8235,0.8507,0.9356,0.8544,0.8435,0.0602
DenseNet169,PCA,No,20,MLP,0.8167,0.8514,0.8235,0.7357,0.8824,0.9097,0.9118,0.8542,0.8712,0.9737,0.863,0.0611
DenseNet169,PCA,No,20,Logistic,0.8417,0.7663,0.8235,0.7714,0.8824,0.8785,0.7941,0.8819,0.9129,0.8544,0.8407,0.048
DenseNet169,PCA,No,20,RandomForest,0.875,0.8714,0.8235,0.7464,0.8235,0.941,0.7941,0.9132,0.9129,0.907,0.8608,0.0589
DenseNet169,PCA,No,20,Adaboost,0.8583,0.8315,0.7941,0.8429,0.8235,0.8819,0.8235,0.9062,0.8068,0.7754,0.8344,0.0376
DenseNet169,PCA,No,20,Gaussian,0.8417,0.7844,0.7647,0.625,0.7059,0.9062,0.7647,0.7708,0.8939,0.807,0.7864,0.0795
DenseNet169,UMAP,No,20,PCC,0.7417,0.8478,0.6765,0.8071,0.7353,0.875,0.7059,0.8194,0.8523,0.7544,0.7815,0.0644
