FeatureExtraction,DimReduction,Normalization,NumberComponents,Classifier,KFold01_F1Score,KFold02_F1Score,KFold03_F1Score,KFold04_F1Score,KFold05_F1Score,KFold06_F1Score,KFold07_F1Score,KFold08_F1Score,KFold09_F1Score,KFold10_F1Score,F1Score_Mean,F1Score_SD
ResNet101+DenseNet169,UMAP,No,30,PCC,0.7222,0.7500,0.8205,0.7907,0.7647,0.8333,0.7692,0.7692,0.8372,0.8000,0.7857,0.0356
ResNet101+DenseNet169,UMAP,No,30,J48,0.6471,0.7143,0.6452,0.7368,0.6875,0.7059,0.5806,0.8000,0.6154,0.6875,0.6820,0.0599
ResNet101+DenseNet169,UMAP,No,30,RBF,0.6842,0.6486,0.7442,0.8444,0.7778,0.8000,0.6842,0.7805,0.8444,0.8182,0.7627,0.0664
ResNet101+DenseNet169,UMAP,No,30,LinearSVM,0.7429,0.7059,0.7805,0.8444,0.7778,0.8421,0.7368,0.7692,0.8636,0.8500,0.7913,0.0524
ResNet101+DenseNet169,UMAP,No,30,MLP,0.6875,0.8276,0.8000,0.8444,0.7333,0.8889,0.7027,0.8108,0.7179,0.8500,0.7863,0.0668
ResNet101+DenseNet169,UMAP,No,30,Logistic,0.7429,0.8000,0.8000,0.8636,0.8000,0.9143,0.7895,0.8108,0.8372,0.8421,0.8200,0.0444
ResNet101+DenseNet169,UMAP,No,30,RandomForest,0.7429,0.8000,0.8108,0.8372,0.8000,0.8485,0.7429,0.7429,0.7179,0.7778,0.7821,0.0420
ResNet101+DenseNet169,UMAP,No,30,Adaboost,0.7879,0.6667,0.8000,0.7907,0.7692,0.8485,0.7222,0.7778,0.7805,0.7568,0.7700,0.0460
ResNet101+DenseNet169,UMAP,No,30,Gaussian,0.7647,0.7586,0.8000,0.8372,0.7333,0.8571,0.6471,0.7692,0.8571,0.8500,0.7874,0.0637
ResNet101+DenseNet121,PCA,No,30,PCC,0.8125,0.7692,0.8571,0.8636,0.8947,0.9474,0.8421,0.9000,0.9302,0.9268,0.8744,0.0535
ResNet101+DenseNet121,PCA,No,30,J48,0.6857,0.8800,0.8108,0.8780,0.9091,0.7778,0.7097,0.7692,0.7805,0.8000,0.8001,0.0690
ResNet101+DenseNet121,PCA,No,30,RBF,0.7742,0.9600,0.9143,0.8837,0.9444,0.9474,0.8750,0.9474,0.9545,0.9744,0.9175,0.0569
ResNet101+DenseNet121,PCA,No,30,LinearSVM,0.7586,0.8889,0.8750,0.8293,0.9143,0.9444,0.9375,0.9730,0.9333,0.9730,0.9027,0.0640
ResNet101+DenseNet121,PCA,No,30,MLP,0.7333,0.8000,0.9091,0.8444,0.9714,1.0000,0.8667,0.8824,0.8571,0.8889,0.8753,0.0730
ResNet101+DenseNet121,PCA,No,30,Logistic,0.7333,0.8571,0.8750,0.8636,0.9143,0.9143,0.9032,0.9444,0.9333,0.9143,0.8853,0.0575
ResNet101+DenseNet121,PCA,No,30,RandomForest,0.8125,0.8889,0.9143,0.9048,0.9189,0.9189,0.8750,0.8947,0.9302,0.9744,0.9033,0.0396
ResNet101+DenseNet121,PCA,No,30,Adaboost,0.7742,0.8800,0.8824,0.8837,0.8125,0.8571,0.8750,0.8649,0.9545,0.9500,0.8734,0.0515
ResNet101+DenseNet121,PCA,No,30,Gaussian,0.7778,0.7333,0.7778,0.7907,0.7778,0.8649,0.7222,0.8205,0.9048,0.7805,0.7950,0.0527
ResNet101+DenseNet121,UMAP,No,30,PCC,0.7879,0.7333,0.8205,0.8182,0.7586,0.7778,0.6667,0.8421,0.7805,0.8500,0.7836,0.0522
ResNet101+DenseNet121,UMAP,No,30,J48,0.7097,0.7692,0.7222,0.7143,0.6667,0.7027,0.7059,0.7500,0.7619,0.7429,0.7245,0.0298
ResNet101+DenseNet121,UMAP,No,30,RBF,0.6500,0.5581,0.7442,0.8444,0.7568,0.8000,0.7179,0.7619,0.8372,0.8182,0.7489,0.0847
ResNet101+DenseNet121,UMAP,No,30,LinearSVM,0.7429,0.7273,0.7692,0.8444,0.8000,0.8205,0.7368,0.7805,0.7907,0.8095,0.7822,0.0364
ResNet101+DenseNet121,UMAP,No,30,MLP,0.7429,0.7500,0.7895,0.8182,0.8387,0.8500,0.7059,0.7692,0.8182,0.8947,0.7977,0.0541
ResNet101+DenseNet121,UMAP,No,30,Logistic,0.7647,0.7500,0.8205,0.8372,0.8485,0.9143,0.7778,0.8108,0.7907,0.8205,0.8135,0.0450
ResNet101+DenseNet121,UMAP,No,30,RandomForest,0.7500,0.8276,0.8718,0.7805,0.8571,0.8485,0.7879,0.8421,0.8372,0.8649,0.8268,0.0384
ResNet101+DenseNet121,UMAP,No,30,Adaboost,0.7333,0.6875,0.7895,0.8095,0.8125,0.7586,0.7778,0.7895,0.7317,0.7568,0.7647,0.0372
ResNet101+DenseNet121,UMAP,No,30,Gaussian,0.7273,0.8571,0.7895,0.8095,0.8000,0.8000,0.6471,0.7895,0.8000,0.8947,0.7915,0.0636
ResNet101+MobileNetV2,PCA,No,30,PCC,0.8125,0.8889,0.8108,0.8636,0.9189,0.9474,0.8333,0.8780,0.8636,0.9231,0.8740,0.0444
ResNet101+MobileNetV2,PCA,No,30,J48,0.6897,0.8148,0.7059,0.8095,0.8485,0.8824,0.8571,0.8000,0.8205,0.8333,0.8062,0.0591
ResNet101+MobileNetV2,PCA,No,30,RBF,0.7647,0.8889,0.9143,0.8837,0.9444,0.9730,0.9091,0.9474,0.9545,0.9500,0.9130,0.0568
ResNet101+MobileNetV2,PCA,No,30,LinearSVM,0.6667,0.8571,0.9091,0.8444,0.8824,0.9143,0.9375,0.8947,0.9545,0.8889,0.8750,0.0763
ResNet101+MobileNetV2,PCA,No,30,MLP,0.6452,0.7692,0.9091,0.8780,0.8824,0.9444,0.8485,0.8571,0.9091,0.7778,0.8421,0.0842
ResNet101+MobileNetV2,PCA,No,30,Logistic,0.7333,0.9231,0.9412,0.8889,0.9091,0.8824,0.9697,0.8889,0.9545,0.8889,0.8980,0.0621
ResNet101+MobileNetV2,PCA,No,30,RandomForest,0.7097,0.8571,0.9143,0.8636,0.9444,0.9143,0.8485,0.9474,0.9048,0.9474,0.8851,0.0684
ResNet101+MobileNetV2,PCA,No,30,Adaboost,0.7500,0.8462,0.8571,0.8571,0.9697,0.9143,0.8125,0.9143,0.8571,0.9474,0.8726,0.0621
ResNet101+MobileNetV2,PCA,No,30,Gaussian,0.7692,0.7586,0.8108,0.8182,0.7222,0.8649,0.6667,0.8947,0.9302,0.8500,0.8086,0.0767
ResNet101+MobileNetV2,UMAP,No,30,PCC,0.7222,0.7333,0.7805,0.8182,0.7647,0.8649,0.7317,0.7692,0.8372,0.8780,0.7900,0.0536
ResNet101+MobileNetV2,UMAP,No,30,J48,0.7273,0.6667,0.7429,0.7647,0.7027,0.8235,0.8235,0.7317,0.8293,0.8649,0.7677,0.0612
ResNet101+MobileNetV2,UMAP,No,30,RBF,0.6190,0.5333,0.7727,0.7619,0.7368,0.7619,0.7500,0.7805,0.8000,0.8372,0.7353,0.0860
ResNet101+MobileNetV2,UMAP,No,30,LinearSVM,0.6471,0.6857,0.7500,0.7907,0.8235,0.8293,0.7027,0.8000,0.8372,0.8571,0.7723,0.0685
ResNet101+MobileNetV2,UMAP,No,30,MLP,0.6875,0.6897,0.7500,0.7727,0.7778,0.8421,0.7222,0.7895,0.7895,0.8571,0.7678,0.0543
ResNet101+MobileNetV2,UMAP,No,30,Logistic,0.7429,0.6897,0.7179,0.8372,0.8235,0.8649,0.6667,0.7692,0.8372,0.8500,0.7799,0.0685
ResNet101+MobileNetV2,UMAP,No,30,RandomForest,0.7879,0.7333,0.7429,0.8372,0.7742,0.7778,0.8000,0.7568,0.8571,0.8947,0.7962,0.0494
ResNet101+MobileNetV2,UMAP,No,30,Adaboost,0.7500,0.7333,0.7895,0.8000,0.7879,0.7368,0.7778,0.6842,0.7619,0.7368,0.7558,0.0332
ResNet101+MobileNetV2,UMAP,No,30,Gaussian,0.7647,0.8148,0.7805,0.8571,0.6897,0.8000,0.6061,0.7368,0.7692,0.8500,0.7669,0.0717
EfficientNetB0+MobileNet,PCA,No,30,PCC,0.7742,0.8148,0.8649,0.9048,0.9444,0.9474,0.7692,0.8718,0.9130,0.9744,0.8779,0.0688
EfficientNetB0+MobileNet,PCA,No,30,J48,0.8125,0.6452,0.8571,0.8293,0.8125,0.7879,0.5806,0.8421,0.9268,0.7368,0.7831,0.0978
EfficientNetB0+MobileNet,PCA,No,30,RBF,0.8966,0.8889,0.9697,0.9000,0.8824,0.9730,0.8824,0.9730,0.9545,1.0000,0.9320,0.0436
EfficientNetB0+MobileNet,PCA,No,30,LinearSVM,0.7857,0.8000,0.9375,0.9000,0.9714,0.8571,0.8889,0.8947,0.9302,0.9000,0.8866,0.0554
EfficientNetB0+MobileNet,PCA,No,30,MLP,0.9286,0.8148,0.8571,0.8205,0.9143,0.8235,0.8824,0.9231,0.9091,0.8718,0.8745,0.0418
EfficientNetB0+MobileNet,PCA,No,30,Logistic,0.7857,0.8462,0.9375,0.9000,0.9714,0.8571,0.8889,0.9189,0.9302,0.9000,0.8936,0.0503
EfficientNetB0+MobileNet,PCA,No,30,RandomForest,0.8667,0.8462,0.9375,0.8571,0.8485,0.8824,0.7879,0.9444,0.9048,0.9189,0.8794,0.0457
EfficientNetB0+MobileNet,PCA,No,30,Adaboost,0.7500,0.8571,0.8824,0.8500,0.8571,0.7333,0.8333,0.8649,0.9302,0.9474,0.8506,0.0642
EfficientNetB0+MobileNet,PCA,No,30,Gaussian,0.6857,0.7407,0.8108,0.8000,0.7568,0.9444,0.7778,0.8649,0.9524,0.8837,0.8217,0.0834
EfficientNetB0+MobileNet,UMAP,No,30,PCC,0.7879,0.9231,0.8205,0.8372,0.7879,0.8293,0.7027,0.7895,0.8182,0.8780,0.8174,0.0557
EfficientNetB0+MobileNet,UMAP,No,30,J48,0.8750,0.7097,0.7647,0.8372,0.7333,0.7647,0.6207,0.8889,0.7619,0.8000,0.7756,0.0759
EfficientNetB0+MobileNet,UMAP,No,30,RBF,0.6875,0.5789,0.7500,0.7778,0.6429,0.8000,0.6286,0.8000,0.6842,0.8780,0.7228,0.0886
EfficientNetB0+MobileNet,UMAP,No,30,LinearSVM,0.6471,0.6471,0.7317,0.7805,0.7429,0.7442,0.7179,0.8718,0.7727,0.8571,0.7513,0.0710
EfficientNetB0+MobileNet,UMAP,No,30,MLP,0.7097,0.7097,0.7059,0.7619,0.8125,0.7895,0.7179,0.8571,0.7805,0.7917,0.7636,0.0491
EfficientNetB0+MobileNet,UMAP,No,30,Logistic,0.7273,0.7333,0.7895,0.8000,0.7647,0.8000,0.7692,0.8421,0.8182,0.9000,0.7944,0.0488
EfficientNetB0+MobileNet,UMAP,No,30,RandomForest,0.8667,0.7857,0.8649,0.8780,0.7333,0.8421,0.7429,0.8718,0.8696,0.9189,0.8374,0.0588
EfficientNetB0+MobileNet,UMAP,No,30,Adaboost,0.7742,0.7407,0.8000,0.8780,0.8000,0.7647,0.7879,0.9189,0.7907,0.8889,0.8144,0.0563
EfficientNetB0+MobileNet,UMAP,No,30,Gaussian,0.8000,0.8000,0.8421,0.8500,0.7143,0.8571,0.5882,0.7273,0.7500,0.8649,0.7794,0.0821
MobileNet+ResNet50,PCA,No,30,PCC,0.7879,0.8000,0.8333,0.8372,0.8571,0.9189,0.7778,0.8947,0.9333,0.9048,0.8545,0.0534
MobileNet+ResNet50,PCA,No,30,J48,0.8667,0.6897,0.7647,0.7907,0.8750,0.7647,0.7333,0.9189,0.8500,0.8571,0.8111,0.0692
MobileNet+ResNet50,PCA,No,30,RBF,0.9286,0.9600,0.9143,0.8571,0.9444,0.9444,0.9143,0.9474,0.9302,0.9500,0.9291,0.0280
MobileNet+ResNet50,PCA,No,30,LinearSVM,0.8000,0.8571,0.9412,0.9302,0.8750,0.7742,0.9444,0.9714,0.9302,0.9231,0.8947,0.0626
MobileNet+ResNet50,PCA,No,30,MLP,0.8125,0.8800,0.9412,0.9048,0.9444,0.8485,0.8485,0.9444,0.8571,0.9744,0.8956,0.0512
MobileNet+ResNet50,PCA,No,30,Logistic,0.7742,0.8889,0.9412,0.9302,0.8750,0.7742,0.9143,0.9444,0.9302,0.9189,0.8892,0.0611
MobileNet+ResNet50,PCA,No,30,RandomForest,0.8966,0.9231,0.8889,0.8571,0.9143,0.9189,0.9091,0.9444,0.9524,1.0000,0.9205,0.0370
MobileNet+ResNet50,PCA,No,30,Adaboost,0.7586,0.9231,0.8824,0.8571,0.8889,0.8824,0.8235,0.8421,0.9524,0.9189,0.8729,0.0530
MobileNet+ResNet50,PCA,No,30,Gaussian,0.8750,0.7143,0.7805,0.8444,0.7568,0.8889,0.7647,0.8947,0.9000,0.8571,0.8276,0.0640
MobileNet+ResNet50,UMAP,No,30,PCC,0.7429,0.8000,0.8205,0.8571,0.7778,0.7895,0.7778,0.7179,0.7895,0.8000,0.7873,0.0364
MobileNet+ResNet50,UMAP,No,30,J48,0.7097,0.7143,0.8947,0.7805,0.8000,0.6857,0.7500,0.7647,0.7442,0.8485,0.7692,0.0614
MobileNet+ResNet50,UMAP,No,30,RBF,0.7429,0.6857,0.7692,0.8095,0.8485,0.8421,0.6667,0.8000,0.7692,0.8947,0.7829,0.0680
MobileNet+ResNet50,UMAP,No,30,LinearSVM,0.7222,0.6857,0.8000,0.8636,0.7778,0.8293,0.7500,0.8000,0.8182,0.9000,0.7947,0.0609
MobileNet+ResNet50,UMAP,No,30,MLP,0.7879,0.8276,0.8000,0.7907,0.8000,0.8500,0.7222,0.7027,0.8095,0.9000,0.7991,0.0539
MobileNet+ResNet50,UMAP,No,30,Logistic,0.7429,0.7742,0.7895,0.8182,0.7647,0.8947,0.7368,0.8108,0.8205,0.9000,0.8052,0.0537
MobileNet+ResNet50,UMAP,No,30,RandomForest,0.7647,0.7586,0.8649,0.8636,0.7778,0.8571,0.7222,0.8649,0.8837,0.8889,0.8246,0.0584
MobileNet+ResNet50,UMAP,No,30,Adaboost,0.7647,0.7586,0.7879,0.8293,0.7647,0.8235,0.5333,0.7778,0.8095,0.8108,0.7660,0.0813
MobileNet+ResNet50,UMAP,No,30,Gaussian,0.7647,0.6897,0.7692,0.8636,0.8125,0.8108,0.6667,0.7368,0.8293,0.8333,0.7777,0.0612
MobileNet+ResNet101,PCA,No,20,PCC,0.8485,0.8571,0.7895,0.8372,0.8889,0.9189,0.8421,0.9000,0.8837,0.8718,0.8638,0.0352
MobileNet+ResNet101,PCA,No,20,J48,0.8333,0.7500,0.8649,0.8372,0.8750,0.9143,0.8571,0.9189,0.8837,0.9189,0.8653,0.0487
MobileNet+ResNet101,PCA,No,20,RBF,0.7879,0.9231,0.9143,0.8636,0.9444,0.9189,0.9714,0.9474,0.9545,0.9730,0.9199,0.0535
MobileNet+ResNet101,PCA,No,20,LinearSVM,0.6667,0.7742,0.9143,0.8837,0.9444,0.9189,0.9143,0.8824,0.9302,0.9189,0.8748,0.0828
MobileNet+ResNet101,PCA,No,20,MLP,0.8000,0.5926,0.8824,0.8095,0.9143,0.8235,0.9412,0.8649,0.8780,0.6250,0.8131,0.1107
MobileNet+ResNet101,PCA,No,20,Logistic,0.6207,0.8889,0.9143,0.8372,0.9444,0.9189,0.9143,0.9143,0.9545,0.8889,0.8796,0.0916
MobileNet+ResNet101,PCA,No,20,RandomForest,0.8750,0.9231,0.8889,0.8636,0.9143,0.8889,0.9143,0.8947,0.9091,0.9744,0.9046,0.0293
MobileNet+ResNet101,PCA,No,20,Adaboost,0.6667,0.8462,0.7647,0.8500,0.8571,0.9091,0.8750,0.8824,0.8780,0.9231,0.8452,0.0721
MobileNet+ResNet101,PCA,No,20,Gaussian,0.7273,0.8571,0.8205,0.8372,0.8205,0.9730,0.8649,0.8649,0.9302,0.9000,0.8596,0.0637
MobileNet+ResNet101,UMAP,No,20,PCC,0.8125,0.8000,0.8000,0.7907,0.8235,0.8421,0.7368,0.7692,0.8372,0.9000,0.8112,0.0420
MobileNet+ResNet101,UMAP,No,20,J48,0.6667,0.7407,0.7429,0.7727,0.8125,0.7059,0.7429,0.7222,0.7368,0.7429,0.7386,0.0363
MobileNet+ResNet101,UMAP,No,20,RBF,0.5909,0.5106,0.6939,0.8163,0.7556,0.6800,0.7391,0.8000,0.5455,0.7500,0.6882,0.1007
MobileNet+ResNet101,UMAP,No,20,LinearSVM,0.7429,0.7059,0.8000,0.8444,0.8000,0.8293,0.7027,0.7500,0.7907,0.8780,0.7844,0.0554
MobileNet+ResNet101,UMAP,No,20,MLP,0.7647,0.7500,0.8000,0.8636,0.8125,0.8649,0.7692,0.7222,0.8293,0.8205,0.7997,0.0452
MobileNet+ResNet101,UMAP,No,20,Logistic,0.7879,0.7742,0.8000,0.8444,0.8235,0.9444,0.7692,0.7895,0.8293,0.8500,0.8212,0.0491
MobileNet+ResNet101,UMAP,No,20,RandomForest,0.7097,0.8571,0.8108,0.8372,0.8485,0.8485,0.7429,0.8000,0.8182,0.8947,0.8168,0.0523
MobileNet+ResNet101,UMAP,No,20,Adaboost,0.7742,0.7857,0.8333,0.7179,0.8000,0.8205,0.7222,0.7568,0.8205,0.7647,0.7796,0.0382
MobileNet+ResNet101,UMAP,No,20,Gaussian,0.7586,0.8889,0.7568,0.8372,0.5926,0.8235,0.6857,0.6667,0.7692,0.8108,0.7590,0.0846
ResNet101+DenseNet169,PCA,No,20,PCC,0.8125,0.8276,0.8421,0.8182,0.8889,0.9189,0.8333,0.8718,0.8837,0.9000,0.8597,0.0356
ResNet101+DenseNet169,PCA,No,20,J48,0.6250,0.7857,0.6286,0.7805,0.8333,0.7429,0.8235,0.8000,0.7692,0.7778,0.7567,0.0694
ResNet101+DenseNet169,PCA,No,20,RBF,0.7879,0.9231,0.9143,0.8837,0.9444,0.9444,0.9714,0.9474,0.9545,0.8780,0.9149,0.0511
ResNet101+DenseNet169,PCA,No,20,LinearSVM,0.6667,0.7586,0.9143,0.8837,0.9143,0.9189,0.9412,0.9143,0.9545,0.8649,0.8731,0.0862
ResNet101+DenseNet169,PCA,No,20,MLP,0.8000,0.7200,0.7879,0.8444,0.8235,0.8649,0.8824,0.8571,0.8372,0.8889,0.8306,0.0482
ResNet101+DenseNet169,PCA,No,20,Logistic,0.5714,0.7586,0.9143,0.8837,0.9143,0.9189,0.9412,0.9143,0.9302,0.8421,0.8589,0.1087
ResNet101+DenseNet169,PCA,No,20,RandomForest,0.8125,0.8462,0.8889,0.8636,0.8947,0.8947,0.8889,0.9474,0.8837,0.9500,0.8871,0.0394
ResNet101+DenseNet169,PCA,No,20,Adaboost,0.6452,0.8333,0.8000,0.8636,0.7647,0.7333,0.9091,0.8824,0.8696,0.8947,0.8196,0.0797
ResNet101+DenseNet169,PCA,No,20,Gaussian,0.7647,0.8000,0.7317,0.8095,0.8421,0.8947,0.8649,0.8947,0.9333,0.8293,0.8365,0.0594
ResNet101+DenseNet169,UMAP,No,20,PCC,0.7647,0.7500,0.8000,0.8000,0.7647,0.8889,0.8000,0.7692,0.8261,0.8293,0.7993,0.0392
ResNet101+DenseNet169,UMAP,No,20,J48,0.6857,0.6875,0.8108,0.9091,0.6667,0.8485,0.6842,0.7097,0.8372,0.6875,0.7527,0.0843
ResNet101+DenseNet169,UMAP,No,20,RBF,0.5909,0.5333,0.7391,0.8261,0.7619,0.7234,0.7907,0.7727,0.8372,0.8000,0.7375,0.0947
ResNet101+DenseNet169,UMAP,No,20,LinearSVM,0.7429,0.7059,0.7805,0.8444,0.8000,0.8421,0.7027,0.7692,0.8636,0.8095,0.7861,0.0537
ResNet101+DenseNet169,UMAP,No,20,MLP,0.7429,0.7742,0.8205,0.8372,0.7778,0.9143,0.7429,0.7778,0.8095,0.8421,0.8039,0.0498
ResNet101+DenseNet169,UMAP,No,20,Logistic,0.7429,0.7742,0.8205,0.8372,0.7647,0.9143,0.8108,0.7778,0.8372,0.8293,0.8109,0.0466
ResNet101+DenseNet169,UMAP,No,20,RandomForest,0.7429,0.7742,0.8421,0.8636,0.8125,0.9143,0.7879,0.8649,0.7619,0.8421,0.8206,0.0513
ResNet101+DenseNet169,UMAP,No,20,Adaboost,0.6875,0.6923,0.8205,0.8205,0.8125,0.8571,0.7647,0.7273,0.7000,0.8108,0.7693,0.0598
ResNet101+DenseNet169,UMAP,No,20,Gaussian,0.7879,0.7586,0.7692,0.8571,0.7333,0.8571,0.7059,0.7692,0.8293,0.7895,0.7857,0.0474
ResNet101+DenseNet121,PCA,No,20,PCC,0.8125,0.8000,0.8205,0.8372,0.8571,0.8889,0.8649,0.9000,0.8837,0.9500,0.8615,0.0436
ResNet101+DenseNet121,PCA,No,20,J48,0.7333,0.6957,0.6857,0.8780,0.8571,0.8333,0.8485,0.7692,0.8372,0.8333,0.7971,0.0668
ResNet101+DenseNet121,PCA,No,20,RBF,0.7500,0.8800,0.9143,0.8837,0.9444,0.9143,0.9714,0.9189,0.9302,0.9474,0.9055,0.0582
ResNet101+DenseNet121,PCA,No,20,LinearSVM,0.6207,0.8462,0.9143,0.8837,0.9143,0.8824,0.9375,0.8571,0.9302,0.8889,0.8675,0.0870
ResNet101+DenseNet121,PCA,No,20,MLP,0.8000,0.7692,0.8205,0.8095,0.9143,0.6667,0.9714,0.8649,0.8095,0.8000,0.8226,0.0780
ResNet101+DenseNet121,PCA,No,20,Logistic,0.6000,0.8148,0.9143,0.8636,0.9143,0.9189,0.9444,0.8889,0.9302,0.8889,0.8678,0.0960
ResNet101+DenseNet121,PCA,No,20,RandomForest,0.8485,0.8148,0.9412,0.8837,0.9189,0.9730,0.8125,0.8947,0.9048,0.9744,0.8966,0.0554
ResNet101+DenseNet121,PCA,No,20,Adaboost,0.7742,0.8462,0.9143,0.8095,0.8750,0.8889,0.8824,0.9143,0.9091,0.9189,0.8733,0.0466
ResNet101+DenseNet121,PCA,No,20,Gaussian,0.7647,0.8148,0.7368,0.7907,0.8889,0.9189,0.8108,0.8718,0.8837,0.8500,0.8331,0.0560
ResNet101+DenseNet121,UMAP,No,20,PCC,0.7429,0.7500,0.8293,0.8000,0.8000,0.8108,0.7222,0.7568,0.8372,0.8500,0.7899,0.0419
ResNet101+DenseNet121,UMAP,No,20,J48,0.6857,0.5385,0.6857,0.7568,0.7222,0.8333,0.7273,0.6250,0.8636,0.7222,0.7160,0.0889
ResNet101+DenseNet121,UMAP,No,20,RBF,0.7222,0.6667,0.7442,0.8444,0.7429,0.7895,0.6486,0.7805,0.8444,0.8372,0.7621,0.0667
ResNet101+DenseNet121,UMAP,No,20,LinearSVM,0.7647,0.7273,0.7805,0.8444,0.7778,0.8205,0.7692,0.8000,0.8444,0.8095,0.7938,0.0353
ResNet101+DenseNet121,UMAP,No,20,MLP,0.7647,0.7059,0.8000,0.8372,0.7879,0.8421,0.4242,0.7692,0.8636,0.8500,0.7645,0.1223
ResNet101+DenseNet121,UMAP,No,20,Logistic,0.7647,0.8000,0.8205,0.8636,0.8000,0.9444,0.8108,0.7692,0.8636,0.8500,0.8287,0.0509
ResNet101+DenseNet121,UMAP,No,20,RandomForest,0.7500,0.7857,0.8649,0.8372,0.8571,0.9143,0.7273,0.7778,0.9048,0.8235,0.8243,0.0600
ResNet101+DenseNet121,UMAP,No,20,Adaboost,0.6875,0.7692,0.8947,0.7317,0.8235,0.7097,0.7500,0.7059,0.8500,0.8000,0.7722,0.0649
ResNet101+DenseNet121,UMAP,No,20,Gaussian,0.7500,0.7857,0.8000,0.8571,0.7143,0.8000,0.6471,0.7368,0.7500,0.8889,0.7730,0.0662
ResNet101+MobileNetV2,PCA,No,20,PCC,0.8824,0.8571,0.8889,0.8372,0.8649,0.9474,0.8649,0.9231,0.9302,0.9500,0.8946,0.0382
ResNet101+MobileNetV2,PCA,No,20,J48,0.7500,0.8148,0.7273,0.9048,0.8571,0.9143,0.8235,0.8824,0.8571,0.8571,0.8388,0.0584
ResNet101+MobileNetV2,PCA,No,20,RBF,0.7500,0.8462,0.8889,0.8837,0.9444,0.9189,0.9714,0.9474,0.9545,0.9231,0.9029,0.0624
ResNet101+MobileNetV2,PCA,No,20,LinearSVM,0.5714,0.7586,0.9143,0.8636,0.9444,0.9189,0.9412,0.9730,0.9302,0.8333,0.8649,0.1148
ResNet101+MobileNetV2,PCA,No,20,MLP,0.7333,0.8889,0.7895,0.8293,0.9697,0.7647,0.9091,0.8649,0.8500,0.8571,0.8456,0.0666
ResNet101+MobileNetV2,PCA,No,20,Logistic,0.6207,0.8000,0.8824,0.8837,0.9444,0.9189,0.9412,0.9444,0.9302,0.8649,0.8731,0.0946
ResNet101+MobileNetV2,PCA,No,20,RandomForest,0.7742,0.8571,0.8824,0.8837,0.9189,0.9091,0.8824,0.9189,0.8837,0.9231,0.8833,0.0417
ResNet101+MobileNetV2,PCA,No,20,Adaboost,0.7500,0.8571,0.9143,0.9000,0.9697,0.8824,0.9091,0.9474,0.8837,0.9444,0.8958,0.0584
ResNet101+MobileNetV2,PCA,No,20,Gaussian,0.8125,0.8571,0.8000,0.8095,0.8108,0.8947,0.8649,0.9474,0.8696,0.8571,0.8524,0.0438
ResNet101+MobileNetV2,UMAP,No,20,PCC,0.7647,0.8000,0.7805,0.8261,0.8000,0.8333,0.7692,0.7568,0.8511,0.8718,0.8053,0.0370
ResNet101+MobileNetV2,UMAP,No,20,J48,0.6897,0.6000,0.7500,0.7568,0.8571,0.7222,0.7778,0.6154,0.8108,0.7568,0.7337,0.0764
ResNet101+MobileNetV2,UMAP,No,20,RBF,0.6222,0.5333,0.7083,0.8333,0.7442,0.6939,0.7727,0.7727,0.7027,0.7500,0.7133,0.0806
ResNet101+MobileNetV2,UMAP,No,20,LinearSVM,0.6667,0.7273,0.7500,0.8182,0.8125,0.8000,0.6667,0.8293,0.8372,0.8571,0.7765,0.0662
ResNet101+MobileNetV2,UMAP,No,20,MLP,0.6667,0.0000,0.7500,0.7907,0.8333,0.5532,0.7059,0.8205,0.8095,0.8205,0.6750,0.2400
ResNet101+MobileNetV2,UMAP,No,20,Logistic,0.7429,0.7742,0.7805,0.7907,0.8000,0.8571,0.7368,0.7692,0.8372,0.8780,0.7967,0.0447
ResNet101+MobileNetV2,UMAP,No,20,RandomForest,0.7742,0.7742,0.8108,0.8636,0.7778,0.7647,0.8000,0.6486,0.8182,0.9000,0.7932,0.0633
ResNet101+MobileNetV2,UMAP,No,20,Adaboost,0.7500,0.6667,0.7568,0.7727,0.8571,0.7097,0.8235,0.7000,0.7619,0.8571,0.7656,0.0614
ResNet101+MobileNetV2,UMAP,No,20,Gaussian,0.7273,0.8148,0.7805,0.8372,0.7333,0.8000,0.6667,0.7368,0.8000,0.8649,0.7761,0.0566
EfficientNetB0+MobileNet,PCA,No,20,PCC,0.7586,0.8571,0.8205,0.9048,0.8485,0.8235,0.8649,0.9000,0.9333,0.9744,0.8686,0.0589
EfficientNetB0+MobileNet,PCA,No,20,J48,0.7500,0.7333,0.8235,0.9000,0.8235,0.8235,0.7027,0.8333,0.8780,0.7692,0.8037,0.0601
EfficientNetB0+MobileNet,PCA,No,20,RBF,0.8966,0.9231,0.9412,0.8780,0.9444,1.0000,0.9143,0.9474,0.9302,0.9730,0.9348,0.0336
EfficientNetB0+MobileNet,PCA,No,20,LinearSVM,0.6897,0.8462,0.9032,0.9000,0.9714,0.9714,0.8824,0.8718,0.9302,0.9730,0.8939,0.0802
EfficientNetB0+MobileNet,PCA,No,20,MLP,0.8462,0.8889,0.9143,0.9000,0.9444,0.8750,0.8387,0.8718,0.9268,0.8649,0.8871,0.0327
EfficientNetB0+MobileNet,PCA,No,20,Logistic,0.7586,0.8889,0.9032,0.9000,0.9444,0.9730,0.8824,0.9189,0.9048,0.9730,0.9047,0.0576
