FeatureExtraction,DimReduction,Normalization,NumberComponents,Classifier,KFold01_ROCScore,KFold02_ROCScore,KFold03_ROCScore,KFold04_ROCScore,KFold05_ROCScore,KFold06_ROCScore,KFold07_ROCScore,KFold08_ROCScore,KFold09_ROCScore,KFold10_ROCScore,ROCScore_Mean,ROCScore_SD
Xception+ResNet50,ReliefF,No,300,Gaussian,0.8667,0.8297,0.9412,0.8786,0.8235,0.8021,0.8235,0.8611,0.8864,0.8281,0.8541,0.0391
VGG16+VGG19,ReliefF,No,300,PCC,0.7083,0.596,0.5588,0.6321,0.7353,0.6215,0.6471,0.6458,0.6515,0.8544,0.6651,0.0791
VGG16+VGG19,ReliefF,No,300,J48,0.775,0.721,0.6765,0.7571,0.6765,0.7674,0.7941,0.6979,0.8902,0.6754,0.7431,0.0648
VGG16+VGG19,ReliefF,No,300,RBF,0.8083,0.913,0.8824,0.7821,0.8529,0.9132,0.9412,0.941,0.9545,0.8737,0.8862,0.0551
VGG16+VGG19,ReliefF,No,300,LinearSVM,0.7583,0.7663,0.7941,0.7821,0.8235,0.8229,0.8235,0.941,0.9545,0.9667,0.8433,0.0759
VGG16+VGG19,ReliefF,No,300,MLP,0.8083,0.7844,0.7647,0.7821,0.7941,0.8229,0.8529,0.7882,0.8939,0.8404,0.8132,0.0375
VGG16+VGG19,ReliefF,No,300,Logistic,0.75,0.788,0.8235,0.8071,0.8235,0.8819,0.8529,0.941,0.9545,0.9667,0.8589,0.0708
VGG16+VGG19,ReliefF,No,300,RandomForest,0.8417,0.8478,0.8529,0.8071,0.7941,0.8854,0.9118,0.8785,0.9773,0.8807,0.8677,0.0499
VGG16+VGG19,ReliefF,No,300,Adaboost,0.825,0.7645,0.8235,0.7571,0.8824,0.9097,0.7941,0.8472,0.9318,0.9404,0.8476,0.0631
VGG16+VGG19,ReliefF,No,300,Gaussian,0.725,0.8098,0.8235,0.6286,0.7059,0.9132,0.8235,0.8611,0.9318,0.8281,0.805,0.0892
Xception+ResNet50,ReliefF,No,250,PCC,0.75,0.8496,0.6765,0.7429,0.7941,0.8299,0.7941,0.9062,0.7841,0.8018,0.7929,0.0596
Xception+ResNet50,ReliefF,No,250,J48,0.7667,0.8297,0.7941,0.8071,0.7353,0.8542,0.7353,0.941,0.8902,0.914,0.8268,0.0687
Xception+ResNet50,ReliefF,No,250,RBF,0.8667,0.8496,0.8529,0.8321,0.9118,0.8576,0.8824,1,0.8712,0.8737,0.8798,0.0449
Xception+ResNet50,ReliefF,No,250,LinearSVM,0.8667,0.913,0.8824,0.7964,0.9412,0.8854,0.8529,0.941,0.8485,0.8877,0.8815,0.0418
Xception+ResNet50,ReliefF,No,250,MLP,0.8667,0.8696,0.8824,0.7607,0.7941,0.8299,0.7353,0.9132,0.8712,0.9404,0.8463,0.0623
Xception+ResNet50,ReliefF,No,250,Logistic,0.8917,0.8931,0.8824,0.7857,0.9118,0.9132,0.8824,0.8507,0.8902,0.914,0.8815,0.0366
Xception+ResNet50,ReliefF,No,250,RandomForest,0.9167,0.8931,0.8529,0.8679,0.9412,0.8854,0.8235,0.941,0.9356,0.8807,0.8938,0.0378
Xception+ResNet50,ReliefF,No,250,Adaboost,0.9417,0.7862,0.7941,0.7357,0.8529,0.9132,0.8529,0.941,0.8674,0.9333,0.8619,0.0684
Xception+ResNet50,ReliefF,No,250,Gaussian,0.8417,0.8297,0.9412,0.8679,0.7941,0.8021,0.8235,0.8889,0.8447,0.8544,0.8488,0.041
VGG16+VGG19,ReliefF,No,250,PCC,0.675,0.5543,0.5588,0.6071,0.8235,0.6528,0.6471,0.7674,0.697,0.7211,0.6704,0.0818
VGG16+VGG19,ReliefF,No,250,J48,0.825,0.6359,0.7059,0.7321,0.6471,0.684,0.6765,0.6701,0.8258,0.6754,0.7078,0.0641
VGG16+VGG19,ReliefF,No,250,RBF,0.775,0.913,0.8824,0.7821,0.8235,0.9132,0.9412,0.941,0.9545,0.8737,0.88,0.0625
VGG16+VGG19,ReliefF,No,250,LinearSVM,0.8083,0.7464,0.8529,0.8429,0.7647,0.8229,0.8235,0.8507,0.9129,0.8544,0.828,0.0451
VGG16+VGG19,ReliefF,No,250,MLP,0.675,0.7844,0.7059,0.7107,0.7059,0.7951,0.7941,0.7882,0.8333,0.7737,0.7566,0.0498
VGG16+VGG19,ReliefF,No,250,Logistic,0.75,0.788,0.8529,0.8429,0.7647,0.8542,0.8235,0.9097,0.9545,0.914,0.8455,0.0635
VGG16+VGG19,ReliefF,No,250,RandomForest,0.8083,0.913,0.8235,0.7464,0.8235,0.8576,0.8529,0.9097,0.9773,0.914,0.8626,0.0634
VGG16+VGG19,ReliefF,No,250,Adaboost,0.7917,0.808,0.8235,0.7821,0.7941,0.7986,0.7647,0.8507,0.9129,0.8544,0.8181,0.0416
VGG16+VGG19,ReliefF,No,250,Gaussian,0.7083,0.8315,0.8529,0.7786,0.7059,0.9132,0.8235,0.8889,0.9129,0.8281,0.8244,0.071
Xception+ResNet50,ReliefF,No,200,PCC,0.7667,0.8732,0.7353,0.8536,0.8529,0.8576,0.8529,0.9375,0.8902,0.7947,0.8415,0.0569
Xception+ResNet50,ReliefF,No,200,J48,0.7917,0.8279,0.7941,0.8321,0.7941,0.7743,0.7353,0.9132,0.803,0.8211,0.8087,0.0439
Xception+ResNet50,ReliefF,No,200,RBF,0.8667,0.8913,0.8529,0.8321,0.9118,0.8576,0.8529,1,0.8712,0.9,0.8837,0.0451
Xception+ResNet50,ReliefF,No,200,LinearSVM,0.8417,0.8913,0.8824,0.7714,0.9118,0.8264,0.8235,0.941,0.8712,0.914,0.8675,0.0488
Xception+ResNet50,ReliefF,No,200,MLP,0.8417,0.913,0.8824,0.7964,0.8529,0.8819,0.7941,0.9132,0.8712,0.914,0.8661,0.0425
Xception+ResNet50,ReliefF,No,200,Logistic,0.8333,0.8714,0.8824,0.7,0.8824,0.8576,0.8235,0.9097,0.8295,0.914,0.8504,0.0585
Xception+ResNet50,ReliefF,No,200,RandomForest,0.9083,0.9348,0.8824,0.8679,0.8824,0.8854,0.8824,0.941,0.9129,0.9333,0.9031,0.0251
Xception+ResNet50,ReliefF,No,200,Adaboost,0.825,0.8913,0.7941,0.7,0.9118,0.941,0.7647,0.941,0.8864,0.8807,0.8536,0.076
Xception+ResNet50,ReliefF,No,200,Gaussian,0.8417,0.8714,0.9412,0.8179,0.8235,0.8576,0.7941,0.8889,0.8674,0.7947,0.8498,0.0432
VGG16+VGG19,ReliefF,No,200,PCC,0.65,0.5978,0.5882,0.6929,0.7941,0.7118,0.6176,0.7951,0.7841,0.814,0.7046,0.0838
VGG16+VGG19,ReliefF,No,200,J48,0.7083,0.7862,0.7059,0.7214,0.7647,0.625,0.6471,0.7569,0.7197,0.7947,0.723,0.0528
VGG16+VGG19,ReliefF,No,200,RBF,0.75,0.913,0.8235,0.7464,0.8235,0.9132,0.8824,0.941,0.9545,0.8737,0.8621,0.0703
VGG16+VGG19,ReliefF,No,200,LinearSVM,0.8,0.7663,0.7647,0.7929,0.7353,0.8854,0.8529,0.8542,0.8939,0.7877,0.8133,0.0518
VGG16+VGG19,ReliefF,No,200,MLP,0.775,0.721,0.7059,0.7429,0.7647,0.8194,0.7353,0.8229,0.8939,0.8,0.7781,0.0542
VGG16+VGG19,ReliefF,No,200,Logistic,0.8,0.7663,0.7941,0.7929,0.7353,0.8542,0.8235,0.8819,0.9545,0.8807,0.8283,0.0616
VGG16+VGG19,ReliefF,No,200,RandomForest,0.8083,0.8696,0.7941,0.7571,0.7941,0.9132,0.9118,0.8785,0.9356,0.8877,0.855,0.0584
VGG16+VGG19,ReliefF,No,200,Adaboost,0.7167,0.7428,0.7647,0.7679,0.7353,0.8264,0.7647,0.8542,0.9129,0.8807,0.7966,0.0638
VGG16+VGG19,ReliefF,No,200,Gaussian,0.7083,0.8098,0.8529,0.8036,0.7059,0.9132,0.8529,0.9444,0.8712,0.8281,0.829,0.0735
Xception+ResNet50,ReliefF,No,150,PCC,0.8583,0.8514,0.7941,0.7679,0.7941,0.8021,0.7941,0.9097,0.8447,0.7684,0.8185,0.0434
Xception+ResNet50,ReliefF,No,150,J48,0.775,0.8043,0.8824,0.8429,0.8235,0.8542,0.8235,0.9375,0.8712,0.8351,0.845,0.0428
Xception+ResNet50,ReliefF,No,150,RBF,0.8667,0.8496,0.8529,0.8071,0.8529,0.8576,0.8529,0.9722,0.8295,0.8737,0.8615,0.041
Xception+ResNet50,ReliefF,No,150,LinearSVM,0.8417,0.8696,0.9118,0.8679,0.9412,0.8542,0.8235,0.9132,0.8712,0.9404,0.8834,0.0388
Xception+ResNet50,ReliefF,No,150,MLP,0.875,0.8913,0.9118,0.8214,0.8824,0.8542,0.8529,0.9097,0.8068,0.9404,0.8746,0.0395
Xception+ResNet50,ReliefF,No,150,Logistic,0.8333,0.8714,0.9118,0.8679,0.9412,0.7951,0.8529,0.8819,0.8712,0.914,0.8741,0.04
Xception+ResNet50,ReliefF,No,150,RandomForest,0.9083,0.8931,0.8529,0.8571,0.9118,0.8854,0.8824,0.941,0.9356,0.8807,0.8948,0.0281
Xception+ResNet50,ReliefF,No,150,Adaboost,0.7667,0.808,0.8529,0.8929,0.8529,0.8507,0.7647,0.941,0.9091,0.907,0.8546,0.0571
Xception+ResNet50,ReliefF,No,150,Gaussian,0.875,0.8714,0.9412,0.8179,0.8235,0.8576,0.7941,0.8889,0.8447,0.8211,0.8535,0.0407
VGG16+VGG19,ReliefF,No,150,PCC,0.6417,0.6395,0.7059,0.6929,0.7647,0.684,0.7353,0.6736,0.803,0.7544,0.7095,0.0512
VGG16+VGG19,ReliefF,No,150,J48,0.7833,0.7228,0.6176,0.7179,0.6471,0.6424,0.6765,0.6389,0.8258,0.7281,0.7,0.0645
VGG16+VGG19,ReliefF,No,150,RBF,0.75,0.913,0.8235,0.7214,0.8235,0.9132,0.8824,0.941,0.9129,0.814,0.8495,0.071
VGG16+VGG19,ReliefF,No,150,LinearSVM,0.7833,0.788,0.7647,0.6857,0.7059,0.8299,0.7353,0.8229,0.9318,0.8474,0.7895,0.0691
VGG16+VGG19,ReliefF,No,150,MLP,0.7583,0.7844,0.6765,0.8071,0.7647,0.8264,0.7353,0.8507,0.875,0.6807,0.7759,0.0633
VGG16+VGG19,ReliefF,No,150,Logistic,0.7833,0.788,0.7647,0.7464,0.7353,0.8299,0.7059,0.8229,0.8864,0.7877,0.7851,0.0494
VGG16+VGG19,ReliefF,No,150,RandomForest,0.8083,0.8496,0.7941,0.7821,0.8235,0.8854,0.9118,0.8472,0.9356,0.8877,0.8525,0.0489
VGG16+VGG19,ReliefF,No,150,Adaboost,0.7667,0.8297,0.8529,0.7571,0.7353,0.7986,0.7647,0.7882,0.8902,0.9211,0.8104,0.0582
VGG16+VGG19,ReliefF,No,150,Gaussian,0.7667,0.8514,0.7353,0.7893,0.7353,0.9132,0.8824,0.9444,0.8902,0.8281,0.8336,0.0709
Xception+ResNet50,ReliefF,No,100,PCC,0.7,0.8514,0.7941,0.8286,0.7353,0.8299,0.7941,0.8819,0.7803,0.8614,0.8057,0.054
Xception+ResNet50,ReliefF,No,100,J48,0.8,0.8279,0.8235,0.8321,0.8529,0.7674,0.8529,0.8507,0.7841,0.8544,0.8246,0.0296
Xception+ResNet50,ReliefF,No,100,RBF,0.8417,0.8931,0.8824,0.7821,0.8529,0.8576,0.8529,0.9722,0.8712,0.907,0.8713,0.0466
Xception+ResNet50,ReliefF,No,100,LinearSVM,0.8167,0.913,0.9118,0.8679,0.8824,0.8576,0.8235,0.941,0.8068,0.9404,0.8761,0.0475
Xception+ResNet50,ReliefF,No,100,MLP,0.875,0.8696,0.8824,0.7857,0.8529,0.7951,0.8235,0.9375,0.8712,0.8947,0.8588,0.0439
Xception+ResNet50,ReliefF,No,100,Logistic,0.8333,0.8514,0.8824,0.8429,0.8235,0.7986,0.7353,0.9375,0.8712,0.8877,0.8464,0.0522
Xception+ResNet50,ReliefF,No,100,RandomForest,0.9167,0.913,0.9118,0.8679,0.9118,0.9132,0.8529,0.941,0.9318,0.8807,0.9041,0.0265
Xception+ResNet50,ReliefF,No,100,Adaboost,0.8167,0.8478,0.8529,0.8321,0.8529,0.8542,0.8235,0.941,0.8674,0.8474,0.8536,0.0326
Xception+ResNet50,ReliefF,No,100,Gaussian,0.7917,0.8714,0.8824,0.8786,0.7941,0.8576,0.7941,0.9722,0.9318,0.8807,0.8655,0.0568
VGG16+VGG19,ReliefF,No,100,PCC,0.6167,0.7446,0.7059,0.6179,0.7647,0.7153,0.7353,0.7604,0.7159,0.9404,0.7317,0.0854
VGG16+VGG19,ReliefF,No,100,J48,0.8,0.7446,0.5294,0.6929,0.6176,0.7049,0.7059,0.8438,0.7841,0.7018,0.7125,0.0861
VGG16+VGG19,ReliefF,No,100,RBF,0.7833,0.8496,0.8235,0.7214,0.7941,0.9132,0.8824,0.9375,0.9545,0.8474,0.8507,0.0696
VGG16+VGG19,ReliefF,No,100,LinearSVM,0.775,0.808,0.7353,0.7464,0.8235,0.7674,0.7059,0.7569,0.8485,0.8211,0.7788,0.0429
VGG16+VGG19,ReliefF,No,100,MLP,0.7333,0.8496,0.6765,0.7357,0.8235,0.8264,0.7059,0.7882,0.8712,0.7281,0.7738,0.0632
VGG16+VGG19,ReliefF,No,100,Logistic,0.725,0.7663,0.7941,0.8786,0.7353,0.7674,0.7353,0.7604,0.8902,0.8211,0.7874,0.0556
VGG16+VGG19,ReliefF,No,100,RandomForest,0.8083,0.8913,0.7647,0.7571,0.7941,0.9167,0.9118,0.8785,0.9356,0.8474,0.8505,0.0623
VGG16+VGG19,ReliefF,No,100,Adaboost,0.7833,0.808,0.8235,0.8071,0.8235,0.8576,0.7647,0.8507,0.8068,0.8544,0.818,0.029
VGG16+VGG19,ReliefF,No,100,Gaussian,0.8,0.8514,0.7059,0.6821,0.7941,0.9132,0.8529,0.8819,0.8674,0.7947,0.8144,0.0709
Xception+ResNet50,ReliefF,No,75,PCC,0.7583,0.8732,0.8235,0.8036,0.7647,0.7743,0.8529,0.9722,0.9091,0.8614,0.8393,0.065
Xception+ResNet50,ReliefF,No,75,J48,0.8417,0.7409,0.7941,0.7679,0.8529,0.8576,0.7941,0.8785,0.8485,0.8614,0.8238,0.0437
Xception+ResNet50,ReliefF,No,75,RBF,0.8083,0.8714,0.8824,0.7821,0.8529,0.8854,0.8529,0.9722,0.8068,0.907,0.8622,0.0526
Xception+ResNet50,ReliefF,No,75,LinearSVM,0.85,0.8913,0.8529,0.9286,0.8529,0.8264,0.8529,0.9688,0.8068,0.914,0.8745,0.0475
Xception+ResNet50,ReliefF,No,75,MLP,0.8417,0.8913,0.8529,0.8429,0.8824,0.7951,0.8235,0.8785,0.8712,0.8877,0.8567,0.0297
Xception+ResNet50,ReliefF,No,75,Logistic,0.8,0.8496,0.8824,0.8679,0.8235,0.8229,0.7941,1,0.7652,0.8877,0.8493,0.0629
Xception+ResNet50,ReliefF,No,75,RandomForest,0.8,0.9348,0.8529,0.8929,0.8824,0.9132,0.9118,0.9097,0.8902,0.907,0.8895,0.0364
Xception+ResNet50,ReliefF,No,75,Adaboost,0.7917,0.8696,0.7941,0.8929,0.8235,0.8194,0.7941,0.9097,0.8864,0.8877,0.8469,0.0444
Xception+ResNet50,ReliefF,No,75,Gaussian,0.8583,0.8714,0.8529,0.8786,0.7941,0.8854,0.7941,0.9722,0.8295,0.8807,0.8617,0.0488
VGG16+VGG19,ReliefF,No,75,PCC,0.65,0.7246,0.7353,0.7536,0.7647,0.7118,0.6471,0.7049,0.7576,0.8544,0.7304,0.0568
VGG16+VGG19,ReliefF,No,75,J48,0.7667,0.721,0.5588,0.6571,0.7059,0.7951,0.6765,0.7535,0.8068,0.7947,0.7236,0.0735
VGG16+VGG19,ReliefF,No,75,RBF,0.725,0.8496,0.7647,0.7214,0.8529,0.9132,0.8529,0.9062,0.9129,0.814,0.8313,0.0695
VGG16+VGG19,ReliefF,No,75,LinearSVM,0.6917,0.7645,0.6765,0.6607,0.8235,0.7396,0.7647,0.8194,0.8258,0.8281,0.7594,0.062
VGG16+VGG19,ReliefF,No,75,MLP,0.7333,0.8696,0.6471,0.7321,0.7647,0.8576,0.8529,0.7257,0.7841,0.7281,0.7695,0.0681
VGG16+VGG19,ReliefF,No,75,Logistic,0.6917,0.7228,0.7647,0.6964,0.7647,0.7708,0.7059,0.7882,0.8674,0.8544,0.7627,0.0586
VGG16+VGG19,ReliefF,No,75,RandomForest,0.75,0.8931,0.7647,0.7821,0.8235,0.9444,0.9118,0.8507,0.8485,0.8211,0.839,0.0607
VGG16+VGG19,ReliefF,No,75,Adaboost,0.7417,0.8931,0.6765,0.7464,0.7941,0.8021,0.7647,0.8229,0.7841,0.8614,0.7887,0.059
VGG16+VGG19,ReliefF,No,75,Gaussian,0.75,0.7663,0.7059,0.6964,0.7353,0.9132,0.8529,0.8785,0.7841,0.7947,0.7877,0.0693
Xception+ResNet50,ReliefF,No,50,PCC,0.7417,0.7899,0.7941,0.8643,0.7941,0.8299,0.8824,0.9722,0.9091,0.8421,0.842,0.0641
Xception+ResNet50,ReliefF,No,50,J48,0.75,0.8478,0.7059,0.8429,0.8235,0.7986,0.7941,0.875,0.7879,0.814,0.804,0.0468
Xception+ResNet50,ReliefF,No,50,RBF,0.8417,0.8931,0.9118,0.7821,0.7941,0.9132,0.8529,1,0.8485,0.907,0.8744,0.061
Xception+ResNet50,ReliefF,No,50,LinearSVM,0.8167,0.8913,0.8824,0.8929,0.8235,0.8542,0.8235,0.9375,0.8485,0.9404,0.8711,0.043
Xception+ResNet50,ReliefF,No,50,MLP,0.8417,0.8696,0.8824,0.7714,0.8529,0.8542,0.8529,0.9062,0.9091,0.9211,0.8661,0.041
Xception+ResNet50,ReliefF,No,50,Logistic,0.8167,0.8496,0.8824,0.8679,0.9412,0.8264,0.8235,0.9688,0.8485,0.9474,0.8772,0.0531
Xception+ResNet50,ReliefF,No,50,RandomForest,0.8167,0.9348,0.8824,0.8321,0.8235,0.8854,0.8529,0.941,0.9318,0.8807,0.8781,0.0443
Xception+ResNet50,ReliefF,No,50,Adaboost,0.8333,0.8913,0.8235,0.8429,0.8824,0.8542,0.8824,0.9097,0.9091,0.914,0.8743,0.0318
Xception+ResNet50,ReliefF,No,50,Gaussian,0.7833,0.8714,0.9118,0.8321,0.8235,0.8576,0.8529,0.9132,0.8068,0.8281,0.8481,0.0401
VGG16+VGG19,ReliefF,No,50,PCC,0.6417,0.7681,0.6471,0.6786,0.7647,0.8021,0.6765,0.8229,0.8258,0.8544,0.7482,0.0762
VGG16+VGG19,ReliefF,No,50,J48,0.7333,0.7409,0.5882,0.6821,0.6176,0.7396,0.7353,0.8438,0.7197,0.7491,0.715,0.0681
VGG16+VGG19,ReliefF,No,50,RBF,0.7,0.8297,0.7353,0.7429,0.8235,0.8854,0.8235,0.9062,0.8295,0.8474,0.8124,0.0629
VGG16+VGG19,ReliefF,No,50,LinearSVM,0.6917,0.8514,0.6471,0.6964,0.7647,0.8542,0.7353,0.9097,0.7424,0.8544,0.7747,0.0829
VGG16+VGG19,ReliefF,No,50,MLP,0.7333,0.7862,0.7647,0.6714,0.8529,0.8507,0.7941,0.7569,0.8068,0.7684,0.7786,0.0511
VGG16+VGG19,ReliefF,No,50,Logistic,0.7,0.808,0.6471,0.7321,0.7941,0.8854,0.7059,0.875,0.7008,0.7614,0.761,0.0748
VGG16+VGG19,ReliefF,No,50,RandomForest,0.8083,0.913,0.7353,0.7929,0.8529,0.8264,0.8824,0.8819,0.8485,0.8281,0.837,0.0485
VGG16+VGG19,ReliefF,No,50,Adaboost,0.7667,0.8315,0.7353,0.7571,0.7941,0.8611,0.8529,0.9375,0.7424,0.7684,0.8047,0.0614
VGG16+VGG19,ReliefF,No,50,Gaussian,0.7,0.7663,0.7059,0.6464,0.7647,0.941,0.7647,0.8785,0.8068,0.7877,0.7762,0.0816
Xception+ResNet50,ReliefF,No,40,PCC,0.8,0.8496,0.8824,0.8071,0.7353,0.8576,0.8529,0.9722,0.8674,0.8421,0.8467,0.0581
Xception+ResNet50,ReliefF,No,40,J48,0.7083,0.913,0.6765,0.8179,0.7941,0.8542,0.7941,0.7882,0.8485,0.7877,0.7983,0.0651
Xception+ResNet50,ReliefF,No,40,RBF,0.8333,0.8496,0.8824,0.7714,0.7941,0.8576,0.8235,0.941,0.7879,0.907,0.8448,0.0515
Xception+ResNet50,ReliefF,No,40,LinearSVM,0.8167,0.8478,0.9412,0.8571,0.8235,0.8542,0.8824,0.9097,0.8295,0.8737,0.8636,0.0373
Xception+ResNet50,ReliefF,No,40,MLP,0.85,0.8696,0.8824,0.7964,0.8824,0.8542,0.8529,0.9132,0.9318,0.8877,0.8721,0.0355
Xception+ResNet50,ReliefF,No,40,Logistic,0.825,0.8478,0.9412,0.8321,0.9412,0.7951,0.8529,0.9097,0.8712,0.8544,0.8671,0.0466
Xception+ResNet50,ReliefF,No,40,RandomForest,0.8,0.8931,0.8529,0.8679,0.9118,0.8576,0.8529,0.941,0.9129,0.8807,0.8771,0.038
Xception+ResNet50,ReliefF,No,40,Adaboost,0.7667,0.8913,0.8235,0.8321,0.8529,0.7951,0.8235,0.8819,0.8447,0.8877,0.84,0.0385
Xception+ResNet50,ReliefF,No,40,Gaussian,0.7583,0.8496,0.9118,0.8321,0.7941,0.8854,0.8529,0.8819,0.8068,0.7947,0.8368,0.046
VGG16+VGG19,ReliefF,No,40,PCC,0.675,0.8098,0.6471,0.7643,0.8529,0.7708,0.6471,0.8229,0.7386,0.8211,0.755,0.072
VGG16+VGG19,ReliefF,No,40,J48,0.6833,0.8043,0.5882,0.7321,0.6765,0.8229,0.6176,0.8438,0.7841,0.7684,0.7321,0.0832
VGG16+VGG19,ReliefF,No,40,RBF,0.7,0.8062,0.7059,0.7679,0.8529,0.8819,0.7941,0.875,0.7879,0.8474,0.8019,0.0612
VGG16+VGG19,ReliefF,No,40,LinearSVM,0.6917,0.8913,0.7059,0.8179,0.8235,0.8819,0.7647,0.8785,0.6591,0.8544,0.7969,0.0816
VGG16+VGG19,ReliefF,No,40,MLP,0.7,0.8279,0.7059,0.7679,0.8235,0.7951,0.7353,0.7882,0.8485,0.7281,0.772,0.0503
VGG16+VGG19,ReliefF,No,40,Logistic,0.7833,0.8696,0.6765,0.7929,0.7941,0.8507,0.7059,0.8785,0.7008,0.7947,0.7847,0.0675
VGG16+VGG19,ReliefF,No,40,RandomForest,0.7833,0.8496,0.7353,0.7679,0.8529,0.8264,0.8529,0.8472,0.8485,0.8281,0.8192,0.0399
VGG16+VGG19,ReliefF,No,40,Adaboost,0.8083,0.8931,0.6471,0.7929,0.7647,0.8264,0.7647,0.8229,0.7652,0.8281,0.7913,0.0609
VGG16+VGG19,ReliefF,No,40,Gaussian,0.725,0.8279,0.7647,0.6964,0.7647,0.9097,0.7353,0.8472,0.7235,0.7877,0.7782,0.0627
Xception+ResNet50,ReliefF,No,30,PCC,0.7917,0.8913,0.8824,0.7821,0.7353,0.8021,0.8529,0.9722,0.8636,0.8614,0.8435,0.0641
Xception+ResNet50,ReliefF,No,30,J48,0.6083,0.8696,0.7647,0.8179,0.8235,0.8542,0.7647,0.8507,0.8295,0.8474,0.803,0.0731
Xception+ResNet50,ReliefF,No,30,RBF,0.8333,0.913,0.9118,0.7964,0.7647,0.8576,0.8529,0.941,0.7841,0.907,0.8562,0.0581
Xception+ResNet50,ReliefF,No,30,LinearSVM,0.8167,0.8478,0.9118,0.8214,0.8235,0.8542,0.8235,0.941,0.8902,0.8877,0.8618,0.0413
Xception+ResNet50,ReliefF,No,30,MLP,0.85,0.8478,0.8529,0.8071,0.8824,0.8854,0.7941,0.8819,0.9318,0.914,0.8648,0.0411
Xception+ResNet50,ReliefF,No,30,Logistic,0.7667,0.8478,0.9412,0.8679,0.8529,0.8819,0.8529,0.941,0.8712,0.8544,0.8678,0.0471
Xception+ResNet50,ReliefF,No,30,RandomForest,0.7667,0.8714,0.9118,0.8679,0.9412,0.8576,0.8824,0.941,0.9545,0.8807,0.8875,0.052
Xception+ResNet50,ReliefF,No,30,Adaboost,0.7,0.808,0.8824,0.8071,0.8235,0.8264,0.7647,0.9097,0.8447,0.7088,0.8075,0.0642
Xception+ResNet50,ReliefF,No,30,Gaussian,0.7583,0.8696,0.9118,0.8679,0.8529,0.8854,0.8824,0.8819,0.8485,0.8544,0.8613,0.0387
VGG16+VGG19,ReliefF,No,30,PCC,0.7333,0.7246,0.7353,0.7643,0.7353,0.7778,0.6471,0.8229,0.7614,0.8281,0.753,0.0494
VGG16+VGG19,ReliefF,No,30,J48,0.725,0.7627,0.7059,0.7679,0.7059,0.6215,0.7647,0.7604,0.7841,0.7947,0.7393,0.0488
VGG16+VGG19,ReliefF,No,30,RBF,0.7,0.7844,0.7353,0.7679,0.8529,0.8542,0.8235,0.9062,0.7879,0.8474,0.806,0.0592
VGG16+VGG19,ReliefF,No,30,LinearSVM,0.725,0.8496,0.7059,0.8179,0.8235,0.8542,0.7941,0.8194,0.8068,0.8211,0.8018,0.0465
VGG16+VGG19,ReliefF,No,30,MLP,0.8083,0.8496,0.6765,0.7321,0.7647,0.8854,0.8824,0.7847,0.8106,0.7947,0.7989,0.0617
VGG16+VGG19,ReliefF,No,30,Logistic,0.7167,0.8714,0.6765,0.8179,0.7941,0.7951,0.7353,0.8194,0.7652,0.8211,0.7813,0.0551
VGG16+VGG19,ReliefF,No,30,RandomForest,0.75,0.8297,0.7941,0.7929,0.8235,0.8299,0.8529,0.8229,0.8674,0.8281,0.8191,0.0315
VGG16+VGG19,ReliefF,No,30,Adaboost,0.75,0.808,0.7059,0.7929,0.8529,0.8299,0.7941,0.8229,0.7424,0.8018,0.7901,0.0425
VGG16+VGG19,ReliefF,No,30,Gaussian,0.725,0.8279,0.7647,0.7714,0.7941,0.9097,0.7941,0.8194,0.8295,0.7877,0.8024,0.0468
Xception+ResNet50,ReliefF,No,20,PCC,0.85,0.8931,0.8235,0.8179,0.6765,0.8021,0.8529,0.941,0.8864,0.8018,0.8345,0.0675
Xception+ResNet50,ReliefF,No,20,J48,0.75,0.8913,0.7941,0.8679,0.9118,0.8542,0.7647,0.8819,0.8295,0.7544,0.83,0.0573
Xception+ResNet50,ReliefF,No,20,RBF,0.8167,0.9348,0.9118,0.8321,0.7647,0.8854,0.8235,0.9097,0.7424,0.8807,0.8502,0.0614
Xception+ResNet50,ReliefF,No,20,LinearSVM,0.7917,0.8696,0.8824,0.8571,0.8235,0.9132,0.7941,0.8785,0.7424,0.8737,0.8426,0.0501
Xception+ResNet50,ReliefF,No,20,MLP,0.8083,0.8062,0.7941,0.8071,0.8529,0.8854,0.8529,0.8785,0.9545,0.8474,0.8487,0.0465
Xception+ResNet50,ReliefF,No,20,Logistic,0.7667,0.8496,0.9412,0.7964,0.7941,0.8576,0.8824,0.9097,0.7008,0.8474,0.8346,0.0677
Xception+ResNet50,ReliefF,No,20,RandomForest,0.7333,0.8714,0.8529,0.8071,0.9412,0.8542,0.8824,0.9097,0.8902,0.8807,0.8623,0.0547
Xception+ResNet50,ReliefF,No,20,Adaboost,0.7667,0.808,0.8529,0.8786,0.9118,0.7708,0.8824,0.8507,0.822,0.7807,0.8324,0.0481
Xception+ResNet50,ReliefF,No,20,Gaussian,0.725,0.8696,0.9118,0.8679,0.8529,0.8854,0.8235,0.8785,0.7652,0.8474,0.8427,0.0544
VGG16+VGG19,ReliefF,No,20,PCC,0.7,0.8297,0.7647,0.7929,0.7647,0.7431,0.6765,0.7153,0.8485,0.8544,0.769,0.059
VGG16+VGG19,ReliefF,No,20,J48,0.6917,0.7844,0.6765,0.7571,0.7941,0.7431,0.8529,0.8229,0.7424,0.7947,0.766,0.0524
