MobileNet+ResNet101_n_feat,ReliefF,LinearSVM,8,150528,No,300,0,91.1765,91.8919,90.9722,121.9383,40.3619,0.0027,0.0003
MobileNet+ResNet101_n_feat,ReliefF,MLP,8,150528,No,300,0,88.2353,89.4737,87.8472,121.9383,40.3619,0.2978,0.0003
MobileNet+ResNet101_n_feat,ReliefF,Logistic,8,150528,No,300,0,94.1176,94.4444,94.0972,121.9383,40.3619,0.0197,0.0001
MobileNet+ResNet101_n_feat,ReliefF,RandomForest,8,150528,No,300,0,94.1176,94.4444,94.0972,121.9383,40.3619,0.1445,0.0089
MobileNet+ResNet101_n_feat,ReliefF,Adaboost,8,150528,No,300,0,97.0588,97.1429,97.2222,121.9383,40.3619,0.1269,0.0047
MobileNet+ResNet101_n_feat,ReliefF,Gaussian,8,150528,No,300,0,85.2941,83.871,86.1111,121.9383,40.3619,0.0007,0.0002
MobileNet+ResNet101_n_feat,ReliefF,PCC,9,150528,No,300,24,79.4118,85.1064,74.6212,121.9383,38.2126,0,3.3981
MobileNet+ResNet101_n_feat,ReliefF,J48,9,150528,No,300,0,85.2941,88.8889,82.9545,121.9383,38.2126,0.0054,0.0001
MobileNet+ResNet101_n_feat,ReliefF,RBF,9,150528,No,300,0,94.1176,95.4545,93.5606,121.9383,38.2126,0.0032,0.0008
MobileNet+ResNet101_n_feat,ReliefF,LinearSVM,9,150528,No,300,0,97.0588,97.6744,97.7273,121.9383,38.2126,0.0028,0.0002
MobileNet+ResNet101_n_feat,ReliefF,MLP,9,150528,No,300,0,94.1176,95.4545,93.5606,121.9383,38.2126,0.3259,0.0002
MobileNet+ResNet101_n_feat,ReliefF,Logistic,9,150528,No,300,0,97.0588,97.6744,97.7273,121.9383,38.2126,0.0158,0.0001
MobileNet+ResNet101_n_feat,ReliefF,RandomForest,9,150528,No,300,0,94.1176,95.4545,93.5606,121.9383,38.2126,0.1306,0.0093
MobileNet+ResNet101_n_feat,ReliefF,Adaboost,9,150528,No,300,0,85.2941,88.3721,84.8485,121.9383,38.2126,0.1324,0.0048
MobileNet+ResNet101_n_feat,ReliefF,Gaussian,9,150528,No,300,0,73.5294,74.2857,79.5455,121.9383,38.2126,0.0006,0.0002
MobileNet+ResNet101_n_feat,ReliefF,PCC,10,150528,No,300,24,79.4118,80,80.1754,121.9383,45.5683,0,3.3541
MobileNet+ResNet101_n_feat,ReliefF,J48,10,150528,No,300,0,73.5294,78.0488,72.1053,121.9383,45.5683,0.0081,0.0002
MobileNet+ResNet101_n_feat,ReliefF,RBF,10,150528,No,300,0,94.1176,94.4444,94.7368,121.9383,45.5683,0.0044,0.001
MobileNet+ResNet101_n_feat,ReliefF,LinearSVM,10,150528,No,300,0,79.4118,80,80.1754,121.9383,45.5683,0.0033,0.0003
MobileNet+ResNet101_n_feat,ReliefF,MLP,10,150528,No,300,0,94.1176,94.7368,94.0351,121.9383,45.5683,0.6361,0.0006
MobileNet+ResNet101_n_feat,ReliefF,Logistic,10,150528,No,300,0,85.2941,86.4865,85.4386,121.9383,45.5683,0.0463,0.0003
MobileNet+ResNet101_n_feat,ReliefF,RandomForest,10,150528,No,300,0,91.1765,91.8919,91.4035,121.9383,45.5683,0.2437,0.0069
MobileNet+ResNet101_n_feat,ReliefF,Adaboost,10,150528,No,300,0,85.2941,85.7143,86.1404,121.9383,45.5683,0.126,0.0054
MobileNet+ResNet101_n_feat,ReliefF,Gaussian,10,150528,No,300,0,88.2353,88.2353,89.4737,121.9383,45.5683,0.0006,0.0003
ResNet101+DenseNet169_n_feat,ReliefF,PCC,1,181888,No,300,24,85.7143,84.8485,86.6667,159.2139,50.8553,0,1.7194
ResNet101+DenseNet169_n_feat,ReliefF,J48,1,181888,No,300,0,65.7143,66.6667,67.5,159.2139,50.8553,0.0078,0.0001
ResNet101+DenseNet169_n_feat,ReliefF,RBF,1,181888,No,300,0,80,77.4194,80,159.2139,50.8553,0.0035,0.0007
ResNet101+DenseNet169_n_feat,ReliefF,LinearSVM,1,181888,No,300,0,88.5714,88.2353,90,159.2139,50.8553,0.0033,0.0003
ResNet101+DenseNet169_n_feat,ReliefF,MLP,1,181888,No,300,0,74.2857,74.2857,75.8333,159.2139,50.8553,0.4391,0.0002
ResNet101+DenseNet169_n_feat,ReliefF,Logistic,1,181888,No,300,0,82.8571,81.25,83.3333,159.2139,50.8553,0.024,0.0001
ResNet101+DenseNet169_n_feat,ReliefF,RandomForest,1,181888,No,300,0,85.7143,83.871,85.8333,159.2139,50.8553,0.1631,0.0105
ResNet101+DenseNet169_n_feat,ReliefF,Adaboost,1,181888,No,300,0,88.5714,86.6667,88.3333,159.2139,50.8553,0.1311,0.0047
ResNet101+DenseNet169_n_feat,ReliefF,Gaussian,1,181888,No,300,0,77.1429,71.4286,75.8333,159.2139,50.8553,0.0006,0.0002
ResNet101+DenseNet169_n_feat,ReliefF,PCC,2,181888,No,300,24,68.5714,66.6667,74.0942,159.2139,50.88,0,3.4313
